sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_reached_this_frame,waypoint_switched_after_frame,terminal_locked,gt_x,gt_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,raw_hardms_x,raw_hardms_y,refined_hardms_x,refined_hardms_y,proposal_x,proposal_y,visual_measurement_x,visual_measurement_y,polynomial_x,polynomial_y,translation_probability,stationary_probability,rotation_probability,predicted_phase,effective_translation_gate,ecc_center_shift_norm,ecc_rotation_deg,ecc_correlation,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,inertia_strength,polynomial_sigma_m,measurement_var_x,measurement_var_y,refined_hardms_support,final_x,final_y,error_visual_m,error_final_m
766,766,/yh/study/new_data/model_dataset_flight/vi/vi_000766.jpg,0,1,0,0,0,-189.0194091796875,82.35486602783203,-1559.2025146484375,152.69866943359375,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.193115234375,152.69989013671875,-1559.194580078125,152.69970703125,-1559.191650390625,152.69876098632812,0.8443782329559326,0.14678889513015747,0.008832835592329502,1,0.8443782329559326,0.025081729218540884,0.29685151464049525,0.9530791640281677,-0.0077797118574380875,-0.001873524859547615,0.0009662248194217682,-0.0010017791064456105,0.9440985321998596,2.226529121398926,7.0,7.0,0.9396023750305176,-1559.2050161387535,152.69795206555398,1371.979736328125,1371.9900682115358
767,767,/yh/study/new_data/model_dataset_flight/vi/vi_000767.jpg,0,1,0,0,0,-190.86099243164062,82.82170104980469,-1559.194580078125,152.69970703125,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1912841796875,152.70248413085938,-1559.1917724609375,152.70205688476562,-1559.1871337890625,152.7012939453125,0.8442714810371399,0.14688661694526672,0.008841908536851406,1,0.8442714810371399,0.03006545823480747,0.049564397806932566,0.924553632736206,-0.002542475238442421,-0.0026344535872340202,0.0052372366189956665,-0.0007609287276864052,0.9440893530845642,2.226572275161743,7.0,7.0,0.9401438236236572,-1559.2025435815121,152.69871842370668,1370.114013671875,1370.1245922033181
768,768,/yh/study/new_data/model_dataset_flight/vi/vi_000768.jpg,0,1,0,0,0,-192.71914672851562,83.32991790771484,-1559.1917724609375,152.70205688476562,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.19580078125,152.7057647705078,-1559.1951904296875,152.70518493652344,-1559.1915283203125,152.70506286621094,0.8440557718276978,0.1470998227596283,0.008844383992254734,1,0.8440557718276978,0.028523204095908455,0.4574813266153949,0.9355183243751526,0.0037305359728634357,-0.0027477843686938286,0.006273011211305857,-0.00011333078145980835,0.9440701603889465,2.2266039848327637,7.0,7.0,0.9401741027832031,-1559.2011707688355,152.69992570338485,1368.2359619140625,1368.2416891788164
769,769,/yh/study/new_data/model_dataset_flight/vi/vi_000769.jpg,0,1,0,0,0,-194.578125,83.83836364746094,-1559.1951904296875,152.70518493652344,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2044677734375,152.70835876464844,-1559.2030029296875,152.70787048339844,-1559.20166015625,152.70870971679688,0.8441479802131653,0.14702165126800537,0.008830368518829346,1,0.8441479802131653,0.021874284573633475,0.6651560510044803,0.8995599150657654,0.00805332139134407,-0.001841558376327157,0.004322785418480635,0.0009062259923666716,0.9441199898719788,2.2264866828918457,7.0,7.0,0.9404250979423523,-1559.2015128280916,152.70140897137327,1366.361572265625,1366.3598024015128
770,770,/yh/study/new_data/model_dataset_flight/vi/vi_000770.jpg,0,1,0,0,0,-196.43699645996094,84.3467788696289,-1559.2030029296875,152.70787048339844,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2012939453125,152.71060180664062,-1559.2015380859375,152.71017456054688,-1559.2130126953125,152.7103271484375,0.8434209823608398,0.14769548177719116,0.00888349860906601,1,0.8434209823608398,0.01904758097207541,0.7938649903799234,0.8868125081062317,-0.0012121361214667559,-0.002446480095386505,-0.009265457279980183,-0.0006049217190593481,0.944021463394165,2.2266950607299805,7.0,7.0,0.9402863383293152,-1559.2015175436602,152.70304548211348,1364.4781494140625,1364.4778192076562
771,771,/yh/study/new_data/model_dataset_flight/vi/vi_000771.jpg,0,1,0,0,0,-198.3873291015625,84.86249542236328,-1559.2015380859375,152.71017456054688,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2005615234375,152.71197509765625,-1559.20068359375,152.71170043945312,-1559.1954345703125,152.7122802734375,0.8441818356513977,0.1469864696264267,0.008831636048853397,1,0.8441818356513977,0.03915331784781541,0.20839632123273605,0.9456855058670044,-0.0006877884734421968,-0.0016079210909083486,0.000524347648024559,0.0008385590044781566,0.9440787434577942,2.226558208465576,7.0,7.0,0.9404075741767883,-1559.2013618475676,152.70466133820278,1362.5037841796875,1362.5040885056446
772,772,/yh/study/new_data/model_dataset_flight/vi/vi_000772.jpg,0,1,0,0,0,-200.33766174316406,85.37820434570312,-1559.20068359375,152.71170043945312,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1956787109375,152.7128143310547,-1559.1964111328125,152.712646484375,-1559.2001953125,152.71282958984375,0.8440060019493103,0.14714142680168152,0.008852571249008179,1,0.8440060019493103,0.04190099384942059,0.4164041740189869,0.9322941899299622,-0.004147982690483332,-0.001393973594531417,-0.003460194217041135,0.00021394749637693167,0.9440659880638123,2.2266550064086914,7.0,7.0,0.940169632434845,-1559.200437563106,152.706152142439,1360.5260009765625,1360.5297115695776
773,773,/yh/study/new_data/model_dataset_flight/vi/vi_000773.jpg,0,1,0,0,0,-202.2887420654297,85.89411926269531,-1559.1964111328125,152.712646484375,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1922607421875,152.7131805419922,-1559.19287109375,152.71310424804688,-1559.1904296875,152.7133026123047,0.8444232940673828,0.14673934876918793,0.008837397210299969,1,0.8444232940673828,0.02706857622108911,0.3840562488067775,0.9575244784355164,-0.0034714965149760246,-0.000830744975246489,0.000676486175507307,0.0005632286192849278,0.9440962672233582,2.22660231590271,7.0,7.0,0.9401232004165649,-1559.199024924649,152.7074500809197,1358.54833984375,1358.5542083053263
774,774,/yh/study/new_data/model_dataset_flight/vi/vi_000774.jpg,0,1,0,0,0,-204.21278381347656,86.35020446777344,-1559.19287109375,152.71310424804688,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.190185546875,152.71328735351562,-1559.1905517578125,152.7132568359375,-1559.189697265625,152.71331787109375,0.8438938856124878,0.14723922312259674,0.008866877295076847,1,0.8438938856124878,0.0194202120752037,0.4496177182324883,0.923733651638031,-0.0022900584153831005,-0.00039778638165444136,0.0011814380995929241,0.0004329585935920477,0.944035530090332,2.2267227172851562,7.0,7.0,0.9400203824043274,-1559.197443008333,152.7085341856803,1356.6019287109375,1356.6085856194306
775,775,/yh/study/new_data/model_dataset_flight/vi/vi_000775.jpg,0,1,0,0,0,-206.328125,86.85163116455078,-1559.1905517578125,152.7132568359375,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1903076171875,152.71331787109375,-1559.1903076171875,152.7133026123047,-1559.1888427734375,152.7132568359375,0.844027578830719,0.14711059629917145,0.008861856535077095,1,0.844027578830719,0.0229609790975589,0.20928924099621873,0.9506198763847351,-0.00023790636623743922,-7.141903915908188e-05,0.0020521520636975765,0.00032636732794344425,0.9440326690673828,2.2268025875091553,7.0,7.0,0.9394204616546631,-1559.1961108509602,152.7094244374626,1354.4644775390625,1354.4700203678233
776,776,/yh/study/new_data/model_dataset_flight/vi/vi_000776.jpg,0,1,0,0,0,-208.25283813476562,87.30787658691406,-1559.1903076171875,152.7133026123047,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1976318359375,152.71267700195312,-1559.196533203125,152.7127685546875,-1559.1910400390625,152.71328735351562,0.8435046076774597,0.14762398600578308,0.008871433325111866,1,0.8435046076774597,0.039518695193230785,0.608958207475975,0.9127190709114075,0.006133792921900749,0.001191519433632493,0.006371699273586273,0.0012629384873434901,0.9440070390701294,2.2266716957092285,7.0,7.0,0.9402845501899719,-1559.1961897029164,152.71004877470298,1352.526123046875,1352.525557345616
777,777,/yh/study/new_data/model_dataset_flight/vi/vi_000777.jpg,0,1,0,0,0,-210.1998748779297,87.79022216796875,-1559.196533203125,152.7127685546875,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2025146484375,152.71180725097656,-1559.2015380859375,152.7119598388672,-1559.2060546875,152.71194458007812,0.8438019156455994,0.14733800292015076,0.008860002271831036,1,0.8438019156455994,0.03921584774799094,5.58861616293406,0.8001802563667297,0.004890840500593185,0.0013351226225495338,-0.0012429524213075638,0.00014360318891704082,0.9441148638725281,2.226332664489746,7.0,7.0,0.9404205083847046,-1559.19718823092,152.71040556498463,1350.56298828125,1350.5585443237503
778,778,/yh/study/new_data/model_dataset_flight/vi/vi_000778.jpg,0,1,0,0,0,-212.1474609375,88.27271270751953,-1559.2015380859375,152.7119598388672,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2103271484375,152.71009826660156,-1559.208984375,152.71038818359375,-1559.2059326171875,152.7110137939453,0.8449925780296326,0.14622502028942108,0.00878240168094635,1,0.8449925780296326,0.00357632321967956,0.3416769823016249,0.9574375152587891,0.007237527519464493,0.0023527664598077536,0.0023466870188713074,0.0010176438372582197,0.9441922307014465,2.2261414527893066,7.0,7.0,0.94077467918396,-1559.1993905377012,152.71040231992805,1348.6019287109375,1348.5922722907064
779,779,/yh/study/new_data/model_dataset_flight/vi/vi_000779.jpg,0,1,0,0,0,-214.09437561035156,88.7550277709961,-1559.208984375,152.71038818359375,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2108154296875,152.7078399658203,-1559.2105712890625,152.70823669433594,-1559.2176513671875,152.70843505859375,0.8449138402938843,0.14629463851451874,0.008791505359113216,1,0.8449138402938843,0.01662487105723933,0.20339708406717774,0.9271836280822754,0.0013497055042535067,0.0023077037185430527,-0.00588782224804163,-4.506274126470089e-05,0.9442149996757507,2.226203680038452,7.0,7.0,0.9407216906547546,-1559.2014779524002,152.70999800374685,1346.6356201171875,1346.6266576109708
780,780,/yh/study/new_data/model_dataset_flight/vi/vi_000780.jpg,0,1,0,0,0,-215.94342041015625,89.19693756103516,-1559.2105712890625,152.70823669433594,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1929931640625,152.708251953125,-1559.19580078125,152.708251953125,-1559.209228515625,152.70579528808594,0.8435839414596558,0.14754466712474823,0.008871357887983322,1,0.8435839414596558,0.029323533907605226,0.06412639166894807,0.9692643284797668,-0.01468553114682436,-0.001582183875143528,-0.016035236418247223,-0.0038898875936865807,0.9439729452133179,2.2267231941223145,7.0,7.0,0.9399920701980591,-1559.2004180405818,152.70967202102747,1344.7530517578125,1344.757684165326
781,781,/yh/study/new_data/model_dataset_flight/vi/vi_000781.jpg,0,1,0,0,0,-217.97567749023438,89.68262481689453,-1559.19580078125,152.708251953125,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1795654296875,152.71192932128906,-1559.18212890625,152.7113494873047,-1559.1728515625,152.7093505859375,0.8442364931106567,0.14692020416259766,0.008843304589390755,1,0.8442364931106567,0.024298992747589065,0.03490158846632611,0.9874396324157715,-0.013266097754240036,-0.0045305099338293076,0.0014194333925843239,-0.0029483260586857796,0.9440109729766846,2.2267391681671143,7.0,7.0,0.9401518106460571,-1559.1970035108598,152.70998519924342,1342.6865234375,1342.7014163727135
782,782,/yh/study/new_data/model_dataset_flight/vi/vi_000782.jpg,0,1,0,0,0,-219.82357788085938,90.12425994873047,-1559.18212890625,152.7113494873047,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1763916015625,152.7179412841797,-1559.17724609375,152.7169189453125,-1559.1690673828125,152.7159881591797,0.8440279960632324,0.14711284637451172,0.008859140798449516,1,0.8440279960632324,0.006845483986764221,0.1746623215438012,0.961331307888031,-0.004264389164745808,-0.006056046579033136,0.009001708589494228,-0.0015255366452038288,0.9439926147460938,2.2268028259277344,7.0,7.0,0.940019965171814,-1559.1933148568903,152.7112797100501,1340.8154296875,1340.8312449260145
783,783,/yh/study/new_data/model_dataset_flight/vi/vi_000783.jpg,0,1,0,0,0,-221.82676696777344,90.63362121582031,-1559.17724609375,152.7169189453125,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1773681640625,152.7259521484375,-1559.1773681640625,152.72454833984375,-1559.1767578125,152.72372436523438,0.8437590599060059,0.14736372232437134,0.008877212181687355,1,0.8437590599060059,0.013503756118286461,0.19939420829854995,0.9701891541481018,0.0009307880536653101,-0.007573387119919062,0.005195177160203457,-0.0015173405408859253,0.943926215171814,2.226900339126587,7.0,7.0,0.9399464726448059,-1559.190337654381,152.7137569257552,1338.791259765625,1338.8036687466154
784,784,/yh/study/new_data/model_dataset_flight/vi/vi_000784.jpg,0,1,0,0,0,-223.64881896972656,91.096923828125,-1559.1773681640625,152.72454833984375,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.176513671875,152.73585510253906,-1559.1766357421875,152.73406982421875,-1559.179931640625,152.7332000732422,0.8426921963691711,0.14837031066417694,0.008937492966651917,1,0.8426921963691711,0.015669870229246985,3.6923078083107588,0.8554957509040833,0.000281851040199399,-0.009545452892780304,-0.0006489370134659111,-0.0019720657728612423,0.9438439011573792,2.226961135864258,7.0,7.0,0.9395653009414673,-1559.1877795460757,152.7175492865244,1336.949462890625,1336.959766297864
785,785,/yh/study/new_data/model_dataset_flight/vi/vi_000785.jpg,0,1,0,0,0,-225.4710693359375,91.5602798461914,-1559.1766357421875,152.73406982421875,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.16845703125,152.74842834472656,-1559.1697998046875,152.7461395263672,-1559.175537109375,152.74453735351562,0.8405188322067261,0.15041187405586243,0.009069273248314857,1,0.8405188322067261,0.026664203135466205,4.318083086254214,0.6563193202018738,-0.005516877397894859,-0.012726814486086369,-0.005798728205263615,-0.0031813615933060646,0.9436541795730591,2.2271993160247803,7.0,7.0,0.9391825199127197,-1559.1844227791426,152.72288700354963,1335.1014404296875,1335.1150413604832
786,786,/yh/study/new_data/model_dataset_flight/vi/vi_000786.jpg,0,1,0,0,0,-227.31642150878906,92.19490051269531,-1559.1697998046875,152.7461395263672,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1671142578125,152.76055908203125,-1559.16748046875,152.75831604003906,-1559.159912109375,152.75949096679688,0.844617486000061,0.14652468264102936,0.008857856504619122,1,0.844617486000061,0.010651567638207259,0.3314789603727529,0.9660269618034363,-0.001014433684758842,-0.01235385425388813,0.0045024435967206955,0.00037296023219823837,0.9440275430679321,2.2266576290130615,7.0,7.0,0.9393101334571838,-1559.181259697646,152.72950150459255,1333.227294921875,1333.239807806937
787,787,/yh/study/new_data/model_dataset_flight/vi/vi_000787.jpg,0,1,0,0,0,-229.160400390625,92.82905578613281,-1559.16748046875,152.75831604003906,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1707763671875,152.77117919921875,-1559.1702880859375,152.76918029785156,-1559.16748046875,152.77053833007812,0.844782292842865,0.14636743068695068,0.00885022897273302,1,0.844782292842865,0.012175247940194948,0.4379311541291332,0.961214542388916,0.003944367170333862,-0.010505083948373795,0.004958800971508026,0.0018487703055143356,0.9440439939498901,2.2265563011169434,7.0,7.0,0.9400563836097717,-1559.1792113287295,152.73690942322088,1331.35986328125,1331.3673378811018
788,788,/yh/study/new_data/model_dataset_flight/vi/vi_000788.jpg,0,1,0,0,0,-231.00624084472656,93.4638442993164,-1559.1702880859375,152.76918029785156,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1708984375,152.78021240234375,-1559.1707763671875,152.7784881591797,-1559.1756591796875,152.77938842773438,0.8443806171417236,0.14674651622772217,0.008872904814779758,1,0.8443806171417236,0.03015790185506906,0.8235602751074779,0.9290779829025269,0.0014730016700923443,-0.009203529916703701,-0.002471365500241518,0.0013015540316700935,0.9439808130264282,2.2266671657562256,7.0,7.0,0.9397203922271729,-1559.1776365452342,152.74467205578486,1329.4884033203125,1329.4936904312583
789,789,/yh/study/new_data/model_dataset_flight/vi/vi_000789.jpg,0,1,0,0,0,-233.90895080566406,94.50687408447266,-1559.1707763671875,152.7784881591797,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1702880859375,152.78683471679688,-1559.17041015625,152.78553771972656,-1559.170166015625,152.78701782226562,0.8450552225112915,0.14609979093074799,0.00884503684937954,1,0.8450552225112915,0.012688793251203223,0.2175035075874593,0.9782766699790955,0.0003837475087493658,-0.007048627361655235,-0.0010892541613429785,0.0021549025550484657,0.9440386891365051,2.2265830039978027,7.0,7.0,0.9397377371788025,-1559.1762873988218,152.7523015598173,1326.542236328125,1326.5466607935462
790,790,/yh/study/new_data/model_dataset_flight/vi/vi_000790.jpg,0,1,0,0,0,-236.55160522460938,95.45646667480469,-1559.17041015625,152.78553771972656,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1702880859375,152.7910614013672,-1559.1702880859375,152.7902069091797,-1559.169677734375,152.7914581298828,0.8452867269515991,0.14588065445423126,0.008832580409944057,1,0.8452867269515991,0.005456104918383291,0.23884357579579396,0.9784665107727051,0.0003739754611160606,-0.004655789118260145,-9.772047633305192e-06,0.00239283824339509,0.9440659880638123,2.2265307903289795,7.0,7.0,0.9397357106208801,-1559.1751673440515,152.75937838147925,1323.8607177734375,1323.8643098005114
791,791,/yh/study/new_data/model_dataset_flight/vi/vi_000791.jpg,0,1,0,0,0,-238.54660034179688,96.2207260131836,-1559.1702880859375,152.7902069091797,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1707763671875,152.79348754882812,-1559.170654296875,152.79298400878906,-1559.1702880859375,152.79368591308594,0.8451072573661804,0.14605316519737244,0.0088396230712533,1,0.8451072573661804,0.012013315655735043,0.34290961331903586,0.9740319848060608,0.0006587682291865349,-0.002722575329244137,0.00028479276807047427,0.0019332137890160084,0.9440473318099976,2.226550817489624,7.0,7.0,0.9397167563438416,-1559.1743247708907,152.7656524571786,1321.8350830078125,1321.8377038189383
792,792,/yh/study/new_data/model_dataset_flight/vi/vi_000792.jpg,0,1,0,0,0,-240.36712646484375,96.91815948486328,-1559.170654296875,152.79298400878906,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1708984375,152.79502868652344,-1559.1708984375,152.79470825195312,-1559.1712646484375,152.79481506347656,0.8451074361801147,0.1460452377796173,0.008847363293170929,1,0.8451074361801147,0.029544452095673537,0.5901794417236936,0.9477754235267639,0.00042568868957459927,-0.001688611344434321,-0.00023307953961193562,0.0010339639848098159,0.9440712332725525,2.2264511585235596,7.0,7.0,0.9397125244140625,-1559.1736850841244,152.7710770919946,1319.9869384765625,1319.9887452029502
793,793,/yh/study/new_data/model_dataset_flight/vi/vi_000793.jpg,0,1,0,0,0,-242.18890380859375,97.61605834960938,-1559.1708984375,152.79470825195312,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1700439453125,152.79617309570312,-1559.170166015625,152.7959442138672,-1559.1710205078125,152.79591369628906,0.844334602355957,0.14677412807941437,0.008891302160918713,1,0.844334602355957,0.023147987116710757,3.8878090908145517,0.8712126016616821,-0.000597164558712393,-0.0013066896935924888,-0.0010228531900793314,0.00038192165084183216,0.9440005421638489,2.226529359817505,7.0,7.0,0.939630389213562,-1559.1730280839752,152.7757197134108,1318.13671875,1318.138752876632
794,794,/yh/study/new_data/model_dataset_flight/vi/vi_000794.jpg,0,1,0,0,0,-244.05494689941406,98.58720397949219,-1559.170166015625,152.7959442138672,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1671142578125,152.7978515625,-1559.1676025390625,152.79754638671875,-1559.1689453125,152.79693603515625,0.8439797163009644,0.1471150517463684,0.00890529714524746,1,0.8439797163009644,0.0283587959386006,4.448626161351715,0.8594191074371338,-0.002379033947363496,-0.0018650915008038282,-0.0017818694468587637,-0.0005584018072113395,0.9439817667007446,2.226576805114746,7.0,7.0,0.9394970536231995,-1559.1720151500645,152.77979469166775,1316.2294921875,1316.2331632702023
795,795,/yh/study/new_data/model_dataset_flight/vi/vi_000795.jpg,0,1,0,0,0,-245.75389099121094,99.47138977050781,-1559.1676025390625,152.79754638671875,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1634521484375,152.7999725341797,-1559.1640625,152.79959106445312,-1559.1641845703125,152.79933166503906,0.8432517051696777,0.14780940115451813,0.008938881568610668,1,0.8432517051696777,0.031245176689870445,6.436802574661772,0.8281946778297424,-0.0033031399361789227,-0.002408703090623021,-0.0009241059888154268,-0.0005436115898191929,0.9439488053321838,2.2265799045562744,7.0,7.0,0.9387491941452026,-1559.1705304127597,152.78349061855172,1314.4923095703125,1314.498173755379
796,796,/yh/study/new_data/model_dataset_flight/vi/vi_000796.jpg,0,1,0,0,0,-247.62193298339844,100.44357299804688,-1559.1640625,152.79959106445312,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.164794921875,152.80140686035156,-1559.1646728515625,152.80113220214844,-1559.1600341796875,152.80184936523438,0.8452956080436707,0.14586925506591797,0.00883510708808899,1,0.8452956080436707,0.02956366633218541,0.34390675880727056,0.9593490362167358,0.0007704071467742324,-0.0014676876598969102,0.004073547199368477,0.0009410154307261109,0.9441450834274292,2.2262487411499023,7.0,7.0,0.9395484328269958,-1559.169436822629,152.78678425238041,1312.58740234375,1312.5915840775958
797,797,/yh/study/new_data/model_dataset_flight/vi/vi_000797.jpg,0,1,0,0,0,-249.2537841796875,101.4964599609375,-1559.1646728515625,152.80113220214844,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1673583984375,152.80148315429688,-1559.1669921875,152.80142211914062,-1559.1673583984375,152.8024139404297,0.8455212116241455,0.14565922319889069,0.008819591253995895,1,0.8455212116241455,0.015902718194306522,0.523710766445506,0.9660558700561523,0.0023370040580630302,-4.222121788188815e-05,0.0015665969112887979,0.001425466500222683,0.9441642761230469,2.2262825965881348,7.0,7.0,0.9396202564239502,-1559.1689804161554,152.78951710075975,1310.9176025390625,1310.9190665491037
798,798,/yh/study/new_data/model_dataset_flight/vi/vi_000798.jpg,0,1,0,0,0,-251.04574584960938,102.65266418457031,-1559.1669921875,152.80142211914062,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1695556640625,152.79991149902344,-1559.169189453125,152.80014038085938,-1559.170166015625,152.80108642578125,0.8453914523124695,0.1457822620868683,0.008826296776533127,1,0.8453914523124695,0.0362613525968523,0.2534338483075598,0.9611742496490479,0.0020488849841058254,0.0015076138079166412,-0.0002881190739572048,0.0015498350840061903,0.9441525936126709,2.2263050079345703,7.0,7.0,0.939677894115448,-1559.1690194427672,152.79150043714878,1309.084228515625,1309.0838024423197
799,799,/yh/study/new_data/model_dataset_flight/vi/vi_000799.jpg,0,1,0,0,0,-252.67710876464844,103.70523834228516,-1559.169189453125,152.80014038085938,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.16943359375,152.7965087890625,-1559.16943359375,152.7970733642578,-1559.17138671875,152.79806518554688,0.845342218875885,0.14583086967468262,0.00882689468562603,1,0.845342218875885,0.019831737488240644,0.22756307807991116,0.9699428677558899,-8.261865878012031e-05,0.0030756087508052588,-0.002131503541022539,0.0015679949428886175,0.9441487789154053,2.2262399196624756,7.0,7.0,0.9396959543228149,-1559.169096763586,152.79254088689925,1307.414306640625,1307.4138128291754
800,800,/yh/study/new_data/model_dataset_flight/vi/vi_000800.jpg,0,1,0,0,0,-254.19894409179688,104.81472778320312,-1559.16943359375,152.7970733642578,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.16943359375,152.79153442382812,-1559.16943359375,152.79238891601562,-1559.168701171875,152.79312133789062,0.8454751968383789,0.14570195972919464,0.008822876028716564,1,0.8454751968383789,0.019738935696704447,0.08598452334399233,0.9697390794754028,-0.0004969756701029837,0.004658011253923178,-0.00041435699677094817,0.001582402503117919,0.944168746471405,2.2262206077575684,7.0,7.0,0.9397456645965576,-1559.1691596488263,152.79251251436452,1305.8521728515625,1305.8518795478565
801,801,/yh/study/new_data/model_dataset_flight/vi/vi_000801.jpg,0,1,0,0,0,-255.72320556640625,105.92599487304688,-1559.16943359375,152.79238891601562,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1693115234375,152.7858428955078,-1559.1693115234375,152.78684997558594,-1559.1693115234375,152.78689575195312,0.8456458449363708,0.1455419361591339,0.00881225522607565,1,0.8456458449363708,0.01211302194219498,0.16798588850071364,0.977682888507843,-0.0007090106373652816,0.005494730547070503,-0.00021203496726229787,0.0008367192931473255,0.9441739916801453,2.226179361343384,7.0,7.0,0.9397748708724976,-1559.1691880033873,152.79145533436846,1304.2882080078125,1304.2882352131212
802,802,/yh/study/new_data/model_dataset_flight/vi/vi_000802.jpg,0,1,0,0,0,-257.395263671875,107.14501190185547,-1559.1693115234375,152.78684997558594,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.169921875,152.77932739257812,-1559.1697998046875,152.78048706054688,-1559.1690673828125,152.7808837890625,0.8455118536949158,0.14566928148269653,0.00881890393793583,1,0.8455118536949158,0.020777896612107,0.26301640755983835,0.9648538827896118,-0.00018951951642520726,0.006378807593137026,0.0005194911500439048,0.0008840770460665226,0.9441922307014465,2.2260901927948,7.0,7.0,0.9400501251220703,-1559.169302224962,152.78940758862598,1302.57421875,1302.5740126029016
803,803,/yh/study/new_data/model_dataset_flight/vi/vi_000803.jpg,0,1,0,0,0,-258.9176940917969,108.22977447509766,-1559.1697998046875,152.78048706054688,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.17041015625,152.77223205566406,-1559.1702880859375,152.7735137939453,-1559.170654296875,152.77371215820312,0.8456476330757141,0.145542174577713,0.008810190483927727,1,0.8456476330757141,0.008925518369871975,0.43000814754467503,0.9608747363090515,-0.00025427204673178494,0.0069857146590948105,-6.475253030657768e-05,0.0006069070659577847,0.944195032119751,2.226119041442871,7.0,7.0,0.9394870400428772,-1559.1694862824215,152.78644026205126,1301.015380859375,1301.0149959016544
