pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y
1405,1406,1405,1406,-745.43212890625,379.2643737792969,-745.43212890625,379.2643737792969,0.0,-746.3926391601562,379.7530517578125,1.0776762568346612,-742.2354736328125,378.8189392089844,-743.4386596679688,377.07049560546875,2.122430604252992,36,-744.2083129882812,377.0709228515625,-743.4386596679688,377.07049560546875
1406,1407,1406,1407,-742.2354736328125,378.8189392089844,-742.2354736328125,378.8189392089844,0.0,-745.2882080078125,380.6318359375,3.5504621829515797,-738.729736328125,378.3304138183594,-739.4368896484375,377.4171142578125,1.1550679225587162,36,-741.968017578125,378.6012268066406,-739.4368896484375,377.4171142578125
1407,1408,1407,1408,-738.729736328125,378.3304138183594,-738.729736328125,378.3304138183594,0.0,-745.832763671875,380.5132751464844,7.43087350342366,-735.4362182617188,377.90020751953125,-737.500244140625,379.0662536621094,2.370625747648929,36,-741.369384765625,379.64068603515625,-737.500244140625,379.0662536621094
1408,1409,1408,1409,-735.4362182617188,377.90020751953125,-735.4362182617188,377.90020751953125,0.0,-744.1527099609375,381.1782531738281,9.312508300893159,-732.1383666992188,377.46942138671875,-737.3324584960938,380.5140686035156,6.020669918631408,36,-740.483154296875,380.6272888183594,-737.3324584960938,380.5140686035156
1409,1410,1409,1410,-732.1383666992188,377.46942138671875,-732.1383666992188,377.46942138671875,0.0,-735.1576538085938,378.28594970703125,3.127748894446355,-728.8440551757812,377.03912353515625,-732.5208129882812,379.6155090332031,4.489577958597671,36,-737.0380249023438,380.152099609375,-732.5208129882812,379.6155090332031
1410,1411,1410,1411,-728.8440551757812,377.03912353515625,-728.8440551757812,377.03912353515625,0.0,-734.671142578125,378.27447509765625,5.956596433998565,-725.7504272460938,376.627197265625,-729.7784423828125,379.9225158691406,5.204231993321545,36,-734.4864501953125,379.6305236816406,-729.7784423828125,379.9225158691406
1411,1412,1411,1412,-725.7504272460938,376.627197265625,-725.7504272460938,376.627197265625,0.0,-726.1121215820312,376.6085510253906,0.3621746469925071,-722.3701171875,376.1770935058594,-723.8795166015625,379.08349609375,3.274975205107596,36,-729.5525512695312,378.59765625,-723.8795166015625,379.08349609375
1412,1413,1412,1413,-722.3701171875,376.1770935058594,-722.3701171875,376.1770935058594,0.0,-722.3074951171875,377.048583984375,0.8737374764960106,-718.9788208007812,375.7255554199219,-719.2217407226562,377.340576171875,1.633187716609145,36,-724.6796875,377.8871154785156,-719.2217407226562,377.340576171875
1413,1414,1413,1414,-718.9788208007812,375.7255554199219,-718.9788208007812,375.7255554199219,0.0,-722.5400390625,377.1636047363281,3.8406068978763757,-715.77197265625,375.2836608886719,-716.4622802734375,378.1678466796875,2.9656453401314713,36,-721.705078125,377.4324035644531,-716.4622802734375,378.1678466796875
1414,1415,1414,1415,-715.77197265625,375.2836608886719,-715.77197265625,375.2836608886719,0.0,-719.4313354492188,376.81768798828125,3.9678930420186482,-712.5533447265625,374.84014892578125,-714.8809204101562,378.03485107421875,3.9526864763206415,36,-718.7290649414062,376.99853515625,-714.8809204101562,378.03485107421875
1415,1416,1415,1416,-712.5533447265625,374.84014892578125,-712.5533447265625,374.84014892578125,0.0,-714.228759765625,376.687255859375,2.493756118237488,-709.0420532226562,374.3563232421875,-711.30078125,377.4057312011719,3.79483085286096,36,-714.9566040039062,376.6702575683594,-711.30078125,377.4057312011719
1416,1417,1416,1417,-709.0420532226562,374.3563232421875,-709.0420532226562,374.3563232421875,0.0,-704.6715087890625,376.7552490234375,4.985629704456924,-705.8125,373.93560791015625,-703.4530029296875,377.1754455566406,4.0079638721414,36,-708.907958984375,376.5003356933594,-703.4530029296875,377.1754455566406
1417,1418,1417,1418,-705.8125,373.93560791015625,-705.8125,373.93560791015625,0.0,-703.76171875,376.0649719238281,2.956331313989073,-702.282470703125,373.4757385253906,-699.751953125,376.8294372558594,4.201287229879353,36,-704.4102783203125,376.1485290527344,-699.751953125,376.8294372558594
1418,1419,1418,1419,-702.282470703125,373.4757385253906,-702.282470703125,373.4757385253906,0.0,-701.328125,375.1744079589844,1.9483976918737258,-699.0440673828125,373.0538635253906,-695.8099975585938,375.7226867675781,4.193068700362837,36,-700.7576904296875,375.5738830566406,-695.8099975585938,375.7226867675781
1419,1420,1419,1420,-699.0440673828125,373.0538635253906,-699.0440673828125,373.0538635253906,0.0,-697.5753173828125,375.6454772949219,2.978873695362725,-695.527587890625,372.6406555175781,-692.46728515625,374.8602600097656,3.780488979981562,36,-697.0945434570312,375.38330078125,-692.46728515625,374.8602600097656
1420,1421,1420,1421,-695.527587890625,372.6406555175781,-695.527587890625,372.6406555175781,0.0,-697.8960571289062,366.346435546875,6.72509119434693,-692.3087158203125,372.2624206542969,-690.0527954101562,372.3026123046875,2.2562784105071487,36,-695.0109252929688,372.0534362792969,-690.0527954101562,372.3026123046875
1421,1422,1421,1422,-692.3087158203125,372.2624206542969,-692.3087158203125,372.2624206542969,0.0,-695.4508056640625,364.2025146484375,8.650711728492917,-689.0971069335938,371.885009765625,-688.2905883789062,368.4302062988281,3.5476949098318644,36,-693.151123046875,368.624267578125,-688.2905883789062,368.4302062988281
1422,1423,1422,1423,-689.0971069335938,371.885009765625,-689.0971069335938,371.885009765625,0.0,-690.0464477539062,368.15838623046875,3.845643114732837,-685.9144287109375,371.4971618652344,-685.247314453125,367.82989501953125,3.7274505430079246,36,-690.0563354492188,367.44061279296875,-685.247314453125,367.82989501953125
1423,1424,1423,1424,-685.9144287109375,371.4971618652344,-685.9144287109375,371.4971618652344,0.0,-690.4326171875,368.1121520996094,5.645557388169815,-682.7325439453125,371.109375,-683.0596313476562,366.4786376953125,4.642274674531488,36,-688.2913208007812,366.7646789550781,-683.0596313476562,366.4786376953125
1424,1425,1424,1425,-682.7325439453125,371.109375,-682.7325439453125,371.109375,0.0,-685.246337890625,368.3577575683594,3.727003956209107,-679.2318725585938,370.6827697753906,-680.1832885742188,365.5586242675781,5.211723286977425,36,-685.4178466796875,366.54583740234375,-680.1832885742188,365.5586242675781
1425,1426,1425,1426,-679.2318725585938,370.6827697753906,-679.2318725585938,370.6827697753906,0.0,-679.1878662109375,372.9295654296875,2.2472265730898977,-676.1434936523438,370.2689208984375,-675.8131713867188,367.29345703125,2.9937431459806345,36,-681.0917358398438,368.5474853515625,-675.8131713867188,367.29345703125
1426,1427,1426,1427,-676.1434936523438,370.2689208984375,-676.1434936523438,370.2689208984375,0.0,-679.658203125,372.46087646484375,4.142203747074608,-672.7413940429688,369.8130187988281,-673.8209838867188,369.5602111816406,1.1087948061008273,36,-678.6691284179688,369.8787536621094,-673.8209838867188,369.5602111816406
1427,1428,1427,1428,-672.7413940429688,369.8130187988281,-672.7413940429688,369.8130187988281,0.0,-676.7132568359375,373.8001708984375,5.627883786254738,-669.34619140625,369.3580627441406,-671.6138916015625,371.8294677734375,3.354147729998522,36,-676.1082763671875,371.4898376464844,-671.6138916015625,371.8294677734375
1428,1429,1428,1429,-669.34619140625,369.3580627441406,-669.34619140625,369.3580627441406,0.0,-671.7528686523438,372.84246826171875,4.234758219520245,-664.3824462890625,368.67340087890625,-669.3218994140625,373.65972900390625,7.018665495964192,36,-672.5941772460938,372.2526550292969,-669.3218994140625,373.65972900390625
1429,1430,1429,1430,-664.3824462890625,368.67340087890625,-664.3824462890625,368.67340087890625,0.0,-669.1470947265625,372.6049499511719,6.177293326417638,-659.419677734375,367.98883056640625,-667.9185180664062,373.50604248046875,10.13261635975794,36,-669.3987426757812,372.6663513183594,-667.9185180664062,373.50604248046875
1430,1431,1430,1431,-659.419677734375,367.98883056640625,-659.419677734375,367.98883056640625,0.0,-665.6676635742188,373.0689392089844,8.05262881767718,-656.0038452148438,367.5061950683594,-660.2523193359375,373.121826171875,7.041650733199952,36,-666.047119140625,373.0942077636719,-660.2523193359375,373.121826171875
1431,1432,1431,1432,-656.0038452148438,367.5061950683594,-656.0038452148438,367.5061950683594,0.0,-661.3804321289062,367.535400390625,5.376666234323714,-652.8921508789062,367.0664978027344,-654.5641479492188,371.3757629394531,4.622265702193379,36,-662.2985229492188,371.3185729980469,-654.5641479492188,371.3757629394531
1432,1433,1432,1433,-652.8921508789062,367.0664978027344,-652.8921508789062,367.0664978027344,0.0,-661.2669067382812,366.2952575683594,8.41019305386355,-649.4931030273438,366.5862121582031,-651.6558837890625,368.94769287109375,3.202219820782944,36,-659.9312744140625,369.3817138671875,-651.6558837890625,368.94769287109375
1433,1434,1433,1434,-649.4931030273438,366.5862121582031,-649.4931030273438,366.5862121582031,0.0,-656.2499389648438,366.46014404296875,6.758011915938758,-646.353515625,366.170654296875,-648.642578125,367.6546630859375,2.7280192841915536,36,-656.619384765625,367.9720153808594,-648.642578125,367.6546630859375
1434,1435,1434,1435,-646.353515625,366.170654296875,-646.353515625,366.170654296875,0.0,-650.7861938476562,367.1248474121094,4.534216660766406,-642.9132080078125,365.7153015136719,-645.203857421875,365.7881164550781,2.2918064389989112,36,-652.5029907226562,367.1956481933594,-645.203857421875,365.7881164550781
1435,1436,1435,1436,-642.9132080078125,365.7153015136719,-642.9132080078125,365.7153015136719,0.0,-643.6690063476562,366.3687744140625,0.9991286013599572,-639.4849243164062,365.2615051269531,-640.5466918945312,365.2479248046875,1.0618544227483664,36,-646.9857177734375,366.4200744628906,-640.5466918945312,365.2479248046875
1436,1437,1436,1437,-639.4849243164062,365.2615051269531,-639.4849243164062,365.2615051269531,0.0,-643.3026733398438,366.4559020996094,4.000223960511261,-636.2691650390625,364.89727783203125,-637.3745727539062,365.22991943359375,1.1543728388723231,36,-643.1838989257812,365.988525390625,-637.3745727539062,365.22991943359375
1437,1438,1437,1438,-636.2691650390625,364.89727783203125,-636.2691650390625,364.89727783203125,0.0,-639.283935546875,366.3569641113281,3.3495559778489437,-633.0484008789062,364.532470703125,-634.6441040039062,365.6365051269531,1.9404021418593274,36,-639.3058471679688,365.75653076171875,-634.6441040039062,365.6365051269531
1438,1439,1438,1439,-633.0484008789062,364.532470703125,-633.0484008789062,364.532470703125,0.0,-635.5771484375,366.0113830566406,2.929461719236996,-629.558349609375,364.1371765136719,-631.231201171875,365.8755187988281,2.4125227979277097,36,-635.4993896484375,365.54486083984375,-631.231201171875,365.8755187988281
1439,1440,1439,1440,-629.558349609375,364.1371765136719,-629.558349609375,364.1371765136719,0.0,-635.7538452148438,366.2684326171875,6.551825575834204,-626.4474487304688,363.7401123046875,-629.29931640625,366.3712463378906,3.880208182668256,36,-633.39794921875,365.5794982910156,-629.29931640625,366.3712463378906
1440,1441,1440,1441,-626.4474487304688,363.7401123046875,-626.4474487304688,363.7401123046875,0.0,-630.8838500976562,366.57086181640625,5.262584905621861,-623.0730590820312,363.30938720703125,-626.9244995117188,365.955078125,4.672608887640155,36,-630.2710571289062,365.7967529296875,-626.9244995117188,365.955078125
1441,1442,1441,1442,-623.0730590820312,363.30938720703125,-623.0730590820312,363.30938720703125,0.0,-624.0048828125,366.7663269042969,3.580325059990454,-619.7033081054688,362.8792724609375,-621.2969970703125,366.13848876953125,3.6279933107529585,36,-625.8836059570312,366.123046875,-621.2969970703125,366.13848876953125
1442,1443,1442,1443,-619.7033081054688,362.8792724609375,-619.7033081054688,362.8792724609375,0.0,-625.093505859375,366.3360900878906,6.403422517078646,-616.5056762695312,362.42291259765625,-619.2052612304688,365.3808898925781,4.00467085271602,36,-623.3151245117188,366.17266845703125,-619.2052612304688,365.3808898925781
1443,1444,1443,1444,-616.5056762695312,362.42291259765625,-616.5056762695312,362.42291259765625,0.0,-615.5472412109375,363.20965576171875,1.2399849062551846,-612.9962158203125,361.92205810546875,-613.7736206054688,364.7251281738281,2.9088760730075913,36,-618.0620727539062,364.89697265625,-613.7736206054688,364.7251281738281
1444,1445,1444,1445,-612.9962158203125,361.92205810546875,-612.9962158203125,361.92205810546875,0.0,-611.5059814453125,362.2615966796875,1.5284256396089875,-609.7972412109375,361.46551513671875,-610.0667114257812,363.2989196777344,1.8531018341431351,36,-612.9134521484375,363.59564208984375,-610.0667114257812,363.2989196777344
1445,1446,1445,1446,-609.7972412109375,361.46551513671875,-609.7972412109375,361.46551513671875,0.0,-609.4356689453125,361.6507568359375,0.4062622187684272,-604.5910034179688,360.7605285644531,-608.01904296875,363.22998046875,4.2248843616548815,36,-609.0787353515625,362.46435546875,-608.01904296875,363.22998046875
1446,1447,1446,1447,-604.5910034179688,360.7605285644531,-604.5910034179688,360.7605285644531,0.0,-605.4235229492188,360.9012756347656,0.8443331734062517,-599.8502807617188,360.1185607910156,-601.0448608398438,361.1787109375,1.5971662080522406,36,-605.1730346679688,361.4010925292969,-601.0448608398438,361.1787109375
1447,1448,1447,1448,-599.8502807617188,360.1185607910156,-599.8502807617188,360.1185607910156,0.0,-602.2083740234375,360.5821533203125,2.4032315461027154,-596.4432373046875,359.667236328125,-598.2271728515625,360.0639343261719,1.8275106941023913,36,-601.6046752929688,360.5804748535156,-598.2271728515625,360.0639343261719
1448,1449,1448,1449,-596.4432373046875,359.667236328125,-596.4432373046875,359.667236328125,0.0,-601.91455078125,360.166259765625,5.494023621171349,-593.3433837890625,359.2566223144531,-597.0416259765625,359.27545166015625,3.6982901213485664,36,-599.4315185546875,359.9271240234375,-597.0416259765625,359.27545166015625
1449,1450,1449,1450,-593.3433837890625,359.2566223144531,-593.3433837890625,359.2566223144531,0.0,-597.5419921875,359.9730529785156,4.259294000164692,-589.9339599609375,358.80499267578125,-593.545654296875,360.0599365234375,3.823508864513497,36,-596.6202392578125,359.47705078125,-593.545654296875,360.0599365234375
1450,1451,1450,1451,-589.9339599609375,358.80499267578125,-589.9339599609375,358.80499267578125,0.0,-593.876708984375,359.4742736816406,3.999150775679944,-586.541015625,358.3880920410156,-590.5259399414062,359.2666931152344,4.0806325067450215,36,-593.5455322265625,359.053955078125,-590.5259399414062,359.2666931152344
1451,1452,1451,1452,-586.541015625,358.3880920410156,-586.541015625,358.3880920410156,0.0,-593.971923828125,359.6754455566406,7.541596369301559,-583.1549682617188,357.9720458984375,-587.3828125,357.7005310058594,4.236553698474702,36,-591.8317260742188,358.9241638183594,-587.3828125,357.7005310058594
1452,1453,1452,1453,-583.1549682617188,357.9720458984375,-583.1549682617188,357.9720458984375,0.0,-590.6888427734375,358.61865234375,7.561571599439174,-580.0584716796875,357.59161376953125,-585.378662109375,356.9756164550781,5.35573327374991,36,-589.660400390625,358.4919738769531,-585.378662109375,356.9756164550781
1453,1454,1453,1454,-580.0584716796875,357.59161376953125,-580.0584716796875,357.59161376953125,0.0,-583.8118286132812,353.91845703125,5.251644380090604,-576.6447143554688,357.1581115722656,-582.921142578125,356.00408935546875,6.381639171170419,36,-586.039794921875,356.3494567871094,-582.921142578125,356.00408935546875
1454,1455,1454,1455,-576.6447143554688,357.1581115722656,-576.6447143554688,357.1581115722656,0.0,-571.1965942382812,351.0443115234375,8.189051462065306,-573.250732421875,356.72711181640625,-577.276123046875,354.0838317871094,4.815672226918853,36,-578.2939453125,353.7348327636719,-577.276123046875,354.0838317871094
1455,1456,1455,1456,-573.250732421875,356.72711181640625,-573.250732421875,356.72711181640625,0.0,-571.3988037109375,351.43414306640625,5.607598250487564,-570.1524047851562,356.33367919921875,-571.3090209960938,352.01275634765625,4.473045422143445,36,-573.0889892578125,352.04229736328125,-571.3090209960938,352.01275634765625
1456,1457,1456,1457,-570.1524047851562,356.33367919921875,-570.1524047851562,356.33367919921875,0.0,-567.9113159179688,350.8750305175781,5.900790179307233,-566.9794921875,355.89910888671875,-566.3258666992188,350.37054443359375,5.567068455775287,36,-568.3707885742188,350.74371337890625,-566.3258666992188,350.37054443359375
1457,1458,1457,1458,-566.9794921875,355.89910888671875,-566.9794921875,355.89910888671875,0.0,-564.958251953125,351.10333251953125,5.204313888413192,-563.8077392578125,355.4647216796875,-563.54931640625,349.90277099609375,5.567950949580885,36,-564.3939208984375,350.0744934082031,-563.54931640625,349.90277099609375
1458,1459,1458,1459,-563.8077392578125,355.4647216796875,-563.8077392578125,355.4647216796875,0.0,-565.18603515625,352.990966796875,2.8318126357314535,-560.3177490234375,354.9867248535156,-562.0029296875,350.6318359375,4.669570787702642,36,-562.2077026367188,350.5279846191406,-562.0029296875,350.6318359375
1459,1460,1459,1460,-560.3177490234375,354.9867248535156,-560.3177490234375,354.9867248535156,0.0,-558.93701171875,352.9084777832031,2.4951044847497252,-556.9105834960938,354.5425720214844,-556.2310791015625,351.5091247558594,3.1086216456035736,36,-558.6090087890625,351.0248718261719,-556.2310791015625,351.5091247558594
1460,1461,1460,1461,-556.9105834960938,354.5425720214844,-556.9105834960938,354.5425720214844,0.0,-556.6795043945312,352.03021240234375,2.522964210421416,-553.8125610351562,354.13873291015625,-552.5118408203125,351.452392578125,2.9846771109788306,36,-555.5673828125,351.1405029296875,-552.5118408203125,351.452392578125
1461,1462,1461,1462,-553.8125610351562,354.13873291015625,-553.8125610351562,354.13873291015625,0.0,-556.5199584960938,353.0782165527344,2.907695987521767,-550.4116821289062,353.6954040527344,-550.4207153320312,351.9159851074219,1.7794418736490798,36,-553.7769775390625,351.7105712890625,-550.4207153320312,351.9159851074219
1462,1463,1462,1463,-550.4116821289062,353.6954040527344,-550.4116821289062,353.6954040527344,0.0,-553.1492919921875,353.691650390625,2.737612436688951,-547.1904907226562,353.2681884765625,-549.0177612304688,351.9797058105469,2.235867860439003,36,-551.764892578125,352.4167175292969,-549.0177612304688,351.9797058105469
1463,1464,1463,1464,-547.1904907226562,353.2681884765625,-547.1904907226562,353.2681884765625,0.0,-550.9220581054688,353.5527038574219,3.742398179565569,-543.9683227539062,352.8408203125,-546.509521484375,352.0434265136719,2.663367766221093,36,-549.8167724609375,352.9159851074219,-546.509521484375,352.0434265136719
1464,1465,1464,1465,-543.9683227539062,352.8408203125,-543.9683227539062,352.8408203125,0.0,-550.5494995117188,353.8051452636719,6.651451730939953,-540.4238891601562,352.3707275390625,-543.2969360351562,352.15130615234375,2.881413557769319,36,-548.6447143554688,353.3773498535156,-543.2969360351562,352.15130615234375
1465,1466,1465,1466,-540.4238891601562,352.3707275390625,-540.4238891601562,352.3707275390625,0.0,-543.746337890625,346.60986328125,6.650279886105169,-535.4121704101562,351.7171630859375,-539.2738037109375,350.0059814453125,4.223784364395839,36,-545.4537963867188,351.0588073730469,-539.2738037109375,350.0059814453125
1466,1467,1466,1467,-535.4121704101562,351.7171630859375,-535.4121704101562,351.7171630859375,0.0,-536.7936401367188,344.9912109375,6.866359363482201,-530.4360961914062,351.0682678222656,-534.8634033203125,347.31488037109375,5.804219652311463,36,-540.9232177734375,348.4561767578125,-534.8634033203125,347.31488037109375
1467,1468,1467,1468,-530.4360961914062,351.0682678222656,-530.4360961914062,351.0682678222656,0.0,-531.976806640625,345.0792236328125,6.18404713691237,-527.5535888671875,350.73077392578125,-529.962158203125,345.6163330078125,5.653203706696888,36,-535.1749877929688,346.5309753417969,-529.962158203125,345.6163330078125
1468,1469,1468,1469,-527.5535888671875,350.73077392578125,-527.5535888671875,350.73077392578125,0.0,-527.802978515625,346.561767578125,4.176458921568113,-524.3851318359375,350.3597717285156,-527.003662109375,345.51202392578125,5.509751314880249,36,-529.9722900390625,345.8999328613281,-527.003662109375,345.51202392578125
1469,1470,1469,1470,-524.3851318359375,350.3597717285156,-524.3851318359375,350.3597717285156,0.0,-522.422119140625,347.4478759765625,3.5117738697417153,-521.2141723632812,349.98846435546875,-521.5473022460938,344.5810852050781,5.417630920882476,36,-524.5604248046875,346.0603942871094,-521.5473022460938,344.5810852050781
1470,1471,1470,1471,-521.2141723632812,349.98846435546875,-521.2141723632812,349.98846435546875,0.0,-522.0798950195312,347.76361083984375,2.3873518558296927,-518.6050415039062,349.6830749511719,-520.2596435546875,344.9567565917969,5.007573582146818,36,-520.926513671875,346.4054260253906,-520.2596435546875,344.9567565917969
1471,1472,1471,1472,-518.6050415039062,349.6830749511719,-518.6050415039062,349.6830749511719,0.0,-516.70556640625,347.5950012207031,2.8227747962758034,-516.001708984375,349.37835693359375,-514.262451171875,344.5421142578125,5.139480611636751,36,-516.72509765625,346.7123107910156,-514.262451171875,344.5421142578125
1472,1473,1472,1473,-516.001708984375,349.37835693359375,-516.001708984375,349.37835693359375,0.0,-517.7567138671875,347.1576232910156,2.8304946652438727,-513.6058959960938,349.0979309082031,-513.3343505859375,345.2651062011719,3.8424318009050094,36,-514.5218505859375,346.72711181640625,-513.3343505859375,345.2651062011719
1473,1474,1473,1474,-513.6058959960938,349.0979309082031,-513.6058959960938,349.0979309082031,0.0,-511.1748352050781,347.7437744140625,2.7827677553537855,-511.9492492675781,348.96221923828125,-506.58050537109375,345.89923095703125,6.18104426752576,36,-510.95343017578125,347.08856201171875,-506.58050537109375,345.89923095703125
1474,1475,1474,1475,-511.9492492675781,348.96221923828125,-511.9492492675781,348.96221923828125,0.0,-511.57928466796875,348.51953125,0.5769284703779363,-510.12432861328125,348.812744140625,-504.662841796875,345.8131408691406,6.2310077862316176,36,-509.0647888183594,347.7091979980469,-504.662841796875,345.8131408691406
1475,1476,1475,1476,-510.12432861328125,348.812744140625,-510.12432861328125,348.812744140625,0.0,-505.9210205078125,347.7205505371094,4.3428891186697065,-508.3056335449219,348.6637878417969,-501.64654541015625,345.92584228515625,7.1999861567717245,36,-505.85028076171875,347.7774963378906,-501.64654541015625,345.92584228515625
1476,1477,1476,1477,-508.3056335449219,348.6637878417969,-508.3056335449219,348.6637878417969,0.0,-505.77435302734375,347.72662353515625,2.699195805478325,-507.2699890136719,349.041259765625,-499.4124450683594,346.64495849609375,8.214819330141973,36,-503.91485595703125,347.81463623046875,-499.4124450683594,346.64495849609375
1477,1478,1477,1478,-507.2699890136719,349.041259765625,-507.2699890136719,349.041259765625,0.0,-506.2344055175781,347.040771484375,2.252639904822858,-506.23565673828125,349.41827392578125,-498.17120361328125,346.05755615234375,8.736694349582168,36,-503.11334228515625,347.5276794433594,-498.17120361328125,346.05755615234375
1478,1479,1478,1479,-506.23565673828125,349.41827392578125,-506.23565673828125,349.41827392578125,0.0,-506.5421447753906,347.0129699707031,2.424751952923356,-505.0989074707031,349.8326416015625,-500.4873352050781,344.6942138671875,6.904349233814574,36,-503.1504211425781,347.2659606933594,-500.4873352050781,344.6942138671875
1479,1480,1479,1480,-505.0989074707031,349.8326416015625,-505.0989074707031,349.8326416015625,0.0,-500.95745849609375,346.596923828125,5.255613105873793,-504.5246887207031,351.42926025390625,-498.862548828125,345.9440002441406,7.883394290396657,36,-501.1896667480469,346.89691162109375,-498.862548828125,345.9440002441406
1480,1481,1480,1481,-504.5246887207031,351.42926025390625,-504.5246887207031,351.42926025390625,0.0,-501.50799560546875,346.13555908203125,6.092922898626998,-503.8938293457031,353.183349609375,-499.8643493652344,349.89544677734375,5.200674374143949,36,-500.1540832519531,346.4586181640625,-499.8643493652344,349.89544677734375
1481,1482,1481,1482,-503.8938293457031,353.183349609375,-503.8938293457031,353.183349609375,0.0,-501.9150695800781,347.5999755859375,5.923643785344707,-503.6318664550781,354.99774169921875,-496.54888916015625,345.68328857421875,11.701606914360141,36,-499.9067687988281,346.84918212890625,-496.54888916015625,345.68328857421875
1482,1483,1482,1483,-503.6318664550781,354.99774169921875,-503.6318664550781,354.99774169921875,0.0,-501.72467041015625,347.70318603515625,7.539757230168087,-503.3445739746094,356.9874267578125,-496.010498046875,345.403564453125,13.710380578515421,36,-499.8882751464844,347.21197509765625,-496.010498046875,345.403564453125
1483,1484,1483,1484,-503.3445739746094,356.9874267578125,-503.3445739746094,356.9874267578125,0.0,-501.80853271484375,347.875732421875,9.240259543067927,-503.0564270019531,358.98309326171875,-495.251708984375,345.26593017578125,15.782084350937776,36,-500.1065368652344,347.54400634765625,-495.251708984375,345.26593017578125
1484,1485,1484,1485,-503.0564270019531,358.98309326171875,-503.0564270019531,358.98309326171875,0.0,-501.961181640625,349.13128662109375,9.912500011892742,-502.6187744140625,361.8926696777344,-494.8052062988281,346.2148132324219,17.517049677706403,36,-500.4523010253906,348.3454284667969,-494.8052062988281,346.2148132324219
1485,1486,1485,1486,-502.6187744140625,361.8926696777344,-502.6187744140625,361.8926696777344,0.0,-501.79351806640625,349.2275390625,12.691988872524826,-502.2197570800781,364.5455322265625,-496.2809143066406,346.05279541015625,19.422954678639343,36,-500.7523498535156,348.9053955078125,-496.2809143066406,346.05279541015625
1486,1487,1486,1487,-502.2197570800781,364.5455322265625,-502.2197570800781,364.5455322265625,0.0,-502.47467041015625,353.2040710449219,11.344325565696389,-501.8207092285156,367.198486328125,-497.7637634277344,350.0928649902344,17.580133406370262,36,-501.2552490234375,351.0150451660156,-497.7637634277344,350.0928649902344
1487,1488,1487,1488,-501.8207092285156,367.198486328125,-501.8207092285156,367.198486328125,0.0,-504.4315185546875,359.0737609863281,8.533902226839864,-501.44525146484375,370.26788330078125,-500.9707946777344,352.795654296875,17.478669732212946,36,-502.28607177734375,354.4179382324219,-500.9707946777344,352.795654296875
1488,1489,1488,1489,-501.44525146484375,370.26788330078125,-501.44525146484375,370.26788330078125,0.0,-503.08978271484375,358.3427429199219,12.038000504046735,-501.0693359375,373.341064453125,-503.6008605957031,354.9237976074219,18.59043665869433,36,-502.7001647949219,357.056640625,-503.6008605957031,354.9237976074219
1489,1490,1489,1490,-501.0693359375,373.341064453125,-501.0693359375,373.341064453125,0.0,-505.23052978515625,366.06805419921875,8.379272784150047,-500.656494140625,376.7162780761719,-505.8124694824219,360.9687805175781,16.570086333001814,36,-503.8623352050781,361.35858154296875,-505.8124694824219,360.9687805175781
1490,1491,1490,1491,-500.656494140625,376.7162780761719,-500.656494140625,376.7162780761719,0.0,-500.7993469238281,370.76708984375,5.950903086293356,-500.3695068359375,379.87335205078125,-506.1482849121094,365.2450866699219,15.728331892050523,36,-502.9336242675781,366.1434020996094,-506.1482849121094,365.2450866699219
1491,1492,1491,1492,-500.3695068359375,379.87335205078125,-500.3695068359375,379.87335205078125,0.0,-500.54632568359375,370.2137451171875,9.661225130200565,-500.0547180175781,383.336181640625,-505.8031005859375,368.7061767578125,15.71880863880388,36,-502.05419921875,369.5721130371094,-505.8031005859375,368.7061767578125
1492,1493,1492,1493,-500.0547180175781,383.336181640625,-500.0547180175781,383.336181640625,0.0,-501.8303527832031,380.0048522949219,3.7750011960844407,-499.76800537109375,386.4901428222656,-501.5887145996094,375.2942810058594,11.342940708073256,36,-501.9066162109375,375.2740478515625,-501.5887145996094,375.2942810058594
1493,1494,1493,1494,-499.76800537109375,386.4901428222656,-499.76800537109375,386.4901428222656,0.0,-497.9141845703125,390.57550048828125,4.486290095466617,-499.4681701660156,389.6722412109375,-499.7269287109375,384.0761413574219,5.602079038632683,36,-500.5480651855469,384.0561218261719,-499.7269287109375,384.0761413574219
1494,1495,1494,1495,-499.4681701660156,389.6722412109375,-499.4681701660156,389.6722412109375,0.0,-498.4161682128906,389.5833740234375,1.0557487799628162,-499.168212890625,392.85552978515625,-498.7086486816406,388.9671325683594,3.9154606597146544,36,-499.50506591796875,389.21923828125,-498.7086486816406,388.9671325683594
1495,1496,1495,1496,-499.168212890625,392.85552978515625,-499.168212890625,392.85552978515625,0.0,-493.7277526855469,396.59185791015625,6.599905688773494,-498.8386535644531,396.3530578613281,-493.8902282714844,395.1408386230469,5.094741245809451,36,-497.2125244140625,395.0962829589844,-493.8902282714844,395.1408386230469
