sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,selected_patch_x,selected_patch_y,progress_s_visual_m,progress_s_final_m,cross_visual_m,cross_final_m,rnn_delta_s_raw_m,predicted_step_m,rnn_delta_cross_m,motion_probability,polynomial_step_m,inertia_cap_m,selected_patch_progress_s_m,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg,heading_residual_deg,estimated_heading_deg,search_heading_deg,measurement_variance_s,measurement_variance_cross,forward_candidate_count,error_visual_m,error_final_m
1363,1363,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001363.jpg,0,1,-894.0945434570312,398.6815490722656,-470.6200256347656,43.890464782714844,-467.9592590332031,43.60734558105469,-481.8584899902344,31.14054298400879,435.1121520996094,432.4363561687525,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964516282081604,0.9982690811157227,2.9921715259552,3.0,444.9384765625,0.06620167940855026,0.006262987852096558,16.867477416992188,173.92622867160193,-0.4896344903702347,173.4365941812317,173.4365946081185,16.0,2.1998887062072754,18,552.4557495117188,554.67919921875
1364,1364,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001364.jpg,0,1,-891.0423583984375,398.2569580078125,-470.9346618652344,43.92394256591797,-468.2738342285156,43.64081573486328,-481.8584899902344,31.14054298400879,435.42852783203125,432.7527123609761,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964522242546082,0.9982690811157227,2.9921715259552,3.0,444.9384765625,0.06592316925525665,0.006220325827598572,16.867477416992188,173.92622867160193,-0.4896344903702347,173.4365941812317,173.4365941812317,16.0,2.1998887062072754,18,549.5838012695312,551.8023681640625
1365,1365,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001365.jpg,0,1,-887.6787109375,397.7890625,-471.2492370605469,43.95741271972656,-468.5884094238281,43.67428970336914,-481.8584899902344,31.14054298400879,435.744873046875,433.0690673925837,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964513301849365,0.9982690811157227,2.9921715259552,3.0,444.9384765625,0.06624805927276611,0.0062210895121097565,16.867477416992188,173.92622867160193,-0.48963262274038355,173.43659604886156,173.4365941812317,16.0,2.1998887062072754,18,546.4525146484375,548.6656494140625
1366,1366,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001366.jpg,0,1,-884.1258544921875,397.3123474121094,-471.5637512207031,43.99088668823242,-468.9029846191406,43.707759857177734,-481.8584899902344,31.14054298400879,436.06121826171875,433.3854213862849,3.0,2.999999999999999,2.992171287536621,2.992171287536621,0.2296464890241623,0.9982690811157227,2.9921715259552,3.0,444.9384765625,0.060834214091300964,0.004067260771989822,16.867477416992188,173.92622867160193,-0.48963123535820835,173.43659743624372,173.43659604886153,16.0,2.1998887062072754,18,543.1791381835938,545.3863525390625
1367,1367,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001367.jpg,0,1,-880.8818359375,396.8771057128906,-471.8783264160156,44.024356842041016,-469.2175598144531,43.74123764038086,-481.8584899902344,31.14054298400879,436.3775634765625,433.70177445181554,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964809834957123,0.9982692003250122,2.992171049118042,3.0,444.9384765625,0.0595347061753273,0.002632349729537964,16.867477416992188,173.92622867160193,-0.48962840723300516,173.43660026436893,173.43659743624372,16.0,2.1998887062072754,18,540.1749267578125,542.3766479492188
1368,1368,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001368.jpg,0,1,-877.639892578125,396.4421081542969,-472.1929626464844,44.05783462524414,-469.5321350097656,43.77470779418945,-481.8584899902344,31.14054298400879,436.6939392089844,434.0181299138702,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.2296450138092041,0.9982690811157227,2.9921727180480957,3.0,444.9384765625,0.06481538712978363,0.005943819880485535,16.867477416992188,173.92622867160193,-0.4896315555233257,173.43659711607862,173.4366002643689,16.0,2.1998887062072754,18,537.1795654296875,539.3757934570312
1369,1369,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001369.jpg,0,1,-872.3914184570312,395.774169921875,-472.5075378417969,44.091304779052734,-469.8467102050781,43.80818176269531,-481.8584899902344,31.14054298400879,437.0102844238281,434.3344842925082,3.0,2.999999999999999,2.992171287536621,2.992171287536621,0.22964586317539215,0.9982690811157227,2.992171049118042,3.0,444.9384765625,0.061248913407325745,0.004631523042917252,16.867477416992188,173.92622867160193,-0.4896298479760332,173.4365988236259,173.4365971160786,16.0,2.1998887062072754,18,532.52978515625,534.717041015625
1370,1370,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001370.jpg,0,1,-867.58056640625,395.16192626953125,-472.8221130371094,44.124778747558594,-470.1613464355469,43.84165573120117,-476.9750061035156,54.90145492553711,437.32666015625,434.6508409288381,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965498268604279,0.9982694387435913,2.992171049118042,3.0,442.5965270996094,0.05720776692032814,0.0005559660494327545,7.276769161224365,173.92622867160193,-0.48961346619419577,173.43661520540775,173.4365988236259,16.0,2.1998887062072754,18,528.2625122070312,530.4412841796875
1371,1371,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001371.jpg,0,1,-864.1651611328125,394.74017333984375,-473.1366882324219,44.15825653076172,-470.4759216308594,43.87512969970703,-486.43768310546875,54.961185455322266,437.6430358886719,434.9671995841588,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965702414512634,0.9982695579528809,2.9921751022338867,3.0,450.6508483886719,0.0575900673866272,0.000165596604347229,6.479588508605957,173.92622867160193,-0.4896085036348769,173.43662016796705,173.43661520540772,16.0,2.1998887062072754,18,525.1770629882812,527.3494873046875
1372,1372,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001372.jpg,0,1,-860.7714233398438,394.32110595703125,-473.4512634277344,44.19172668457031,-470.7904968261719,43.90860366821289,-481.8584899902344,31.14054298400879,437.9593811035156,435.2835568184453,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22964981198310852,0.9982693195343018,2.9921741485595703,3.0,444.9384765625,0.057299599051475525,0.00028307363390922546,16.867477416992188,173.92622867160193,-0.48960492845773324,173.4366237431442,173.43662016796705,16.0,2.1998887062072754,18,522.1182861328125,524.2843627929688
1373,1373,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001373.jpg,0,1,-857.6642456054688,393.9374084472656,-473.7658386230469,44.22520065307617,-471.1050720214844,43.942073822021484,-481.8584899902344,31.14054298400879,438.2757263183594,435.5999127819407,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964443266391754,0.9982690811157227,2.9921717643737793,3.0,444.9384765625,0.05887535214424133,0.002128656953573227,16.867477416992188,173.92622867160193,-0.4896110649558157,173.4366176066461,173.4366237431442,16.0,2.1998887062072754,18,519.303955078125,521.4640502929688
1374,1374,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001374.jpg,0,1,-854.2758178710938,393.5091857910156,-474.0804748535156,44.25867462158203,-471.4196472167969,43.975547790527344,-486.43768310546875,54.961185455322266,438.59210205078125,435.9162708355643,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965621948242188,0.9982695579528809,2.9921703338623047,3.0,451.59991455078125,0.05735822394490242,0.00015671923756599426,6.348341941833496,173.92622867160193,-0.4896080767480538,173.43662059485388,173.4366176066461,16.0,2.1998887062072754,18,516.2600708007812,518.4135131835938
1375,1375,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001375.jpg,0,1,-851.1847534179688,393.1185302734375,-474.3949890136719,44.292144775390625,-471.7342224121094,44.0090217590332,-481.8584899902344,31.14054298400879,438.9084167480469,436.23262430520884,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964641451835632,0.9982692003250122,2.992175817489624,3.0,444.9384765625,0.05814500153064728,0.0012684129178524017,16.867477416992188,173.92622867160193,-0.48960658264417284,173.43662208895776,173.43662059485388,16.0,2.1998887062072754,18,513.4689331054688,515.6162719726562
1376,1376,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001376.jpg,0,1,-847.7990112304688,392.6906433105469,-474.7096252441406,44.32562255859375,-472.0487976074219,44.04249572753906,-486.43768310546875,54.961185455322266,439.2248229980469,436.54898335521244,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965654730796814,0.9982695579528809,2.9921703338623047,3.0,452.0123596191406,0.05743500590324402,0.00017243996262550354,6.334930896759033,173.92622867160193,-0.4896081301089067,173.43662054149303,173.43662208895776,16.0,2.1998887062072754,18,510.4447937011719,512.5853881835938
1377,1377,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001377.jpg,0,1,-844.6099853515625,392.2561340332031,-475.0241394042969,44.359092712402344,-472.3633728027344,44.075965881347656,-481.8584899902344,31.14054298400879,439.5411376953125,436.8653377158917,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964318096637726,0.9982690811157227,2.992175340652466,3.0,444.9384765625,0.06545524299144745,0.0033132098615169525,16.867477416992188,173.92622867160193,-0.48962552574694906,173.43660314585497,173.43662054149303,16.0,2.1998887062072754,18,507.5687561035156,509.7028503417969
1378,1378,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001378.jpg,0,1,-841.4107055664062,391.8201904296875,-475.3387145996094,44.39256286621094,-472.6779479980469,44.10944366455078,-481.8584899902344,31.14054298400879,439.85748291015625,437.1816911096005,3.0,2.999999999999999,2.992171287536621,2.992171287536621,0.22964273393154144,0.9982690811157227,2.9921693801879883,3.0,444.9384765625,0.06380805373191833,0.003184039145708084,16.867477416992188,173.92622867160193,-0.48962211065236405,173.43660656094957,173.43660314585497,16.0,2.1998887062072754,18,504.692626953125,506.8200988769531
1379,1379,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001379.jpg,0,1,-837.913330078125,391.3436584472656,-475.6533508300781,44.42604064941406,-472.9925231933594,44.142913818359375,-481.8584899902344,31.14054298400879,440.1738586425781,437.49804686513573,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964534163475037,0.9982690811157227,2.992171049118042,3.0,444.9384765625,0.05857343599200249,0.0016828365623950958,16.867477416992188,173.92622867160193,-0.48961239897713793,173.4366162726248,173.43660656094957,16.0,2.1998887062072754,18,501.5816345214844,503.70184326171875
1380,1380,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001380.jpg,0,1,-834.5903930664062,390.89044189453125,-475.9679260253906,44.45951461791992,-473.3070983886719,44.176387786865234,-486.43768310546875,54.961185455322266,440.490234375,437.8144047327864,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965756058692932,0.9982695579528809,2.9921717643737793,3.0,452.0123596191406,0.0578182078897953,0.00019677355885505676,6.334930896759033,173.92622867160193,-0.4896131460290784,173.43661552557285,173.43661627262478,16.0,2.1998887062072754,18,498.62255859375,500.7357177734375
1381,1381,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001381.jpg,0,1,-831.27392578125,390.4381103515625,-476.2825012207031,44.49298858642578,-473.6217346191406,44.209861755371094,-486.43768310546875,54.961185455322266,440.80657958984375,438.13076126268163,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965773940086365,0.9982695579528809,2.992175817489624,3.0,452.0123596191406,0.05786363035440445,0.0001806989312171936,6.334930896759033,173.92622867160193,-0.4896132527507842,173.43661541885115,173.43661552557285,16.0,2.1998887062072754,18,495.6782531738281,497.7841796875
1382,1382,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001382.jpg,0,1,-827.9561767578125,389.9855651855469,-476.5970764160156,44.52646255493164,-473.9363098144531,44.24333572387695,-486.43768310546875,54.961185455322266,441.1229553222656,438.44711982282075,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965779900550842,0.9982695579528809,2.992173671722412,3.0,452.0123596191406,0.05794072896242142,0.00023635849356651306,6.334930896759033,173.92622867160193,-0.4896138930810189,173.43661477852092,173.43661541885115,16.0,2.1998887062072754,18,492.7425537109375,494.84112548828125
1383,1383,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001383.jpg,0,1,-824.46337890625,389.54901123046875,-476.9116516113281,44.559932708740234,-474.2508850097656,44.27680969238281,-481.8584899902344,31.14054298400879,441.43927001953125,438.7634737454279,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964802384376526,0.9982692003250122,2.992173671722412,3.0,444.9384765625,0.057738158851861954,0.0006853342056274414,16.867477416992188,173.92622867160193,-0.48960668936587864,173.43662198223606,173.4366147785209,16.0,2.1998887062072754,18,489.7036437988281,491.7943420410156
1384,1384,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001384.jpg,0,1,-821.27099609375,389.14996337890625,-477.2262878417969,44.59341049194336,-474.5654602050781,44.31028366088867,-486.43768310546875,54.961185455322266,441.75567626953125,439.07983320050334,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965623438358307,0.9982695579528809,2.9921703338623047,3.0,452.0123596191406,0.057546548545360565,0.000239495187997818,6.334930896759033,173.92622867160193,-0.4896089838825529,173.43661968771937,173.43662198223603,16.0,2.1998887062072754,18,486.91473388671875,488.99810791015625
1385,1385,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001385.jpg,0,1,-818.0704956054688,388.74993896484375,-477.5408630371094,44.62688064575195,-474.8800354003906,44.343753814697266,-486.43768310546875,54.961185455322266,442.072021484375,439.39619114998817,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965659201145172,0.9982695579528809,2.992175340652466,3.0,452.0123596191406,0.057651545852422714,0.0002922564744949341,6.334930896759033,173.92622867160193,-0.4896097309344934,173.43661894066744,173.43661968771937,16.0,2.1998887062072754,18,484.12921142578125,486.20501708984375
1386,1386,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001386.jpg,0,1,-813.112548828125,388.1549987792969,-477.8553771972656,44.66035079956055,-475.1946105957031,44.377227783203125,-481.8584899902344,31.14054298400879,442.3883361816406,439.7125445265043,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964692115783691,0.9982690811157227,2.992173671722412,3.0,444.9384765625,0.06371615082025528,0.0031638480722904205,16.867477416992188,173.92622867160193,-0.48961047798643387,173.4366181936155,173.43661894066742,16.0,2.1998887062072754,18,479.9853820800781,482.0494689941406
1387,1387,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001387.jpg,0,1,-808.1439819335938,387.5588073730469,-478.1699523925781,44.693824768066406,-475.5091857910156,44.410701751708984,-481.8584899902344,31.14054298400879,442.7047119140625,440.02890026666466,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964715957641602,0.9982692003250122,2.9921693801879883,3.0,444.9384765625,0.06621459871530533,0.003338173031806946,16.867477416992188,173.92622867160193,-0.4896131460290784,173.43661552557285,173.4366181936155,16.0,2.1998887062072754,18,475.8563232421875,477.90850830078125
1388,1388,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001388.jpg,0,1,-804.7203369140625,387.0923156738281,-478.4845275878906,44.727298736572266,-475.8237609863281,44.44417190551758,-481.8584899902344,31.14054298400879,443.02105712890625,440.3452548940048,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964729368686676,0.9982692003250122,2.9921724796295166,3.0,444.9384765625,0.06716002523899078,0.003333739936351776,16.867477416992188,173.92622867160193,-0.48961335947248996,173.43661531212945,173.43661552557285,16.0,2.1998887062072754,18,472.90972900390625,474.953369140625
1389,1389,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001389.jpg,0,1,-801.5980834960938,386.6669006347656,-478.7991027832031,44.76076889038086,-476.1383361816406,44.4776496887207,-481.8584899902344,31.14054298400879,443.33740234375,440.66160852618094,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964727878570557,0.9982692003250122,2.9921720027923584,3.0,444.9384765625,0.06661509722471237,0.00331975519657135,16.867477416992188,173.92622867160193,-0.48961330611163706,173.4366153654903,173.43661531212942,16.0,2.1998887062072754,18,470.21160888671875,472.247314453125
1390,1390,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001390.jpg,0,1,-798.1765747070312,386.2007141113281,-479.1137390136719,44.794246673583984,-476.4529113769531,44.5111198425293,-481.8584899902344,31.14054298400879,443.6537780761719,440.9779644949709,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964711487293243,0.9982690811157227,2.9921720027923584,3.0,444.9384765625,0.06197501718997955,0.0031536146998405457,16.867477416992188,173.92622867160193,-0.4896068494484373,173.43662182215348,173.4366153654903,16.0,2.1998887062072754,18,467.28948974609375,469.3164367675781
1391,1391,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001391.jpg,0,1,-794.963134765625,385.7475891113281,-479.4283142089844,44.827720642089844,-476.7674865722656,44.544593811035156,-486.43768310546875,54.961185455322266,443.97015380859375,441.2943225533292,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.2296525537967682,0.9982693195343018,2.992171049118042,3.0,452.0123596191406,0.057600583881139755,0.0005486235022544861,6.334930896759033,173.92622867160193,-0.489617254814751,173.43661141678717,173.43662182215348,16.0,2.1998887062072754,18,464.5304870605469,466.54901123046875
1392,1392,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001392.jpg,0,1,-791.73876953125,385.29290771484375,-479.7428283691406,44.86119079589844,-477.0821228027344,44.578067779541016,-486.43768310546875,54.961185455322266,444.2864685058594,441.6106760272079,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964683175086975,0.9982690811157227,2.992173910140991,3.0,452.0123596191406,0.05733048915863037,0.0004236474633216858,6.334930896759033,173.92622867160193,-0.4896018335282656,173.43662683807366,173.43661141678717,16.0,2.1998887062072754,18,461.77398681640625,463.7837829589844
1393,1393,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001393.jpg,0,1,-788.2296142578125,384.798095703125,-480.0574645996094,44.8946647644043,-477.3966369628906,44.611541748046875,-481.8584899902344,31.14054298400879,444.60284423828125,441.9270318544368,3.0,2.999999999999999,2.992171049118042,2.992171049118042,0.22964587807655334,0.9982689619064331,2.9921703338623047,3.0,444.9384765625,0.05788520351052284,0.0007184445858001709,16.867477416992188,173.92622867160193,-0.4895981516294161,173.4366305199725,173.43662683807366,16.0,2.1998887062072754,18,458.8076171875,460.8080139160156
1394,1394,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001394.jpg,0,1,-785.1560668945312,384.3836669921875,-480.3720397949219,44.92814254760742,-477.7112121582031,44.64501190185547,-486.43768310546875,54.961185455322266,444.9192199707031,442.2433897862011,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.22965630888938904,0.9982695579528809,2.992170572280884,3.0,452.0123596191406,0.05800492316484451,0.00045548006892204285,6.334930896759033,173.92622867160193,-0.4896218438480996,173.43660682775382,173.4366305199725,16.0,2.1998887062072754,18,456.2054138183594,458.19720458984375
1395,1395,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001395.jpg,0,1,-781.7761840820312,383.92791748046875,-480.6866149902344,44.961612701416016,-478.0258483886719,44.678489685058594,-486.43768310546875,54.961185455322266,445.2355651855469,442.5597463734313,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965213656425476,0.9982693195343018,2.9921762943267822,3.0,452.0123596191406,0.0575663186609745,0.0005420707166194916,6.334930896759033,173.92622867160193,-0.4896165077628105,173.43661216383913,173.43660682775382,16.0,2.1998887062072754,18,453.379638671875,455.36187744140625
1396,1396,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001396.jpg,0,1,-778.4052124023438,383.473388671875,-481.0012512207031,44.995086669921875,-478.3404235839844,44.71195983886719,-486.43768310546875,54.961185455322266,445.55194091796875,442.87610498484355,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296561896800995,0.9982695579528809,2.9921717643737793,3.0,452.0123596191406,0.058118198066949844,0.0004801526665687561,6.334930896759033,173.92622867160193,-0.4896224308174814,173.43660624078444,173.4366121638391,16.0,2.1998887062072754,18,450.57373046875,452.54632568359375
1397,1397,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001397.jpg,0,1,-775.2340087890625,383.0641784667969,-481.3157653808594,45.028560638427734,-478.6549987792969,44.74543762207031,-486.43768310546875,54.961185455322266,445.8682861328125,443.192462179864,3.0,2.999999999999999,2.992173671722412,2.992173671722412,0.2296561896800995,0.9982695579528809,2.9921746253967285,3.0,452.0123596191406,0.0580911785364151,0.0004701651632785797,6.334930896759033,173.92622867160193,-0.48962259090004007,173.4366060807019,173.43660624078444,16.0,2.1998887062072754,18,447.9464416503906,449.9096374511719
1398,1398,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001398.jpg,0,1,-772.06494140625,382.6552429199219,-481.6304016113281,45.062034606933594,-478.9695739746094,44.778907775878906,-486.43768310546875,54.961185455322266,446.1846618652344,443.508821334806,3.0,2.999999999999999,2.992173433303833,2.992173433303833,0.2296561300754547,0.9982694387435913,2.992173671722412,3.0,452.0123596191406,0.058090679347515106,0.0004966109991073608,6.334930896759033,173.92622867160193,-0.4896219505698054,173.43660672103212,173.4366060807019,16.0,2.1998887062072754,18,445.3328857421875,447.28662109375
1399,1399,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001399.jpg,0,1,-768.5706176757812,382.204345703125,-481.9449157714844,45.09550476074219,-479.2841491699219,44.812381744384766,-481.8584899902344,31.14054298400879,446.5009765625,443.82517578932874,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964675724506378,0.9982690811157227,2.992173194885254,3.0,444.9384765625,0.06572394073009491,0.0034889578819274902,16.867477416992188,173.92622867160193,-0.489613839720166,173.43661483188177,173.43660672103212,16.0,2.1998887062072754,18,442.4891662597656,444.4322204589844
1400,1400,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001400.jpg,0,1,-765.1620483398438,381.7843017578125,-482.2594909667969,45.12897491455078,-479.5987243652344,44.845855712890625,-481.8584899902344,31.14054298400879,446.81732177734375,444.14152926695914,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964686155319214,0.9982692003250122,2.9921696186065674,3.0,444.9384765625,0.0690002292394638,0.0036360621452331543,16.867477416992188,173.92622867160193,-0.4896159741542816,173.43661269744766,173.43661483188177,16.0,2.1998887062072754,18,439.73931884765625,441.6717529296875
1401,1401,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001401.jpg,0,1,-762.0482788085938,381.40057373046875,-482.5741271972656,45.162452697753906,-479.9132995605469,44.87932586669922,-496.052490234375,31.230134963989258,447.1336975097656,444.45788509754317,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964444756507874,0.9982690811157227,2.9921724796295166,3.0,459.062255859375,0.06635724753141403,0.0007418990135192871,18.280237197875977,173.92622867160193,-0.4896247786950086,173.43660389290693,173.43661269744763,16.0,2.1998887062072754,18,437.2206115722656,439.14312744140625
1402,1402,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001402.jpg,0,1,-758.6338500976562,380.9798278808594,-482.8887023925781,45.1959228515625,-480.2278747558594,44.91279983520508,-496.052490234375,31.230134963989258,447.4500427246094,444.7742398057467,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964447736740112,0.9982690811157227,2.992171049118042,3.0,459.062255859375,0.06614989787340164,0.0007356181740760803,18.280237197875977,173.92622867160193,-0.4896253123035375,173.4366033592984,173.4366038929069,16.0,2.1998887062072754,18,434.495361328125,436.4068603515625
1403,1403,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001403.jpg,0,1,-753.8468017578125,380.3721923828125,-483.2032165527344,45.22939682006836,-480.5425109863281,44.94627380371094,-496.052490234375,31.230134963989258,447.7663879394531,445.09059351023666,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964496910572052,0.9982690811157227,2.9921715259552,3.0,459.062255859375,0.06779775023460388,0.0008676052093505859,18.280237197875977,173.92622867160193,-0.4896253123035375,173.4366033592984,173.43660335929837,16.0,2.1998887062072754,18,430.77679443359375,432.6728210449219
1404,1404,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001404.jpg,0,1,-748.6358642578125,379.7107849121094,-483.5178527832031,45.26287078857422,-480.8570251464844,44.9797477722168,-496.052490234375,31.230134963989258,448.082763671875,445.40694954369485,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964534163475037,0.9982690811157227,2.9921715259552,3.0,459.062255859375,0.06846589595079422,0.0009436383843421936,18.280237197875977,173.92622867160193,-0.4896259526337722,173.43660271896817,173.43660335929837,16.0,2.1998887062072754,18,426.7821044921875,428.6611328125
1405,1405,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001405.jpg,0,1,-745.43212890625,379.2643737792969,-483.8324279785156,45.29634475708008,-481.1716003417969,45.01321792602539,-496.052490234375,31.230134963989258,448.39910888671875,445.72330443332305,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964489459991455,0.9982690811157227,2.9921715259552,3.0,459.062255859375,0.06818273663520813,0.0010085627436637878,18.280237197875977,173.92622867160193,-0.48962621943803664,173.4366024521639,173.43660271896815,16.0,2.1998887062072754,18,424.22760009765625,426.0956115722656
1406,1406,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001406.jpg,0,1,-742.2354736328125,378.8189392089844,-484.1470031738281,45.32981491088867,-481.4862365722656,45.046695709228516,-496.052490234375,31.230134963989258,448.7154541015625,446.03965830005603,3.0,2.999999999999999,2.9921715259552,2.9921715259552,0.22964470088481903,0.9982690811157227,2.9921715259552,3.0,459.062255859375,0.06760276108980179,0.000980578362941742,18.280237197875977,173.92622867160193,-0.4896257391903606,173.43660293241157,173.4366024521639,16.0,2.1998887062072754,18,421.6925964355469,423.54937744140625
1407,1407,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001407.jpg,0,1,-738.729736328125,378.3304138183594,-484.4615783691406,45.3632926940918,-481.8008117675781,45.08016586303711,-496.052490234375,31.230134963989258,449.0318298339844,446.35601447860364,3.0,2.999999999999999,2.992171287536621,2.992171287536621,0.22964408993721008,0.9982690811157227,2.9921715259552,3.0,459.062255859375,0.06669189780950546,0.000998467206954956,18.280237197875977,173.92622867160193,-0.48962461861244994,173.43660405298948,173.43660293241157,16.0,2.1998887062072754,18,418.9503479003906,420.7947082519531
1408,1408,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001408.jpg,0,1,-735.4362182617188,377.90020751953125,-484.7761535644531,45.39676284790039,-482.1153869628906,45.11363983154297,-496.052490234375,31.230134963989258,449.3481750488281,446.6723694979812,3.0,2.999999999999999,2.992171049118042,2.992171049118042,0.22964265942573547,0.9982689619064331,2.992171049118042,3.0,459.062255859375,0.06478965282440186,0.0010899007320404053,18.280237197875977,173.92622867160193,-0.4896259526337722,173.43660271896817,173.43660405298948,16.0,2.1998887062072754,18,416.4000549316406,418.2323913574219
1409,1409,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001409.jpg,0,1,-732.1383666992188,377.46942138671875,-485.0907287597656,45.43023681640625,-482.4299011230469,45.14710998535156,-496.052490234375,31.230134963989258,449.6645202636719,446.9887234807455,3.0,2.999999999999999,2.992171049118042,2.992171049118042,0.2296423763036728,0.9982689619064331,2.992170810699463,3.0,459.062255859375,0.06422062963247299,0.0009932592511177063,18.280237197875977,173.92622867160193,-0.4896256858295077,173.43660298577242,173.43660271896815,16.0,2.1998887062072754,18,413.86297607421875,415.68310546875
