route,frame_id,requested_slot,used_slot,top1_idx,hardms_snapped_idx,hardms_mode_to_anchor_m,Top-1 patch center_error_m,Gaussian local average + Top-1_error_m,3x3 local average + Top-1_error_m,Fixed HardMS (snapped anchor)_error_m,Oracle nearest anchor_error_m,Fixed HardMS (continuous mode; diagnostic)_error_m
model_dataset_new_2_flight,661,14,14,12,14,1.3753653764724731,8.602580070495605,8.602580070495605,8.602580070495605,1.0929120779037476,1.0929120779037476,2.380045175552368
model_dataset_new_2_flight,662,32,32,3,8,0.14392317831516266,22.942731857299805,23.042810440063477,24.51927375793457,17.76401710510254,1.1878857612609863,17.90777015686035
model_dataset_new_2_flight,663,2,2,12,20,1.9887696504592896,14.425400733947754,14.425400733947754,14.425400733947754,15.359634399414062,1.1878857612609863,13.545863151550293
model_dataset_new_2_flight,664,22,22,5,9,0.8847958445549011,12.945272445678711,12.547591209411621,12.547591209411621,9.842987060546875,2.160301685333252,9.041777610778809
model_dataset_new_2_flight,665,3,3,22,27,1.4634770154953003,16.279178619384766,29.777433395385742,29.777433395385742,20.683135986328125,2.160301685333252,20.11362075805664
model_dataset_new_2_flight,666,9,9,30,26,1.3578200340270996,25.86480712890625,25.86480712890625,25.86480712890625,17.02863121032715,2.160301685333252,16.335861206054688
model_dataset_new_2_flight,667,13,13,0,8,0.6277297735214233,10.517905235290527,10.517905235290527,10.517905235290527,3.8550713062286377,2.914543628692627,4.454868316650391
model_dataset_new_2_flight,668,16,16,6,8,1.336958408355713,21.600387573242188,21.600387573242188,18.346702575683594,12.249275207519531,2.914543628692627,12.87679386138916
model_dataset_new_2_flight,669,5,5,1,8,2.7073285579681396,21.457290649414062,26.20305061340332,26.20305061340332,17.83613395690918,2.914543628692627,18.49521827697754
model_dataset_new_2_flight,670,6,6,5,8,1.855570912361145,25.56930923461914,25.56930923461914,25.56930923461914,10.930482864379883,1.4598910808563232,12.500588417053223
model_dataset_new_2_flight,671,22,22,25,20,1.5304484367370605,13.848731994628906,13.848731994628906,6.177579879760742,8.118748664855957,1.4598910808563232,6.803399085998535
model_dataset_new_2_flight,672,24,24,18,20,1.4485201835632324,4.564530849456787,4.564530849456787,1.4598910808563232,11.754655838012695,1.4598910808563232,10.719205856323242
model_dataset_new_2_flight,673,13,13,18,20,1.493303656578064,7.462274074554443,7.462274074554443,7.462274074554443,8.137187957763672,1.5360485315322876,6.719552040100098
model_dataset_new_2_flight,674,26,26,31,26,1.669114351272583,7.462274074554443,7.462274074554443,10.878639221191406,1.5360485315322876,1.5360485315322876,0.9927495121955872
model_dataset_new_2_flight,675,23,23,23,21,1.316919207572937,1.5360485315322876,1.5360485315322876,1.5360485315322876,9.077648162841797,1.5360485315322876,9.321868896484375
model_dataset_new_2_flight,676,15,15,21,21,1.8847578763961792,4.414247512817383,4.414247512817383,10.690633773803711,4.414247512817383,1.0323164463043213,5.732414722442627
model_dataset_new_2_flight,677,25,25,31,26,1.9791417121887207,4.414247512817383,4.414247512817383,7.148492336273193,3.837769031524658,1.0323164463043213,1.9143924713134766
model_dataset_new_2_flight,678,30,30,30,26,2.105455160140991,1.0323164463043213,1.0323164463043213,1.0323164463043213,10.000925064086914,1.0323164463043213,8.564539909362793
model_dataset_new_2_flight,679,0,0,6,14,1.1363017559051514,4.700509071350098,9.42794132232666,9.42794132232666,13.591926574707031,0.2799537479877472,13.080721855163574
model_dataset_new_2_flight,680,8,8,14,20,1.3715239763259888,4.700509071350098,9.42794132232666,9.42794132232666,9.42794132232666,0.2799537479877472,8.925264358520508
model_dataset_new_2_flight,681,28,28,34,27,2.5379226207733154,4.700509071350098,4.700509071350098,4.700509071350098,4.481205940246582,0.2799537479877472,4.181661605834961
model_dataset_new_2_flight,682,6,6,16,21,1.492925763130188,18.92241859436035,16.3577823638916,16.3577823638916,16.3577823638916,0.7753692269325256,15.03245735168457
model_dataset_new_2_flight,683,12,12,22,27,1.7808376550674438,18.92241859436035,16.3577823638916,16.3577823638916,16.3577823638916,0.7753692269325256,15.048603057861328
model_dataset_new_2_flight,684,8,8,16,21,1.581307291984558,11.42857837677002,10.3766450881958,10.3766450881958,10.3766450881958,1.662119746208191,8.796862602233887
model_dataset_new_2_flight,685,16,16,23,26,2.220111131668091,7.094402313232422,10.3766450881958,19.63348960876465,11.76898193359375,1.662119746208191,9.561244010925293
model_dataset_new_2_flight,686,17,17,20,26,2.0919225215911865,13.491474151611328,15.511767387390137,15.47095775604248,15.47095775604248,1.662119746208191,13.380524635314941
model_dataset_new_2_flight,687,11,11,17,21,1.5846335887908936,3.3398916721343994,3.3398916721343994,7.780483722686768,10.864119529724121,2.5586860179901123,10.20073413848877
model_dataset_new_2_flight,688,8,8,17,15,1.920741319656372,16.263996124267578,16.263996124267578,16.263996124267578,7.094175815582275,2.5586860179901123,8.93541431427002
model_dataset_new_2_flight,689,5,5,11,15,0.9033904671669006,3.3398916721343994,3.3398916721343994,7.780483722686768,10.864119529724121,2.5586860179901123,10.563647270202637
model_dataset_new_2_flight,690,8,8,9,9,0.8791168928146362,6.356022834777832,6.90385103225708,11.3510103225708,6.356022834777832,2.120119094848633,7.152862548828125
model_dataset_new_2_flight,691,16,16,17,16,1.0397855043411255,6.356022834777832,6.356022834777832,6.356022834777832,2.120119094848633,2.120119094848633,1.9330246448516846
model_dataset_new_2_flight,692,28,28,29,28,1.29010009765625,6.356022834777832,6.356022834777832,8.82657527923584,2.120119094848633,2.120119094848633,1.6618139743804932
model_dataset_new_2_flight,693,32,32,31,26,1.6231461763381958,4.00916862487793,4.00916862487793,8.761159896850586,4.4926652908325195,0.8189671635627747,3.5376641750335693
model_dataset_new_2_flight,694,8,8,7,8,1.1946512460708618,4.00916862487793,5.965767860412598,9.81216049194336,0.8189671635627747,0.8189671635627747,1.5093915462493896
model_dataset_new_2_flight,695,24,24,25,25,2.0662083625793457,5.52719783782959,0.8189671635627747,0.8189671635627747,5.52719783782959,0.8189671635627747,6.756748676300049
model_dataset_new_2_flight,696,17,17,14,15,2.1831657886505127,14.102413177490234,14.102413177490234,9.355927467346191,9.355927467346191,0.830249011516571,11.539093971252441
model_dataset_new_2_flight,697,19,19,18,19,2.2088725566864014,4.633607864379883,4.633607864379883,6.018091201782227,0.830249011516571,0.830249011516571,1.589804768562317
model_dataset_new_2_flight,698,28,28,25,26,2.0995190143585205,14.102413177490234,14.102413177490234,19.241626739501953,9.355927467346191,0.830249011516571,10.651546478271484
model_dataset_new_2_flight,699,13,13,24,19,1.5992746353149414,9.127239227294922,9.127239227294922,13.325658798217773,2.8806636333465576,1.8911397457122803,4.350706100463867
model_dataset_new_2_flight,700,2,2,12,13,1.7083826065063477,12.413769721984863,10.228099822998047,10.228099822998047,9.127239227294922,1.8911397457122803,7.468461513519287
model_dataset_new_2_flight,701,10,10,7,14,0.7473247647285461,14.696381568908691,14.696381568908691,20.430803298950195,10.228099822998047,1.8911397457122803,10.045231819152832
model_dataset_new_2_flight,702,3,3,6,7,1.241541862487793,16.221939086914062,14.94408130645752,14.94408130645752,12.027785301208496,1.9258729219436646,12.449810028076172
model_dataset_new_2_flight,703,26,26,30,25,2.007211208343506,12.027785301208496,12.027785301208496,12.027785301208496,5.624299049377441,1.9258729219436646,7.274868965148926
model_dataset_new_2_flight,704,13,13,24,19,1.296946406364441,11.409796714782715,11.409796714782715,15.84347915649414,5.672481536865234,0.943245530128479,6.793116092681885
model_dataset_new_2_flight,705,3,3,25,13,1.7060673236846924,21.99635124206543,15.29287338256836,20.754364013671875,14.050335884094238,0.943245530128479,14.5977201461792
model_dataset_new_2_flight,706,19,19,30,19,1.846834659576416,11.409796714782715,11.409796714782715,11.409796714782715,0.943245530128479,0.943245530128479,2.654677391052246
model_dataset_new_2_flight,707,31,31,1,14,1.3179312944412231,23.569732666015625,23.569732666015625,24.494140625,14.21147346496582,2.2963950634002686,15.515624046325684
model_dataset_new_2_flight,708,8,8,4,10,1.5348743200302124,8.531713485717773,12.814818382263184,12.814818382263184,7.231492042541504,2.2963950634002686,5.714309215545654
model_dataset_new_2_flight,709,17,17,18,20,0.25648605823516846,26.54060935974121,26.54060935974121,26.54060935974121,17.280445098876953,2.2963950634002686,17.53546905517578
model_dataset_new_2_flight,710,12,12,1,9,2.32417631149292,10.818917274475098,12.909832000732422,12.909832000732422,13.60709285736084,2.1574666500091553,11.771493911743164
model_dataset_new_2_flight,711,16,16,5,11,2.2745327949523926,10.818917274475098,10.818917274475098,10.818917274475098,6.374512195587158,2.1574666500091553,8.195858001708984
model_dataset_new_2_flight,712,8,8,5,10,1.6039543151855469,13.60709285736084,13.60709285736084,13.60709285736084,7.656187534332275,2.1574666500091553,8.972001075744629
model_dataset_new_2_flight,713,21,21,5,10,1.8257983922958374,17.011577606201172,17.011577606201172,17.011577606201172,10.344021797180176,1.874961018562317,12.163572311401367
model_dataset_new_2_flight,714,16,16,4,16,2.0593440532684326,8.400333404541016,10.344021797180176,10.344021797180176,1.874961018562317,1.874961018562317,1.4143551588058472
model_dataset_new_2_flight,715,32,32,6,19,2.136489152908325,19.486116409301758,15.304869651794434,8.911462783813477,8.911462783813477,1.874961018562317,10.164904594421387
model_dataset_new_2_flight,716,12,12,18,19,1.6368076801300049,6.326560020446777,6.326560020446777,6.326560020446777,8.813823699951172,2.1059799194335938,10.193318367004395
model_dataset_new_2_flight,717,17,17,24,19,1.8963727951049805,24.72459602355957,24.72459602355957,23.042564392089844,18.498933792114258,2.1059799194335938,18.502151489257812
model_dataset_new_2_flight,718,26,26,32,19,1.3846012353897095,6.326560020446777,6.902825832366943,6.902825832366943,4.6097612380981445,2.1059799194335938,3.3332676887512207
model_dataset_new_2_flight,719,18,18,18,19,2.2770559787750244,1.8795961141586304,1.8795961141586304,1.8795961141586304,6.624019145965576,1.8795961141586304,8.694397926330566
model_dataset_new_2_flight,720,31,31,31,19,0.5559207201004028,1.8795961141586304,2.910309076309204,2.910309076309204,9.907421112060547,1.8795961141586304,9.445075988769531
model_dataset_new_2_flight,721,34,34,24,19,1.3675110340118408,17.886077880859375,17.886077880859375,17.17473602294922,15.774505615234375,1.8795961141586304,14.631284713745117
model_dataset_new_2_flight,722,32,32,12,13,1.1678190231323242,17.622018814086914,17.622018814086914,17.622018814086914,14.92282772064209,2.2927632331848145,13.759420394897461
model_dataset_new_2_flight,723,8,8,0,8,2.250950574874878,12.213376998901367,12.213376998901367,12.213376998901367,2.2927632331848145,2.2927632331848145,3.608429431915283
model_dataset_new_2_flight,724,18,18,4,9,1.702815294265747,22.674402236938477,19.041404724121094,19.041404724121094,16.07292938232422,1.0905117988586426,16.58738899230957
model_dataset_new_2_flight,725,7,7,5,10,1.2241283655166626,18.720029830932617,18.720029830932617,18.720029830932617,13.571686744689941,1.0905117988586426,13.831764221191406
model_dataset_new_2_flight,726,1,1,5,10,1.1723650693893433,18.3236083984375,18.3236083984375,18.3236083984375,14.638197898864746,1.0905117988586426,15.039605140686035
model_dataset_new_2_flight,727,29,29,12,13,2.2092344760894775,24.80607032775879,24.80607032775879,24.80607032775879,20.471513748168945,0.8094213008880615,21.363813400268555
model_dataset_new_2_flight,728,6,6,4,9,2.028946876525879,20.339475631713867,20.339475631713867,24.999557495117188,15.065888404846191,0.8094213008880615,16.992053985595703
model_dataset_new_2_flight,729,24,24,4,9,2.306492567062378,27.284862518310547,27.284862518310547,27.284862518310547,20.577678680419922,0.8094213008880615,22.855369567871094
model_dataset_new_2_flight,730,28,28,32,26,1.1645044088363647,8.54641056060791,8.54641056060791,4.996078014373779,7.449338912963867,2.1463146209716797,6.484769344329834
model_dataset_new_2_flight,731,5,5,24,25,2.1790530681610107,28.464494705200195,31.731014251708984,31.731014251708984,25.02623176574707,2.1463146209716797,27.000408172607422
model_dataset_new_2_flight,732,20,20,18,19,2.98162579536438,7.449338912963867,8.54641056060791,8.54641056060791,2.7219173908233643,2.1463146209716797,4.955478668212891
model_dataset_new_2_flight,733,23,23,30,31,2.097193717956543,26.68745231628418,26.68745231628418,26.68745231628418,22.23033332824707,1.7706375122070312,22.44369888305664
model_dataset_new_2_flight,734,32,32,19,25,2.411116123199463,12.141637802124023,8.4467134475708,11.05648136138916,8.4467134475708,1.7706375122070312,9.291831970214844
model_dataset_new_2_flight,735,15,15,24,25,1.9028558731079102,17.92860984802246,20.602256774902344,20.602256774902344,13.927102088928223,1.7706375122070312,15.47594165802002
model_dataset_new_2_flight,736,21,21,18,25,2.972402572631836,14.674668312072754,15.033370018005371,15.033370018005371,10.46391773223877,1.2862739562988281,11.913219451904297
model_dataset_new_2_flight,737,25,25,0,13,2.081753969192505,20.801189422607422,20.801189422607422,20.801189422607422,10.707043647766113,1.2862739562988281,11.482687950134277
model_dataset_new_2_flight,738,16,16,12,19,1.6901018619537354,19.420085906982422,19.69243049621582,19.69243049621582,15.033370018005371,1.2862739562988281,16.576831817626953
model_dataset_new_2_flight,739,28,28,12,19,1.3443435430526733,21.34092140197754,19.299442291259766,19.299442291259766,14.894268035888672,1.8621350526809692,16.189830780029297
model_dataset_new_2_flight,740,19,19,0,12,2.4729104042053223,16.343666076660156,16.343666076660156,16.343666076660156,7.511934757232666,1.8621350526809692,7.3211750984191895
model_dataset_new_2_flight,741,1,1,30,18,1.8415477275848389,22.33698272705078,22.33698272705078,22.33698272705078,13.12790584564209,1.8621350526809692,11.99776554107666
model_dataset_new_2_flight,742,5,5,0,8,1.3575173616409302,21.82659912109375,21.82659912109375,21.82659912109375,12.454808235168457,3.0343551635742188,13.706164360046387
model_dataset_new_2_flight,743,33,33,6,13,2.6747093200683594,24.40568733215332,20.444677352905273,20.444677352905273,18.014890670776367,3.0343551635742188,17.764873504638672
model_dataset_new_2_flight,744,28,28,0,7,1.9521889686584473,27.099287033081055,27.099287033081055,27.099287033081055,20.444677352905273,3.0343551635742188,20.63231086730957
model_dataset_new_2_flight,745,33,33,0,7,1.5180071592330933,26.616756439208984,26.616756439208984,26.616756439208984,20.017135620117188,2.5835938453674316,21.519479751586914
model_dataset_new_2_flight,746,7,7,31,19,1.362481713294983,21.133445739746094,21.97126007080078,21.97126007080078,11.709033966064453,2.5835938453674316,13.003487586975098
model_dataset_new_2_flight,747,2,2,26,20,2.9279978275299072,21.133445739746094,25.856151580810547,26.545360565185547,16.41563606262207,2.5835938453674316,18.909208297729492
model_dataset_new_2_flight,748,6,6,30,24,2.1547884941101074,20.788761138916016,20.788761138916016,20.788761138916016,16.057443618774414,1.8704482316970825,14.523514747619629
model_dataset_new_2_flight,749,26,26,32,20,2.0591323375701904,6.595881462097168,6.595881462097168,8.235383987426758,2.874856472015381,1.8704482316970825,2.7496190071105957
model_dataset_new_2_flight,750,16,16,33,27,1.9678786993026733,16.085922241210938,15.692485809326172,15.692485809326172,11.532136917114258,1.8082891702651978,11.74380111694336
model_dataset_new_2_flight,751,27,27,27,21,2.761813163757324,1.8082891702651978,6.284169673919678,7.211103916168213,3.4383797645568848,1.8082891702651978,1.7467023134231567
model_dataset_new_2_flight,752,14,14,32,26,1.5986427068710327,15.692485809326172,15.692485809326172,15.692485809326172,10.976654052734375,1.8082891702651978,12.01611614227295
model_dataset_new_2_flight,753,27,27,33,27,1.771579623222351,6.204224109649658,6.207068920135498,6.207068920135498,2.577604055404663,2.577604055404663,1.7206531763076782
model_dataset_new_2_flight,754,16,16,29,22,1.7910988330841064,10.730993270874023,6.207068920135498,6.207068920135498,6.204224109649658,2.577604055404663,5.372534275054932
model_dataset_new_2_flight,755,12,12,25,19,0.4816988408565521,10.730993270874023,6.204224109649658,6.204224109649658,6.207068920135498,2.577604055404663,6.680010795593262
model_dataset_new_2_flight,756,14,14,15,9,2.2087252140045166,3.5779571533203125,5.528862476348877,5.528862476348877,5.528862476348877,1.3081914186477661,3.8713603019714355
model_dataset_new_2_flight,757,28,28,29,22,2.2090089321136475,3.5779571533203125,5.528862476348877,5.528862476348877,4.413751125335693,1.3081914186477661,4.532014846801758
model_dataset_new_2_flight,758,2,2,3,9,2.0395965576171875,3.5779571533203125,3.5779571533203125,8.31709098815918,6.309519290924072,1.3081914186477661,4.787537574768066
model_dataset_new_2_flight,759,10,10,12,13,1.503333330154419,19.668319702148438,19.668319702148438,19.668319702148438,15.09541130065918,0.058105070143938065,15.09688949584961
model_dataset_new_2_flight,760,21,21,10,9,0.2692619860172272,10.54438304901123,14.928522109985352,17.037633895874023,9.43603801727295,0.058105070143938065,9.444905281066895
model_dataset_new_2_flight,761,6,6,1,14,1.944663166999817,6.654473781585693,6.654473781585693,4.704762935638428,10.59424877166748,0.058105070143938065,10.376226425170898
model_dataset_new_2_flight,762,4,4,1,13,1.6016736030578613,13.068602561950684,13.068602561950684,17.825422286987305,15.913873672485352,1.2676501274108887,14.387535095214844
model_dataset_new_2_flight,763,24,24,1,1,3.0781092643737793,20.20088768005371,20.20088768005371,19.336973190307617,20.20088768005371,1.2676501274108887,19.036203384399414
model_dataset_new_2_flight,764,11,11,1,14,0.8882350325584412,18.538570404052734,14.025579452514648,14.025579452514648,13.770748138427734,1.2676501274108887,14.361252784729004
model_dataset_new_2_flight,765,31,31,12,13,2.522005796432495,16.54690170288086,16.54690170288086,12.42745590209961,15.149808883666992,2.404183864593506,13.647049903869629
model_dataset_new_2_flight,766,2,2,8,14,2.518031358718872,4.555060386657715,8.063161849975586,7.074619770050049,8.971612930297852,2.404183864593506,7.794335842132568
model_dataset_new_2_flight,767,16,16,2,14,0.9282951354980469,15.620583534240723,15.620583534240723,21.66808319091797,11.81534481048584,2.404183864593506,12.607434272766113
model_dataset_new_2_flight,768,8,8,2,7,1.9050462245941162,6.043276309967041,8.299762725830078,8.299762725830078,5.907945156097412,1.5948070287704468,4.044285297393799
model_dataset_new_2_flight,769,30,30,24,20,0.5598176717758179,6.043276309967041,6.043276309967041,1.5948070287704468,13.652251243591309,1.5948070287704468,13.123810768127441
model_dataset_new_2_flight,770,26,26,0,13,1.0552468299865723,22.74054718017578,22.74054718017578,22.74054718017578,12.150751113891602,1.5948070287704468,11.445405960083008
model_dataset_new_2_flight,771,25,25,7,7,2.3452401161193848,15.953401565551758,21.178630828857422,21.178630828857422,15.953401565551758,1.7697588205337524,14.678117752075195
model_dataset_new_2_flight,772,4,4,18,19,1.7329624891281128,22.561859130859375,28.87791633605957,28.87791633605957,18.775869369506836,1.7697588205337524,20.246347427368164
model_dataset_new_2_flight,773,29,29,12,13,1.4617804288864136,26.11781120300293,28.473276138305664,28.473276138305664,21.9166316986084,1.7697588205337524,21.92223358154297
model_dataset_new_2_flight,774,10,10,25,19,1.4756200313568115,17.511388778686523,21.255123138427734,24.217979431152344,14.720330238342285,2.711618185043335,15.580172538757324
model_dataset_new_2_flight,775,29,29,0,13,0.8845134377479553,30.866779327392578,30.866779327392578,30.866779327392578,21.206771850585938,2.711618185043335,20.49921989440918
model_dataset_new_2_flight,776,33,33,31,25,1.224729299545288,11.837944030761719,16.549800872802734,16.549800872802734,12.003589630126953,2.909498453140259,13.227558135986328
model_dataset_new_2_flight,777,13,13,6,6,2.3392958641052246,7.456925392150879,10.213939666748047,10.213939666748047,7.456925392150879,2.909498453140259,5.378178596496582
model_dataset_new_2_flight,778,22,22,18,19,0.9772563576698303,21.282297134399414,21.282297134399414,21.282297134399414,16.549800872802734,2.909498453140259,17.37018585205078
model_dataset_new_2_flight,779,17,17,6,7,0.4392133355140686,24.887374877929688,25.92855453491211,25.92855453491211,20.178598403930664,1.7492740154266357,20.52898406982422
model_dataset_new_2_flight,780,29,29,18,13,1.5077849626541138,24.887374877929688,24.887374877929688,24.887374877929688,21.44949722290039,1.7492740154266357,21.311491012573242
model_dataset_new_2_flight,781,11,11,0,7,1.5774372816085815,24.887374877929688,24.887374877929688,24.887374877929688,19.976133346557617,1.7492740154266357,20.179859161376953
model_dataset_new_2_flight,782,14,14,0,7,0.5450956225395203,12.456855773925781,12.456855773925781,12.456855773925781,5.7576446533203125,1.0918943881988525,6.301436424255371
model_dataset_new_2_flight,783,27,27,1,7,1.2259163856506348,20.105030059814453,22.67522430419922,22.67522430419922,16.040706634521484,1.0918943881988525,16.368709564208984
model_dataset_new_2_flight,784,33,33,7,7,2.116969108581543,20.105030059814453,22.67522430419922,26.56787109375,20.105030059814453,1.0918943881988525,18.669567108154297
model_dataset_new_2_flight,785,31,31,26,26,1.5089521408081055,7.5072150230407715,7.5072150230407715,6.317131996154785,7.5072150230407715,1.6512550115585327,8.2866849899292
model_dataset_new_2_flight,786,5,5,3,14,2.118772506713867,8.013313293457031,22.272327423095703,22.272327423095703,16.25629997253418,1.6512550115585327,14.975906372070312
model_dataset_new_2_flight,787,17,17,0,7,0.4473811089992523,23.95371437072754,23.95371437072754,23.95371437072754,17.980466842651367,1.6512550115585327,17.541845321655273
model_dataset_new_2_flight,788,30,30,0,15,2.717278480529785,23.53752326965332,23.53752326965332,23.53752326965332,18.601299285888672,2.0228734016418457,19.1208438873291
model_dataset_new_2_flight,789,33,33,3,7,1.3438704013824463,23.53752326965332,28.55328369140625,28.55328369140625,21.985857009887695,2.0228734016418457,20.720495223999023
model_dataset_new_2_flight,790,20,20,18,19,1.4473893642425537,11.530689239501953,11.530689239501953,11.530689239501953,6.7737226486206055,2.0228734016418457,6.596948146820068
model_dataset_new_2_flight,791,25,25,12,21,0.45696380734443665,11.137097358703613,18.977628707885742,18.977628707885742,10.104591369628906,0.7540048956871033,10.417692184448242
model_dataset_new_2_flight,792,16,16,1,8,2.5908167362213135,17.85528564453125,17.85528564453125,17.85528564453125,11.37488079071045,0.7540048956871033,12.440759658813477
model_dataset_new_2_flight,793,30,30,29,27,2.0067858695983887,23.602916717529297,23.602916717529297,23.076051712036133,14.439034461975098,0.7540048956871033,15.776272773742676
model_dataset_new_2_flight,794,0,0,32,26,1.1521563529968262,25.09605598449707,25.09605598449707,25.09605598449707,20.854736328125,0.9283010959625244,21.985456466674805
model_dataset_new_2_flight,795,2,2,30,26,0.9603710174560547,24.625356674194336,24.625356674194336,24.625356674194336,18.239051818847656,0.9283010959625244,18.937213897705078
model_dataset_new_2_flight,796,4,4,31,26,0.8829478025436401,26.716360092163086,26.716360092163086,26.716360092163086,20.28623390197754,0.9283010959625244,20.78059959411621
model_dataset_new_2_flight,797,19,19,33,26,0.5624357461929321,14.040617942810059,10.568041801452637,10.568041801452637,7.481017112731934,2.2033324241638184,7.89328670501709
model_dataset_new_2_flight,798,15,15,30,25,1.1561131477355957,17.976640701293945,17.976640701293945,17.976640701293945,11.269831657409668,2.2033324241638184,10.866535186767578
model_dataset_new_2_flight,799,4,4,9,14,1.1251109838485718,7.139896392822266,11.63098430633545,11.370662689208984,13.639698028564453,2.4420416355133057,13.459341049194336
model_dataset_new_2_flight,800,21,21,25,20,1.3677107095718384,11.63098430633545,7.139896392822266,10.086773872375488,6.707233905792236,2.4420416355133057,6.906604766845703
model_dataset_new_2_flight,801,32,32,13,20,2.0103628635406494,17.194660186767578,11.370662689208984,11.370662689208984,11.326667785644531,2.4420416355133057,11.766144752502441
model_dataset_new_2_flight,802,25,25,18,20,1.1007537841796875,8.675408363342285,8.675408363342285,5.71823787689209,8.05168628692627,2.201054573059082,9.104667663574219
model_dataset_new_2_flight,803,7,7,28,21,1.4478306770324707,18.274871826171875,15.032209396362305,15.032209396362305,11.584421157836914,2.201054573059082,10.852733612060547
model_dataset_new_2_flight,804,11,11,22,14,1.2346946001052856,9.049341201782227,25.418363571166992,27.163118362426758,15.048340797424316,2.201054573059082,14.597391128540039
model_dataset_new_2_flight,805,17,17,27,27,1.2757253646850586,14.606112480163574,18.595455169677734,16.863168716430664,14.606112480163574,2.273578643798828,14.32672119140625
model_dataset_new_2_flight,806,0,0,13,14,1.3885600566864014,12.841504096984863,12.841504096984863,16.377605438232422,15.470086097717285,2.273578643798828,16.661426544189453
model_dataset_new_2_flight,807,32,32,35,27,1.9224287271499634,15.113051414489746,15.113051414489746,10.426448822021484,6.013078212738037,2.273578643798828,7.512831211090088
model_dataset_new_2_flight,808,12,12,13,14,2.0099470615386963,6.870878219604492,6.870878219604492,6.703801155090332,11.54165267944336,2.547527551651001,12.040778160095215
model_dataset_new_2_flight,809,20,20,21,21,1.0021580457687378,6.870878219604492,6.870878219604492,9.25546932220459,6.870878219604492,2.547527551651001,7.723899841308594
model_dataset_new_2_flight,810,4,4,5,10,1.1898809671401978,6.870878219604492,6.870878219604492,6.870878219604492,6.703801155090332,2.547527551651001,6.6786956787109375
model_dataset_new_2_flight,811,20,20,10,16,1.6785119771957397,11.338204383850098,15.045108795166016,13.106119155883789,8.600360870361328,2.093041181564331,7.91259241104126
model_dataset_new_2_flight,812,27,27,17,22,1.8449774980545044,11.338204383850098,8.600360870361328,8.600360870361328,4.630749225616455,2.093041181564331,6.32007360458374
model_dataset_new_2_flight,813,3,3,24,25,1.501910924911499,25.743762969970703,29.61042022705078,29.61042022705078,23.111801147460938,2.093041181564331,21.779415130615234
model_dataset_new_2_flight,814,26,26,4,10,1.7909501791000366,20.264869689941406,20.264869689941406,22.82080078125,16.19134521484375,0.9240429997444153,14.916433334350586
model_dataset_new_2_flight,815,20,20,30,9,0.7478199005126953,14.264348983764648,14.264348983764648,14.264348983764648,9.673596382141113,0.9240429997444153,8.942936897277832
model_dataset_new_2_flight,816,29,29,30,13,1.1530406475067139,24.754154205322266,24.754154205322266,24.754154205322266,21.179141998291016,0.9240429997444153,21.083690643310547
model_dataset_new_2_flight,817,31,31,0,7,1.149767518043518,23.640335083007812,23.640335083007812,23.640335083007812,18.61468505859375,0.9657180309295654,17.709331512451172
model_dataset_new_2_flight,818,22,22,30,19,1.9882323741912842,20.603635787963867,20.603635787963867,20.603635787963867,13.372481346130371,0.9657180309295654,14.04002571105957
model_dataset_new_2_flight,819,5,5,18,19,2.533207416534424,27.105628967285156,27.105628967285156,27.105628967285156,23.228933334350586,0.9657180309295654,23.028154373168945
model_dataset_new_2_flight,820,6,6,5,9,2.2411141395568848,26.454416275024414,26.454416275024414,26.454416275024414,16.488557815551758,2.2170426845550537,16.2158145904541
model_dataset_new_2_flight,821,14,14,0,12,2.946150302886963,12.055987358093262,12.055987358093262,12.055987358093262,7.304329872131348,2.2170426845550537,5.743289947509766
model_dataset_new_2_flight,822,22,22,12,13,2.4328105449676514,21.014808654785156,21.014808654785156,21.014808654785156,16.456588745117188,1.4262877702713013,18.88235092163086
model_dataset_new_2_flight,823,9,9,0,7,2.781566858291626,16.456588745117188,16.456588745117188,16.456588745117188,10.826940536499023,1.4262877702713013,13.325790405273438
model_dataset_new_2_flight,824,19,19,0,6,2.337034225463867,15.985214233398438,15.985214233398438,15.985214233398438,11.743376731872559,1.4262877702713013,10.1161527633667
model_dataset_new_2_flight,825,7,7,6,7,1.0604815483093262,4.999302387237549,4.999302387237549,7.565309524536133,1.0492024421691895,1.0492024421691895,1.2735861539840698
model_dataset_new_2_flight,826,29,29,6,7,2.4448320865631104,28.363149642944336,28.363149642944336,31.161605834960938,24.48341941833496,1.0492024421691895,24.959224700927734
model_dataset_new_2_flight,827,34,34,12,13,2.006206512451172,24.48341941833496,24.48341941833496,24.48341941833496,20.96875762939453,1.0492024421691895,22.912776947021484
model_dataset_new_2_flight,828,3,3,6,6,1.4323874711990356,13.566815376281738,13.262628555297852,13.262628555297852,13.566815376281738,1.8604331016540527,12.98051929473877
model_dataset_new_2_flight,829,26,26,12,13,2.6733741760253906,13.824926376342773,17.8125,17.8125,11.560392379760742,1.8604331016540527,14.112536430358887
model_dataset_new_2_flight,830,13,13,0,7,1.812384009361267,11.560392379760742,11.560392379760742,11.560392379760742,6.32953405380249,1.8604331016540527,8.138337135314941
model_dataset_new_2_flight,831,31,31,6,7,1.1073414087295532,21.07915496826172,25.785287857055664,25.785287857055664,21.07186508178711,3.0942602157592773,21.122772216796875
