sequence_index,frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,candidate_capture,candidate_nearest_gt_m,hardms_x,hardms_y,hardms_support,raw_top1_x,raw_top1_y,model_next_step_dx,model_next_step_dy,model_next_step_m,gt_next_step_dx,gt_next_step_dy,next_step_error_m,model_velocity_x,model_velocity_y,model_acceleration_x,model_acceleration_y,stop_probability,route_gate,correction_gate,measurement_x,measurement_y,measurement_variance_x,measurement_variance_y,kf_predict_x,kf_predict_y,final_x,final_y,final_vx,final_vy,state_norm,error_predicted_current_m,error_hardms_m,error_measurement_m,error_final_m,state_00,state_01,state_02,state_03,state_04,state_05,state_06,state_07,state_08,state_09,state_10,state_11,state_12,state_13,state_14,state_15
931,931,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000931.jpg,-558.7525634765625,152.18739318847656,-32.83198495442498,17.609949607940155,0.0,526.9266357421875,-27.74225425720215,13.991843223571777,0.6006073951721191,-27.772829055786133,9.233684539794922,-0.18423768877983093,0.1661348044872284,0.248081237077713,3.16668701171875,-0.422515869140625,3.402235507965088,-0.348361074924469,0.30260390043258667,-0.028009474277496338,0.04831288009881973,0.491569846868515,0.16266854107379913,0.9997463822364807,-32.646949768066406,17.445207595825195,36.0,36.0,-32.646824070391396,17.44539237864843,-32.64687504880415,17.44531743744501,-0.0003038404444459933,-0.0004420223200373875,3.023953914642334,542.8660453866426,548.6984252929688,543.0861206054688,543.0862016049958,-0.03483610972762108,0.030260389670729637,-0.0046682460233569145,0.00805214699357748,-0.817656397819519,0.5757066607475281,0.9997463822364807,0.491569846868515,0.16266854107379913,1.0,1.0,-0.9991686940193176,0.999352753162384,0.9843825101852417,0.9995783567428589,0.9535602331161499
932,932,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000932.jpg,-555.5858764648438,151.76487731933594,-32.8323530607341,17.60951905772765,0.0,523.7493896484375,-27.74225425720215,13.991843223571777,0.6002941727638245,-27.772829055786133,9.233684539794922,-0.1841953843832016,0.16608241200447083,0.24801473319530487,3.1929931640625,-0.426025390625,3.428701400756836,-0.3482913672924042,0.3025321364402771,-0.027983255684375763,0.048251017928123474,0.4915704131126404,0.16266635060310364,0.9997469782829285,-32.646766662597656,17.445472717285156,36.0,36.0,-32.64717888924859,17.444875415124972,-32.64701170508741,17.4451176591924,-0.0002628093495529719,-0.0003825696826142424,3.0239524841308594,539.6933447632197,545.5275268554688,539.9138793945312,539.9137469183216,-0.03482913598418236,0.0302532147616148,-0.004663876257836819,0.008041836321353912,-0.8176254034042358,0.575750470161438,0.9997469782829285,0.4915704131126404,0.16266635060310364,1.0,1.0,-0.9991664886474609,0.9993506669998169,0.9843466877937317,0.99957674741745,0.9535987377166748
933,933,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000933.jpg,-552.3928833007812,151.33885192871094,-32.832446720416975,17.60926793213965,0.0,520.5460205078125,-27.74225425720215,13.991843223571777,0.602129340171814,-27.772829055786133,9.233684539794922,-0.18426872789859772,0.1662278175354004,0.24816657602787018,3.0120849609375,-0.3947601318359375,3.2452094554901123,-0.3484077453613281,0.3027406632900238,-0.028029795736074448,0.048397667706012726,0.49156397581100464,0.16263802349567413,0.9997454285621643,-32.64710235595703,17.44498062133789,36.0,36.0,-32.64727451443696,17.444735089509788,-32.64720469320878,17.444834668303717,-0.0002456735071457237,-0.0003581306034929636,3.023918390274048,536.4947799331087,542.3306274414062,536.7152709960938,536.7151742678572,-0.03484077379107475,0.03027406707406044,-0.004671632777899504,0.008066277951002121,-0.8176825046539307,0.5756694078445435,0.9997454285621643,0.49156397581100464,0.16263802349567413,1.0,1.0,-0.9991693496704102,0.9993534684181213,0.9843853712081909,0.9995794296264648,0.9534503817558289
934,934,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000934.jpg,-549.3807983398438,150.944091796875,-32.83271537126479,17.609126716069383,0.0,517.5260009765625,-27.74225425720215,13.991843223571777,0.5961063504219055,-27.772829055786133,9.233684539794922,-0.18441078066825867,0.16650143265724182,0.24845536053180695,2.77716064453125,-0.3639678955078125,3.008704662322998,-0.3486412465572357,0.30313143134117126,-0.028105856850743294,0.048678215593099594,0.4915529191493988,0.16257987916469574,0.9997425675392151,-32.64765167236328,17.444171905517578,36.0,36.0,-32.64745036671592,17.444476537700222,-32.647532008976846,17.444352989948495,-0.0002657105210081208,-0.00038845225291839,3.023855209350586,533.4792731977631,539.31689453125,533.69970703125,533.6997740251387,-0.03486412391066551,0.030313143506646156,-0.004684309475123882,0.008113035932183266,-0.8177764415740967,0.5755361318588257,0.9997425675392151,0.4915529191493988,0.16257987916469574,1.0,1.0,-0.9991747736930847,0.9993588924407959,0.9844434261322021,0.999584436416626,0.9531894326210022
935,935,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000935.jpg,-546.6036376953125,150.5801239013672,-32.83318902865521,17.608911993963435,0.0,514.7417602539062,-27.74225425720215,13.991843223571777,0.5898215174674988,-27.772829055786133,9.233684539794922,-0.18442334234714508,0.1665802299976349,0.2485174834728241,3.0445556640625,-0.3990020751953125,3.2781381607055664,-0.3486565947532654,0.3032504618167877,-0.028115110471844673,0.04874156042933464,0.4915463328361511,0.16254550218582153,0.9997418522834778,-32.64768600463867,17.444110870361328,36.0,36.0,-32.64779771949785,17.443964537695578,-32.64775241200746,17.444023884911296,-0.0002545909512821771,-0.00037388699014197533,3.023806095123291,530.6989891824386,536.5384521484375,530.9198608398438,530.9198368350326,-0.03486565873026848,0.030325045809149742,-0.0046858517453074455,0.008123593404889107,-0.8177831172943115,0.5755264759063721,0.9997418522834778,0.4915463328361511,0.16254550218582153,1.0,1.0,-0.9991738796234131,0.9993581175804138,0.9844163060188293,0.9995845556259155,0.9530732035636902
936,936,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000936.jpg,-543.55908203125,150.18112182617188,-32.833423542201025,17.60865922759156,0.0,511.68963623046875,-27.74225425720215,13.991843223571777,0.5919310450553894,-27.772829055786133,9.233684539794922,-0.1843884289264679,0.1665225476026535,0.24845291674137115,2.30926513671875,-0.2876739501953125,2.534679889678955,-0.34859731793403625,0.3031698167324066,-0.028099022805690765,0.04867837578058243,0.49154818058013916,0.16255520284175873,0.9997425675392151,-32.64757537841797,17.444272994995117,36.0,36.0,-32.64800700295874,17.443649997921153,-32.6478319517178,17.443902662912596,-0.00021162908200374943,-0.0003118768022955211,3.0238234996795654,527.65154797321,533.4927368164062,527.8727416992188,527.8725933490252,-0.034859731793403625,0.03031698241829872,-0.0046831704676151276,0.00811306294053793,-0.8177642226219177,0.575553297996521,0.9997425675392151,0.49154818058013916,0.16255520284175873,1.0,1.0,-0.9991730451583862,0.999357283115387,0.984406590461731,0.9995836615562439,0.9531376361846924
937,937,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000937.jpg,-541.2498168945312,149.89344787597656,-32.83346734842328,17.608481644858717,0.0,509.3783264160156,-27.74225425720215,13.991843223571777,0.596174955368042,-27.772829055786133,9.233684539794922,-0.18436522781848907,0.16646745800971985,0.2483987659215927,2.3095703125,-0.2877197265625,2.5349557399749756,-0.3485576808452606,0.30309078097343445,-0.02809124067425728,0.048623569309711456,0.49155113101005554,0.16257287561893463,0.9997431635856628,-32.64749526977539,17.444395065307617,36.0,36.0,-32.6480435807998,17.4435907861103,-32.64782120575812,17.443916972548408,-0.00015705279096987488,-0.00023182264764386114,3.023844003677368,525.3441698320809,531.1866455078125,525.5654907226562,525.5652844843739,-0.03485576808452606,0.030309079214930534,-0.0046818736009299755,0.008103928528726101,-0.8177503347396851,0.575573205947876,0.9997431635856628,0.49155113101005554,0.16257287561893463,1.0,1.0,-0.999172568321228,0.9993568658828735,0.9844077229499817,0.9995830059051514,0.9531987309455872
938,938,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000938.jpg,-538.9402465820312,149.60572814941406,-32.83343249690909,17.608442280310218,0.0,507.06689453125,-27.74225425720215,13.991843223571777,0.5963555574417114,-27.772829055786133,9.233684539794922,-0.1843997836112976,0.1664968729019165,0.24844413995742798,2.5299072265625,-0.315155029296875,2.7567102909088135,-0.3486178517341614,0.30313295125961304,-0.028108997270464897,0.04865691810846329,0.4915527403354645,0.1625748574733734,0.9997428059577942,-32.64764404296875,17.44417953491211,36.0,36.0,-32.64797825854909,17.443685149900762,-32.64784271284546,17.443885654509664,-0.00012378654978821417,-0.0001826138973892157,3.0238428115844727,523.036701140754,528.8804321289062,523.2579345703125,523.2578244300669,-0.03486178442835808,0.030313296243548393,-0.004684832878410816,0.008109486661851406,-0.8177754282951355,0.5755375027656555,0.9997428059577942,0.4915527403354645,0.1625748574733734,1.0,1.0,-0.9991742372512817,0.9993583559989929,0.9844260215759277,0.9995840787887573,0.9531701803207397
939,939,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000939.jpg,-536.4103393554688,149.2905731201172,-32.833488726850725,17.608440039078815,0.0,504.5350646972656,-27.74225425720215,13.991843223571777,0.5982266664505005,-27.772829055786133,9.233684539794922,-0.18438227474689484,0.16645392775535583,0.24840235710144043,1.6060791015625,-0.02166748046875,1.8003171682357788,-0.3485925495624542,0.30307140946388245,-0.028093811124563217,0.04861386492848396,0.491554856300354,0.16258728504180908,0.9997432827949524,-32.647621154785156,17.444217681884766,36.0,36.0,-32.647966499395245,17.443703040612274,-32.64782644016126,17.443911760425166,-8.94125775203991e-05,-0.00013138893452113487,3.023859739303589,520.5092013229063,526.3544311523438,520.7305908203125,520.7304595762021,-0.03485925495624542,0.030307142063975334,-0.004682302009314299,0.008102310821413994,-0.8177711963653564,0.5755436420440674,0.9997432827949524,0.491554856300354,0.16258728504180908,1.0,1.0,-0.9991737008094788,0.9993576407432556,0.9844205975532532,0.9995834231376648,0.9532280564308167
940,940,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000940.jpg,-534.8042602539062,149.26890563964844,-32.83345424053485,17.60842434566032,0.0,502.9707336425781,-27.74225425720215,13.991843223571777,0.601834774017334,-27.772829055786133,9.233684539794922,-0.18427373468875885,0.1662309169769287,0.24817237257957458,1.74847412109375,-0.0235748291015625,1.9420454502105713,-0.3484143316745758,0.30275386571884155,-0.028035573661327362,0.04838273674249649,0.49156343936920166,0.16263055801391602,0.9997455477714539,-32.64725112915039,17.444766998291016,36.0,36.0,-32.647915852738784,17.443780371490647,-32.647646264988225,17.444180511495297,-2.3249129400300866e-05,-3.318476024485642e-05,3.023920774459839,518.9500673709161,524.796875,519.1717529296875,519.1714775755005,-0.03484143316745758,0.030275387689471245,-0.004672595765441656,0.008063789457082748,-0.8177077770233154,0.5756336450576782,0.9997455477714539,0.49156343936920166,0.16263055801391602,1.0,1.0,-0.9991699457168579,0.9993537664413452,0.9843789935112,0.9995797276496887,0.9534642100334167
941,941,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000941.jpg,-533.0557861328125,149.24533081054688,-32.833161898614335,17.608475747264396,0.0,501.26800537109375,-27.74225425720215,13.991843223571777,0.6021643877029419,-27.772829055786133,9.233684539794922,-0.18425355851650238,0.1661704033613205,0.2481168657541275,1.59844970703125,-0.0215606689453125,1.7925606966018677,-0.34838005900382996,0.3026616871356964,-0.028030097484588623,0.04833390936255455,0.4915671944618225,0.16265518963336945,0.9997460246086121,-32.64714050292969,17.444929122924805,36.0,36.0,-32.647669514117624,17.444147326735052,-32.647454966388814,17.444464394881678,2.9406147017029867e-05,4.4631541966112166e-05,3.023940324783325,517.2532604118601,523.1016235351562,517.4747924804688,517.4746044867179,-0.034838005900382996,0.0302661694586277,-0.004671683069318533,0.008055651560425758,-0.8176888227462769,0.5756605863571167,0.9997460246086121,0.4915671944618225,0.16265518963336945,1.0,1.0,-0.9991691708564758,0.9993531107902527,0.9843825101852417,0.9995789527893066,0.9535191059112549
942,942,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000942.jpg,-531.4573364257812,149.22377014160156,-32.83294937900655,17.608700746696062,0.0,499.7116394042969,-27.74225425720215,13.991843223571777,0.6037600040435791,-27.772829055786133,9.233684539794922,-0.1842220574617386,0.16609716415405273,0.2480444312095642,0.81500244140625,0.55029296875,1.0705400705337524,-0.34832990169525146,0.3025548458099365,-0.02801191434264183,0.048264406621456146,0.49157100915908813,0.1626742035150528,0.9997467398643494,-32.64697265625,17.445175170898438,36.0,36.0,-32.6474255602418,17.444509026423642,-32.647241878828204,17.44477919043413,7.448607239964348e-05,0.00011093641841131518,3.023960828781128,515.7022453408532,521.5520629882812,515.923828125,515.9236502410489,-0.034832991659641266,0.030255485326051712,-0.004668652545660734,0.008044067770242691,-0.8176602125167847,0.575701117515564,0.9997467398643494,0.49157100915908813,0.1626742035150528,1.0,1.0,-0.9991681575775146,0.999352216720581,0.984373152256012,0.9995778799057007,0.9535917043685913
943,943,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000943.jpg,-530.642333984375,149.77406311035156,-32.83270356558796,17.608944218377815,0.0,499.0544128417969,-27.74225425720215,13.991843223571777,0.603766918182373,-27.772829055786133,9.233684539794922,-0.18427884578704834,0.16617679595947266,0.24813991785049438,0.893310546875,0.6031341552734375,1.162811517715454,-0.348425954580307,0.3026658594608307,-0.028041452169418335,0.048354048281908035,0.49156972765922546,0.16266794502735138,0.9997459053993225,-32.647220611572266,17.444814682006836,36.0,36.0,-32.647167392755804,17.444890126852542,-32.647188976375325,17.444859529162613,6.91889226317849e-05,0.00010342699461178437,3.0239546298980713,515.0553822545871,520.9081420898438,515.2767944335938,515.2768018958067,-0.0348425954580307,0.03026658669114113,-0.004673575516790152,0.008059008046984673,-0.8177022337913513,0.5756415128707886,0.9997459053993225,0.49156972765922546,0.16266794502735138,1.0,1.0,-0.9991707801818848,0.9993546009063721,0.9844105243682861,0.9995798468589783,0.953527569770813
944,944,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000944.jpg,-529.7490234375,150.377197265625,-32.832708535384455,17.609102538443278,0.0,498.3352966308594,-27.74225425720215,13.991843223571777,0.6038641929626465,-27.772829055786133,9.233684539794922,-0.18424725532531738,0.16613689064979553,0.2480897307395935,0.814208984375,0.549774169921875,1.06962251663208,-0.3483746647834778,0.302611768245697,-0.028021134436130524,0.04830652475357056,0.49157077074050903,0.16266775131225586,0.9997463822364807,-32.647071838378906,17.44503402709961,36.0,36.0,-32.647119787452695,17.444962956157227,-32.64710034104945,17.444991779950787,7.396154709017169e-05,0.00011050106072181482,3.0239531993865967,514.3473446936266,520.2035522460938,514.5690307617188,514.5690363804209,-0.03483746573328972,0.030261177569627762,-0.00467018922790885,0.008051088079810143,-0.8176766633987427,0.5756778120994568,0.9997463822364807,0.49157077074050903,0.16266775131225586,1.0,1.0,-0.9991693496704102,0.999353289604187,0.9843859672546387,0.9995787143707275,0.9535518288612366
945,945,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000945.jpg,-528.934814453125,150.92697143554688,-32.83258776639953,17.609195660678104,0.0,497.68096923828125,-27.74225425720215,13.991843223571777,0.6046146750450134,-27.772829055786133,9.233684539794922,-0.18419627845287323,0.16602833569049835,0.24797917902469635,0.333984375,1.295440673828125,1.2426115274429321,-0.34829527139663696,0.3024548292160034,-0.027987077832221985,0.048200223594903946,0.4915761351585388,0.1626899391412735,0.9997474551200867,-32.646827697753906,17.445390701293945,36.0,36.0,-32.647026379502364,17.445102281011508,-32.64694580139956,17.445219253805185,9.373739044225704e-05,0.00013920905412997893,3.023977041244507,513.7032690776704,519.5625,513.9251708984375,513.9251178298061,-0.034829527139663696,0.030245482921600342,-0.004664513282477856,0.008033370599150658,-0.8176350593566895,0.5757367610931396,0.9997474551200867,0.4915761351585388,0.1626899391412735,1.0,1.0,-0.999167263507843,0.9993513226509094,0.9843591451644897,0.9995768070220947,0.9536548852920532
946,946,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000946.jpg,-528.600830078125,152.222412109375,-32.83238046922618,17.609317359284297,0.0,497.67803955078125,-27.74225425720215,13.991843223571777,0.6019012928009033,-27.772829055786133,9.233684539794922,-0.18419083952903748,0.16602496802806854,0.24797289073467255,0.3035888671875,1.1772308349609375,1.1227048635482788,-0.3482873737812042,0.30244991183280945,-0.027981381863355637,0.048196785151958466,0.49157607555389404,0.16268853843212128,0.9997474551200867,-32.6467170715332,17.445547103881836,36.0,36.0,-32.64685206400912,17.445358462859314,-32.64679731596262,17.44543496880827,0.00010717390425445331,0.00015798549102025663,3.0239715576171875,513.7188344861498,519.58349609375,513.94091796875,513.9408878268014,-0.03482873737812042,0.030244991183280945,-0.004663563799113035,0.00803279783576727,-0.8176168203353882,0.5757628679275513,0.9997474551200867,0.49157607555389404,0.16268853843212128,1.0,1.0,-0.9991667866706848,0.9993509650230408,0.9843521118164062,0.9995764493942261,0.9536463618278503
947,947,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000947.jpg,-528.2972412109375,153.39964294433594,-32.832226534714614,17.609529731101492,0.0,497.6784362792969,-27.74225425720215,13.991843223571777,0.5983462929725647,-27.772829055786133,9.233684539794922,-0.18380743265151978,0.16526660323143005,0.24718055129051208,0.33258056640625,1.2899169921875,1.2375359535217285,-0.3476673364639282,0.3013622462749481,-0.027797169983386993,0.047464385628700256,0.4916350841522217,0.16286177933216095,0.9997530579566956,-32.64475631713867,17.448387145996094,36.0,36.0,-32.64669014205837,17.445592954299293,-32.645905852890394,17.446726176991135,0.0002996577080216123,0.0004361061423660983,3.024005889892578,513.7358617174518,519.60546875,513.9592895507812,513.9585993246575,-0.03476673364639282,0.0301362257450819,-0.004632861819118261,0.007910731248557568,-0.817285418510437,0.5762331485748291,0.9997530579566956,0.4916350841522217,0.16286177933216095,1.0,1.0,-0.9991448521614075,0.9993337392807007,0.9840397834777832,0.9995604753494263,0.9540765285491943
948,948,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000948.jpg,-527.9646606445312,154.68955993652344,-32.830939710115004,17.61008121593521,0.0,497.68231201171875,-27.74225425720215,13.991843223571777,0.5977112650871277,-27.772829055786133,9.233684539794922,-0.18377378582954407,0.16498441994190216,0.24696692824363708,0.48284912109375,3.0194854736328125,2.931307315826416,-0.3476296067237854,0.3009451627731323,-0.027803629636764526,0.047245338559150696,0.49167966842651367,0.16300278902053833,0.999754011631012,-32.644500732421875,17.448760986328125,36.0,36.0,-32.645606195182374,17.4471622831335,-32.64515785962737,17.44781065909845,0.00040969025279678306,0.0005952335115822505,3.024043083190918,513.7588783589716,519.6328735351562,513.9816284179688,513.9812327155652,-0.03476295992732048,0.030094517394900322,-0.004633938428014517,0.00787422340363264,-0.8172420859336853,0.5762946605682373,0.999754011631012,0.49167966842651367,0.16300278902053833,1.0,1.0,-0.999141275882721,0.9993329644203186,0.9840031862258911,0.9995577931404114,0.9541930556297302
949,949,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000949.jpg,-527.4818115234375,157.70904541015625,-32.83015236098114,17.61089239528171,0.0,497.9908447265625,-27.74225425720215,13.991843223571777,0.592882513999939,-27.772829055786133,9.233684539794922,-0.183672234416008,0.16464044153690338,0.24666164815425873,0.5281982421875,3.303466796875,3.218538522720337,-0.3474753797054291,0.30047857761383057,-0.027798183262348175,0.04690183699131012,0.4917398691177368,0.16315957903862,0.9997548460960388,-32.64397048950195,17.449520111083984,36.0,36.0,-32.64474816937457,17.448405892610033,-32.64443277065671,17.448857779164488,0.00048709683623171214,0.0007061375587425544,3.0239739418029785,514.1087009479124,519.9944458007812,514.3318481445312,514.331558087975,-0.03474753722548485,0.030047858133912086,-0.004633030854165554,0.007816973142325878,-0.8171529173851013,0.5764209032058716,0.9997548460960388,0.4917398691177368,0.16315957903862,1.0,1.0,-0.9991285800933838,0.9993268847465515,0.9837754964828491,0.9995511770248413,0.9541789293289185
950,950,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000950.jpg,-526.95361328125,161.01251220703125,-32.82931967332504,17.611604981671476,0.0,498.3497314453125,-27.74225425720215,13.991843223571777,0.5959270000457764,-27.772829055786133,9.233684539794922,-0.18373507261276245,0.16476283967494965,0.24679014086723328,0.43365478515625,2.77142333984375,2.6787776947021484,-0.34756970405578613,0.3006277084350586,-0.027820713818073273,0.04705280065536499,0.4917145073413849,0.16310136020183563,0.9997547268867493,-32.64459228515625,17.448637008666992,36.0,36.0,-32.643945673820475,17.449563916723232,-32.644207915899045,17.44918799647274,0.0004227361962372682,0.0006138775063509093,3.0240414142608643,514.5120384661442,520.4104614257812,514.73486328125,514.7350933160014,-0.034756969660520554,0.03006277047097683,-0.004636785946786404,0.00784213375300169,-0.8172569274902344,0.5762735605239868,0.9997547268867493,0.4917145073413849,0.16310136020183563,1.0,1.0,-0.9991359114646912,0.9993299841880798,0.9839359521865845,0.9995546936988831,0.9542344212532043
951,951,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000951.jpg,-526.5199584960938,163.783935546875,-32.82915934912698,17.612054934834184,0.0,498.67706298828125,-27.74225425720215,13.991843223571777,0.5950648784637451,-27.772829055786133,9.233684539794922,-0.18373620510101318,0.1648213267326355,0.2468300312757492,0.47222900390625,3.0175018310546875,2.9271275997161865,-0.34756946563720703,0.3007149398326874,-0.02780987322330475,0.047094352543354034,0.49170342087745667,0.1630699187517166,0.9997546076774597,-32.64448547363281,17.44878578186035,36.0,36.0,-32.64378517970281,17.44980187397909,-32.64406919349232,17.44938978391123,0.00035303224422538837,0.0005127404933769164,3.0240371227264404,514.875542091515,520.7848510742188,515.0989990234375,515.0992072582604,-0.03475694730877876,0.030071495100855827,-0.00463497918099165,0.00784905906766653,-0.8172392249107361,0.5762985944747925,0.9997546076774597,0.49170342087745667,0.1630699187517166,1.0,1.0,-0.9991368651390076,0.999330461025238,0.9839407801628113,0.9995552897453308,0.954225480556488
952,952,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000952.jpg,-526.0477294921875,166.8014373779297,-32.82902302961891,17.612313253047706,0.0,499.05108642578125,-27.74225425720215,13.991843223571777,0.6026625037193298,-27.772829055786133,9.233684539794922,-0.18417319655418396,0.16585390269756317,0.24784527719020844,0.43194580078125,2.760406494140625,2.66670298576355,-0.3482523262500763,0.30218374729156494,-0.028004426509141922,0.048076264560222626,0.49159175157546997,0.16277404129505157,0.9997485280036926,-32.64680862426758,17.44542694091797,36.0,36.0,-32.64371616124809,17.449902524404607,-32.64497035195783,17.44808739025612,4.522307342767263e-05,6.726204038395221e-05,3.0240464210510254,515.2883534117173,521.2092895507812,515.5111083984375,515.5120812160778,-0.03482523187994957,0.030218375846743584,-0.0046674045734107494,0.008012711070477962,-0.8176314234733582,0.5757420063018799,0.9997485280036926,0.49159175157546997,0.16277404129505157,1.0,1.0,-0.9991663098335266,0.9993506073951721,0.9844031929969788,0.9995753765106201,0.9538103342056274
953,953,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000953.jpg,-525.6157836914062,169.5618438720703,-32.83037844183039,17.612016515015966,0.0,499.4093933105469,-27.74225425720215,13.991843223571777,0.599782407283783,-27.772829055786133,9.233684539794922,-0.1842619776725769,0.1661745011806488,0.2481258511543274,0.35076904296875,3.2957305908203125,3.1749613285064697,-0.34840285778045654,0.30266207456588745,-0.0280192568898201,0.04835069924592972,0.49156829714775085,0.1626594364643097,0.9997460246086121,-32.646942138671875,17.44521141052246,36.0,36.0,-32.6449251288844,17.448154652296505,-32.645743154814205,17.44696098030552,-0.0001555405593986528,-0.00022569435205071348,3.023942708969116,515.6803328233755,521.6129760742188,515.90478515625,515.9054161993499,-0.034840285778045654,0.030266208574175835,-0.004669876303523779,0.008058450184762478,-0.8176555633544922,0.575707733631134,0.9997460246086121,0.49156829714775085,0.1626594364643097,1.0,1.0,-0.9991700649261475,0.9993541240692139,0.984393298625946,0.9995793700218201,0.9535118937492371
954,954,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000954.jpg,-525.2650146484375,172.85757446289062,-32.831246002218215,17.611201441478386,0.0,500.0152282714844,-27.74225425720215,13.991843223571777,0.5993536710739136,-27.772829055786133,9.233684539794922,-0.18425972759723663,0.16619738936424255,0.24813951551914215,0.32000732421875,3.006683349609375,2.884899616241455,-0.3483966290950775,0.30270275473594666,-0.028019268065690994,0.04835616052150726,0.4915658235549927,0.16264495253562927,0.9997459053993225,-32.647003173828125,17.44512176513672,36.0,36.0,-32.6458986953736,17.44673528595347,-32.64634663172985,17.44608090049903,-0.00026547513100333295,-0.0003862965974258541,3.0239291191101074,516.3259172648819,522.271240234375,516.5515747070312,516.5519184068999,-0.03483966365456581,0.030270276591181755,-0.004669878166168928,0.008059360086917877,-0.817666232585907,0.5756926536560059,0.9997459053993225,0.4915658235549927,0.16264495253562927,1.0,1.0,-0.9991698265075684,0.99935382604599,0.9843786358833313,0.9995793104171753,0.9534878730773926
955,955,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000955.jpg,-524.9450073242188,175.8642578125,-32.831847734386926,17.610343432197418,0.0,500.58642578125,-27.74225425720215,13.991843223571777,0.5978025794029236,-27.772829055786133,9.233684539794922,-0.18440067768096924,0.1664312481880188,0.24840083718299866,0.3504638671875,3.2933349609375,3.172318935394287,-0.34862425923347473,0.3030361533164978,-0.028109271079301834,0.04860097914934158,0.4915594160556793,0.16261081397533417,0.9997434020042419,-32.647640228271484,17.444194793701172,36.0,36.0,-32.64661210686085,17.445694603901604,-32.64702907557271,17.44508633534418,-0.00036780948290754563,-0.0005355806248306071,3.02388072013855,516.9329388404026,522.8893432617188,517.1591796875,517.1594853420102,-0.03486242517828941,0.03030361607670784,-0.004684878513216972,0.00810016319155693,-0.8177739977836609,0.5755395889282227,0.9997434020042419,0.4915594160556793,0.16261081397533417,1.0,1.0,-0.9991752505302429,0.999359130859375,0.9844499826431274,0.9995841383934021,0.9532536268234253
956,956,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000956.jpg,-524.5945434570312,179.1575927734375,-32.83267455897157,17.60957733438552,0.0,501.2322998046875,-27.74225425720215,13.991843223571777,0.5994000434875488,-27.772829055786133,9.233684539794922,-0.18437473475933075,0.16644947230815887,0.24839377403259277,0.242431640625,3.1047821044921875,2.9691684246063232,-0.34857606887817383,0.30306655168533325,-0.028096463531255722,0.04860547184944153,0.4915544092655182,0.1625855416059494,0.9997432827949524,-32.6475830078125,17.444271087646484,36.0,36.0,-32.64739688505562,17.444550754719348,-32.64747236968748,17.444437331909633,-0.0003863352635234228,-0.0005634173650778338,3.0238516330718994,517.617133598192,523.5856323242188,517.8445434570312,517.8446344168025,-0.0348576083779335,0.030306655913591385,-0.004682743921875954,0.008100911974906921,-0.817764937877655,0.5755525827407837,0.9997432827949524,0.4915544092655182,0.1625855416059494,1.0,1.0,-0.9991730451583862,0.9993570446968079,0.9844139218330383,0.9995830655097961,0.9532119035720825
