frame_id,gt_x,gt_y,visual_x,visual_y,prediction_x,prediction_y,robust_x,robust_y,mahalanobis_d2,visual_update_weight
505,-735.7579345703125,80.11663818359375,-1555.479248046875,99.73665618896484,-1810.656005859375,116.88834381103516,-1810.656005859375,116.88834381103516,505.54638671875,0.0
508,-745.6333618164062,81.34114837646484,-1555.479248046875,99.73665618896484,-1820.6004638671875,117.84568786621094,-1820.6004638671875,117.84568786621094,545.02294921875,0.0
511,-755.5088500976562,82.5211410522461,-1559.969970703125,137.83135986328125,-1830.544921875,118.80303192138672,-1830.544921875,118.80303192138672,566.2952270507812,0.0
514,-765.51708984375,83.7345199584961,-1559.969970703125,137.83135986328125,-1840.4893798828125,119.7603759765625,-1840.4893798828125,119.7603759765625,609.2468872070312,0.0
517,-775.5355224609375,85.02582550048828,-1559.969970703125,137.83135986328125,-1850.433837890625,120.71772003173828,-1850.433837890625,120.71772003173828,653.1082763671875,0.0
520,-785.5029296875,86.29486846923828,-1559.969970703125,137.83135986328125,-1860.3782958984375,121.67506408691406,-1860.3782958984375,121.67506408691406,697.7911376953125,0.0
523,-795.3681640625,87.37467193603516,-1559.969970703125,137.83135986328125,-1870.32275390625,122.63240814208984,-1870.32275390625,122.63240814208984,744.0424194335938,0.0
525,-805.2129516601562,88.4655990600586,-1559.969970703125,137.83135986328125,-1880.2672119140625,123.58975219726562,-1880.2672119140625,123.58975219726562,792.2533569335938,0.0
528,-815.159912109375,89.7235107421875,-1559.969970703125,137.83135986328125,-1890.211669921875,124.5470962524414,-1890.211669921875,124.5470962524414,843.7739868164062,0.0
531,-825.1171264648438,90.87010192871094,-1560.0,133.07321166992188,-1900.1561279296875,125.50444030761719,-1900.1561279296875,125.50444030761719,893.4932250976562,0.0
534,-835.0028076171875,92.01669311523438,-1560.120361328125,114.04061889648438,-1910.1005859375,126.46178436279297,-1910.1005859375,126.46178436279297,948.3970336914062,0.0
537,-844.9088745117188,93.24120330810547,-1560.3309326171875,80.73357391357422,-1920.0450439453125,127.41912841796875,-1920.0450439453125,127.41912841796875,1025.8250732421875,0.0
540,-854.8762817382812,94.49911499023438,-1560.150390625,109.282470703125,-1929.989501953125,128.37648010253906,-1929.989501953125,128.37648010253906,1074.5753173828125,0.0
543,-864.874267578125,95.77928924560547,-1560.3309326171875,80.73357391357422,-1939.9339599609375,129.33383178710938,-1939.9339599609375,129.33383178710938,1153.7373046875,0.0
545,-874.8416748046875,96.90361785888672,-1560.150390625,109.282470703125,-1949.87841796875,130.2911834716797,-1949.87841796875,130.2911834716797,1200.2847900390625,0.0
548,-884.798828125,98.01681518554688,-1560.120361328125,114.04061889648438,-1959.8228759765625,131.24853515625,-1959.8228759765625,131.24853515625,1249.42724609375,0.0
551,-894.5925903320312,99.1968002319336,-1560.120361328125,114.04061889648438,-1969.767333984375,132.2058868408203,-1969.767333984375,132.2058868408203,1307.32666015625,0.0
554,-904.4271850585938,100.47697448730469,-1560.0902099609375,118.79876708984375,-1979.7117919921875,133.16323852539062,-1979.7117919921875,133.16323852539062,1361.509765625,0.0
557,-914.343505859375,101.62356567382812,-1560.120361328125,114.04061889648438,-1989.65625,134.12059020996094,-1989.65625,134.12059020996094,1436.7913818359375,0.0
560,-924.4130249023438,102.80355072021484,-1559.969970703125,137.83135986328125,-1999.6007080078125,135.07794189453125,-1999.6007080078125,135.07794189453125,1492.564453125,0.0
563,-934.4722900390625,104.02806091308594,-1559.969970703125,137.83135986328125,-2009.545166015625,136.03529357910156,-2009.545166015625,136.03529357910156,1561.621826171875,0.0
565,-944.3988647460938,105.27484130859375,-1559.969970703125,137.83135986328125,-2019.4896240234375,136.99264526367188,-2019.4896240234375,136.99264526367188,1633.7496337890625,0.0
568,-954.1619873046875,106.35464477539062,-1559.969970703125,137.83135986328125,-2029.43408203125,137.9499969482422,-2029.43408203125,137.9499969482422,1703.4000244140625,0.0
571,-963.8433837890625,107.45670318603516,-1560.150390625,109.282470703125,-2039.3785400390625,138.9073486328125,-2039.3785400390625,138.9073486328125,1793.31005859375,0.0
574,-973.7188720703125,108.77027130126953,-1560.120361328125,114.04061889648438,-2049.322998046875,139.8647003173828,-2049.322998046875,139.8647003173828,1864.5618896484375,0.0
577,-983.8700561523438,110.03931427001953,-1560.150390625,109.282470703125,-2059.267333984375,140.82205200195312,-2059.267333984375,140.82205200195312,1952.7598876953125,0.0
580,-994.08251953125,111.19703674316406,-1560.150390625,109.282470703125,-2069.211669921875,141.77940368652344,-2069.211669921875,141.77940368652344,2039.15478515625,0.0
582,-1003.9988403320312,112.3881607055664,-1560.150390625,109.282470703125,-2079.156005859375,142.73675537109375,-2079.156005859375,142.73675537109375,2123.45849609375,0.0
585,-1013.772216796875,113.54588317871094,-1560.120361328125,114.04061889648438,-2089.100341796875,143.69410705566406,-2089.100341796875,143.69410705566406,2187.216064453125,0.0
588,-1023.6680908203125,114.74813079833984,-1560.120361328125,114.04061889648438,-2099.044677734375,144.65145874023438,-2099.044677734375,144.65145874023438,2259.47998046875,0.0
591,-1033.5946044921875,116.00604248046875,-1559.969970703125,137.83135986328125,-2108.989013671875,145.6088104248047,-2108.989013671875,145.6088104248047,2333.531494140625,0.0
594,-1043.4088134765625,117.23055267333984,-1559.969970703125,137.83135986328125,-2118.933349609375,146.566162109375,-2118.933349609375,146.566162109375,2416.052734375,0.0
597,-1053.233154296875,118.4105453491211,-1559.9398193359375,142.58950805664062,-2128.877685546875,147.5235137939453,-2128.877685546875,147.5235137939453,2501.025390625,0.0
600,-1063.3231201171875,119.57939910888672,-1559.9097900390625,147.34765625,-2138.822021484375,148.48086547851562,-2138.822021484375,148.48086547851562,2583.21337890625,0.0
603,-1073.4232177734375,120.75938415527344,-1559.9398193359375,142.58950805664062,-2148.766357421875,149.43821716308594,-2148.766357421875,149.43821716308594,2677.358642578125,0.0
605,-1083.339599609375,121.93936920166016,-1559.9097900390625,147.34765625,-2158.710693359375,150.39556884765625,-2158.710693359375,150.39556884765625,2785.04248046875,0.0
608,-1093.194580078125,123.0859603881836,-1559.9097900390625,147.34765625,-2168.655029296875,151.35292053222656,-2168.655029296875,151.35292053222656,2874.877197265625,0.0
611,-1103.0599365234375,124.17689514160156,-1559.879638671875,152.10580444335938,-2178.599365234375,152.31027221679688,-2178.599365234375,152.31027221679688,2970.954345703125,0.0
614,-1112.945556640625,125.36801147460938,-1559.879638671875,152.10580444335938,-2188.543701171875,153.2676239013672,-2188.543701171875,153.2676239013672,3063.74951171875,0.0
617,-1123.0252685546875,126.71497344970703,-1559.879638671875,152.10580444335938,-2198.488037109375,154.2249755859375,-2198.488037109375,154.2249755859375,3152.2119140625,0.0
620,-1132.941650390625,128.0619354248047,-1559.9097900390625,147.34765625,-2208.432373046875,155.1823272705078,-2208.432373046875,155.1823272705078,3251.311767578125,0.0
623,-1142.796630859375,129.29759216308594,-1559.9097900390625,147.34765625,-2218.376708984375,156.13967895507812,-2218.376708984375,156.13967895507812,3359.0849609375,0.0
626,-1152.774169921875,130.48870849609375,-1559.9097900390625,147.34765625,-2228.321044921875,157.09703063964844,-2228.321044921875,157.09703063964844,3454.205322265625,0.0
628,-1162.83349609375,131.51284790039062,-1559.879638671875,152.10580444335938,-2238.265380859375,158.05438232421875,-2238.265380859375,158.05438232421875,3554.272216796875,0.0
631,-1172.8212890625,132.64830017089844,-1560.150390625,109.282470703125,-2248.209716796875,159.01173400878906,-2248.209716796875,159.01173400878906,3701.869873046875,0.0
634,-1182.6558837890625,133.8060302734375,-1559.9097900390625,147.34765625,-2258.154052734375,159.96908569335938,-2258.154052734375,159.96908569335938,3779.524658203125,0.0
637,-1192.4599609375,134.93035888671875,-1560.30078125,85.4917221069336,-2268.098388671875,160.9264373779297,-2268.098388671875,160.9264373779297,3963.899169921875,0.0
640,-1202.2740478515625,136.19940185546875,-1560.3309326171875,80.73357391357422,-2278.042724609375,161.8837890625,-2278.042724609375,161.8837890625,4110.19775390625,0.0
643,-1212.2823486328125,137.49070739746094,-1560.30078125,85.4917221069336,-2287.987060546875,162.8411407470703,-2287.987060546875,162.8411407470703,4242.5068359375,0.0
645,-1222.351806640625,138.75975036621094,-1560.3309326171875,80.73357391357422,-2297.931396484375,163.79849243164062,-2297.931396484375,163.79849243164062,4370.97412109375,0.0
648,-1232.3702392578125,139.99539184570312,-1560.3309326171875,80.73357391357422,-2307.875732421875,164.75584411621094,-2307.875732421875,164.75584411621094,4432.3505859375,0.0
651,-1242.215087890625,141.0417938232422,-1559.969970703125,137.83135986328125,-2317.820068359375,165.71319580078125,-2317.820068359375,165.71319580078125,4508.24462890625,0.0
654,-1251.978271484375,142.12159729003906,-1559.9398193359375,142.58950805664062,-2327.764404296875,166.67054748535156,-2327.764404296875,166.67054748535156,4625.23486328125,0.0
657,-1261.833251953125,143.35723876953125,-1559.9398193359375,142.58950805664062,-2337.708740234375,167.62789916992188,-2337.708740234375,167.62789916992188,4729.41845703125,0.0
660,-1271.8720703125,144.6151580810547,-1559.9398193359375,142.58950805664062,-2347.653076171875,168.5852508544922,-2347.653076171875,168.5852508544922,4841.78369140625,0.0
663,-1281.9212646484375,145.85079956054688,-1559.9398193359375,142.58950805664062,-2357.597412109375,169.5426025390625,-2357.597412109375,169.5426025390625,4977.36962890625,0.0
665,-1291.929443359375,146.9862518310547,-1559.3382568359375,237.75247192382812,-2367.541748046875,170.4999542236328,-2367.541748046875,170.4999542236328,5104.08984375,0.0
668,-1301.38623046875,148.08831787109375,-1560.30078125,85.4917221069336,-2377.486083984375,171.45730590820312,-2377.486083984375,171.45730590820312,5329.3857421875,0.0
671,-1309.515380859375,149.1347198486328,-1560.2406005859375,95.00801849365234,-2387.430419921875,172.41465759277344,-2387.430419921875,172.41465759277344,5420.29833984375,0.0
674,-1315.285400390625,150.02528381347656,-1560.150390625,109.282470703125,-2397.374755859375,173.37200927734375,-2397.374755859375,173.37200927734375,5534.48291015625,0.0
677,-1318.155029296875,151.5392303466797,-1559.9398193359375,142.58950805664062,-2407.319091796875,174.32936096191406,-2407.319091796875,174.32936096191406,5615.3125,0.0
680,-1318.5125732421875,155.0791778564453,-1560.270751953125,90.24987030029297,-2417.263427734375,175.28671264648438,-2417.263427734375,175.28671264648438,5874.18408203125,0.0
683,-1318.0120849609375,160.70082092285156,-1560.270751953125,90.24987030029297,-2427.207763671875,176.2440643310547,-2427.207763671875,176.2440643310547,6007.03076171875,0.0
685,-1317.429931640625,168.32620239257812,-1560.2105712890625,99.76617431640625,-2437.152099609375,177.201416015625,-2437.152099609375,177.201416015625,6145.873046875,0.0
688,-1316.53125,177.39874267578125,-1560.150390625,109.282470703125,-2447.096435546875,178.1587677001953,-2447.096435546875,178.1587677001953,6211.54931640625,0.0
691,-1315.2138671875,187.25051879882812,-1560.150390625,109.282470703125,-2457.040771484375,179.11611938476562,-2457.040771484375,179.11611938476562,6338.1708984375,0.0
694,-1313.8555908203125,197.3917236328125,-1560.150390625,109.282470703125,-2466.985107421875,180.07347106933594,-2466.985107421875,180.07347106933594,6481.2177734375,0.0
697,-1312.68115234375,207.4661407470703,-1560.1805419921875,104.52432250976562,-2476.929443359375,181.03082275390625,-2476.929443359375,181.03082275390625,6630.2470703125,0.0
700,-1311.557861328125,217.4737548828125,-1560.1805419921875,104.52432250976562,-2486.873779296875,181.98817443847656,-2486.873779296875,181.98817443847656,6777.185546875,0.0
703,-1310.475341796875,227.23648071289062,-1560.150390625,109.282470703125,-2496.818115234375,182.94552612304688,-2496.818115234375,182.94552612304688,7016.052734375,0.0
705,-1309.515380859375,236.11976623535156,-1559.969970703125,137.83135986328125,-2506.762451171875,183.9028778076172,-2506.762451171875,183.9028778076172,7073.61279296875,0.0
708,-1308.72900390625,243.23309326171875,-1559.2479248046875,252.0269012451172,-2516.706787109375,184.8602294921875,-2516.706787109375,184.8602294921875,7207.125,0.0
711,-1307.52392578125,247.61907958984375,-1559.3382568359375,237.75247192382812,-2526.651123046875,185.8175811767578,-2526.651123046875,185.8175811767578,7288.70703125,0.0
714,-1304.9503173828125,248.98831176757812,-1559.2178955078125,256.7850646972656,-2536.595458984375,186.77493286132812,-2536.595458984375,186.77493286132812,7608.05810546875,0.0
717,-1300.42626953125,248.83245849609375,-1559.1878662109375,261.543212890625,-2546.539794921875,187.73228454589844,-2546.539794921875,187.73228454589844,7740.78466796875,0.0
720,-1294.033203125,248.50962829589844,-1559.1878662109375,261.543212890625,-2556.484130859375,188.68963623046875,-2556.484130859375,188.68963623046875,7914.05126953125,0.0
723,-1285.781494140625,247.6524658203125,-1559.1878662109375,261.543212890625,-2566.428466796875,189.64698791503906,-2566.428466796875,189.64698791503906,8039.69384765625,0.0
725,-1276.2022705078125,246.2275848388672,-1559.1878662109375,261.543212890625,-2576.372802734375,190.60433959960938,-2576.372802734375,190.60433959960938,8206.6064453125,0.0
728,-1266.1123046875,244.6468505859375,-1559.1878662109375,261.543212890625,-2586.317138671875,191.5616912841797,-2586.317138671875,191.5616912841797,8390.00390625,0.0
731,-1255.9713134765625,243.2887420654297,-1559.15771484375,266.3013610839844,-2596.261474609375,192.51904296875,-2596.261474609375,192.51904296875,8561.7890625,0.0
734,-1246.0855712890625,242.0531005859375,-1559.15771484375,266.3013610839844,-2606.205810546875,193.4763946533203,-2606.205810546875,193.4763946533203,8737.2216796875,0.0
737,-1236.332763671875,240.8397216796875,-1559.15771484375,266.3013610839844,-2616.150146484375,194.43374633789062,-2616.150146484375,194.43374633789062,8906.0869140625,0.0
740,-1226.447021484375,239.60406494140625,-1559.1878662109375,261.543212890625,-2626.094482421875,195.39109802246094,-2626.094482421875,195.39109802246094,9015.5205078125,0.0
743,-1216.448974609375,238.29049682617188,-1559.1878662109375,261.543212890625,-2636.038818359375,196.34844970703125,-2636.038818359375,196.34844970703125,9195.443359375,0.0
746,-1206.634765625,236.96580505371094,-1559.15771484375,266.3013610839844,-2645.983154296875,197.30580139160156,-2645.983154296875,197.30580139160156,9362.474609375,0.0
749,-1196.8819580078125,235.66336059570312,-1559.15771484375,266.3013610839844,-2655.927490234375,198.26315307617188,-2655.927490234375,198.26315307617188,9563.6640625,0.0
751,-1187.02685546875,234.36093139648438,-1559.15771484375,266.3013610839844,-2665.871826171875,199.2205047607422,-2665.871826171875,199.2205047607422,9709.99609375,0.0
754,-1177.110595703125,232.98056030273438,-1559.15771484375,266.3013610839844,-2675.816162109375,200.1778564453125,-2675.816162109375,200.1778564453125,9866.42578125,0.0
757,-1167.1431884765625,231.75604248046875,-1559.15771484375,266.3013610839844,-2685.760498046875,201.1352081298828,-2685.760498046875,201.1352081298828,9919.544921875,0.0
760,-1157.226806640625,230.5315399169922,-1559.15771484375,266.3013610839844,-2695.704833984375,202.09255981445312,-2695.704833984375,202.09255981445312,10121.1796875,0.0
763,-1147.371826171875,229.2068328857422,-1559.127685546875,271.05950927734375,-2705.649169921875,203.04991149902344,-2705.649169921875,203.04991149902344,10327.8173828125,0.0
766,-1137.506591796875,227.87100219726562,-1559.127685546875,271.05950927734375,-2715.593505859375,204.00726318359375,-2715.593505859375,204.00726318359375,10528.2666015625,0.0
769,-1127.6107177734375,226.55743408203125,-1559.127685546875,271.05950927734375,-2725.537841796875,204.96461486816406,-2725.537841796875,204.96461486816406,10757.203125,0.0
772,-1117.6229248046875,225.26612854003906,-1559.15771484375,266.3013610839844,-2735.482177734375,205.92196655273438,-2735.482177734375,205.92196655273438,11005.6376953125,0.0
775,-1107.6044921875,224.00820922851562,-1559.15771484375,266.3013610839844,-2745.426513671875,206.8793182373047,-2745.426513671875,206.8793182373047,11144.0849609375,0.0
777,-1097.6881103515625,222.75030517578125,-1559.15771484375,266.3013610839844,-2755.370849609375,207.836669921875,-2755.370849609375,207.836669921875,11397.712890625,0.0
780,-1087.792236328125,221.4144744873047,-1559.15771484375,266.3013610839844,-2765.315185546875,208.7940216064453,-2765.315185546875,208.7940216064453,11609.3359375,0.0
783,-1077.86572265625,220.12315368652344,-1559.127685546875,271.05950927734375,-2775.259521484375,209.75137329101562,-2775.259521484375,209.75137329101562,11720.4814453125,0.0
786,-1068.00048828125,218.8763885498047,-1559.0975341796875,275.8176574707031,-2785.203857421875,210.70872497558594,-2785.203857421875,210.70872497558594,11848.7578125,0.0
789,-1058.125,217.59620666503906,-1559.127685546875,271.05950927734375,-2795.148193359375,211.66607666015625,-2795.148193359375,211.66607666015625,12123.5244140625,0.0
792,-1048.2291259765625,216.2381134033203,-1559.15771484375,266.3013610839844,-2805.092529296875,212.62342834472656,-2805.092529296875,212.62342834472656,12411.8876953125,0.0
795,-1038.312744140625,214.84661865234375,-1559.15771484375,266.3013610839844,-2815.036865234375,213.58078002929688,-2815.036865234375,213.58078002929688,12525.759765625,0.0
798,-1028.3453369140625,213.55531311035156,-1559.15771484375,266.3013610839844,-2824.981201171875,214.5381317138672,-2824.981201171875,214.5381317138672,12697.55859375,0.0
800,-1018.3677978515625,212.29739379882812,-1559.15771484375,266.3013610839844,-2834.925537109375,215.4954833984375,-2834.925537109375,215.4954833984375,12871.087890625,0.0
803,-1008.5127563476562,211.06175231933594,-1559.127685546875,271.05950927734375,-2844.869873046875,216.4528350830078,-2844.869873046875,216.4528350830078,13096.9443359375,0.0
806,-998.6270751953125,209.77044677734375,-1559.127685546875,271.05950927734375,-2854.814208984375,217.41018676757812,-2854.814208984375,217.41018676757812,13348.298828125,0.0
809,-988.7005615234375,208.4902801513672,-1559.127685546875,271.05950927734375,-2864.758544921875,218.36753845214844,-2864.758544921875,218.36753845214844,13524.2314453125,0.0
812,-978.8761596679688,207.18783569335938,-1559.127685546875,271.05950927734375,-2874.702880859375,219.32489013671875,-2874.702880859375,219.32489013671875,13780.1640625,0.0
815,-968.9598388671875,205.82974243164062,-1559.127685546875,271.05950927734375,-2884.647216796875,220.28224182128906,-2884.647216796875,220.28224182128906,13964.2822265625,0.0
818,-958.9720458984375,204.53843688964844,-1559.15771484375,266.3013610839844,-2894.591552734375,221.23959350585938,-2894.591552734375,221.23959350585938,14192.1181640625,0.0
821,-949.0557250976562,203.16920471191406,-1559.127685546875,271.05950927734375,-2904.535888671875,222.1969451904297,-2904.535888671875,222.1969451904297,14406.83203125,0.0
823,-939.1292114257812,201.8556365966797,-1559.15771484375,266.3013610839844,-2914.480224609375,223.154296875,-2914.480224609375,223.154296875,14677.7080078125,0.0
826,-929.2332763671875,200.63111877441406,-1559.15771484375,266.3013610839844,-2924.424560546875,224.1116485595703,-2924.424560546875,224.1116485595703,14889.134765625,0.0
829,-919.3170166015625,199.33981323242188,-1559.15771484375,266.3013610839844,-2934.368896484375,225.06900024414062,-2934.368896484375,225.06900024414062,15117.83984375,0.0
832,-909.349609375,198.0262451171875,-1559.15771484375,266.3013610839844,-2944.313232421875,226.02635192871094,-2944.313232421875,226.02635192871094,15406.2021484375,0.0
835,-899.4639282226562,196.7238006591797,-1559.15771484375,266.3013610839844,-2954.257568359375,226.98370361328125,-2954.257568359375,226.98370361328125,15608.5146484375,0.0
838,-889.547607421875,195.4547576904297,-1559.15771484375,266.3013610839844,-2964.201904296875,227.94105529785156,-2964.201904296875,227.94105529785156,15779.7958984375,0.0
840,-879.6517333984375,194.1857147216797,-1559.15771484375,266.3013610839844,-2974.146240234375,228.89840698242188,-2974.146240234375,228.89840698242188,15973.5107421875,0.0
843,-869.7149658203125,192.9278106689453,-1559.0975341796875,275.8176574707031,-2984.090576171875,229.8557586669922,-2984.090576171875,229.8557586669922,15973.986328125,0.0
846,-859.7680053710938,191.55857849121094,-1558.9471435546875,299.6083679199219,-2994.034912109375,230.8131103515625,-2994.034912109375,230.8131103515625,16233.6328125,0.0
849,-849.8823852539062,190.22274780273438,-1559.127685546875,271.05950927734375,-3003.979248046875,231.7704620361328,-3003.979248046875,231.7704620361328,16433.52734375,0.0
852,-839.9762573242188,188.92030334472656,-1559.15771484375,266.3013610839844,-3013.923583984375,232.72781372070312,-3013.923583984375,232.72781372070312,16976.091796875,0.0
855,-830.0599365234375,187.62899780273438,-1559.127685546875,271.05950927734375,-3023.867919921875,233.68516540527344,-3023.867919921875,233.68516540527344,17180.099609375,0.0
857,-820.0823364257812,186.3488311767578,-1559.127685546875,271.05950927734375,-3033.812255859375,234.64251708984375,-3033.812255859375,234.64251708984375,17379.173828125,0.0
860,-810.1558227539062,185.09091186523438,-1559.127685546875,271.05950927734375,-3043.756591796875,235.59986877441406,-3043.756591796875,235.59986877441406,17491.298828125,0.0
863,-800.2905883789062,183.84413146972656,-1559.127685546875,271.05950927734375,-3053.700927734375,236.55722045898438,-3053.700927734375,236.55722045898438,17653.208984375,0.0
866,-790.435546875,182.55282592773438,-1559.127685546875,271.05950927734375,-3063.645263671875,237.5145721435547,-3063.645263671875,237.5145721435547,17827.302734375,0.0
869,-780.4783325195312,181.17247009277344,-1559.127685546875,271.05950927734375,-3073.589599609375,238.471923828125,-3073.589599609375,238.471923828125,17978.181640625,0.0
872,-770.5824584960938,179.83663940429688,-1559.127685546875,271.05950927734375,-3083.533935546875,239.4292755126953,-3083.533935546875,239.4292755126953,18113.724609375,0.0
875,-760.6253051757812,178.5453338623047,-1558.9171142578125,304.36651611328125,-3093.478271484375,240.38662719726562,-3093.478271484375,240.38662719726562,18308.517578125,0.0
877,-750.708984375,177.29855346679688,-1558.9171142578125,304.36651611328125,-3103.422607421875,241.34397888183594,-3103.422607421875,241.34397888183594,18601.087890625,0.0
880,-740.7926635742188,176.0406494140625,-1558.9171142578125,304.36651611328125,-3113.366943359375,242.30133056640625,-3113.366943359375,242.30133056640625,18697.611328125,0.0
883,-730.8661499023438,174.70480346679688,-1558.9171142578125,304.36651611328125,-3123.311279296875,243.25868225097656,-3123.311279296875,243.25868225097656,19048.572265625,0.0
886,-720.9396362304688,173.4134979248047,-1558.9171142578125,304.36651611328125,-3133.255615234375,244.21603393554688,-3133.255615234375,244.21603393554688,19597.982421875,0.0
889,-711.115234375,172.1778564453125,-1558.9171142578125,304.36651611328125,-3143.199951171875,245.1733856201172,-3143.199951171875,245.1733856201172,19813.455078125,0.0
892,-701.1989135742188,170.8865509033203,-1558.9171142578125,304.36651611328125,-3153.144287109375,246.1307373046875,-3153.144287109375,246.1307373046875,20090.267578125,0.0
894,-691.2417602539062,169.52845764160156,-1558.9171142578125,304.36651611328125,-3163.088623046875,247.0880889892578,-3163.088623046875,247.0880889892578,20351.841796875,0.0
897,-681.325439453125,168.22601318359375,-1558.9171142578125,304.36651611328125,-3173.032958984375,248.04544067382812,-3173.032958984375,248.04544067382812,20567.599609375,0.0
900,-671.4601440429688,166.923583984375,-1558.9171142578125,304.36651611328125,-3182.977294921875,249.00279235839844,-3182.977294921875,249.00279235839844,20867.001953125,0.0
903,-661.5540771484375,165.55435180664062,-1558.9171142578125,304.36651611328125,-3192.921630859375,249.96014404296875,-3192.921630859375,249.96014404296875,21080.650390625,0.0
906,-651.6173095703125,164.28530883789062,-1558.9171142578125,304.36651611328125,-3202.865966796875,250.91749572753906,-3202.865966796875,250.91749572753906,21244.37109375,0.0
909,-641.6295166015625,163.0273895263672,-1558.9171142578125,304.36651611328125,-3212.810302734375,251.87484741210938,-3212.810302734375,251.87484741210938,21554.890625,0.0
912,-631.6621704101562,161.74722290039062,-1558.9171142578125,304.36651611328125,-3222.754638671875,252.8321990966797,-3222.754638671875,252.8321990966797,21736.390625,0.0
914,-621.7866821289062,160.45591735839844,-1558.9171142578125,304.36651611328125,-3232.698974609375,253.78955078125,-3232.698974609375,253.78955078125,21891.6171875,0.0
917,-611.9214477539062,159.09780883789062,-1558.9171142578125,304.36651611328125,-3242.643310546875,254.7469024658203,-3242.643310546875,254.7469024658203,22206.59765625,0.0
920,-601.93359375,157.79537963867188,-1558.9171142578125,304.36651611328125,-3252.587646484375,255.70425415039062,-3252.587646484375,255.70425415039062,22557.6015625,0.0
923,-592.0275268554688,156.51519775390625,-1558.9171142578125,304.36651611328125,-3262.531982421875,256.6615905761719,-3262.531982421875,256.6615905761719,22839.859375,0.0
926,-582.1520385742188,155.31295776367188,-1558.9171142578125,304.36651611328125,-3272.476318359375,257.6189270019531,-3272.476318359375,257.6189270019531,22959.419921875,0.0
929,-572.2255249023438,153.9771270751953,-1558.9171142578125,304.36651611328125,-3282.420654296875,258.5762634277344,-3282.420654296875,258.5762634277344,23064.373046875,0.0
931,-562.2377319335938,152.6524200439453,-1558.9171142578125,304.36651611328125,-3292.364990234375,259.5335998535156,-3292.364990234375,259.5335998535156,23227.8125,0.0
934,-552.3928833007812,151.33885192871094,-1559.127685546875,271.05950927734375,-3302.309326171875,260.4909362792969,-3302.309326171875,260.4909362792969,23919.4453125,0.0
937,-543.55908203125,150.18112182617188,-1559.15771484375,266.3013610839844,-3312.253662109375,261.4482727050781,-3312.253662109375,261.4482727050781,24358.40234375,0.0
940,-536.4103393554688,149.2905731201172,-1558.9171142578125,304.36651611328125,-3322.197998046875,262.4056091308594,-3322.197998046875,262.4056091308594,24094.123046875,0.0
943,-531.4573364257812,149.22377014160156,-1558.9171142578125,304.36651611328125,-3332.142333984375,263.3629455566406,-3332.142333984375,263.3629455566406,24316.931640625,0.0
946,-528.934814453125,150.92697143554688,-1558.886962890625,309.1246643066406,-3342.086669921875,264.3202819824219,-3342.086669921875,264.3202819824219,24669.43359375,0.0
949,-527.9646606445312,154.68955993652344,-1558.9171142578125,304.36651611328125,-3352.031005859375,265.2776184082031,-3352.031005859375,265.2776184082031,25296.072265625,0.0
951,-526.95361328125,161.01251220703125,-1558.9171142578125,304.36651611328125,-3361.975341796875,266.2349548339844,-3361.975341796875,266.2349548339844,25509.654296875,0.0
954,-525.6157836914062,169.5618438720703,-1558.886962890625,309.1246643066406,-3371.919677734375,267.1922912597656,-3371.919677734375,267.1922912597656,25475.044921875,0.0
957,-524.5945434570312,179.1575927734375,-1559.15771484375,266.3013610839844,-3381.864013671875,268.1496276855469,-3381.864013671875,268.1496276855469,26137.48046875,0.0
960,-523.818359375,189.09841918945312,-1559.15771484375,266.3013610839844,-3391.808349609375,269.1069641113281,-3391.808349609375,269.1069641113281,26422.314453125,0.0
963,-522.7767333984375,198.78321838378906,-1559.127685546875,271.05950927734375,-3401.752685546875,270.0643005371094,-3401.752685546875,270.0643005371094,26656.466796875,0.0
966,-521.541015625,208.6238555908203,-1559.0975341796875,275.8176574707031,-3411.697021484375,271.0216369628906,-3411.697021484375,271.0216369628906,26832.041015625,0.0
969,-520.2542114257812,218.59808349609375,-1559.0975341796875,275.8176574707031,-3421.641357421875,271.9789733886719,-3421.641357421875,271.9789733886719,27198.61328125,0.0
971,-519.069580078125,228.2828826904297,-1558.9171142578125,304.36651611328125,-3431.585693359375,272.9363098144531,-3431.585693359375,272.9363098144531,27463.453125,0.0
974,-518.232177734375,236.58731079101562,-1558.9171142578125,304.36651611328125,-3441.530029296875,273.8936462402344,-3441.530029296875,273.8936462402344,27973.333984375,0.0
977,-517.69091796875,242.7098846435547,-1558.9171142578125,304.36651611328125,-3451.474365234375,274.8509826660156,-3451.474365234375,274.8509826660156,28195.439453125,0.0
980,-518.16064453125,246.50587463378906,-1558.9171142578125,304.36651611328125,-3461.418701171875,275.8083190917969,-3461.418701171875,275.8083190917969,28380.66015625,0.0
983,-520.7648315429688,248.18679809570312,-1559.0975341796875,275.8176574707031,-3471.363037109375,276.7656555175781,-3471.363037109375,276.7656555175781,28559.705078125,0.0
986,-525.6464233398438,249.16641235351562,-1558.9171142578125,304.36651611328125,-3481.307373046875,277.7229919433594,-3481.307373046875,277.7229919433594,28921.888671875,0.0
989,-533.0095825195312,250.5133819580078,-1558.9171142578125,304.36651611328125,-3491.251708984375,278.6803283691406,-3491.251708984375,278.6803283691406,29443.86328125,0.0
