sequence_index,frame_id,image_path,gt_x,gt_y,kf_predict_x,kf_predict_y,kf_predict_vx,kf_predict_vy,polynomial_x,polynomial_y,polynomial_vx,polynomial_vy,polynomial_ax,polynomial_ay,polynomial_route_gate,polynomial_uses_rnn_state,waypoint_segment_index,waypoint_cross_track_m,waypoint_tangent_alignment,waypoint_endpoint_distance_m,hardms_x,hardms_y,hardms_support,raw_top1_x,raw_top1_y,hardms_innovation_dx,hardms_innovation_dy,hardms_innovation_radius,hardms_visual_dx,hardms_visual_dy,hardms_visual_speed,model_motion_dx,model_motion_dy,model_motion_speed,model_acceleration_dx,model_acceleration_dy,model_acceleration_magnitude,stop_probability,route_gate,correction_gate,correction_x,correction_y,measurement_x,measurement_y,measurement_variance_x,measurement_variance_y,final_x,final_y,final_vx,final_vy,final_speed,state_norm,error_polynomial_m,error_hardms_m,error_measurement_m,error_final_m,state_00,state_01,state_02,state_03,state_04,state_05,state_06,state_07,state_08,state_09,state_10,state_11,state_12,state_13,state_14,state_15
215,215,/yh/study/new_data/model_dataset_flight/vi/vi_000215.jpg,-741.8286743164062,74.81880187988281,-32.05183332722138,18.157123397960092,-4.692281575362693e-07,-6.870869507959819e-07,-32.45284562527568,18.16684044501622,-0.41655998677015305,-0.01637524226680398,-0.004745915299281478,-0.004482643213123083,0.3496930003166199,1,10,1.679138606900333,-0.8234934446408965,44.00323952817312,-27.74225425720215,13.991843223571777,0.5931476950645447,-27.772829055786133,9.233684539794922,4.71059136807353,-4.174997221444443,6.294463665479186,0.0,0.0,0.0,-0.41656339168548584,-0.016374731436371803,0.416885107755661,-0.004733167588710785,-0.004484423436224461,0.006520194001495838,0.48385384678840637,0.3497134745121002,0.9989166259765625,-4.314254283905029,4.169797420501709,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183364324631,18.157123465978692,-5.467884293134418e-07,-6.703935171944358e-07,8.651040713852796e-07,2.9954867362976074,711.6343942402207,716.6724243164062,712.034912109375,712.0349074003697,-0.04165634140372276,-0.001637473120354116,-0.0007888613035902381,-0.0007474039448425174,-0.7190424203872681,0.6949662566184998,0.9989166259765625,0.48385384678840637,0.3497134745121002,1.0,1.0,-0.9969602823257446,0.9927653670310974,-0.8512078523635864,0.968150794506073,-0.9877095818519592
216,216,/yh/study/new_data/model_dataset_flight/vi/vi_000216.jpg,-743.920654296875,75.12092590332031,-32.05183419003474,18.157122795585174,-5.467884293134418e-07,-6.703935171944358e-07,-32.45284250865664,18.16684095733101,-0.41656341403722763,-0.01637473120354116,-0.0047331678215414286,-0.004484423669055104,0.3497134745121002,1,10,1.6791365079610248,-0.823494322798669,44.003237089663386,-27.74225425720215,13.991843223571777,0.5914551615715027,-27.772829055786133,9.233684539794922,4.710588251454489,-4.174997733759234,6.294461672902282,0.0,0.0,0.0,-0.4165639877319336,-0.016374770551919937,0.41688570380210876,-0.004734672140330076,-0.004484351724386215,0.0065212370827794075,0.48385384678840637,0.3497149348258972,0.9989166259765625,-4.314253807067871,4.169798374176025,-32.05183410644531,18.157123565673828,36.0,36.0,-32.0518341561339,18.157123107905168,-5.384683323452846e-07,-5.93742527808351e-07,8.015474622671837e-07,2.9954867362976074,713.7438020765929,718.782470703125,714.1443481445312,714.1443074879795,-0.04165640100836754,-0.001637477078475058,-0.0007891120621934533,-0.0007473919540643692,-0.7190423011779785,0.6949664354324341,0.9989166259765625,0.48385384678840637,0.3497149348258972,1.0,1.0,-0.9969602227210999,0.9927650690078735,-0.8512074947357178,0.9681501388549805,-0.9877097606658936
217,217,/yh/study/new_data/model_dataset_flight/vi/vi_000217.jpg,-746.2155151367188,75.45235443115234,-32.051834694602235,18.15712251416264,-5.384683323452846e-07,-5.93742527808351e-07,-32.452844240911695,18.166840799534217,-0.4165640100836754,-0.01637477078475058,-0.00473467237316072,-0.004484351724386215,0.3497149348258972,1,10,1.6791375672829616,-0.8234943008361049,44.003238508735386,-27.74225425720215,13.991843223571777,0.5942772030830383,-27.772829055786133,9.233684539794922,4.710589983709546,-4.17499757596244,6.2944628646070315,0.0,0.0,0.0,-0.41656389832496643,-0.01637493446469307,0.4168856143951416,-0.004736207891255617,-0.004484311677515507,0.006522324401885271,0.4838537871837616,0.3497127294540405,0.9989166259765625,-4.314252853393555,4.169798374176025,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183445606714,18.1571229406174,-4.799259687327848e-07,-4.890800679322406e-07,6.852213133818205e-07,2.995487928390503,716.0578052338753,721.0972290039062,716.4583129882812,716.4583074784531,-0.04165638983249664,-0.0016374934930354357,-0.0007893680012784898,-0.0007473853183910251,-0.719042181968689,0.6949664354324341,0.9989166259765625,0.4838537871837616,0.3497127294540405,1.0,1.0,-0.9969602227210999,0.9927648901939392,-0.8512132167816162,0.96815025806427,-0.9877098202705383
218,218,/yh/study/new_data/model_dataset_flight/vi/vi_000218.jpg,-747.0186767578125,75.608154296875,-32.05183493599311,18.15712245153733,-4.799259687327848e-07,-4.890800679322406e-07,-32.45284527458076,18.166840365195213,-0.41656389832496643,-0.016374934930354357,-0.004736208007670939,-0.00448431191034615,0.3497127294540405,1,10,1.6791384868996715,-0.8234940716547655,44.003239184786096,-27.74225425720215,13.991843223571777,0.5939114689826965,-27.772829055786133,9.233684539794922,4.710591017378611,-4.174997141623436,6.294463350085686,0.0,0.0,0.0,-0.41656139492988586,-0.016375184059143066,0.4168831408023834,-0.004744192585349083,-0.004483130760490894,0.0065273139625787735,0.48385384678840637,0.3496977686882019,0.998916506767273,-4.314253330230713,4.169798374176025,-32.05183410644531,18.157123565673828,36.0,36.0,-32.051834599558646,18.157122903390636,-3.973566972481521e-07,-3.7818418020998623e-07,5.485577626914588e-07,2.9954895973205566,716.8708615012331,721.9107666015625,717.2713623046875,717.2713617550338,-0.041656140238046646,-0.0016375184059143066,-0.0007906988030299544,-0.0007471884600818157,-0.7190422415733337,0.6949664354324341,0.998916506767273,0.48385384678840637,0.3496977686882019,1.0,1.0,-0.996959924697876,0.992763876914978,-0.8512280583381653,0.9681469798088074,-0.9877117872238159
219,219,/yh/study/new_data/model_dataset_flight/vi/vi_000219.jpg,-747.8226318359375,75.76411437988281,-32.051834996915346,18.157122525206457,-3.973566972481521e-07,-3.7818418020998623e-07,-32.45284764296999,18.166839517710063,-0.41656140238046646,-0.016375184059143066,-0.004744192818179727,-0.004483130760490894,0.3496977686882019,1,10,1.6791404691463694,-0.8234935994653502,44.00324080791089,-27.74225425720215,13.991843223571777,0.5947185754776001,-27.772829055786133,9.233684539794922,4.710593385767844,-4.174996294138285,6.294464560398142,0.0,0.0,0.0,-0.4165627956390381,-0.016375087201595306,0.41688451170921326,-0.004740472882986069,-0.004483695141971111,0.006524998228996992,0.48385384678840637,0.34970641136169434,0.998916506767273,-4.3142523765563965,4.169798851013184,-32.05183410644531,18.157123565673828,36.0,36.0,-32.051834635773034,18.15712294718224,-3.0872351361121295e-07,-2.7462096969805264e-07,4.131910996794964e-07,2.995488166809082,717.6847317644716,722.72509765625,718.0852661132812,718.0852314220689,-0.04165628179907799,-0.001637508743442595,-0.0007900788332335651,-0.0007472825236618519,-0.7190420627593994,0.6949664950370789,0.998916506767273,0.48385384678840637,0.34970641136169434,1.0,1.0,-0.9969601035118103,0.992764413356781,-0.8512182831764221,0.9681487083435059,-0.9877107739448547
220,220,/yh/study/new_data/model_dataset_flight/vi/vi_000220.jpg,-748.6256713867188,75.91989135742188,-32.05183494449655,18.15712267256127,-3.0872351361121295e-07,-2.7462096969805264e-07,-32.45284679801838,18.166840066649648,-0.4165628179907799,-0.01637508743442595,-0.0047404729994013906,-0.004483695141971111,0.34970641136169434,1,10,1.6791395535529343,-0.8234938065289309,44.00324035260474,-27.74225425720215,13.991843223571777,0.5930578112602234,-27.772829055786133,9.233684539794922,4.710592540816229,-4.174996843077871,6.294464292162097,0.0,0.0,0.0,-0.41656142473220825,-0.016375236213207245,0.4168831706047058,-0.004745687358081341,-0.004483143333345652,0.006528408732265234,0.48385384678840637,0.34969550371170044,0.998916506767273,-4.314253807067871,4.169798374176025,-32.05183410644531,18.157123565673828,36.0,36.0,-32.0518346046134,18.157123034775296,-2.2530784970004243e-07,-1.857247618312062e-07,2.91988551648374e-07,2.9954895973205566,718.4976893579769,723.5385131835938,718.898193359375,718.8981853954864,-0.041656143963336945,-0.0016375236446037889,-0.0007909479318186641,-0.0007471905555576086,-0.7190423011779785,0.6949664354324341,0.998916506767273,0.48385384678840637,0.34969550371170044,1.0,1.0,-0.996959924697876,0.992763876914978,-0.8512287735939026,0.9681468605995178,-0.9877119064331055
221,221,/yh/study/new_data/model_dataset_flight/vi/vi_000221.jpg,-748.2408447265625,75.89019775390625,-32.05183482992125,18.157122849050534,-2.2530784970004243e-07,-1.857247618312062e-07,-32.452848513665884,18.166839462352357,-0.41656143963336945,-0.01637523644603789,-0.0047456875909119844,-0.004483143333345652,0.34969550371170044,1,10,1.6791409813540454,-0.8234935302197509,44.00324153321332,-27.74225425720215,13.991843223571777,0.5940117835998535,-27.772829055786133,9.233684539794922,4.710594256463736,-4.1749962387805795,6.294465175283848,0.0,0.0,0.0,-0.41656139492988586,-0.016375238075852394,0.4168831408023834,-0.0047438619658350945,-0.004483276046812534,0.0065271733328700066,0.48385384678840637,0.34969720244407654,0.998916506767273,-4.314253807067871,4.169797420501709,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183453650568,18.15712313968692,-1.5329647032679953e-07,-1.1439546200685523e-07,1.912750102402747e-07,2.995487928390503,718.1117194524322,723.152587890625,718.51220703125,718.5122171692173,-0.041656140238046646,-0.0016375238774344325,-0.0007906436803750694,-0.0007472126744687557,-0.7190423011779785,0.6949662566184998,0.998916506767273,0.48385384678840637,0.34969720244407654,1.0,1.0,-0.996959924697876,0.9927641153335571,-0.8512227535247803,0.9681470990180969,-0.987711489200592
222,222,/yh/study/new_data/model_dataset_flight/vi/vi_000222.jpg,-747.8563232421875,75.86051940917969,-32.05183468980215,18.157123025291458,-1.5329647032679953e-07,-1.1439546200685523e-07,-32.452847442127954,18.16683958304402,-0.41656140238046646,-0.016375238774344325,-0.004743862082250416,-0.004483276046812534,0.34969720244407654,1,10,1.6791403065715598,-0.8234935250622957,44.003240666988816,-27.74225425720215,13.991843223571777,0.5922791957855225,-27.772829055786133,9.233684539794922,4.710593184925806,-4.174996359472242,6.294464453428577,0.0,0.0,0.0,-0.4165593683719635,-0.016375534236431122,0.41688111424446106,-0.004754629917442799,-0.0044821081683039665,0.006534202490001917,0.48385390639305115,0.3496779799461365,0.9989163875579834,-4.314255237579346,4.169796943664551,-32.05183410644531,18.157121658325195,36.0,36.0,-32.0518344532138,18.157122470899576,-9.523188458202383e-08,-2.504568309626855e-07,2.6795099555126706e-07,2.995490074157715,717.7260576840492,722.7669067382812,718.1265869140625,718.126554437768,-0.04165593907237053,-0.0016375534469261765,-0.0007924383389763534,-0.0007470180280506611,-0.7190425395965576,0.694966197013855,0.9989163875579834,0.48385390639305115,0.3496779799461365,1.0,1.0,-0.9969595670700073,0.9927628040313721,-0.8512411713600159,0.968143105506897,-0.9877139329910278
223,223,/yh/study/new_data/model_dataset_flight/vi/vi_000223.jpg,-747.4716186523438,75.8308334350586,-32.05183454844568,18.157122220442744,-9.523188458202383e-08,-2.504568309626855e-07,-32.45285159965858,18.166837829342576,-0.4165593907237053,-0.016375534469261765,-0.0047546300338581204,-0.0044821081683039665,0.3496779799461365,1,10,1.6791440110694336,-0.823493015432506,44.00324338275551,-27.74225425720215,13.991843223571777,0.5940878987312317,-27.772829055786133,9.233684539794922,4.710597342456431,-4.174994605770799,6.294466401608071,0.0,0.0,0.0,-0.4165593087673187,-0.01637551560997963,0.4168810546398163,-0.004756198264658451,-0.004482063464820385,0.006535313092172146,0.48385390639305115,0.34967389702796936,0.9989163875579834,-4.314256191253662,4.169795989990234,-32.05183410644531,18.157119750976562,36.0,36.0,-32.05183436918638,18.15712121891693,-5.123725418975276e-08,-4.962558374286393e-07,4.988938889171779e-07,2.995490074157715,717.3402077304451,722.381103515625,717.74072265625,717.7407086298991,-0.04165593162178993,-0.0016375515842810273,-0.0007926997495815158,-0.0007470105774700642,-0.7190427184104919,0.6949660181999207,0.9989163875579834,0.48385390639305115,0.34967389702796936,1.0,1.0,-0.9969595074653625,0.9927627444267273,-0.8512427806854248,0.9681426882743835,-0.9877144694328308
224,224,/yh/study/new_data/model_dataset_flight/vi/vi_000224.jpg,-746.4201049804688,75.57859802246094,-32.05183442042363,18.157120722661094,-5.123725418975276e-08,-4.962558374286393e-07,-32.45285240881473,18.166836328280215,-0.4165593162178993,-0.016375515842810273,-0.004756198497489095,-0.004482063464820385,0.34967389702796936,1,10,1.679145712208233,-0.8234930367785129,44.00324332922974,-27.74225425720215,13.991843223571777,0.5941451787948608,-27.772829055786133,9.233684539794922,4.710598151612579,-4.174993104708438,6.294466011532579,0.0,0.0,0.0,-0.4165591299533844,-0.016375653445720673,0.41688087582588196,-0.004756240639835596,-0.00448190001770854,0.006535231601446867,0.48385390639305115,0.3496741056442261,0.9989163875579834,-4.314256191253662,4.169795989990234,-32.05183410644531,18.157119750976562,36.0,36.0,-32.05183429308543,18.157120328581133,-1.9985334480412117e-08,-5.929727288421192e-07,5.933094224304578e-07,2.9954898357391357,716.2718395452563,721.3118896484375,716.67236328125,716.6723465192663,-0.04165591299533844,-0.001637565321289003,-0.0007927067927084863,-0.0007469833362847567,-0.7190427184104919,0.6949660181999207,0.9989163875579834,0.48385390639305115,0.3496741056442261,1.0,1.0,-0.9969595670700073,0.9927627444267273,-0.851241946220398,0.9681426882743835,-0.9877144694328308
225,225,/yh/study/new_data/model_dataset_flight/vi/vi_000225.jpg,-745.36767578125,75.32614135742188,-32.05183431307076,18.157119735608404,-1.9985334480412117e-08,-5.929727288421192e-07,-32.45285215997142,18.16683539432539,-0.4165591299533844,-0.01637565321289003,-0.004756240756250918,-0.00448190001770854,0.3496741056442261,1,10,1.6791463685163652,-0.8234928400209269,44.003242645245884,-27.74225425720215,13.991843223571777,0.5915588736534119,-27.772829055786133,9.233684539794922,4.710597902769273,-4.174992170753612,6.294465205831884,0.0,0.0,0.0,-0.4165611267089844,-0.016375210136175156,0.41688287258148193,-0.00474070617929101,-0.004483267664909363,0.006524874363094568,0.4838537871837616,0.3497031629085541,0.9989166259765625,-4.314253330230713,4.169798374176025,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183422927098,18.157121288943866,5.811875211367334e-10,-2.117460966037517e-07,2.117468942059365e-07,2.9954872131347656,715.2025810895411,720.2417602539062,715.6030883789062,715.603092967462,-0.04165611416101456,-0.0016375210834667087,-0.0007901177159510553,-0.0007472112774848938,-0.7190422415733337,0.6949664354324341,0.9989166259765625,0.4838537871837616,0.3497031629085541,1.0,1.0,-0.9969601035118103,0.9927646517753601,-0.8512153029441833,0.9681485295295715,-0.9877109527587891
226,226,/yh/study/new_data/model_dataset_flight/vi/vi_000226.jpg,-744.3159790039062,75.07386779785156,-32.05183422868979,18.15712107719777,5.811875211367334e-10,-2.117460966037517e-07,-32.452845066302004,18.166838127961643,-0.41656114161014557,-0.016375210834667087,-0.004740706295706332,-0.004483267664909363,0.3497031629085541,1,10,1.6791402663476644,-0.8234935491157861,44.00323788177005,-27.74225425720215,13.991843223571777,0.5914124250411987,-27.772829055786133,9.233684539794922,4.710590809099855,-4.174994904389866,6.2944617103019525,0.0,0.0,0.0,-0.41656234860420227,-0.016374848783016205,0.41688406467437744,-0.004733211360871792,-0.004484072327613831,0.00651998445391655,0.4838537871837616,0.34971633553504944,0.9989166259765625,-4.314253330230713,4.169798374176025,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183417911187,18.157122086433297,1.2748825940819171e-08,3.5945063392579904e-08,3.8138958364982806e-08,2.995485782623291,714.1341130945344,719.17236328125,714.53466796875,714.5346233356183,-0.041656237095594406,-0.0016374848783016205,-0.0007888685795478523,-0.0007473453879356384,-0.7190422415733337,0.6949664354324341,0.9989166259765625,0.4838537871837616,0.34971633553504944,1.0,1.0,-0.9969603419303894,0.9927656054496765,-0.8512026071548462,0.9681509137153625,-0.9877094626426697
227,227,/yh/study/new_data/model_dataset_flight/vi/vi_000227.jpg,-743.0457763671875,74.80661010742188,-32.051834166363044,18.15712212237836,1.2748825940819171e-08,3.5945063392579904e-08,-32.452841921146074,18.16683979733927,-0.41656237095594406,-0.016374848783016205,-0.004733211477287114,-0.004484072327613831,0.34971633553504944,1,10,1.6791371742711034,-0.823494107155793,44.00323599930942,-27.74225425720215,13.991843223571777,0.592058539390564,-27.772829055786133,9.233684539794922,4.710587663943926,-4.174996573767494,6.294460463826189,0.0,0.0,0.0,-0.41656437516212463,-0.016374604776501656,0.4168860912322998,-0.004724361468106508,-0.004484900739043951,0.006514132488518953,0.4838537871837616,0.34973034262657166,0.998916745185852,-4.314252853393555,4.169798851013184,-32.05183410644531,18.15712547302246,36.0,36.0,-32.05183414206259,18.157123481277942,1.8712754061228847e-08,3.6945236018046773e-07,3.6992595692580714e-07,2.9954848289489746,712.8466750048112,717.8840942382812,713.2471923828125,713.247187317153,-0.04165643826127052,-0.0016374605474993587,-0.000787393597420305,-0.0007474834565073252,-0.719042181968689,0.6949664950370789,0.998916745185852,0.4838537871837616,0.34973034262657166,1.0,1.0,-0.9969606399536133,0.9927665591239929,-0.8511903285980225,0.9681540131568909,-0.9877077341079712
228,228,/yh/study/new_data/model_dataset_flight/vi/vi_000228.jpg,-741.7759399414062,74.53942108154297,-32.051834123349835,18.1571238507303,1.8712754061228847e-08,3.6945236018046773e-07,-32.45283883867636,18.166842020724683,-0.41656438261270523,-0.016374605474993587,-0.00472436158452183,-0.004484900739043951,0.34973034262657166,1,10,1.6791336474872616,-0.8234945455390363,44.00323444912519,-27.74225425720215,13.991843223571777,0.5939362645149231,-27.772829055786133,9.233684539794922,4.710584581474208,-4.174998797152906,6.294459631727791,0.0,0.0,0.0,-0.41657984256744385,-0.016373571008443832,0.41690146923065186,-0.0046864948235452175,-0.004487879108637571,0.00648878188803792,0.4838537275791168,0.3498099148273468,0.9989169836044312,-4.3142499923706055,4.169801712036133,-32.05183029174805,18.157129287719727,36.0,36.0,-32.05183256939128,18.157126055775787,4.0009230871218756e-07,9.106246219806819e-07,9.946411702961568e-07,2.995476245880127,711.5596457275818,716.59619140625,711.9601440429688,711.9601616504789,-0.041657984256744385,-0.0016373571706935763,-0.0007810824899934232,-0.0007479798514395952,-0.7190417051315308,0.6949669718742371,0.9989169836044312,0.4838537275791168,0.3498099148273468,1.0,1.0,-0.9969615340232849,0.9927698969841003,-0.8511185646057129,0.9681664109230042,-0.987698495388031
229,229,/yh/study/new_data/model_dataset_flight/vi/vi_000229.jpg,-740.5067138671875,74.2723617553711,-32.05183216929897,18.15712696640041,4.0009230871218756e-07,9.106246219806819e-07,-32.45282982505554,18.166850412801686,-0.41657984256744385,-0.016373571706935763,-0.004686494939960539,-0.004487879108637571,0.3498099148273468,1,10,1.6791217368365818,-0.8234967775515064,44.003230865018345,-27.74225425720215,13.991843223571777,0.592796802520752,-27.772829055786133,9.233684539794922,4.71057556785339,-4.175007189229909,6.294458452526215,0.0,0.0,0.0,-0.41657954454421997,-0.016373461112380028,0.41690120100975037,-0.004686737433075905,-0.004488063044846058,0.00648908456787467,0.4838537871837616,0.34981095790863037,0.9989169836044312,-4.3142499923706055,4.169801712036133,-32.05183029174805,18.157129287719727,36.0,36.0,-32.05183140783249,18.157127907843233,5.869748643783101e-07,1.1416777889737498e-06,1.2837319288885533e-06,2.9954769611358643,710.2732791751074,715.3089599609375,710.673828125,710.6737929248982,-0.041657954454422,-0.0016373461112380028,-0.0007811229443177581,-0.0007480105268768966,-0.7190417051315308,0.6949669718742371,0.9989169836044312,0.4838537871837616,0.34981095790863037,1.0,1.0,-0.9969615340232849,0.9927700161933899,-0.8511207699775696,0.9681665301322937,-0.9876985549926758
230,230,/yh/study/new_data/model_dataset_flight/vi/vi_000230.jpg,-738.8037719726562,74.19439697265625,-32.051830820857624,18.15712904952102,5.869748643783101e-07,1.1416777889737498e-06,-32.45282844162114,18.166852354925684,-0.41657954454421997,-0.016373461112380028,-0.0046867376659065485,-0.00448806316126138,0.34981095790863037,1,10,1.679119355962577,-0.8234969120051189,44.00323064320722,-27.74225425720215,13.991843223571777,0.5913063883781433,-27.772829055786133,9.233684539794922,4.710574184418995,-4.175009131353907,6.29445870538549,0.0,0.0,0.0,-0.41657549142837524,-0.016373956575989723,0.41689714789390564,-0.004699529614299536,-0.004487876780331135,0.006498200818896294,0.48385366797447205,0.3497856557369232,0.9989168643951416,-4.314250946044922,4.169800758361816,-32.05183410644531,18.157127380371094,36.0,36.0,-32.051832153372686,18.15712837257442,2.5994297571951735e-07,9.755384845045086e-07,1.0095769833822832e-06,2.9954774379730225,708.569503424382,713.6055297851562,708.9700317382812,708.9700134071101,-0.041657548397779465,-0.001637395704165101,-0.0007832549745216966,-0.0007479795021936297,-0.7190418243408203,0.6949667930603027,0.9989168643951416,0.48385366797447205,0.3497856557369232,1.0,1.0,-0.9969611763954163,0.9927686452865601,-0.851137101650238,0.9681622385978699,-0.9877009391784668
231,231,/yh/study/new_data/model_dataset_flight/vi/vi_000231.jpg,-737.1023559570312,74.11650848388672,-32.05183189342971,18.157129348112903,2.5994297571951735e-07,9.755384845045086e-07,-32.452832700448184,18.16685055468503,-0.41657548397779465,-0.01637395704165101,-0.004699529847130179,-0.0044878770131617785,0.3497856557369232,1,10,1.679123153939788,-0.8234960206388104,44.00323342322789,-27.74225425720215,13.991843223571777,0.5921823382377625,-27.772829055786133,9.233684539794922,4.710578443246035,-4.175007331113253,6.294460698489082,0.0,0.0,0.0,-0.4165644645690918,-0.016374798491597176,0.41688618063926697,-0.0047310832887887955,-0.004484724253416061,0.00651888782158494,0.4838537871837616,0.34972235560417175,0.998916745185852,-4.314253807067871,4.169798374176025,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183279094848,18.15712700296558,3.966984903076952e-08,3.9998179532624396e-07,4.0194419203980216e-07,2.9954848289489746,706.8672540499556,711.903564453125,707.2677612304688,707.2677658373059,-0.04165644571185112,-0.001637479872442782,-0.0007885139202699065,-0.0007474540616385639,-0.7190423011779785,0.6949664354324341,0.998916745185852,0.4838537871837616,0.34972235560417175,1.0,1.0,-0.9969603419303894,0.9927655458450317,-0.8511965274810791,0.9681513905525208,-0.9877086877822876
232,232,/yh/study/new_data/model_dataset_flight/vi/vi_000232.jpg,-735.4005126953125,74.0385971069336,-32.05183275127863,18.157127402947378,3.966984903076952e-08,3.9998179532624396e-07,-32.45284118837093,18.16684501783728,-0.4165644571185112,-0.01637479872442782,-0.004731083521619439,-0.004484724369831383,0.34972235560417175,1,10,1.6791323705074046,-0.8234942867387662,44.003237985689545,-27.74225425720215,13.991843223571777,0.594764769077301,-27.772829055786133,9.233684539794922,4.710586931168784,-4.175001794265501,6.294463378098112,0.0,0.0,0.0,-0.41656550765037537,-0.0163746140897274,0.41688722372055054,-0.004727884661406279,-0.004485236015170813,0.00651691947132349,0.4838537871837616,0.3497277796268463,0.998916745185852,-4.314253807067871,4.169797420501709,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183330088503,18.15712584668856,-9.52170452577074e-08,1.8037700286885125e-08,9.691049653803138e-08,2.9954833984375,705.1645776402388,710.2012939453125,705.5651245117188,705.5650952506754,-0.04165655001997948,-0.0016374614788219333,-0.0007879807963036001,-0.0007475393358618021,-0.7190423011779785,0.6949662566184998,0.998916745185852,0.4838537871837616,0.3497277796268463,1.0,1.0,-0.996960461139679,0.9927660226821899,-0.8511881232261658,0.9681527018547058,-0.9877079129219055
233,233,/yh/study/new_data/model_dataset_flight/vi/vi_000233.jpg,-732.982421875,73.9236831665039,-32.051833396102076,18.15712586472626,-9.52170452577074e-08,1.8037700286885125e-08,-32.45284088175438,18.166844201165105,-0.41656550019979477,-0.016374614788219333,-0.0047278847778216004,-0.004485236015170813,0.3497277796268463,1,10,1.6791328968128014,-0.8234945926124078,44.003237310600305,-27.74225425720215,13.991843223571777,0.5908342599868774,-27.772829055786133,9.233684539794922,4.710586624552235,-4.175000977593328,6.294462606951896,0.0,0.0,0.0,-0.41656187176704407,-0.01637525111436844,0.4168836176395416,-0.004742936696857214,-0.004483376629650593,0.006526569835841656,0.48385384678840637,0.349702388048172,0.998916506767273,-4.314252853393555,4.169798851013184,-32.05183410644531,18.157123565673828,36.0,36.0,-32.0518336841915,18.157124932314076,-1.6592125781753937e-07,-2.1079912606313129e-07,2.68265046818877e-07,2.995487689971924,702.7449885541547,707.7821044921875,703.1455078125,703.1455030637685,-0.041656188666820526,-0.0016375251580029726,-0.0007904894882813096,-0.0007472294382750988,-0.719042181968689,0.6949664950370789,0.998916506767273,0.48385384678840637,0.349702388048172,1.0,1.0,-0.9969599843025208,0.9927639961242676,-0.8512198328971863,0.968147337436676,-0.9877113103866577
234,234,/yh/study/new_data/model_dataset_flight/vi/vi_000234.jpg,-730.5607299804688,73.80860137939453,-32.05183385011276,18.15712472151495,-1.6592125781753937e-07,-2.1079912606313129e-07,-32.45284634093098,18.16684174040055,-0.41656188666820526,-0.016375251580029726,-0.004742936929687858,-0.004483376629650593,0.349702388048172,1,10,1.6791378946628117,-0.8234935335365883,44.00324079731637,-27.74225425720215,13.991843223571777,0.5915825366973877,-27.772829055786133,9.233684539794922,4.710592083728834,-4.174998516828772,6.2944650602581955,0.0,0.0,0.0,-0.41656050086021423,-0.016375413164496422,0.4168822467327118,-0.004746305290609598,-0.004482668824493885,0.0065285321325063705,0.48385384678840637,0.34969645738601685,0.998916506767273,-4.314252853393555,4.169799327850342,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183395407193,18.15712425274776,-1.9143539032675871e-07,-3.2584609516465976e-07,3.7791955017386304e-07,2.9954888820648193,700.3217993289928,705.359375,700.7223510742188,700.7223164238408,-0.04165605083107948,-0.0016375413397327065,-0.00079105090117082,-0.0007471115095540881,-0.719042181968689,0.6949665546417236,0.998916506767273,0.48385384678840637,0.34969645738601685,1.0,1.0,-0.9969598650932312,0.9927636384963989,-0.8512266278266907,0.9681462049484253,-0.9877121448516846
235,235,/yh/study/new_data/model_dataset_flight/vi/vi_000235.jpg,-727.904541015625,73.682373046875,-32.05183414550732,18.157123926901665,-1.9143539032675871e-07,-3.2584609516465976e-07,-32.45284722051826,18.166840772435798,-0.41656050831079483,-0.016375413397327065,-0.00474630540702492,-0.004482669057324529,0.34969645738601685,1,10,1.679139182906417,-0.8234932398121734,44.00324107227042,-27.74225425720215,13.991843223571777,0.5919287204742432,-27.772829055786133,9.233684539794922,4.71059296331611,-4.17499754886402,6.294465076482974,0.0,0.0,0.0,-0.41656216979026794,-0.016375040635466576,0.4168838858604431,-0.004740196280181408,-0.004483699332922697,0.006524800322949886,0.4838537871837616,0.3497062027454376,0.9989166259765625,-4.314252853393555,4.169797897338867,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183412966519,18.15712378040077,-1.8754734237152093e-07,-3.618010088590196e-07,4.0752174867364427e-07,2.9954872131347656,697.6639826780491,702.7020874023438,698.0645141601562,698.0644977268373,-0.041656218469142914,-0.001637504086829722,-0.0007900327327661216,-0.0007472832221537828,-0.719042181968689,0.6949663162231445,0.9989166259765625,0.4838537871837616,0.3497062027454376,1.0,1.0,-0.9969601035118103,0.9927645325660706,-0.851214587688446,0.9681487083435059,-0.9877106547355652
