frame_id,leg_index,leg_changed,gt_x,gt_y,gt_progress_s,gt_cross_d,prediction_x,prediction_y,prediction_s,prediction_v,prediction_d,prediction_vd,raw_top1_x,raw_top1_y,hardms_x,hardms_y,measurement_s,measurement_d,measurement_var_s,measurement_var_d,final_x,final_y,final_s,final_v,final_d,final_vd,candidate_capture
205,0,0,-710.8394775390625,70.8103256225586,695.8944702148438,0.8627700805664062,-743.9898597494044,96.31254689557238,731.5633544921875,7.379885241504179,-20.978583160188247,0.046232490081835914,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-21.448705673217773,225.0,91.36155700683594,-743.978468748122,96.4193115046727,731.5633544921875,7.379885241504179,-21.085953720044582,0.032570037889158604,0
206,0,0,-710.8394775390625,70.8103256225586,695.8944702148438,0.8627700805664062,-743.9819241212138,96.38692527730953,731.5633544921875,7.379885241504179,-21.053383682155424,0.032570037889158604,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-20.982328414916992,225.0,91.36155700683594,-743.9836457801969,96.37078865825512,731.5633544921875,7.379885241504179,-21.03715547847764,0.03463500855751727,0
207,0,0,-710.8394775390625,70.8103256225586,695.8944702148438,0.8627700805664062,-743.9873202271535,96.33634911398175,731.5633544921875,7.379885241504179,-21.00252046992012,0.03463500855751727,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-21.094518661499023,225.0,91.36155700683594,-743.9850911240877,96.35724186182422,731.5633544921875,7.379885241504179,-21.023531796160963,0.03196140566553382,0
208,0,0,-720.7557983398438,72.0793685913086,705.8894653320312,0.6529159545898438,-743.9884819270546,96.32546083184036,731.5633544921875,7.379885241504179,-20.99157039049543,0.03196140566553382,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-20.742658615112305,225.0,91.36155700683594,-743.994513023913,96.26893307957631,731.5633544921875,7.379885241504179,-20.934721810622797,0.039195148330139276,0
209,0,0,-720.7557983398438,72.0793685913086,705.8894653320312,0.6529159545898438,-743.9986712585863,96.22995913089153,731.5633544921875,7.379885241504179,-20.895526662292657,0.039195148330139276,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-19.415983200073242,225.0,91.36153411865234,-744.0345203929398,95.89395540997492,731.5633544921875,7.379885241504179,-20.55761592639771,0.08219286796491332,0
210,0,0,-720.7557983398438,72.0793685913086,705.8894653320312,0.6529159545898438,-744.0432402791512,95.81222640128902,731.5633544921875,7.379885241504179,-20.475423058432796,0.08219286796491332,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-19.274778366088867,225.0,91.36151885986328,-744.0723317372526,95.53956045425164,731.5633544921875,7.379885241504179,-20.201209574827473,0.1170853803196841,0
211,0,0,-730.6006469726562,73.35954284667969,715.8145141601562,0.424407958984375,-744.0847533891389,95.42313585072978,731.5633544921875,7.379885241504179,-20.08412419450779,0.1170853803196841,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-19.489561080932617,225.0,91.36151885986328,-744.0991595719026,95.28811080479404,731.5633544921875,7.379885241504179,-19.948332803531752,0.13436426382893035,0
212,0,0,-730.6006469726562,73.35954284667969,715.8145141601562,0.424407958984375,-744.1134143499687,95.1545048319469,731.5633544921875,7.379885241504179,-19.81396853970282,0.13436426382893035,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-18.776933670043945,225.0,91.36150360107422,-744.1385415648941,94.91899460656886,731.5633544921875,7.379885241504179,-19.57712165791479,0.16450203405286154,0
213,0,0,-730.6006469726562,73.35954284667969,715.8145141601562,0.424407958984375,-744.155993675448,94.75542094740788,731.5633544921875,7.379885241504179,-19.41261962386193,0.16450203405286154,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-19.800018310546875,225.0,91.36151885986328,-744.146607059322,94.84339902559645,731.5633544921875,7.379885241504179,-19.50109702840443,0.1532436559832872,0
214,0,0,-739.7407836914062,74.51726531982422,725.0259399414062,0.24291229248046875,-744.1628647624034,94.691020207324,731.5633544921875,7.379885241504179,-19.34785337242114,0.1532436559832872,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-19.465591430664062,225.0,91.36150360107422,-744.1600119853485,94.71775847374714,731.5633544921875,7.379885241504179,-19.374743393933258,0.14982201364543485,1
215,0,0,-739.7407836914062,74.51726531982422,725.0259399414062,0.24291229248046875,-744.1759066845271,94.56878198761461,731.5633544921875,7.379885241504179,-19.224921380287824,0.14982201364543485,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-19.83211326599121,225.0,91.36151885986328,-744.1611945105718,94.70667500179525,731.5633544921875,7.379885241504179,-19.363597016883272,0.1321761208352635,1
216,0,0,-739.7407836914062,74.51726531982422,725.0259399414062,0.24291229248046875,-744.1752171473537,94.57524482305485,731.5633544921875,7.379885241504179,-19.231420896048007,0.1321761208352635,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-19.251983642578125,225.0,91.36150360107422,-744.1747189148322,94.5799146145055,731.5633544921875,7.379885241504179,-19.236117191259446,0.13157853697085684,1
217,0,0,-746.2155151367188,75.45235443115234,731.5633544921875,0.0,-744.1886781536158,94.44907864713713,731.5633544921875,7.379885241504179,-19.10453865428859,0.13157853697085684,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-19.356698989868164,225.0,91.36150360107422,-744.1825683434961,94.50634415637015,731.5633544921875,7.379885241504179,-19.162129178326648,0.12425038430407011,1
218,0,0,-746.2155151367188,75.45235443115234,731.5633544921875,0.0,-744.1957501345646,94.38279498489763,731.5633544921875,7.379885241504179,-19.03787879402258,0.12425038430407011,-751.028564453125,113.72904968261719,-751.0892333984375,104.21273803710938,731.5633544921875,-19.040254592895508,225.0,91.36148834228516,-744.1956925692795,94.38333452791218,731.5633544921875,7.379885241504179,-19.03842139925504,0.12418134006310393,1
219,1,1,-746.2155151367188,75.45235443115234,0.0,0.0,-738.8767969577344,74.67393881394122,7.379885241504179,7.379885241504179,0.0,0.0,-741.7479248046875,85.12056732177734,-737.0469360351562,80.33262634277344,6.04279899597168,4.6766767501831055,225.0,91.36141967773438,-738.8964924883713,75.18469190607554,7.306426370151839,7.357420754852088,0.5058264377342611,0.09130441114336842,1
220,1,0,-748.6256713867188,75.91989135742188,-2.4460268020629883,0.21071037650108337,-731.5704828751644,74.49944088785509,14.663847125003926,7.357420754852088,0.5971308488776295,0.09130441114336842,-699.2872314453125,65.81985473632812,-703.9882202148438,70.60780334472656,20.527523040771484,3.0135159492492676,225.0,91.36162567138672,-730.970153177053,74.78996707118374,15.230183796559524,7.541839677794941,0.9493579189616425,0.17816728388850084,0
221,1,0,-748.6256713867188,75.91989135742188,-2.4460268020629883,0.21071037650108337,-723.4515912581465,74.17164223913049,22.772023474354466,7.541839677794941,1.1275252028501432,0.17816728388850084,-699.2872314453125,65.81985473632812,-694.5255126953125,70.54821014404297,32.63056182861328,2.3537960052490234,225.0,91.36165618896484,-721.9501510468855,74.25160142544564,24.25665404558325,7.951339792770586,1.3654072414931655,0.23558026640354346,0
222,1,0,-748.6256713867188,75.91989135742188,-2.4460268020629883,0.21071037650108337,-714.0183175118926,73.64717605258306,32.207993838353836,7.951339792770586,1.600987507896709,0.23558026640354346,-699.2872314453125,65.81985473632812,-694.555908203125,65.79005432128906,39.79727554321289,1.527607798576355,225.0,91.36165618896484,-712.5108661966246,73.46986136724404,33.72573871265676,8.300395545755434,1.5836649028810323,0.2318057099630954,0
223,1,0,-747.4716186523438,75.8308334350586,-1.2890177965164185,0.24387644231319427,-704.2323221719025,72.82486478689384,42.02613425841219,8.300395545755434,1.8154706128441278,0.2318057099630954,-699.2872314453125,65.81985473632812,-689.8245239257812,65.76025390625,46.24919509887695,1.2415095567703247,225.0,91.36165618896484,-703.2639066242925,72.569997439841,43.01603044696092,8.493852961396938,1.6641715585144432,0.20239493257546565,0
224,1,0,-747.4716186523438,75.8308334350586,-1.2890177965164185,0.24387644231319427,-694.7960865337667,71.87534864021069,51.50988340835786,8.493852961396938,1.866566491089909,0.20239493257546565,-699.2872314453125,65.81985473632812,-685.0932006835938,65.73046112060547,53.257869720458984,1.056697964668274,225.0,91.36165618896484,-694.3806095831001,71.60589438660217,51.95146413657439,8.568898272422095,1.642439048906202,0.16319912572577058,0
225,1,0,-747.4716186523438,75.8308334350586,-1.2890177965164185,0.24387644231319427,-685.8422971010176,70.8643527951406,60.52036240899648,8.568898272422095,1.8056381746319725,0.16319912572577058,-651.9434204101562,70.27997589111328,-680.3618774414062,65.7006607055664,63.17331314086914,1.3716456890106201,225.0,91.36162567138672,-685.1732362024193,70.6713992561299,61.20604333852557,8.672443363972116,1.6843322177659363,0.14383490441446017,0
226,1,0,-744.3159790039062,75.07386779785156,1.9288619756698608,-0.17601601779460907,-676.5339987317977,69.89967973208277,69.87848670249768,8.672443363972116,1.8281671221803966,0.14383490441446017,-647.2728271484375,60.73385238647461,-647.2424926757812,65.49200439453125,82.47264099121094,2.3326361179351807,225.0,91.36165618896484,-675.001208639042,69.87718382413381,71.40509902929095,9.114490530633597,1.9674723295207903,0.1644596971399461,0
227,1,0,-744.3159790039062,75.07386779785156,1.9288619756698608,-0.17601601779460907,-665.9202144022892,69.07934778601451,80.51958955992455,9.114490530633597,2.1319320266607362,0.1644596971399461,-647.30322265625,55.9756965637207,-642.5111083984375,65.46219635009766,91.06175231933594,2.2129971981048584,225.0,91.36165618896484,-664.8393925461951,68.9866970651513,81.60415472005633,9.447599848215376,2.153801073420999,0.16751017382777947,0
228,1,0,-744.3159790039062,75.07386779785156,1.9288619756698608,-0.17601601779460907,-655.4268254105226,68.1567587790203,91.0517545682717,9.447599848215376,2.3213112472487785,0.16751017382777947,-633.01806640625,70.16072082519531,-637.77978515625,65.43238067626953,97.96559143066406,2.47335147857666,225.0,91.36165618896484,-654.6753536538811,68.11716633338328,91.8032104108217,9.645839509444114,2.3612033988635126,0.17282968013909078,0
229,1,0,-740.5067138671875,74.2723617553711,5.801419258117676,-0.5712572932243347,-645.0650916022715,67.27160795468868,101.44904992026582,9.645839509444114,2.5340330790026036,0.17282968013909078,-633.01806640625,70.16072082519531,-633.0484619140625,65.4025650024414,104.06613159179688,2.235691547393799,225.0,91.36166381835938,-644.5229891164661,67.13757254708284,102.00226610158708,9.714731751532211,2.4579252632270503,0.16300129824560625,0
230,1,0,-740.5067138671875,74.2723617553711,5.801419258117676,-0.5712572932243347,-634.8452558011242,66.27497399528222,111.7169978531193,9.714731751532211,2.6209265614726567,0.16300129824560625,-633.01806640625,70.16072082519531,-628.3474731445312,60.61458969116211,111.95819091796875,2.7850136756896973,225.0,91.36164093017578,-634.7866563428186,66.30976919261889,111.77160028982871,9.720638904886812,2.6617086088919977,0.16815778787905236,0
231,1,0,-740.5067138671875,74.2723617553711,5.801419258117676,-0.5712572932243347,-625.1025049296039,65.45167529132438,121.49223919471552,9.720638904886812,2.8298663967710502,0.16815778787905236,-633.01806640625,70.16072082519531,-618.8848266601562,60.55495071411133,122.30372619628906,2.8221633434295654,225.0,91.36164855957031,-624.9257784244575,65.43104798933928,121.67015556673573,9.7393822403616,2.827994920224485,0.16792405098481197,0
232,1,0,-735.4005126953125,74.0385971069336,10.903793334960938,-0.26512610912323,-615.2230128854345,64.57074464525353,131.40953780709734,9.7393822403616,2.995918971209297,0.16792405098481197,-618.9151611328125,55.79679489135742,-609.422119140625,60.495304107666016,131.02700805664062,2.7195324897766113,225.0,91.36164855957031,-615.3110093415575,64.51381435218165,131.32803712766034,9.730941442930458,2.930024571188944,0.15974060417654584,0
233,1,0,-735.4005126953125,74.0385971069336,10.903793334960938,-0.26512610912323,-605.6175006885317,63.64626352936606,141.0589785705908,9.730941442930458,3.08976517536549,0.15974060417654584,-609.422119140625,60.495304107666016,-599.95947265625,60.43564987182617,139.7639923095703,2.2322096824645996,225.0,91.36165618896484,-605.9064189724517,63.474356339179984,140.78980442761826,9.7033238797408,2.8883424396301196,0.13475085365131678,0
234,1,0,-735.4005126953125,74.0385971069336,10.903793334960938,-0.26512610912323,-596.2430096933116,62.584868211288,150.49312830735906,9.7033238797408,3.0230932932814363,0.13475085365131678,-599.898681640625,69.95195770263672,-590.4967651367188,60.37599182128906,148.8919219970703,2.335655689239502,225.0,91.36165618896484,-596.5840700296475,62.460494536895624,150.16708924381936,9.669987690092148,2.863439071061082,0.11490457019775155,0
235,1,0,-727.904541015625,73.682373046875,18.395523071289062,0.17129731178283691,-586.9559043280786,61.55478706864697,159.8370769339115,9.669987690092148,2.9783436412588333,0.11490457019775155,-595.2888793945312,50.88951110839844,-581.064453125,55.55817413330078,160.72225952148438,2.352570056915283,225.0,91.36162567138672,-586.794824515584,61.39273071436324,160.01435155015747,9.68812751564897,2.8341816852268975,0.09692056058944049,0
236,1,0,-727.904541015625,73.682373046875,18.395523071289062,0.17129731178283691,-577.15051709504,60.467226203617386,169.70247906580644,9.68812751564897,2.931102245816338,0.09692056058944049,-562.1695556640625,50.680667877197266,-566.8704833984375,55.46866226196289,167.66748046875,1.8862072229385376,225.0,91.36165618896484,-577.5758531547293,60.271591353470896,169.30015089243315,9.646810999002003,2.6916951403971567,0.06693095904146493,0
237,1,0,-718.9481811523438,72.74728393554688,27.400554656982422,0.18612337112426758,-567.9757950192787,59.320622515556785,178.94696189143517,9.646810999002003,2.758626099438622,0.06693095904146493,-562.1695556640625,50.680667877197266,-566.8704833984375,55.46866226196289,172.3288116455078,3.473322629928589,225.0,91.36145782470703,-569.2473014678803,59.61960452767547,177.6510124522553,9.513032892943741,2.9218243074807337,0.08745765721616183,0
238,1,0,-718.9481811523438,72.74728393554688,27.400554656982422,0.18612337112426758,-560.3475608952693,58.763560009438656,186.59140014648438,9.513032892943741,3.0092819646968954,0.08745765721616183,-566.9920654296875,36.43604278564453,-562.1390991210938,55.43882369995117,177.65101623535156,2.4449307918548584,225.0,91.36052703857422,-562.090297730571,58.81906029755379,184.85253101825563,9.332476842904741,2.8806522632263154,0.07122025668575385,0
239,1,0,-718.9481811523438,72.74728393554688,27.400554656982422,0.18612337112426758,-560.353616329322,58.70647081058251,186.59140014648438,9.332476842904741,2.9518725199120692,0.07122025668575385,-562.1695556640625,50.680667877197266,-557.4685668945312,45.89267349243164,184.85252380371094,3.9250643253326416,225.0,91.36109161376953,-560.6650612619525,58.96238862718427,186.25469889535555,9.297309333577498,3.1735121258887697,0.09928196711613255,0
240,1,0,-709.3484497070312,71.54503631591797,37.07354736328125,0.003142833709716797,-560.3197661600822,59.02560219344458,186.59140014648438,9.297309333577498,3.272794093004902,0.09928196711613255,-557.2861938476562,74.44160461425781,-557.4990234375,41.134517669677734,186.25469970703125,6.576607704162598,225.0,91.36087799072266,-560.3050706372375,59.78062477112252,186.52637542477885,9.290480630810011,4.025154871068146,0.19475589255556258,0
241,1,0,-709.3484497070312,71.54503631591797,37.07354736328125,0.003142833709716797,-560.2198661774124,59.96743558256007,186.59140014648438,9.290480630810011,4.219910763623709,0.19475589255556258,-557.2861938476562,74.44160461425781,-557.4990234375,41.134517669677734,186.52638244628906,6.623722076416016,225.0,91.36087799072266,-560.1745794529734,60.51328249978946,186.57885940385785,9.289157371088194,4.767489455251033,0.26435711281425023,0
242,1,0,-709.3484497070312,71.54503631591797,37.07354736328125,0.003142833709716797,-560.134224803642,60.77484218215228,186.59140014648438,9.289157371088194,5.031846568065283,0.26435711281425023,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.578857421875,7.122623443603516,225.0,91.3611831665039,-560.0863686211424,61.248949022958094,186.58898152762768,9.288901158292546,5.508356402804969,0.32499083225388636,0
243,1,0,-699.7487182617188,70.4429702758789,46.7359733581543,-0.0802154541015625,-560.049684107415,61.571871854409736,186.59140014648438,9.288901158292546,5.833347235058856,0.32499083225388636,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.58897399902344,7.0659894943237305,225.0,91.36121368408203,-560.0205008890024,61.85144142775853,186.59093213027424,9.288851424725456,6.114435431511277,0.3607811916549505,0
244,1,0,-699.7487182617188,70.4429702758789,46.7359733581543,-0.0802154541015625,-559.9819810009897,62.21016071567081,186.59140014648438,9.288851424725456,6.475216623166228,0.3607811916549505,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59092712402344,7.070541858673096,225.0,91.3612289428711,-559.9677450647323,62.34523952199329,186.59130882689703,9.288841697806895,6.611043477436345,0.3780812626391741,0
245,1,0,-699.7487182617188,70.4429702758789,46.7359733581543,-0.0802154541015625,-559.9277749949445,62.72120210946911,186.59140014648438,9.288841697806895,6.989124740075519,0.3780812626391741,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59130859375,7.089855194091797,225.0,91.36124420166016,-559.9253674063632,62.7440680158923,186.59138245453568,9.288839810174634,7.012117037850377,0.3810100278575534,0
246,1,0,-690.28173828125,69.40769958496094,56.25933837890625,-0.11115264892578125,-559.8851616331684,63.12295079721242,186.59140014648438,9.288839810174634,7.39312706570793,0.3810100278575534,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.5913848876953,7.241508483886719,225.0,91.36125183105469,-559.8888161680882,63.08852469082247,186.59139719481328,9.288839494894884,7.3585075305384136,0.37660041509549963,0
247,1,0,-690.28173828125,69.40769958496094,56.25933837890625,-0.11115264892578125,-559.8490901701292,63.463024012208145,186.59140014648438,9.288839494894884,7.735107945633914,0.37660041509549963,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.131274223327637,225.0,91.36125946044922,-559.8636364780835,63.32588486409621,186.59140014648438,9.288839494894884,7.597199505699274,0.3590368770765406,0
248,1,0,-690.28173828125,69.40769958496094,56.25933837890625,-0.11115264892578125,-559.8257659823881,63.682918933123325,186.59140014648438,9.288839494894884,7.956236382775815,0.3590368770765406,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.211352825164795,225.0,91.36126708984375,-559.843712948007,63.51371918952502,186.59140014648438,9.288839494894884,7.78608750116006,0.3373709527086918,0
249,1,0,-680.722900390625,68.46148681640625,65.86466217041016,-0.04383993148803711,-559.808127730922,63.84920819276593,186.59140014648438,9.288839494894884,8.123458453868752,0.3373709527086918,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.174350738525391,225.0,91.36125946044922,-559.8309971517951,63.633600706233075,186.59140014648438,9.288839494894884,7.906641501777825,0.3097672810649077,0
250,1,0,-680.722900390625,68.46148681640625,65.86466217041016,-0.04383993148803711,-559.7983235150933,63.94164001882572,186.59140014648438,9.288839494894884,8.216408782842732,0.3097672810649077,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.238210678100586,225.0,91.36126708984375,-559.8218946661361,63.71941678636152,186.59140014648438,9.288839494894884,7.992938973322283,0.281321052799425,0
251,1,0,-680.722900390625,68.46148681640625,65.86466217041016,-0.04383993148803711,-559.7922214810143,63.999168551700535,186.59140014648438,9.288839494894884,8.274260026121707,0.281321052799425,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.182238578796387,225.0,91.36126708984375,-559.8185353002742,63.75108809250586,186.59140014648438,9.288839494894884,8.024787941915065,0.24956906546764107,0
252,1,0,-670.9393310546875,67.47074127197266,75.69815826416016,0.0028929710388183594,-559.7922112516237,63.99926499197296,186.59140014648438,9.288839494894884,8.274357007382706,0.24956906546764107,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.307851314544678,225.0,91.36126708984375,-559.8155000036872,63.77970415023857,186.59140014648438,9.288839494894884,8.053564523462565,0.22147020785987534,0
253,1,0,-670.9393310546875,67.47074127197266,75.69815826416016,0.0028929710388183594,-559.7921397666505,63.999938935379134,186.59140014648438,9.288839494894884,8.27503473132244,0.22147020785987534,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.494839668273926,225.0,91.36127471923828,-559.8109385189133,63.822708748929664,186.59140014648438,9.288839494894884,8.096810359514159,0.19879043199448554,0
254,1,0,-670.9393310546875,67.47074127197266,75.69815826416016,0.0028929710388183594,-559.7899704995265,64.0203902723335,186.59140014648438,9.288839494894884,8.295600791508644,0.19879043199448554,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.419278621673584,225.0,91.36126708984375,-559.8110845739672,63.82133177645545,186.59140014648438,9.288839494894884,8.095425662814746,0.17331864174113865,0
255,1,0,-661.1251220703125,66.4800033569336,85.56212615966797,0.052865028381347656,-559.7928032683546,63.99368359837123,186.59140014648438,9.288839494894884,8.268744304555884,0.17331864174113865,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.278419494628906,225.0,91.36125946044922,-559.8166631836937,63.76873796447622,186.59140014648438,9.288839494894884,8.042536822099825,0.1445352163580427,0
256,1,0,-661.1251220703125,66.4800033569336,85.56212615966797,0.052865028381347656,-559.8014178965424,63.912466923000515,186.59140014648438,9.288839494894884,8.187072038457867,0.1445352163580427,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.59140014648438,7.2461042404174805,225.0,91.36126708984375,-559.8240878605676,63.698739868416716,186.59140014648438,9.288839494894884,7.972146066732999,0.11718775489131879,0
257,1,0,-661.1251220703125,66.4800033569336,85.56212615966797,0.052865028381347656,-559.8117271292597,63.81527391725783,186.59140014648438,9.288839494894884,8.089333821624319,0.11718775489131879,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.59140014648438,7.291729927062988,225.0,91.36125946044922,-559.8309425886084,63.634115115041624,186.59140014648438,9.288839494894884,7.907158796199238,0.0940077158050709,0
258,1,0,-651.2394409179688,65.5003890991211,95.49598693847656,0.12143707275390625,-559.8210268417199,63.727598429533224,186.59140014648438,9.288839494894884,8.001166512004309,0.0940077158050709,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.59140014648438,7.160050392150879,225.0,91.36125946044922,-559.841290112773,63.536561106598754,186.59140014648438,9.288839494894884,7.809057551595138,0.06956366529734606,0
259,1,0,-651.2394409179688,65.5003890991211,95.49598693847656,0.12143707275390625,-559.8339526757145,63.60573672632836,186.59140014648438,9.288839494894884,7.878621216892483,0.06956366529734606,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.59140014648438,7.158269882202148,225.0,91.36125183105469,-559.8513063170276,63.44213070383911,186.59140014648438,9.288839494894884,7.7140974347629045,0.048629471764855756,0
260,1,0,-651.2394409179688,65.5003890991211,95.49598693847656,0.12143707275390625,-559.8461769770663,63.490488906818754,186.59140014648438,9.288839494894884,7.76272690652776,0.048629471764855756,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.59140014648438,7.23594856262207,225.0,91.36125183105469,-559.8588671921073,63.370848563334675,186.59140014648438,9.288839494894884,7.642415432012348,0.03332080211921455,0
261,1,0,-641.3435668945312,64.40945434570312,105.45172119140625,0.08038520812988281,-559.8553525801725,63.403983492706665,186.59140014648438,9.288839494894884,7.675736234131563,0.03332080211921455,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.59140014648438,7.21796989440918,225.0,91.36125183105469,-559.8663801935394,63.300017764248445,186.59140014648438,9.288839494894884,7.571187302511838,0.02001769561758226,0
262,1,0,-641.3435668945312,64.40945434570312,105.45172119140625,0.08038520812988281,-559.8642687668194,63.31992379556502,186.59140014648438,9.288839494894884,7.59120499812942,0.02001769561758226,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.59140014648438,7.218461036682129,225.0,91.36125183105469,-559.8732481452238,63.2352683414923,186.59140014648438,9.288839494894884,7.506074663255247,0.00918539529992427,0
263,1,0,-641.3435668945312,64.40945434570312,105.45172119140625,0.08038520812988281,-559.8722792879967,63.24440249808997,186.59140014648438,9.288839494894884,7.515260058555171,0.00918539529992427,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.59140014648438,7.199105262756348,225.0,91.36125183105469,-559.8798954190352,63.1725994174858,186.59140014648438,9.288839494894884,7.443054193454274,-2.3998175432346502e-06,0
264,1,0,-631.4374389648438,63.28512954711914,115.42118072509766,0.007210731506347656,-559.8798956721632,63.172597031055105,186.59140014648438,9.288839494894884,7.443051793636731,-2.3998175432346502e-06,-557.2861938476562,74.44160461425781,-552.5244140625,79.16991424560547,186.59140014648438,7.241350173950195,225.0,91.36125183105469,-559.8847546360347,63.12678786984849,186.59140014648438,9.288839494894884,7.396985662676353,-0.005864085760248773,0
265,1,0,-631.4374389648438,63.28512954711914,115.42118072509766,0.007210731506347656,-559.8853731681373,63.120956495597596,186.59140014648438,9.288839494894884,7.391121576916104,-0.005864085760248773,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.376459121704102,225.0,91.36125183105469,-559.8857263846946,63.1176264535065,186.59140014648438,9.288839494894884,7.387772854716633,-0.006290195453802583,0
266,1,0,-631.4374389648438,63.28512954711914,115.42118072509766,0.007210731506347656,-559.8863898620003,63.111371346521025,186.59140014648438,9.288839494894884,7.38148265926283,-0.006290195453802583,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.4375410079956055,225.0,91.36125183105469,-559.8850394230514,63.1241029652678,186.59140014648438,9.288839494894884,7.394285696932115,-0.00466106315850689,0
267,1,0,-621.5926513671875,62.21646499633789,125.32377624511719,-0.017084121704101562,-559.8855310627227,63.119467902822336,186.59140014648438,9.288839494894884,7.389624633773608,-0.00466106315850689,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.490575790405273,225.0,91.36125183105469,-559.8830991591616,63.14239531393733,186.59140014648438,9.288839494894884,7.4126806578348585,-0.0017272773008320482,0
268,1,0,-621.5926513671875,62.21646499633789,125.32377624511719,-0.017084121704101562,-559.8832813489358,63.14067767187204,186.59140014648438,9.288839494894884,7.410953380534027,-0.0017272773008320482,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.521631240844727,225.0,91.36125946044922,-559.880615127721,63.165814174360264,186.59140014648438,9.288839494894884,7.436230888023967,0.0014891861158561298,0
269,1,0,-621.5926513671875,62.21646499633789,125.32377624511719,-0.017084121704101562,-559.8804580513313,63.167295053379746,186.59140014648438,9.288839494894884,7.437720074139824,0.0014891861158561298,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.510369300842285,225.0,91.36125946044922,-559.8787079355187,63.183794730987756,186.59140014648438,9.288839494894884,7.45431230786501,0.0036004833940001587,0
270,1,0,-611.7886352539062,61.259117126464844,135.174072265625,0.0650167465209961,-559.8783281636914,63.18737512987907,186.59140014648438,9.288839494894884,7.45791279125901,0.0036004833940001587,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.530590057373047,225.0,91.36125946044922,-559.8765773712055,63.20388118700325,186.59140014648438,9.288839494894884,7.474511440286707,0.005712597090935139,0
271,1,0,-611.7886352539062,61.259117126464844,135.174072265625,0.0650167465209961,-559.8759748178263,63.209561917630964,186.59140014648438,9.288839494894884,7.480224037377642,0.005712597090935139,-557.559814453125,31.618206024169922,-552.5244140625,79.16991424560547,186.59140014648438,7.522298812866211,225.0,91.36125946044922,-559.8749612376145,63.21911771194204,186.59140014648438,9.288839494894884,7.48983343559777,0.006935355546948754,0
