sequence_index,frame_id,image_path,active_leg_before,active_leg_after,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,topology_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,leg_choice,leg_state_delta,leg_probability_previous,leg_probability_current,leg_probability_next,waypoint_switched_after_frame,waypoint_advanced_after_frame,waypoint_rollback_after_frame,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
1081,1081,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001081.jpg,13,14,13,14,-7.569675444400844,8,24,1,0,0,2,1,0.43156638741493225,0.02914752997457981,0.5392861366271973,1,1,0,-859.1144409179688,292.770263671875,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353543281555176,0.33330416679382324,-951.5704956054688,571.7905883789062,49.0,49.0,-950.5333125139948,573.8438576556463,293.9395751953125,295.5668711456759
1082,1082,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001082.jpg,14,13,14,15,-32.68341868676126,7,24,1,0,0,0,-1,0.9350353479385376,0.06496468931436539,0.0,1,0,1,-862.5338134765625,293.2342529296875,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358500480652,0.3333040177822113,-951.5704956054688,571.7905883789062,49.0,49.0,-950.6173444900732,573.6775029626671,292.4400329589844,293.9508886274515
1083,1083,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001083.jpg,13,14,13,14,-7.569675444400844,8,24,1,3,0,2,1,0.4316352307796478,0.029104143381118774,0.5392606258392334,1,1,0,-865.939208984375,293.69635009765625,-951.5704956054688,571.7905883789062,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316048979759216,0.3335352838039398,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-950.3063188546804,574.2932277914657,298.72686767578125,293.0058309989459
1084,1084,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001084.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350290894508362,0.0649709478020668,0.0,1,0,1,-869.0409545898438,294.1172180175781,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358500480652,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-950.0204923369438,574.8590669496342,297.4961853027344,292.1877329312841
1085,1085,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001085.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4316418170928955,0.029108989983797073,0.5392491817474365,1,1,0,-872.4600219726562,294.5491638183594,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316051959991455,0.33353522419929504,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-949.7578233188796,575.3790621454451,296.2029724121094,291.2737233039766
1086,1086,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001086.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350414276123047,0.06495855003595352,0.0,1,0,1,-875.572998046875,294.94244384765625,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335357904434204,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-949.5164355932158,575.8569276302972,295.0556335449219,290.4833543510492
1087,1087,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001087.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4315826892852783,0.02912897802889347,0.5392882823944092,1,1,0,-878.9981079101562,295.3751220703125,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331604599952698,0.3335353136062622,0.333304226398468,-946.7784423828125,581.2772216796875,49.0,49.0,-949.294604961912,576.2960767290822,293.8267822265625,289.5827692804633
1088,1088,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001088.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350336790084839,0.06496629863977432,0.0,1,0,1,-882.3956909179688,295.7874755859375,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358500480652,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-949.090746920459,576.6996462210772,292.659423828125,288.72110782920106
1089,1089,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001089.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4316275119781494,0.029109498485922813,0.5392630100250244,1,1,0,-885.5015869140625,296.1644287109375,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316048979759216,0.33353525400161743,0.333304226398468,-946.7784423828125,581.2772216796875,49.0,49.0,-948.9034053399891,577.0705187455106,291.6233215332031,287.97225907754705
1090,1090,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001090.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350353479385376,0.06496468931436539,0.0,1,0,1,-888.9042358398438,296.577392578125,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335358500480652,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-948.7312420663563,577.4113433918428,290.52264404296875,287.13581908857844
1091,1091,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001091.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4316105842590332,0.02911253832280636,0.5392768383026123,1,1,0,-892.020263671875,296.9745178222656,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331604599952698,0.3335353136062622,0.333304226398468,-946.7784423828125,581.2772216796875,49.0,49.0,-948.5730273618917,577.7245546218332,289.5280456542969,286.389242542274
1092,1092,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001092.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350373148918152,0.06496266275644302,0.0,1,0,1,-895.447265625,297.4112854003906,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358500480652,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-948.4276311215633,578.0123896585533,288.4696960449219,285.55892358504525
1093,1093,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001093.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4316210448741913,0.029115984216332436,0.5392629504203796,1,1,0,-898.8613891601562,297.846435546875,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316048979759216,0.3335352838039398,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-948.2940148007974,578.276904466551,287.45269775390625,284.75398570737707
1094,1094,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001094.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350410103797913,0.06495898216962814,0.0,1,0,1,-902.1046142578125,298.29241943359375,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358202457428,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-948.1712239973028,578.519988437312,286.4893493652344,283.9887725995945
1095,1095,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001095.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4316175580024719,0.029120424762368202,0.5392619967460632,1,1,0,-905.6054077148438,298.7738037109375,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316051959991455,0.33353522419929504,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-948.0583816339117,578.7433778849132,285.4880065917969,283.16994448163166
1096,1096,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001096.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350461959838867,0.06495378911495209,0.0,1,0,1,-908.8185424804688,299.2156677246094,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335357904434204,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-947.9546816937428,578.9486684482661,284.6044006347656,282.45741110189
1097,1097,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001097.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43161800503730774,0.02912251092493534,0.5392594337463379,1,1,0,-913.5447387695312,299.84765625,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316051959991455,0.33353522419929504,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-947.8593834629377,579.1373264885373,283.3850402832031,281.3897914679664
1098,1098,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001098.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350472688674927,0.0649528056383133,0.0,1,0,1,-918.7246704101562,300.5403747558594,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335357904434204,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-947.7718062398477,579.3106995631574,282.13507080078125,280.279557037389
1099,1099,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001099.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4316191077232361,0.02912304736673832,0.5392578840255737,1,1,0,-922.111083984375,301.0141906738281,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316051959991455,0.33353522419929504,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-947.6913244728794,579.4700260512309,281.34649658203125,279.62832646063765
1100,1100,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001100.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350456595420837,0.06495428830385208,0.0,1,0,1,-925.2088012695312,301.4476318359375,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335357904434204,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-947.6173632922687,579.6164439991011,280.65966796875,279.06994053855436
1101,1101,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001101.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43162140250205994,0.029123051092028618,0.5392555594444275,1,1,0,-928.5899047851562,301.92071533203125,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316048979759216,0.33353522419929504,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-947.5493944038684,579.7509992492528,279.947998046875,278.47644228574524
1102,1102,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001102.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.93504798412323,0.06495198607444763,0.0,1,0,1,-931.7897338867188,302.3522033691406,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335357904434204,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-947.4869323156186,579.8746529106157,279.32745361328125,277.96602676949004
1103,1103,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001103.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43161413073539734,0.029119135811924934,0.5392667651176453,1,1,0,-935.2999877929688,302.8255615234375,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316051959991455,0.33353522419929504,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-947.4295308697459,579.9882882236282,278.6881408691406,277.428013883126
1104,1104,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001104.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350370168685913,0.06496302038431168,0.0,1,0,1,-938.4960327148438,303.2565612792969,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335357904434204,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-947.3767800559227,580.0927168690973,278.1440124511719,276.97856363819255
1105,1105,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001105.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43160703778266907,0.029115861281752586,0.5392771363258362,1,1,0,-941.70751953125,303.6622619628906,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316051959991455,0.33353522419929504,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-947.3283030826218,580.1886847659194,277.6612548828125,276.5835420193523
1106,1106,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001106.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350394010543823,0.06496057659387589,0.0,1,0,1,-944.9290161132812,304.0692443847656,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601917743683,0.3335358202457428,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-947.283753685748,580.2768773990717,277.2141418457031,276.2176701885685
1107,1107,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001107.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43160033226013184,0.02909381128847599,0.5393058657646179,1,1,0,-948.4531860351562,304.51446533203125,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316048979759216,0.33353525400161743,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-947.2428136553239,580.3579247159339,276.767822265625,275.8461148651121
1108,1108,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001108.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350425601005554,0.06495747715234756,0.0,1,0,1,-951.8549194335938,304.90740966796875,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335358500480652,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-947.2051905625605,580.4324056259121,276.41644287109375,275.5642273158815
1109,1109,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001109.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4316016435623169,0.029108472168445587,0.5392898917198181,1,1,0,-954.9683837890625,305.26702880859375,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316048979759216,0.33353525400161743,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-947.170615671081,580.5008521355062,276.1316833496094,275.34426213518935
1110,1110,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001110.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.935042679309845,0.06495735794305801,0.0,1,0,1,-958.3796997070312,305.66107177734375,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358500480652,0.3333040177822113,-946.7784423828125,581.2772216796875,49.0,49.0,-947.1388420173749,580.5637531483561,275.8601989746094,275.13240650016394
1111,1111,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001111.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4316157102584839,0.029096711426973343,0.5392875671386719,1,1,0,-961.5794067382812,306.0605773925781,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316048979759216,0.3335352838039398,0.3333042562007904,-946.7784423828125,581.2772216796875,49.0,49.0,-947.1096426467728,580.6215579574109,275.6143493652344,274.9420050148511
1112,1112,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001112.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9350461959838867,0.06495378911495209,0.0,1,0,1,-964.777587890625,306.4599304199219,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358798503876,0.3333039879798889,-946.7784423828125,581.2772216796875,49.0,49.0,-947.0828089923418,580.6746794541637,275.4060974121094,274.785068350104
1113,1113,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001113.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43159598112106323,0.029109418392181396,0.5392946004867554,1,1,0,-968.275634765625,306.8966979980469,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.333535373210907,0.33330419659614563,-946.7784423828125,581.2772216796875,49.0,49.0,-947.0581493851217,580.723497077877,275.22137451171875,274.6475879744396
1114,1114,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001114.jpg,14,13,14,15,-32.68341868676126,15,24,1,0,0,0,-1,0.9350446462631226,0.06495536118745804,0.0,1,0,1,-971.4708862304688,307.36328125,-946.7784423828125,581.2772216796875,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353590965270996,0.33330395817756653,-951.5704956054688,571.7905883789062,49.0,49.0,-947.4237370742793,579.9997579653979,265.1750793457031,273.69492837523626
1115,1115,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001115.jpg,13,14,13,14,-7.569675444400844,8,24,1,0,0,2,1,0.43154793977737427,0.029128169640898705,0.5393238663673401,1,1,0,-974.9241333007812,307.86749267578125,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353543281555176,0.33330419659614563,-951.5704956054688,571.7905883789062,49.0,49.0,-947.7597050596427,579.3346557785364,264.9543151855469,272.8228854123603
1116,1116,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001116.jpg,14,13,14,15,-32.68341868676126,7,24,1,0,0,0,-1,0.93504399061203,0.06495598703622818,0.0,1,0,1,-978.1102294921875,308.3327331542969,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353593945503235,0.33330395817756653,-951.5704956054688,571.7905883789062,49.0,49.0,-948.0684531125358,578.7234397873867,264.7912292480469,272.05448454599434
1117,1117,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001117.jpg,13,14,13,14,-7.569675444400844,8,24,1,0,0,2,1,0.4315546452999115,0.029127776622772217,0.5393176078796387,1,1,0,-981.3295288085938,308.78125,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353543281555176,0.33330416679382324,-951.5704956054688,571.7905883789062,49.0,49.0,-948.3521865761938,578.1617441634404,264.6875915527344,271.39151743643754
1118,1118,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001118.jpg,14,13,14,15,-32.68341868676126,7,24,1,0,0,0,-1,0.9350330829620361,0.06496697664260864,0.0,1,0,1,-984.5541381835938,309.2304992675781,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.33353590965270996,0.3333039879798889,-951.5704956054688,571.7905883789062,49.0,49.0,-948.6129321182142,577.645556795098,264.62371826171875,270.81065968852823
1119,1119,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001119.jpg,13,14,13,14,-7.569675444400844,8,24,1,0,0,2,1,0.431532084941864,0.029131658375263214,0.5393362641334534,1,1,0,-988.0980224609375,309.7242126464844,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331604301929474,0.33353543281555176,0.33330416679382324,-951.5704956054688,571.7905883789062,49.0,49.0,-948.8525522067541,577.1711906297282,264.59979248046875,270.3111040409582
1120,1120,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001120.jpg,14,13,14,15,-32.68341868676126,7,24,1,0,0,0,-1,0.9350295066833496,0.06497044861316681,0.0,1,0,1,-993.0588989257812,310.3374328613281,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.33353590965270996,0.3333039879798889,-951.5704956054688,571.7905883789062,49.0,49.0,-949.0727584138747,576.7352573375788,264.7244567871094,270.0047804073336
1121,1121,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001121.jpg,13,14,13,14,-7.569675444400844,8,24,1,0,0,2,1,0.43154075741767883,0.029124446213245392,0.539334774017334,1,1,0,-998.004150390625,310.94873046875,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331603705883026,0.33353543281555176,0.33330416679382324,-951.5704956054688,571.7905883789062,49.0,49.0,-949.2751236410553,576.3346431094197,264.94256591796875,269.82253552303865
1122,1122,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001122.jpg,14,13,14,15,-32.68341868676126,7,24,1,0,0,0,-1,0.935032308101654,0.06496769934892654,0.0,1,0,1,-1001.4414672851562,311.3778076171875,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.33316007256507874,0.33353593945503235,0.33330392837524414,-951.5704956054688,571.7905883789062,49.0,49.0,-949.4610933542043,575.9664864150501,265.1451110839844,269.6463020736611
1123,1123,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001123.jpg,13,14,13,14,-7.569675444400844,8,24,1,0,0,2,1,0.43154266476631165,0.02912890911102295,0.5393284559249878,1,1,0,-1004.563232421875,311.76751708984375,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.33353546261787415,0.33330419659614563,-951.5704956054688,571.7905883789062,49.0,49.0,-949.6319959084158,575.6281575637959,265.36810302734375,269.5178627405275
1124,1124,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001124.jpg,14,13,14,15,-32.68341868676126,7,24,1,0,0,0,-1,0.9350295066833496,0.0649704784154892,0.0,1,0,1,-1007.991943359375,312.1955261230469,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353593945503235,0.33330395817756653,-951.5704956054688,571.7905883789062,49.0,49.0,-949.7890520362197,575.3172399210051,265.65576171875,269.482119685796
1125,1125,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001125.jpg,13,14,13,14,-7.569675444400844,8,24,1,0,0,2,1,0.4315395951271057,0.029127510264515877,0.5393328666687012,1,1,0,-1011.1024780273438,312.6106262207031,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331603705883026,0.33353543281555176,0.33330416679382324,-951.5704956054688,571.7905883789062,49.0,49.0,-949.9333835671003,575.0315126463722,265.92913818359375,269.4557101816922
1126,1126,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001126.jpg,14,13,14,15,-32.68341868676126,7,24,1,0,0,0,-1,0.9350348114967346,0.06496519595384598,0.0,1,0,1,-1014.516845703125,313.0662536621094,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353593945503235,0.33330395817756653,-951.5704956054688,571.7905883789062,49.0,49.0,-950.0660214405641,574.7689348307925,266.2715148925781,269.5221736314119
1127,1127,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001127.jpg,13,14,13,14,-7.569675444400844,8,24,1,0,0,2,1,0.431518018245697,0.02914380095899105,0.5393381714820862,1,1,0,-1017.91845703125,313.52020263671875,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.33353546261787415,0.33330416679382324,-951.5704956054688,571.7905883789062,49.0,49.0,-950.1879130699929,574.5276309184407,266.65643310546875,269.6521911713791
1128,1128,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001128.jpg,14,13,14,15,-32.68341868676126,7,24,1,0,0,0,-1,0.9350368976593018,0.06496306508779526,0.0,1,0,1,-1021.011474609375,313.92449951171875,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353593945503235,0.33330395817756653,-951.5704956054688,571.7905883789062,49.0,49.0,-950.2999291098826,574.3058773099426,267.0523681640625,269.81212828749597
1129,1129,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001129.jpg,13,14,13,14,-7.569675444400844,8,24,1,0,0,2,1,0.4315102994441986,0.02914350852370262,0.5393462181091309,1,1,0,-1024.3590087890625,314.3620910644531,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.33353546261787415,0.33330416679382324,-951.5704956054688,571.7905883789062,49.0,49.0,-950.4028696748037,574.102090050952,267.5212097167969,270.0636546931002
1130,1130,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001130.jpg,14,13,14,15,-32.68341868676126,7,24,1,0,0,0,-1,0.9350389838218689,0.06496096402406693,0.0,1,0,1,-1027.7122802734375,314.8003845214844,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.33316007256507874,0.33353593945503235,0.33330392837524414,-951.5704956054688,571.7905883789062,49.0,49.0,-950.4974700545058,573.9148135181903,268.03271484375,270.37458133381284
1131,1131,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001131.jpg,13,14,13,14,-7.569675444400844,8,24,1,0,0,2,1,0.4315057396888733,0.02915428765118122,0.5393400192260742,1,1,0,-1030.82763671875,315.1929016113281,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.333160400390625,0.33353546261787415,0.33330416679382324,-951.5704956054688,571.7905883789062,49.0,49.0,-950.5844059659868,573.7427100221377,268.5592346191406,270.71568020878937
1132,1132,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001132.jpg,14,13,14,15,-32.68341868676126,7,24,1,0,0,0,-1,0.9350433945655823,0.06495661288499832,0.0,1,0,1,-1034.2225341796875,315.6206359863281,-951.5704956054688,571.7905883789062,-951.5704956054688,571.7905883789062,-4.1773552894592285,-0.4327203929424286,0.33316007256507874,0.33353593945503235,0.33330392837524414,-951.5704956054688,571.7905883789062,49.0,49.0,-950.6642983800429,573.5845502521082,269.1735534667969,271.1592886723074
