pair_current_index,pair_next_index,current_frame_id,next_frame_id,current_image_path,next_image_path,is_initial_frame,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,variance_x,variance_y,ms_candidate_count,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y,ms_correction_gain_m,ms_improved_search_center
651,652,651,652,/yh/study/new_data/model_dataset_flight/vi/vi_000651.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000652.jpg,False,-148.108154296875,61.30363464355469,-26.49932098388672,7.637421607971191,132.9239284753757,-21.754772186279297,1.1153628826141357,139.9564404675792,20.807390213012695,41.383934020996094,36,-148.1353759765625,61.35929489135742,-26.172945022583008,8.042937278747559,133.1069816098311,-25.335105895996094,8.305988311767578,-26.172945022583008,8.042937278747559,-7.032511992203496,False
652,653,652,653,/yh/study/new_data/model_dataset_flight/vi/vi_000652.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000653.jpg,False,-148.1353759765625,61.35929489135742,-26.172945022583008,8.042937278747559,133.1069816098311,-21.59185791015625,1.4884052276611328,139.99209046851675,20.79957389831543,43.738731384277344,36,-148.16261291503906,61.41496276855469,-25.783349990844727,8.351799964904785,133.38809257424646,-25.110614776611328,8.431463241577148,-25.783349990844727,8.351799964904785,-6.885108858685641,False
653,654,653,654,/yh/study/new_data/model_dataset_flight/vi/vi_000653.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000654.jpg,False,-148.16261291503906,61.41496276855469,-25.783349990844727,8.351799964904785,133.38809257424646,-21.164085388183594,1.1128273010253906,140.5879565821117,18.738628387451172,40.11189270019531,36,-148.1230926513672,61.47601318359375,-24.53199577331543,7.273533344268799,134.95431837570965,-23.34442901611328,5.6600661277771,-24.53199577331543,7.273533344268799,-7.199864007865244,False
654,655,654,655,/yh/study/new_data/model_dataset_flight/vi/vi_000654.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000655.jpg,False,-148.1230926513672,61.47601318359375,-24.53199577331543,7.273533344268799,134.95431837570965,-20.01483917236328,1.824190616607666,141.31547878772483,25.738712310791016,46.19520568847656,36,-148.08352661132812,61.53709411621094,-23.46464729309082,6.944962978363037,136.05207041682746,-22.511863708496094,6.601765155792236,-23.46464729309082,6.944962978363037,-6.361160412015181,False
655,656,655,656,/yh/study/new_data/model_dataset_flight/vi/vi_000655.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000656.jpg,False,-148.08352661132812,61.53709411621094,-23.46464729309082,6.944962978363037,136.05207041682746,-20.397106170654297,1.760488510131836,140.9860437870971,24.01041030883789,42.099205017089844,36,-148.04006958007812,61.60420608520508,-23.176151275634766,6.344786167144775,136.54523640178454,-23.451601028442383,5.787888526916504,-23.176151275634766,6.344786167144775,-4.9339733702696265,False
656,657,656,657,/yh/study/new_data/model_dataset_flight/vi/vi_000656.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000657.jpg,False,-148.04006958007812,61.60420608520508,-23.176151275634766,6.344786167144775,136.54523640178454,-19.913705825805664,-0.17879867553710938,142.24452455598436,24.334020614624023,45.08905792236328,36,-148.21701049804688,61.63016891479492,-23.597227096557617,5.633349418640137,136.62259772350632,-24.535152435302734,5.035792827606201,-23.597227096557617,5.633349418640137,-5.69928815419982,False
657,658,657,658,/yh/study/new_data/model_dataset_flight/vi/vi_000657.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000658.jpg,False,-148.21701049804688,61.63016891479492,-23.597227096557617,5.633349418640137,136.62259772350632,-19.787944793701172,-0.1869162768125534,142.53202075069868,24.035627365112305,45.65914535522461,36,-148.39414978027344,61.65616226196289,-24.080366134643555,4.977589130401611,136.62495180794104,-24.789337158203125,4.61332368850708,-24.080366134643555,4.977589130401611,-5.909423027192361,False
658,659,658,659,/yh/study/new_data/model_dataset_flight/vi/vi_000658.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000659.jpg,False,-148.39414978027344,61.65616226196289,-24.080366134643555,4.977589130401611,136.62495180794104,-20.023479461669922,0.08440712094306946,142.37313661359468,24.60069465637207,45.66273880004883,36,-148.5711212158203,61.68212890625,-24.510866165161133,3.9516148567199707,136.8347877392938,-24.968067169189453,3.196167230606079,-24.510866165161133,3.9516148567199707,-5.748184805653636,False
659,660,659,660,/yh/study/new_data/model_dataset_flight/vi/vi_000659.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000660.jpg,False,-148.5711212158203,61.68212890625,-24.510866165161133,3.9516148567199707,136.8347877392938,-19.577241897583008,0.1987418532371521,142.89726304264389,24.172792434692383,46.295326232910156,36,-148.72430419921875,61.637603759765625,-24.967945098876953,3.687044858932495,136.65249245693136,-25.309471130371094,4.13762092590332,-24.967945098876953,3.687044858932495,-6.062475303350084,False
660,661,660,661,/yh/study/new_data/model_dataset_flight/vi/vi_000660.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000661.jpg,False,-148.72430419921875,61.637603759765625,-24.967945098876953,3.687044858932495,136.65249245693136,-20.583087921142578,0.10559749603271484,142.149073525172,24.967931747436523,44.35936737060547,36,-148.87750244140625,61.593074798583984,-25.219112396240234,3.3798699378967285,136.675435425371,-25.24783706665039,3.6439104080200195,-25.219112396240234,3.3798699378967285,-5.496581068240658,False
661,662,661,662,/yh/study/new_data/model_dataset_flight/vi/vi_000661.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000662.jpg,False,-148.87750244140625,61.593074798583984,-25.219112396240234,3.3798699378967285,136.675435425371,-19.71051788330078,-0.29462116956710815,143.22777947060464,22.823225021362305,42.98137664794922,36,-149.0306854248047,61.548545837402344,-24.378490447998047,3.777266025543213,137.38882954460288,-23.338743209838867,4.848400115966797,-24.378490447998047,3.777266025543213,-6.552344045233639,False
662,663,662,663,/yh/study/new_data/model_dataset_flight/vi/vi_000662.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000663.jpg,False,-149.0306854248047,61.548545837402344,-24.378490447998047,3.777266025543213,137.38882954460288,-19.899192810058594,-0.5938109159469604,143.30601832363067,24.898109436035156,44.968345642089844,36,-149.0669403076172,61.512611389160156,-23.395599365234375,3.817096710205078,138.28253088632036,-22.413219451904297,4.189263343811035,-23.395599365234375,3.817096710205078,-5.917188779027782,False
663,664,663,664,/yh/study/new_data/model_dataset_flight/vi/vi_000663.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000664.jpg,False,-149.0669403076172,61.512611389160156,-23.395599365234375,3.817096710205078,138.28253088632036,-19.89923858642578,-0.5513219833374023,143.3046649401215,24.454418182373047,45.253662109375,36,-149.10678100585938,61.47312927246094,-22.622663497924805,4.301946640014648,138.8048129761844,-22.18096160888672,5.165863513946533,-22.622663497924805,4.301946640014648,-5.022134053801153,False
664,665,664,665,/yh/study/new_data/model_dataset_flight/vi/vi_000664.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000665.jpg,False,-149.10678100585938,61.47312927246094,-22.622663497924805,4.301946640014648,138.8048129761844,-19.827377319335938,-0.5359974503517151,143.3816446218585,25.011234283447266,44.95710754394531,36,-149.1430206298828,61.437225341796875,-22.59506607055664,4.4765729904174805,138.77644151455962,-23.074344635009766,4.7023515701293945,-22.59506607055664,4.4765729904174805,-4.576831645674105,False
665,666,665,666,/yh/study/new_data/model_dataset_flight/vi/vi_000665.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000666.jpg,False,-149.1430206298828,61.437225341796875,-22.59506607055664,4.4765729904174805,138.77644151455962,-19.949270248413086,-0.5214887857437134,143.2826137183706,24.68665313720703,45.722084045410156,36,-149.12939453125,61.463199615478516,-23.842681884765625,4.036905288696289,137.82067931144792,-25.504182815551758,3.392180919647217,-23.842681884765625,4.036905288696289,-4.506172203810991,False
666,667,666,667,/yh/study/new_data/model_dataset_flight/vi/vi_000666.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000667.jpg,False,-149.12939453125,61.463199615478516,-23.842681884765625,4.036905288696289,137.82067931144792,-20.043272018432617,-0.6625301837921143,143.25792588365252,25.940555572509766,45.65262985229492,36,-149.11578369140625,61.489173889160156,-25.466007232666016,3.684908866882324,136.49395691041477,-27.113021850585938,3.3262112140655518,-25.466007232666016,3.684908866882324,-5.4372465722046,False
667,668,667,668,/yh/study/new_data/model_dataset_flight/vi/vi_000667.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000668.jpg,False,-149.11578369140625,61.489173889160156,-25.466007232666016,3.684908866882324,136.49395691041477,-21.367652893066406,-0.7276802062988281,142.09335612900898,18.42521095275879,44.647491455078125,36,-149.1021728515625,61.51515197753906,-27.0463809967041,3.482874870300293,135.14940440700383,-27.82282829284668,3.4157509803771973,-27.0463809967041,3.482874870300293,-5.599399218594215,False
668,669,668,669,/yh/study/new_data/model_dataset_flight/vi/vi_000668.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000669.jpg,False,-149.1021728515625,61.51515197753906,-27.0463809967041,3.482874870300293,135.14940440700383,-21.37806510925293,-0.7090100049972534,142.07495920463262,18.968605041503906,44.74770736694336,36,-149.10897827148438,61.5225715637207,-27.665178298950195,3.1897377967834473,134.72682007325056,-27.44129180908203,3.021233558654785,-27.665178298950195,3.1897377967834473,-6.9255547976287914,False
669,670,669,670,/yh/study/new_data/model_dataset_flight/vi/vi_000669.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000670.jpg,False,-149.10897827148438,61.5225715637207,-27.665178298950195,3.1897377967834473,134.72682007325056,-21.292659759521484,-0.5771633982658386,142.10344246463742,17.401227951049805,43.29484939575195,36,-149.11578369140625,61.529991149902344,-28.07201385498047,2.990015745162964,134.45639790133123,-27.74167251586914,2.9863009452819824,-28.07201385498047,2.990015745162964,-7.37662239138686,False
670,671,670,671,/yh/study/new_data/model_dataset_flight/vi/vi_000670.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000671.jpg,False,-149.11578369140625,61.529991149902344,-28.07201385498047,2.990015745162964,134.45639790133123,-21.081693649291992,-0.649066150188446,142.33398532901478,17.30455207824707,43.079566955566406,36,-149.12258911132812,61.53741455078125,-27.454986572265625,2.9532432556152344,135.03744160026375,-26.302040100097656,3.1573848724365234,-27.454986572265625,2.9532432556152344,-7.877587427683551,False
671,672,671,672,/yh/study/new_data/model_dataset_flight/vi/vi_000671.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000672.jpg,False,-149.12258911132812,61.53741455078125,-27.454986572265625,2.9532432556152344,135.03744160026375,-21.465757369995117,-0.5536311864852905,141.95620680682592,18.14263153076172,45.65998840332031,36,-149.04354858398438,61.497920989990234,-27.095909118652344,2.6032304763793945,135.42455959633247,-26.502593994140625,2.339865207672119,-27.095909118652344,2.6032304763793945,-6.9187652065621705,False
672,673,672,673,/yh/study/new_data/model_dataset_flight/vi/vi_000672.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000673.jpg,False,-149.04354858398438,61.497920989990234,-27.095909118652344,2.6032304763793945,135.42455959633247,-21.14920997619629,-0.830912709236145,142.27383933186513,17.47177505493164,42.79523468017578,36,-148.96446228027344,61.45841598510742,-26.877662658691406,2.918962001800537,135.39591690484625,-26.621471405029297,3.5696616172790527,-26.877662658691406,2.918962001800537,-6.849279735532662,False
673,674,673,674,/yh/study/new_data/model_dataset_flight/vi/vi_000673.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000674.jpg,False,-148.96446228027344,61.45841598510742,-26.877662658691406,2.918962001800537,135.39591690484625,-21.500459671020508,-1.0485936403274536,141.96548247192288,18.927881240844727,43.612388610839844,36,-148.8774871826172,61.41496276855469,-27.040645599365234,3.150160789489746,135.05185343653037,-27.224815368652344,3.540009021759033,-27.040645599365234,3.150160789489746,-6.569565567076637,False
674,675,674,675,/yh/study/new_data/model_dataset_flight/vi/vi_000674.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000675.jpg,False,-148.8774871826172,61.41496276855469,-27.040645599365234,3.150160789489746,135.05185343653037,-20.93699836730957,-1.022555947303772,142.36296014656702,17.6743221282959,44.09059143066406,36,-148.44296264648438,61.237342834472656,-26.896587371826172,3.3170158863067627,134.641322097603,-26.736202239990234,3.5246663093566895,-26.896587371826172,3.3170158863067627,-7.311106710036654,False
675,676,675,676,/yh/study/new_data/model_dataset_flight/vi/vi_000675.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000676.jpg,False,-148.44296264648438,61.237342834472656,-26.896587371826172,3.3170158863067627,134.641322097603,-21.457454681396484,-0.2788029909133911,141.1012240569215,18.298032760620117,42.57664489746094,36,-148.0474853515625,61.07568359375,-26.718839645385742,3.801349639892578,134.1677666161025,-26.570838928222656,4.347306728363037,-26.718839645385742,3.801349639892578,-6.4599019593185005,False
676,677,676,677,/yh/study/new_data/model_dataset_flight/vi/vi_000676.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000677.jpg,False,-148.0474853515625,61.07568359375,-26.718839645385742,3.801349639892578,134.1677666161025,-21.29373550415039,-0.1620330661535263,140.77134311392697,17.886566162109375,43.82653045654297,36,-147.65199279785156,60.914024353027344,-26.168291091918945,2.9002249240875244,134.62500029473452,-25.72823715209961,1.5106337070465088,-26.168291091918945,2.9002249240875244,-6.603576497824463,False
677,678,677,678,/yh/study/new_data/model_dataset_flight/vi/vi_000677.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000678.jpg,False,-147.65199279785156,60.914024353027344,-26.168291091918945,2.9002249240875244,134.62500029473452,-21.748180389404297,0.025420423597097397,139.85418144430471,19.64594078063965,42.273963928222656,36,-146.78369140625,60.6616325378418,-25.77399444580078,1.2348206043243408,134.8142898028299,-25.598804473876953,-0.707318127155304,-25.77399444580078,1.2348206043243408,-5.229181149570195,False
678,679,678,679,/yh/study/new_data/model_dataset_flight/vi/vi_000678.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000679.jpg,False,-146.78369140625,60.6616325378418,-25.77399444580078,1.2348206043243408,134.8142898028299,-21.837265014648438,-2.644566059112549,140.06885538487467,19.082544326782227,46.680057525634766,36,-145.9160614013672,60.40943145751953,-26.136579513549805,-0.5198262929916382,134.38563439349534,-26.742305755615234,-2.2481138706207275,-26.136579513549805,-0.5198262929916382,-5.254565582044762,False
679,680,679,680,/yh/study/new_data/model_dataset_flight/vi/vi_000679.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000680.jpg,False,-145.9160614013672,60.40943145751953,-26.136579513549805,-0.5198262929916382,134.38563439349534,-21.728076934814453,-1.8071188926696777,138.90124053924924,19.13153076171875,45.92346954345703,36,-145.04782104492188,60.15705108642578,-26.345104217529297,-1.088605523109436,133.57157420550698,-26.61602020263672,-0.7253409624099731,-26.345104217529297,-1.088605523109436,-4.515606145753907,False
680,681,680,681,/yh/study/new_data/model_dataset_flight/vi/vi_000680.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000681.jpg,False,-145.04782104492188,60.15705108642578,-26.345104217529297,-1.088605523109436,133.57157420550698,-21.460237503051758,-1.6804569959640503,138.19467504776858,17.65703582763672,45.364654541015625,36,-144.4994659423828,59.85633850097656,-25.478328704833984,-1.416212558746338,133.86693625644006,-24.706798553466797,-0.8385937809944153,-25.478328704833984,-1.416212558746338,-4.623100842261607,False
681,682,681,682,/yh/study/new_data/model_dataset_flight/vi/vi_000681.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000682.jpg,False,-144.4994659423828,59.85633850097656,-25.478328704833984,-1.416212558746338,133.86693625644006,-21.821727752685547,-0.7616604566574097,136.8370170859027,16.501995086669922,43.47139358520508,36,-143.95172119140625,59.55595016479492,-25.384607315063477,-0.5660071969032288,132.9391223454085,-25.526844024658203,1.3189946413040161,-25.384607315063477,-0.5660071969032288,-2.9700808294626313,False
682,683,682,683,/yh/study/new_data/model_dataset_flight/vi/vi_000682.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000683.jpg,False,-143.95172119140625,59.55595016479492,-25.384607315063477,-0.5660071969032288,132.9391223454085,-20.9583797454834,-0.6281898617744446,136.92878715146452,23.275266647338867,44.497169494628906,36,-143.4036102294922,59.25536346435547,-24.748889923095703,0.18384388089179993,132.54579237715814,-24.215972900390625,1.511448860168457,-24.748889923095703,0.18384388089179993,-3.9896648060560267,False
683,684,683,684,/yh/study/new_data/model_dataset_flight/vi/vi_000683.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000684.jpg,False,-143.4036102294922,59.25536346435547,-24.748889923095703,0.18384388089179993,132.54579237715814,-21.600645065307617,-0.38476330041885376,135.62045215713562,27.50979995727539,46.84952926635742,36,-143.45632934570312,59.165565490722656,-24.567420959472656,1.812099814414978,131.99997182709134,-24.7785587310791,4.052258491516113,-24.567420959472656,1.812099814414978,-3.0746597799774804,False
684,685,684,685,/yh/study/new_data/model_dataset_flight/vi/vi_000684.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000685.jpg,False,-143.45632934570312,59.165565490722656,-24.567420959472656,1.812099814414978,131.99997182709134,-23.2415828704834,-1.1114946603775024,134.48014444727778,29.688446044921875,52.66452407836914,36,-143.5139923095703,59.067344665527344,-24.99860191345215,2.0219621658325195,131.52974350039912,-25.90211296081543,1.7070797681808472,-24.99860191345215,2.0219621658325195,-2.480172620186437,False
685,686,685,686,/yh/study/new_data/model_dataset_flight/vi/vi_000685.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000686.jpg,False,-143.5139923095703,59.067344665527344,-24.99860191345215,2.0219621658325195,131.52974350039912,-22.137659072875977,-1.2575212717056274,135.54078249859043,24.660749435424805,48.00636291503906,36,-143.56700134277344,58.97706604003906,-25.76876449584961,2.3061349391937256,130.72114991875156,-26.58572006225586,2.201230049133301,-25.76876449584961,2.3061349391937256,-4.01103899819131,False
686,687,686,687,/yh/study/new_data/model_dataset_flight/vi/vi_000686.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000687.jpg,False,-143.56700134277344,58.97706604003906,-25.76876449584961,2.3061349391937256,130.72114991875156,-22.465965270996094,-0.2987808287143707,134.82984446948615,18.662092208862305,42.433746337890625,36,-143.4983367919922,58.98100662231445,-26.011878967285156,3.1059799194335938,130.09645030224428,-26.069623947143555,3.6378204822540283,-26.011878967285156,3.1059799194335938,-4.108694550734583,False
687,688,687,688,/yh/study/new_data/model_dataset_flight/vi/vi_000687.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000688.jpg,False,-143.4983367919922,58.98100662231445,-26.011878967285156,3.1059799194335938,130.09645030224428,-23.258434295654297,-0.4402056336402893,134.12126832943414,22.59634780883789,45.571533203125,36,-143.43556213378906,58.9846076965332,-27.192964553833008,3.4663541316986084,128.82009925095105,-28.267009735107422,3.334561824798584,-27.192964553833008,3.4663541316986084,-4.024818027189866,False
688,689,688,689,/yh/study/new_data/model_dataset_flight/vi/vi_000688.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000689.jpg,False,-143.43556213378906,58.9846076965332,-27.192964553833008,3.4663541316986084,128.82009925095105,-22.831884384155273,-0.2494993805885315,134.36490065475223,19.966156005859375,44.248130798339844,36,-143.3729705810547,58.988197326660156,-27.610942840576172,3.9371466636657715,128.18527702387235,-27.546552658081055,3.983959674835205,-27.610942840576172,3.9371466636657715,-5.544801403801188,False
689,690,689,690,/yh/study/new_data/model_dataset_flight/vi/vi_000689.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000690.jpg,False,-143.3729705810547,58.988197326660156,-27.610942840576172,3.9371466636657715,128.18527702387235,-22.816015243530273,0.1738625019788742,134.1383817597468,17.875282287597656,43.62016296386719,36,-143.34661865234375,59.00255584716797,-28.159896850585938,4.572869300842285,127.39926081797655,-28.229995727539062,4.8174519538879395,-28.159896850585938,4.572869300842285,-5.9531047358744615,False
690,691,690,691,/yh/study/new_data/model_dataset_flight/vi/vi_000690.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000691.jpg,False,-143.34661865234375,59.00255584716797,-28.159896850585938,4.572869300842285,127.39926081797655,-22.36949348449707,-0.3869118094444275,134.7685930861217,18.67784881591797,42.244361877441406,36,-143.3202362060547,59.01694107055664,-27.921085357666016,4.731159687042236,127.53003597956005,-27.23113441467285,4.314455986022949,-27.921085357666016,4.731159687042236,-7.369332268145158,False
691,692,691,692,/yh/study/new_data/model_dataset_flight/vi/vi_000691.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000692.jpg,False,-143.3202362060547,59.01694107055664,-27.921085357666016,4.731159687042236,127.53003597956005,-22.263416290283203,-0.25720006227493286,134.78938183386094,18.136693954467773,41.40278625488281,36,-143.29127502441406,59.0327262878418,-27.07819938659668,4.808664798736572,128.24089750768016,-26.06561851501465,4.401538372039795,-27.07819938659668,4.808664798736572,-7.259345854300889,False
692,693,692,693,/yh/study/new_data/model_dataset_flight/vi/vi_000692.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000693.jpg,False,-143.29127502441406,59.0327262878418,-27.07819938659668,4.808664798736572,128.24089750768016,-21.82609748840332,0.03109310194849968,135.03696557779028,16.50298500061035,42.39122772216797,36,-143.31105041503906,59.0327262878418,-26.532207489013672,5.113174915313721,128.6258767719622,-26.143047332763672,5.092526435852051,-26.532207489013672,5.113174915313721,-6.796068070110124,False
693,694,693,694,/yh/study/new_data/model_dataset_flight/vi/vi_000693.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000694.jpg,False,-143.31105041503906,59.0327262878418,-26.532207489013672,5.113174915313721,128.6258767719622,-21.736286163330078,-0.06475752592086792,135.17742376586617,16.21160125732422,41.247344970703125,36,-143.330810546875,59.0327262878418,-25.810333251953125,5.017374038696289,129.33955644823249,-25.38425636291504,4.503747463226318,-25.810333251953125,5.017374038696289,-6.551546993903969,False
694,695,694,695,/yh/study/new_data/model_dataset_flight/vi/vi_000694.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000695.jpg,False,-143.330810546875,59.0327262878418,-25.810333251953125,5.017374038696289,129.33955644823249,-21.920934677124023,0.4795896112918854,134.79179416185198,18.014490127563477,41.192195892333984,36,-143.3525390625,59.0327262878418,-25.4647216796875,4.993278503417969,129.6834584830649,-25.504220962524414,4.701757431030273,-25.4647216796875,4.993278503417969,-5.452237713619496,False
695,696,695,696,/yh/study/new_data/model_dataset_flight/vi/vi_000695.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000696.jpg,False,-143.3525390625,59.0327262878418,-25.4647216796875,4.993278503417969,129.6834584830649,-22.114055633544922,-0.04993590712547302,134.8685687482359,18.507770538330078,42.31251907348633,36,-143.40359497070312,59.08281326293945,-25.445295333862305,4.866691589355469,129.82121668871997,-25.787734985351562,4.512375831604004,-25.445295333862305,4.866691589355469,-5.185110265171005,False
696,697,696,697,/yh/study/new_data/model_dataset_flight/vi/vi_000696.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000697.jpg,False,-143.40359497070312,59.08281326293945,-25.445295333862305,4.866691589355469,129.82121668871997,-21.65979766845703,-0.721191942691803,135.63948989953315,18.640777587890625,41.978111267089844,36,-143.4546661376953,59.132911682128906,-25.42601776123047,4.3946428298950195,130.10395810471954,-25.65534210205078,3.6981563568115234,-25.42601776123047,4.3946428298950195,-5.8182732108131745,False
697,698,697,698,/yh/study/new_data/model_dataset_flight/vi/vi_000697.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000698.jpg,False,-143.4546661376953,59.132911682128906,-25.42601776123047,4.3946428298950195,130.10395810471954,-19.717731475830078,-0.9232565760612488,137.54116600265812,24.176149368286133,44.31517791748047,36,-143.4579620361328,59.08980178833008,-23.995742797851562,3.9494802951812744,131.5738457281803,-22.471637725830078,3.4441721439361572,-23.995742797851562,3.9494802951812744,-7.437207897938578,False
698,699,698,699,/yh/study/new_data/model_dataset_flight/vi/vi_000698.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000699.jpg,False,-143.4579620361328,59.08980178833008,-23.995742797851562,3.9494802951812744,131.5738457281803,-20.23792266845703,-0.27290669083595276,136.77393486974782,24.074542999267578,42.03020095825195,36,-143.4612579345703,59.046695709228516,-23.440174102783203,3.6382272243499756,132.19364184406393,-23.46148681640625,3.4592807292938232,-23.440174102783203,3.6382272243499756,-5.200089141567531,False
699,700,699,700,/yh/study/new_data/model_dataset_flight/vi/vi_000699.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000700.jpg,False,-143.4612579345703,59.046695709228516,-23.440174102783203,3.6382272243499756,132.19364184406393,-21.068878173828125,-0.3196549713611603,136.03035770234703,24.830093383789062,42.101619720458984,36,-143.46487426757812,58.99932861328125,-22.860763549804688,2.838695526123047,133.03897260117188,-22.84956169128418,2.0873279571533203,-22.860763549804688,2.838695526123047,-3.8367158582830996,False
700,701,700,701,/yh/study/new_data/model_dataset_flight/vi/vi_000700.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000701.jpg,False,-143.46487426757812,58.99932861328125,-22.860763549804688,2.838695526123047,133.03897260117188,-20.39382553100586,-0.481200635433197,136.6909521395872,23.513179779052734,41.82378387451172,36,-143.43084716796875,58.954803466796875,-23.194990158081055,2.875354051589966,132.67089340776639,-24.106830596923828,3.3770334720611572,-23.194990158081055,2.875354051589966,-3.6519795384153326,False
701,702,701,702,/yh/study/new_data/model_dataset_flight/vi/vi_000701.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000702.jpg,False,-143.43084716796875,58.954803466796875,-23.194990158081055,2.875354051589966,132.67089340776639,-20.872135162353516,-0.03856716305017471,136.01785054449962,24.75847625732422,41.92829895019531,36,-143.3968048095703,58.9102783203125,-23.65459442138672,3.3102352619171143,132.0210655037424,-24.47740364074707,4.189715385437012,-23.65459442138672,3.3102352619171143,-3.346957136733238,False
702,703,702,703,/yh/study/new_data/model_dataset_flight/vi/vi_000702.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000703.jpg,False,-143.3968048095703,58.9102783203125,-23.65459442138672,3.3102352619171143,132.0210655037424,-21.09590721130371,-0.6095064282417297,136.01512537161418,26.609914779663086,42.08058166503906,36,-143.36276245117188,58.865745544433594,-23.68161392211914,2.737372398376465,132.18915078498767,-23.80180549621582,2.10184907913208,-23.68161392211914,2.737372398376465,-3.9940598678717834,False
703,704,703,704,/yh/study/new_data/model_dataset_flight/vi/vi_000703.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000704.jpg,False,-143.36276245117188,58.865745544433594,-23.68161392211914,2.737372398376465,132.18915078498767,-20.629131317138672,-0.3732660114765167,136.28207769720188,24.184656143188477,42.931541442871094,36,-143.37681579589844,58.858089447021484,-24.281204223632812,2.6688644886016846,131.685206827494,-24.92810821533203,2.847689151763916,-24.281204223632812,2.6688644886016846,-4.09292691221421,False
704,705,704,705,/yh/study/new_data/model_dataset_flight/vi/vi_000704.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000705.jpg,False,-143.37681579589844,58.858089447021484,-24.281204223632812,2.6688644886016846,131.685206827494,-20.432832717895508,-0.7172858715057373,136.61789165196356,25.30792808532715,42.68817901611328,36,-143.39083862304688,58.85044479370117,-23.7211971282959,1.9677581787109375,132.50080426933798,-22.966583251953125,1.2862300872802734,-23.7211971282959,1.9677581787109375,-4.932684824469561,False
705,706,705,706,/yh/study/new_data/model_dataset_flight/vi/vi_000705.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000706.jpg,False,-143.39083862304688,58.85044479370117,-23.7211971282959,1.9677581787109375,132.50080426933798,-20.465198516845703,-1.7762681245803833,137.0631654194336,23.55207633972168,46.219539642333984,36,-143.4036102294922,58.843482971191406,-23.2259578704834,0.951806366443634,133.39458139906384,-22.798566818237305,-0.028583288192749023,-23.2259578704834,0.951806366443634,-4.562361150095626,False
