frame_id,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,final_x,final_y,error_final_m,variance_x,variance_y,second_ms_nearest_candidate_m,second_ms_capture
1070,-819.673828125,287.66070556640625,-813.5532523209766,282.50914737230573,8.000000000000023,-806.4185791015625,276.09710693359375,17.590293914944226,-806.2420043945312,276.04034423828125,17.760818847186254,9.514389038085938,15.18125057220459,4.143580913543701,True
1071,-823.1801147460938,288.1172790527344,-824.2134092994614,296.05026728958313,8.000000000000004,-820.7620849609375,281.631591796875,6.921777750167907,-806.5225219726562,276.30169677734375,20.422619359724706,9.567829132080078,12.480926513671875,3.123378276824951,True
1072,-826.3926391601562,288.5356140136719,-830.9893764730972,281.98809493574504,7.999999999999964,-829.543701171875,279.0955810546875,9.95205577096553,-807.5507202148438,275.84136962890625,22.71919342850621,35.23713302612305,14.193796157836914,1.8915250301361084,True
1073,-829.5901489257812,288.9519958496094,-821.7778723018855,290.67488120613524,7.999999999999943,-822.5072631835938,280.8442077636719,10.765848693129263,-822.0151977539062,279.9720153808594,11.748188561451586,55.10504150390625,28.23554229736328,1.5309128761291504,True
1074,-832.8850708007812,289.3601379394531,-839.8093927866394,293.3668529325818,8.000000000000021,-837.94873046875,283.204833984375,7.970471505024894,-830.0146484375,281.3667907714844,8.49311035435777,40.14940643310547,31.144887924194336,2.3862905502319336,True
1075,-836.1798706054688,289.76824951171875,-833.7805881610341,282.136510276667,8.00000000000002,-829.7266845703125,281.6879577636719,10.340924752549459,-829.6676025390625,282.078125,10.077085410696494,40.526309967041016,29.21820640563965,1.23667311668396,True
1076,-839.475830078125,290.176513671875,-836.0898205007585,297.42461267381907,8.000000000000021,-829.19287109375,282.38427734375,12.901867789885676,-829.467041015625,280.8694152832031,13.667404249309312,37.92717361450195,21.128082275390625,0.36838459968566895,True
1077,-842.8385620117188,290.597412109375,-850.2313206226038,287.5401060858985,8.00000000000003,-840.3096923828125,281.2593078613281,9.674470142979176,-830.4563598632812,280.08404541015625,16.243454355432284,37.992828369140625,23.62506103515625,1.7100194692611694,True
1078,-845.8959350585938,290.9800720214844,-838.379564390336,288.2406976444862,7.999999999999987,-837.084716796875,280.617919921875,13.60190293271809,-836.9705810546875,280.27685546875,13.93631187473115,23.0494441986084,17.898605346679688,1.4897469282150269,True
1079,-849.2593994140625,291.4010314941406,-852.9513164169256,298.49819633962437,7.999999999999989,-863.6430053710938,291.3168029785156,14.383852570503816,-840.5980834960938,281.8798828125,12.871311729919599,60.05720520019531,23.221120834350586,0.9953503012657166,True
1080,-854.4178466796875,292.11773681640625,-856.4896079512265,284.3906542341019,8.000000000000036,-869.5400390625,287.8271484375,15.719091929879339,-869.5400390625,287.8271484375,15.719091929879339,56.31480407714844,61.808250427246094,1.7341208457946777,True
1081,-859.1144409179688,292.770263671875,-852.3672193462241,297.06851925545584,7.999999999999973,-863.9074096679688,290.2024841308594,5.437466432975469,-870.8358154296875,290.9883728027344,11.856042995599193,37.82966232299805,51.69771957397461,2.3371775150299072,True
1082,-862.5338134765625,293.2342529296875,-870.4124346060299,294.6225357172741,7.999999999999995,-873.5645751953125,291.5115966796875,11.164463652657235,-873.576171875,290.552978515625,11.363226279672926,42.71196365356445,49.7183952331543,2.2086293697357178,True
1083,-865.939208984375,293.69635009765625,-861.0675305100406,287.3507414709991,7.9999999999999565,-869.8726196289062,288.4118957519531,6.587653378125809,-874.1547241210938,290.49505615234375,8.817197507482147,42.83746337890625,56.195152282714844,2.7300314903259277,True
1084,-869.0409545898438,294.1172180175781,-868.346781642333,302.08704385751616,7.999999999999991,-873.20947265625,292.5038146972656,4.4698560540526024,-887.6021728515625,288.934326171875,19.271252975440323,57.38119888305664,37.59516525268555,1.4605053663253784,True
1085,-872.4600219726562,294.5491638183594,-878.3554235019874,289.1413693688671,7.999999999999949,-887.5902099609375,289.187744140625,16.052021976110286,-889.2413330078125,288.6835021972656,17.776905982533325,48.85363006591797,40.17456817626953,0.8773378729820251,True
1086,-875.572998046875,294.94244384765625,-867.5729997713775,294.9476966599188,8.000000000000023,-873.3544311523438,292.11822509765625,3.5914134561982136,-888.0079956054688,289.08392333984375,13.745960381970121,57.46788024902344,37.22298812866211,2.089402198791504,True
1087,-878.9981079101562,295.3751220703125,-884.9006058868893,300.77516999923523,7.999999999999991,-890.1635131835938,290.3258056640625,12.25405529163841,-890.8609619140625,287.8822021484375,14.031078150791757,21.73688507080078,40.791751861572266,3.3571181297302246,True
1088,-882.3956909179688,295.7874755859375,-881.6910525715399,287.8185682078372,7.9999999999999725,-889.9136352539062,287.1701965332031,11.435776550411843,-890.6648559570312,288.11883544921875,11.277727252853177,19.86397933959961,38.943695068359375,0.4174019992351532,True
1089,-885.5015869140625,296.1644287109375,-880.6382457112439,302.5164293678146,8.000000000000005,-888.4547119140625,291.673583984375,5.374814752502566,-890.9301147460938,287.78582763671875,9.98347987347285,21.90484619140625,40.459022521972656,1.7589634656906128,True
1090,-888.9042358398438,296.577392578125,-896.7810270791415,295.17876476039686,8.000000000000043,-891.2286376953125,289.2165832519531,7.719090485411181,-891.4716796875,287.7059020996094,9.235535242814102,28.01148223876953,39.845458984375,2.164687156677246,True
1091,-892.020263671875,296.9745178222656,-885.2674034367374,292.68512641500314,8.00000000000002,-890.3450927734375,287.774169921875,9.351609435129019,-890.6336059570312,287.6720275878906,9.405272148044306,20.059602737426758,40.099246978759766,1.556222915649414,True
1092,-895.447265625,297.4112854003906,-897.5291723365085,305.13564067734256,7.999999999999965,-890.5146484375,291.4369812011719,7.747452677056065,-890.8740234375,287.56219482421875,10.85905747674113,21.812393188476562,39.34518814086914,2.239966869354248,True
1093,-898.8613891601562,297.846435546875,-902.5439829630362,290.7444285852486,7.99999999999998,-894.6539306640625,286.6026306152344,12.00524286872771,-891.2457275390625,287.4500427246094,12.887330431158212,26.852218627929688,41.41718673706055,3.3217859268188477,True
1094,-902.1046142578125,298.29241943359375,-894.5918474246083,301.04166196743955,7.99999999999998,-891.0314331054688,290.20037841796875,13.714826598655126,-891.4503173828125,287.8245544433594,14.936205654529843,29.958412170410156,39.1761589050293,2.134967088699341,True
1095,-905.6054077148438,298.7738037109375,-913.0021748140913,301.82139890706975,7.999999999999952,-911.39306640625,290.1564636230469,10.38053675483966,-893.90380859375,286.7456359863281,16.78106792793941,37.17848205566406,42.20406723022461,1.5514346361160278,True
1096,-908.8185424804688,299.2156677246094,-905.4230175989153,291.97202148954574,8.000000000000012,-899.52783203125,285.0831298828125,16.912892316249255,-894.494873046875,283.9547119140625,20.92998514797209,35.238529205322266,57.2724609375,4.140091896057129,True
1097,-913.5447387695312,299.84765625,-911.1554804150799,307.482539648958,7.999999999999995,-911.178955078125,298.3369445800781,2.8069881054543004,-900.9614868164062,289.3376770019531,16.39505698404858,79.0211410522461,37.543540954589844,1.9624075889587402,True
1098,-918.7246704101562,300.5403747558594,-925.6437247962318,296.5245701786261,7.999999999999955,-925.080322265625,290.4580383300781,11.91838153066761,-916.863037109375,288.9893493652344,11.700079748507749,63.27409362792969,44.028377532958984,1.4617359638214111,True
1099,-922.111083984375,301.0141906738281,-914.2965515987795,299.30156590626274,7.999999999999954,-917.0985107421875,290.60382080078125,11.554293202179704,-919.7869873046875,288.8546142578125,12.37968997969892,67.25042724609375,45.87882995605469,2.039924144744873,True
1100,-925.2088012695312,301.4476318359375,-929.8141328392022,307.9891088200285,8.000000000000012,-935.4973754882812,301.400634765625,10.288681556902475,-925.5960083007812,290.413818359375,11.040605468932474,70.49267578125,59.27408981323242,1.092232584953308,True
1101,-928.5899047851562,301.92071533203125,-929.6127808253378,293.986377010128,7.999999999999979,-932.9163208007812,294.0518798828125,8.97977988968205,-948.4871215820312,297.0886535644531,20.47554778723966,7.558494567871094,45.27842712402344,1.8249638080596924,True
1102,-931.7897338867188,302.3522033691406,-925.6759284007239,307.5117946784809,7.999999999999998,-932.03125,299.82647705078125,2.5372472225283222,-952.7464599609375,295.0729675292969,22.18494178856248,3.8301310539245605,42.47847366333008,2.8861966133117676,True
1103,-935.2999877929688,302.8255615234375,-943.2933715367813,303.15085573511897,7.999999999999964,-953.96484375,297.273193359375,19.473203129583478,-955.255126953125,295.24517822265625,21.346423351183795,29.213773727416992,45.21622085571289,8.840188980102539,False
1104,-938.4960327148438,303.2565612792969,-932.8216933943895,297.61724631413074,7.999999999999987,-948.4779663085938,297.6209716796875,11.462934545972953,-957.04052734375,294.33245849609375,20.580036237254454,38.72236633300781,45.43553161621094,10.245157241821289,False
1105,-941.70751953125,303.6622619628906,-942.0822982245556,311.6534784491988,7.9999999999999805,-954.453857421875,301.1759338378906,12.986568336829734,-957.6483154296875,294.5528259277344,18.36003264578375,39.83439254760742,47.875999450683594,7.02164363861084,True
1106,-944.9290161132812,304.0692443847656,-950.0506551445147,297.9236106799516,8.000000000000032,-955.5491333007812,293.32666015625,15.1059592539827,-957.1182250976562,293.3595275878906,16.22574650159538,38.9991340637207,44.62598419189453,3.81113600730896,True
1107,-948.4531860351562,304.51446533203125,-940.5253328890851,305.5864469057211,8.00000000000003,-953.142578125,297.5555419921875,8.3914845064572,-959.9939575195312,291.14508056640625,17.66153604491662,36.94283676147461,44.986812591552734,0.7941744923591614,True
1108,-951.8549194335938,304.90740966796875,-958.4247847621366,309.47215167215813,8.00000000000002,-958.0037231445312,302.3675231933594,6.652729543543944,-960.154052734375,293.0078125,14.507791916899903,34.01195526123047,51.76966857910156,1.4740763902664185,True
1109,-954.9683837890625,305.26702880859375,-953.207408482267,297.46324985421165,8.000000000000014,-958.36083984375,292.5981750488281,13.115205437556572,-959.7052612304688,292.3757019042969,13.73405683868943,38.047943115234375,43.09115982055664,1.7038379907608032,True
1110,-958.3796997070312,305.66107177734375,-954.4068111510792,312.60485723788224,8.00000000000004,-957.6229248046875,303.65325927734375,2.1456978557042095,-959.525390625,292.74444580078125,12.96733720923171,38.6518669128418,51.991294860839844,0.48433583974838257,True
1111,-961.5794067382812,306.0605773925781,-969.1993507995418,303.6240937576526,7.99999999999997,-964.55419921875,294.238037109375,12.1910561088781,-961.478515625,290.9544677734375,15.106446532597666,38.390777587890625,41.82137680053711,1.3288002014160156,True
1112,-964.777587890625,306.4599304199219,-957.5130572396345,303.1093193680659,8.000000000000032,-957.762939453125,297.7433166503906,11.18859456361267,-957.7684326171875,293.07940673828125,15.105186911855885,44.53812789916992,43.392799377441406,2.309756278991699,True
1113,-968.275634765625,306.8966979980469,-971.3689683361373,314.27445425734015,7.99999999999997,-966.6173095703125,302.4664001464844,4.730494848001374,-963.2197265625,291.82232666015625,15.899650278891201,18.77039337158203,37.817386627197266,1.6840423345565796,True
1114,-971.4708862304688,307.36328125,-974.1735610726379,299.83363659055516,8.000000000000009,-965.193115234375,292.1800537109375,16.429875446342916,-963.0960083007812,290.7305603027344,18.62219069945251,20.798160552978516,39.86604309082031,2.0416877269744873,True
1115,-974.9241333007812,307.86749267578125,-967.8450630979074,311.59398768621446,7.999999999999978,-965.0790405273438,301.9119567871094,11.506270440018781,-962.6945190429688,290.2713928222656,21.428630263033224,29.31720733642578,21.737709045410156,3.0835368633270264,True
1116,-978.1102294921875,308.3327331542969,-985.8473267566799,310.3667749237265,7.999999999999988,-980.4373168945312,305.4841003417969,3.6783209047877596,-965.7545166015625,291.08685302734375,21.215183769856758,25.696372985839844,28.685054779052734,2.263489246368408,True
1117,-981.3295288085938,308.78125,-976.9984095524644,302.05507679458924,8.000000000000002,-969.202392578125,291.821533203125,20.8494466828871,-966.6510009765625,289.59527587890625,24.157002758848108,24.686647415161133,31.379413604736328,3.284929037094116,True
1118,-984.5541381835938,309.2304992675781,-983.2043060125324,317.1157990786169,8.000000000000002,-974.7579345703125,305.6225891113281,10.43947416915414,-967.000732421875,291.195556640625,25.167065967113288,24.769649505615234,27.024993896484375,2.095090866088867,True
1119,-988.0980224609375,309.7242126464844,-994.4197901842059,304.82163650194144,7.9999999999999805,-991.7412109375,292.8757019042969,17.237898262414863,-968.7640380859375,292.0747985839844,26.178326313237005,15.79108715057373,32.1490592956543,1.8352422714233398,True
1120,-993.0588989257812,310.3374328613281,-985.0857815496862,309.68214719307974,8.00000000000003,-980.1559448242188,305.0325622558594,13.950909529052037,-969.3621826171875,292.0508728027344,29.932133946421683,24.511064529418945,31.993833541870117,1.971998929977417,True
1121,-998.004150390625,310.94873046875,-1003.4406398961524,316.8176811293272,7.9999999999999645,-1012.384033203125,307.24822998046875,14.848391615424301,-985.8323974609375,295.6260986328125,19.568715230209715,70.11257934570312,73.213623046875,2.2637717723846436,True
1122,-1001.4414672851562,311.3778076171875,-1001.3971883265006,303.37793015726226,7.999999999999975,-1003.8472900390625,298.735595703125,12.869091079142958,-1003.8472900390625,298.735595703125,12.869091079142958,65.85206604003906,69.01531219482422,1.3312296867370605,True
1123,-1004.563232421875,311.76751708984375,-999.1920427684804,317.6962877640448,7.9999999999999885,-1008.01513671875,308.28912353515625,4.900496403026496,-1008.7747802734375,296.906005859375,15.446735945155194,57.02054977416992,60.6853141784668,1.5276708602905273,True
1124,-1007.991943359375,312.1955261230469,-1015.9573184953697,311.45202162213354,8.000000000000052,-1025.0025634765625,304.9416198730469,18.49271079790773,-1028.9298095703125,302.5462951660156,23.054324963642905,40.784969329833984,60.856910705566406,2.6709799766540527,True
1125,-1011.1024780273438,312.6106262207031,-1004.7268282257357,307.77832970587133,7.999999999999983,-1015.4136352539062,299.9032287597656,13.418793793123989,-1031.32763671875,304.3147277832031,21.86044315602684,43.99525833129883,70.19483184814453,4.2198309898376465,True
1126,-1014.516845703125,313.0662536621094,-1015.9538820495943,320.9361282823893,7.9999999999999885,-1024.996337890625,310.9623107910156,10.688607585307814,-1032.085693359375,307.7944030761719,18.342759240882238,32.17692565917969,34.561256408691406,5.3971076011657715,True
1127,-1017.91845703125,313.52020263671875,-1022.1748550757534,306.7464979128067,8.000000000000027,-1032.2685546875,306.4114990234375,16.014336383546762,-1033.0020751953125,308.36517333984375,15.940196484701051,32.46138381958008,34.90481948852539,2.3194305896759033,True
1128,-1021.011474609375,313.92449951171875,-1013.2973673614488,316.0440629968478,8.000000000000016,-1026.2193603515625,308.4294738769531,7.570824303232192,-1033.74609375,304.32366943359375,15.948243252653326,31.622779846191406,77.42334747314453,3.449526309967041,True
1129,-1024.3590087890625,314.3620910644531,-1031.4788959581174,318.0099954902743,7.999999999999896,-1034.8104248046875,310.7626953125,11.053856635167698,-1034.41943359375,308.6446838378906,11.571555325241315,25.396587371826172,34.637447357177734,0.9515393376350403,True
1130,-1027.7122802734375,314.8003845214844,-1024.926421093583,307.30111864874584,8.000000000000016,-1033.018798828125,305.5477294921875,10.66633790306755,-1035.095947265625,308.609130859375,9.635878795424004,17.02530288696289,31.847326278686523,1.3059688806533813,True
1131,-1030.82763671875,315.1929016113281,-1027.816161265562,322.6044477114914,7.999999999999963,-1036.8243408203125,314.6552429199219,6.0207588350756245,-1036.6158447265625,312.2646484375,6.486757170708584,17.514259338378906,32.59379577636719,1.924262285232544,True
1132,-1034.2225341796875,315.6206359863281,-1041.4495299120974,312.1898149936603,8.000000000000092,-1036.9189453125,309.55255126953125,6.640202190248351,-1036.92626953125,310.30426025390625,5.964397352589197,50.76973342895508,38.40228271484375,0.6406394243240356,True
1133,-1037.608154296875,316.04718017578125,-1029.9617062798955,313.69519532811995,7.999999999999925,-1035.1185302734375,310.08843994140625,6.457926366786521,-1036.06005859375,310.63128662109375,5.632805988292131,28.105514526367188,34.895729064941406,1.0100165605545044,True
1134,-1040.8140869140625,316.4633483886719,-1044.8635967727816,323.36273023809406,7.99999999999999,-1037.73583984375,315.4636535644531,3.2365096581745663,-1036.13330078125,312.3599548339844,6.224756821417261,22.71846580505371,31.955120086669922,2.5170395374298096,True
1135,-1044.037109375,316.88177490234375,-1045.711592309398,309.05898084252027,7.999999999999964,-1040.8375244140625,313.607666015625,4.577896124241803,-1036.730224609375,311.9103088378906,8.837762149330098,34.52359390258789,36.46889114379883,1.7395652532577515,True
1136,-1047.5550537109375,317.3384704589844,-1041.0361206468217,321.9756583682218,7.99999999999999,-1049.25439453125,322.06121826171875,5.019173839568891,-1049.0380859375,320.0724182128906,3.1102821264496177,73.21443176269531,66.38346099853516,1.914466142654419,True
1137,-1052.29833984375,317.9920654296875,-1060.2375736288616,318.9762233973655,8.000000000000082,-1058.7081298828125,321.8201599121094,7.46590354285492,-1051.4638671875,321.79107666015625,3.8895797900617257,71.9032974243164,39.583168029785156,2.2526302337646484,True
1138,-1057.4918212890625,318.70770263671875,-1052.30246653532,312.6191398145242,7.999999999999946,-1054.9332275390625,317.8241271972656,2.706863043218819,-1049.77490234375,321.30889892578125,8.143528727938246,70.69515991210938,38.318565368652344,1.5704853534698486,True
1139,-1060.5850830078125,319.0982360839844,-1060.298786608136,327.09311159092834,8.000000000000021,-1060.9306640625,324.447509765625,5.360424907267331,-1055.265380859375,325.7276916503906,8.499936002997044,40.16394805908203,45.16307067871094,1.8491995334625244,True
1140,-1063.97998046875,319.5268249511719,-1069.5915473325472,313.82504300750423,8.000000000000053,-1071.791748046875,318.9951171875,7.829842006106756,-1069.1046142578125,321.919189453125,5.655552968738468,40.63129425048828,39.55369567871094,2.124708414077759,True
1141,-1067.3673095703125,319.9544677734375,-1059.3780164447498,320.36822537619247,8.000000000000012,-1057.9892578125,322.16162109375,9.634281527523296,-1067.7919921875,322.7117614746094,2.789807140263162,45.87528991699219,53.76312255859375,0.7360799908638,True
1142,-1070.587646484375,320.3657531738281,-1076.7581918378478,325.4573511588162,7.999999999999959,-1074.1866455078125,320.60357666015625,3.606848206031596,-1071.930419921875,321.16412353515625,1.562189405386801,50.51676940917969,35.133872985839844,0.8730508089065552,True
1143,-1074.0977783203125,320.8140563964844,-1072.9871352370317,312.89152700609645,7.9999999999999964,-1075.470458984375,314.4403991699219,6.519797439123661,-1075.19140625,319.0263671875,2.0956752507274947,44.39735794067383,42.59495162963867,2.138622283935547,True
1144,-1077.303955078125,321.2235107421875,-1072.7713170131804,327.8155659734652,8.000000000000052,-1071.248046875,322.24151611328125,6.140876085726888,-1074.547119140625,318.8927307128906,3.6100803219957096,43.5499153137207,42.84632873535156,1.3953064680099487,True
1145,-1080.6295166015625,321.66131591796875,-1088.4246121742096,319.8622925681216,7.999999999999901,-1090.7960205078125,319.554443359375,10.382519619723908,-1077.606689453125,317.77886962890625,4.920454568105061,48.99008560180664,42.53699493408203,1.2850786447525024,True
1146,-1083.95361328125,322.09893798828125,-1076.9905295923622,318.1599704152306,7.999999999999965,-1074.1654052734375,319.1211853027344,10.231130292420596,-1076.712646484375,318.1036376953125,8.27006799152476,43.67906188964844,42.44072341918945,2.376185178756714,True
1147,-1087.2816162109375,322.5370788574219,-1089.7552430535716,330.1450464075235,7.999999999999969,-1103.411376953125,329.25189208984375,17.471631244578194,-1101.888671875,326.47113037109375,15.127552230458315,124.72563171386719,70.69599914550781,2.6541597843170166,True
1148,-1090.677734375,323.01129150390625,-1093.9928671644127,315.7305020832074,7.9999999999999725,-1103.2095947265625,324.1410217285156,12.58267913647408,-1109.819091796875,330.9908142089844,20.737992828449585,33.02621841430664,27.534639358520508,2.239696741104126,True
1149,-1094.0728759765625,323.4853820800781,-1086.7102976427086,326.6146695833069,7.999999999999914,-1083.5172119140625,318.6952209472656,11.591707703296418,-1104.1448974609375,327.13818359375,10.713943050063087,47.93737030029297,42.476051330566406,2.0419294834136963,True
1150,-1097.167236328125,323.9174499511719,-1104.7099757903077,326.58336094099013,8.000000000000101,-1116.681640625,331.4551086425781,20.919566764396095,-1117.3167724609375,331.1923828125,21.422615491679544,22.063114166259766,29.99393081665039,7.5144944190979,False
1151,-1100.553955078125,324.3746337890625,-1096.7929707422456,317.31382669459583,8.000000000000044,-1090.3653564453125,314.00616455078125,14.536598517044258,-1117.282958984375,331.2496337890625,18.08660268528415,25.331064224243164,28.791378021240234,4.105891227722168,True
1152,-1103.6607666015625,324.79400634765625,-1101.664492739815,332.54093416898667,7.999999999999986,-1113.828857421875,343.7513122558594,21.512078426486745,-1115.971435546875,343.648193359375,22.517391895020737,8.251399993896484,22.647911071777344,1.0317662954330444,True
1153,-1107.063232421875,325.2532958984375,-1113.7681971933023,320.8894160405679,8.00000000000007,-1117.908447265625,326.1573486328125,10.882830346634384,-1117.2137451171875,334.2745361328125,13.579973613523943,18.075027465820312,34.57058334350586,6.950913429260254,True
1154,-1110.615234375,325.73876953125,-1102.7234435346238,324.42742009965144,7.99999999999996,-1114.6943359375,331.48046875,7.0431654443001905,-1116.8360595703125,334.7845153808594,10.978350699734456,14.710000991821289,31.04244041442871,3.417130708694458,True
1155,-1113.8463134765625,326.18035888671875,-1118.7796706211293,332.4781352628814,8.000000000000025,-1115.898193359375,337.65484619140625,11.656503333286755,-1115.712646484375,343.8419189453125,17.759895906208587,8.102754592895508,8.667437553405762,0.8213942646980286,True
1156,-1117.0816650390625,326.6225280761719,-1117.698047833741,318.6463089060121,7.999999999999983,-1118.2047119140625,326.4959716796875,1.1301552127643246,-1115.7998046875,337.9621887207031,11.411882819852245,11.842877388000488,15.442012786865234,2.0604944229125977,True
1157,-1122.319091796875,327.2924499511719,-1116.4767316727505,332.7575051366243,8.00000000000003,-1115.896484375,343.8659973144531,17.77448616130578,-1116.151123046875,344.35723876953125,18.14527089674276,7.943658828735352,8.567991256713867,2.1879172325134277,True
1158,-1127.08984375,327.9026794433594,-1135.089410015432,327.81937539205285,8.000000000000004,-1131.360595703125,332.22802734375,6.078483092395222,-1115.7703857421875,343.5584716796875,19.319263964698617,6.7212371826171875,6.226958274841309,2.562619686126709,True
1159,-1130.270751953125,328.2547912597656,-1124.3158496727401,322.9125877040158,7.9999999999999645,-1118.27490234375,326.6016845703125,12.109218371862696,-1115.319580078125,339.34326171875,18.61428799485922,8.799638748168945,3.613884925842285,2.873661994934082,True
1160,-1133.4552001953125,328.6073303222656,-1134.2375531569876,336.56898365831074,8.000000000000007,-1125.5531005859375,343.86492919921875,17.182476588853127,-1114.794189453125,344.3036193847656,24.384560940349004,4.058247089385986,0.8847252726554871,1.7339555025100708,True
1161,-1136.94482421875,328.9936218261719,-1141.7459610479118,322.5944746058255,8.00000000000004,-1150.2196044921875,320.4483947753906,15.78735876128268,-1124.562744140625,344.3098449707031,19.695243041764545,26.604637145996094,3.718755006790161,1.4644110202789307,True
1162,-1140.09765625,329.3922424316406,-1132.234885533886,330.86765310864513,7.999999999999949,-1137.4130859375,338.4096374511719,9.408524363630216,-1135.7955322265625,342.78857421875,14.07018039910488,22.438209533691406,12.914131164550781,2.452843189239502,True
1163,-1143.5587158203125,329.829833984375,-1150.3531038342069,334.05313737350616,7.999999999999895,-1143.0654296875,340.92645263671875,11.1075774462467,-1137.6317138671875,341.91180419921875,13.457464710142066,12.082040786743164,21.389999389648438,1.2814909219741821,True
1164,-1146.71826171875,330.2292785644531,-1144.5610919007956,322.5256029237925,8.000000000000052,-1143.119873046875,324.93853759765625,6.398463957202623,-1138.28955078125,343.3312683105469,15.579002001883108,8.518097877502441,12.966692924499512,0.40076306462287903,True
1165,-1150.083251953125,330.6872863769531,-1146.4701237162092,337.8248843162883,8.00000000000003,-1137.7060546875,349.2681884765625,22.325880385495733,-1137.504150390625,351.9881896972656,24.737871338920616,5.833988189697266,12.818836212158203,4.763975143432617,True
1166,-1153.4630126953125,331.1473083496094,-1160.9485991420822,328.3248988208665,8.000000000000075,-1156.424072265625,324.3161315917969,7.4453240141324235,-1142.2744140625,353.0522155761719,24.596944931647176,0.6289761066436768,5.065730094909668,1.8041281700134277,True
1167,-1156.532470703125,331.5650939941406,-1149.106321980015,328.58980995017885,8.000000000000039,-1138.6781005859375,338.7499084472656,19.245781122296695,-1142.25390625,353.6607666015625,26.307720365254344,0.28113192319869995,2.248415231704712,1.1644749641418457,True
1168,-1159.7401123046875,332.0107116699219,-1163.2061477627224,339.2208849135856,7.999999999999972,-1153.433349609375,348.4014587402344,17.562227797689655,-1147.388671875,353.2982177734375,24.611298153395605,6.698434829711914,5.166532516479492,2.2182271480560303,True
1169,-1162.9468994140625,332.4561767578125,-1165.2615547830305,324.79834609091296,7.999999999999977,-1158.12158203125,324.8702697753906,8.990532386395671,-1148.160400390625,349.2568664550781,22.380878617112543,13.499422073364258,8.522141456604004,2.6122989654541016,True
1170,-1166.4691162109375,332.9454650878906,-1159.5895710877946,337.02858385895786,8.00000000000002,-1157.00537109375,337.67041015625,10.577692448833243,-1148.08056640625,349.24267578125,24.571077312629576,11.43642520904541,9.72666072845459,2.3213205337524414,True
1171,-1169.7039794921875,333.3763427734375,-1177.5348490615015,335.0126440257723,8.00000000000005,-1167.06591796875,340.44915771484375,7.5487800204285245,-1152.830078125,348.66473388671875,22.769792493174577,11.69631576538086,35.79822540283203,2.13445782661438,True
1172,-1172.9459228515625,333.8081970214844,-1168.2769889572999,327.3119630131526,8.000000000000055,-1157.2235107421875,322.06378173828125,19.62461548365615,-1154.23388671875,328.6491394042969,19.410207926066658,19.690654754638672,70.62004089355469,2.6429154872894287,True
1173,-1176.497802734375,334.28131103515625,-1175.5523862599296,342.22525134773707,7.99999999999997,-1168.9373779296875,347.96270751953125,15.631398945392016,-1153.2685546875,347.91497802734375,26.934640158671304,25.993282318115234,65.64216613769531,1.4379281997680664,True
1174,-1179.730712890625,334.69842529296875,-1185.793888155045,329.47943058968275,8.000000000000037,-1188.1676025390625,328.772216796875,10.310240253218428,-1161.332275390625,348.0505065917969,22.732808393419454,40.88237762451172,38.51719665527344,0.7643909454345703,True
1175,-1183.274658203125,335.1556701660156,-1175.2784811929355,334.90837839155216,8.000000000000036,-1167.058349609375,343.8512878417969,18.400609532596725,-1162.207763671875,354.1153564453125,28.342260830783584,8.850564956665039,1.2593858242034912,1.6593620777130127,True
1176,-1186.5059814453125,335.5726013183594,-1192.2350703227307,341.1562865382336,7.999999999999941,-1201.7734375,348.28973388671875,19.870094995823266,-1172.726318359375,353.4177551269531,22.546144442327975,20.485036849975586,5.317809104919434,1.599343180656433,True
1177,-1189.923583984375,336.0243835449219,-1189.4708573186585,328.037203907143,8.000000000000004,-1199.0933837890625,324.0075988769531,15.115830847637048,-1202.335205078125,349.2237548828125,18.118270940968635,108.17987823486328,14.55339527130127,0.7101888060569763,True
1178,-1193.3272705078125,336.4743347167969,-1188.265834737545,342.6696448739607,8.000000000000037,-1197.9005126953125,352.3019714355469,16.475091144095472,-1186.787353515625,358.16363525390625,22.653835702894902,100.905517578125,12.004838943481445,1.5115269422531128,True
1179,-1196.4427490234375,336.88616943359375,-1204.3597661199292,335.7368912715024,8.000000000000115,-1209.3597412109375,344.004150390625,14.748367369868285,-1207.7510986328125,350.8898620605469,17.999504939804122,35.18368148803711,30.45682716369629,2.5389533042907715,True
1180,-1201.5894775390625,337.545166015625,-1194.9753892809963,333.0447397564236,7.999999999999915,-1204.201171875,343.5309753417969,6.530762634919005,-1207.245361328125,349.06689453125,12.835078863144794,34.73649978637695,29.98150634765625,3.0781354904174805,True
1181,-1206.2672119140625,338.1440734863281,-1208.1042404942937,345.93030017166257,8.000000000000016,-1220.093994140625,346.4227294921875,16.115708237745437,-1222.766845703125,349.83660888671875,20.222593781771934,49.370365142822266,45.148841857910156,3.102097749710083,True
1182,-1209.4635009765625,338.56793212890625,-1213.3684538282232,331.5857159172506,8.000000000000021,-1223.3614501953125,328.20611572265625,17.335519367004423,-1224.7215576171875,343.14105224609375,15.928644639602759,30.362401962280273,59.370750427246094,1.9078342914581299,True
1183,-1212.97705078125,339.0338439941406,-1205.3812407946634,341.5445551777838,7.999999999999958,-1206.392578125,346.5191345214844,9.969195275429508,-1221.419921875,343.7627258300781,9.677003447552291,73.28153991699219,51.2984733581543,1.2762504816055298,True
