sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_branch_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,waypoint_x,waypoint_y,global_top1_x,global_top1_y,polynomial_x,polynomial_y,branch_hold,branch_local,branch_recovery,branch_waypoint,selected_branch,visual_x,visual_y,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
1170,1170,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001170.jpg,0,1,0,0,0,-1166.4691162109375,332.9454650878906,-750.1460571289062,76.19261932373047,-757.8155517578125,76.0856704711914,-91.36293029785156,14.450187683105469,-764.0848388671875,77.49993896484375,-89.2495346069336,14.381888389587402,-750.1499633789062,76.10539245605469,0.5878492593765259,0.06669385731220245,0.007855736650526524,0.3376011550426483,0,-750.1881103515625,76.14180755615234,0.03644082322716713,0.054976142942905426,-0.05025855824351311,-0.006452653557062149,7.0,7.0,-749.73064340353,76.23993969915803,489.11962890625,489.4575379774588
1171,1171,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001171.jpg,0,1,0,0,0,-1169.7039794921875,333.3763427734375,-750.1881103515625,76.14180755615234,-757.7857666015625,76.12269592285156,-91.36184692382812,14.375432014465332,-764.106689453125,77.51657104492188,-89.2495346069336,14.381888389587402,-750.204833984375,76.09154510498047,0.5864729881286621,0.06683289259672165,0.007867366075515747,0.3388267755508423,0,-750.2286376953125,76.12040710449219,0.03803548589348793,0.02556847408413887,0.0015946626663208008,-0.029407668858766556,7.0,7.0,-749.8162819328832,76.21938405065791,492.077392578125,492.3772740299893
1172,1172,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001172.jpg,0,1,0,0,0,-1172.9459228515625,333.8081970214844,-750.2286376953125,76.12040710449219,-757.7348022460938,76.12283325195312,-91.39237213134766,14.349823951721191,-764.0606079101562,77.48725891113281,-89.2495346069336,14.381888389587402,-750.2684326171875,76.11370849609375,0.585930585861206,0.06698247790336609,0.007876231335103512,0.3392106592655182,0,-750.234130859375,76.09770202636719,0.003059929236769676,0.02315884828567505,-0.0349755585193634,-0.0024096257984638214,7.0,7.0,-749.8881381130584,76.19845877143098,495.0757141113281,495.31875238992467
1173,1173,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001173.jpg,0,1,0,0,0,-1176.497802734375,334.28131103515625,-750.234130859375,76.09770202636719,-757.5658569335938,76.26605224609375,-91.35299682617188,14.383280754089355,-764.1178588867188,77.56344604492188,-89.2495346069336,14.381888389587402,-750.2221069335938,76.0743408203125,0.5868022441864014,0.0666109174489975,0.007856390438973904,0.3387303948402405,0,-750.2489013671875,76.12054443359375,0.01710452325642109,-0.021151330322027206,0.014044594019651413,-0.044310178607702255,7.0,7.0,-749.9501774477217,76.18506008510464,498.33233642578125,498.5544618115008
1174,1174,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001174.jpg,0,1,0,0,0,-1179.730712890625,334.69842529296875,-750.2489013671875,76.12054443359375,-757.3419799804688,76.44859313964844,-33.32731246948242,7.76685905456543,-764.1373291015625,77.62252044677734,-27.772829055786133,9.233684539794922,-750.268310546875,76.1661605834961,0.5854652523994446,0.06601367890834808,0.007831787690520287,0.34068921208381653,0,-749.833984375,76.11857604980469,-0.41279610991477966,-0.04194456711411476,-0.4299006462097168,-0.020793236792087555,7.0,7.0,-749.9301960864227,76.17362703235183,501.67193603515625,501.56111846997476
1175,1175,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001175.jpg,0,1,0,0,0,-1183.274658203125,335.1556701660156,-749.833984375,76.11857604980469,-755.19189453125,77.32786560058594,-33.26848220825195,7.572576999664307,-764.327880859375,78.0321044921875,-27.772829055786133,9.233684539794922,-749.2042236328125,76.10420227050781,0.5899474024772644,0.06494550406932831,0.00777039909735322,0.3373367190361023,0,-749.5032958984375,76.30998992919922,-0.30857884883880615,-0.22532914578914642,0.10421726107597351,-0.18338458240032196,7.0,7.0,-749.8567833889623,76.19707693556768,505.1323547363281,504.88672711442695
1176,1176,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001176.jpg,0,1,0,0,0,-1186.5059814453125,335.5726013183594,-749.5032958984375,76.30998992919922,-756.4189453125,76.87506103515625,-33.28015899658203,7.6086812019348145,-764.294189453125,77.90252685546875,-27.772829055786133,9.233684539794922,-749.2147216796875,76.59809112548828,0.5880575776100159,0.06495112180709839,0.007775941397994757,0.33921536803245544,0,-749.4005126953125,76.35269165039062,-0.09768801182508469,-0.05333738774061203,0.21089082956314087,0.171991765499115,7.0,7.0,-749.7783199369993,76.22383751403825,508.1890869140625,507.9299475452785
1177,1177,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001177.jpg,0,1,0,0,0,-1189.923583984375,336.0243835449219,-749.4005126953125,76.35269165039062,-756.819091796875,76.74575805664062,-33.28750991821289,7.647889614105225,-764.2481689453125,77.82671356201172,-27.772829055786133,9.233684539794922,-749.4116821289062,76.32103729248047,0.5867818593978882,0.0649094507098198,0.007774916477501392,0.3405337929725647,0,-749.3704833984375,76.34599304199219,-0.030569499358534813,0.0034836395643651485,0.06711851060390472,0.05682102590799332,7.0,7.0,-749.7081855560331,76.24484422021732,511.3901672363281,511.15066865375377
1178,1178,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001178.jpg,0,1,0,0,0,-1193.3272705078125,336.4743347167969,-749.3704833984375,76.34599304199219,-757.0950317382812,76.60133361816406,-33.28986740112305,7.6670379638671875,-764.2632446289062,77.79977416992188,-27.772829055786133,9.233684539794922,-749.3768310546875,76.3145980834961,0.5868455767631531,0.06501539796590805,0.007778638508170843,0.3403603732585907,0,-749.3714599609375,76.32317352294922,-0.0014434270560741425,0.022794749587774277,0.02912607230246067,0.01931110955774784,7.0,7.0,-749.650279902825,76.25831426676585,514.5632934570312,514.3555669876132
1179,1179,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001179.jpg,0,1,0,0,0,-1196.4427490234375,336.88616943359375,-749.3714599609375,76.32317352294922,-756.8567504882812,76.72376251220703,-33.278350830078125,7.623793601989746,-764.2843017578125,77.86347961425781,-27.772829055786133,9.233684539794922,-749.387939453125,76.29229736328125,0.5873756408691406,0.0647745355963707,0.007764724083244801,0.34008508920669556,0,-749.36767578125,76.33952331542969,-0.002032984048128128,-0.016658412292599678,-0.0005895569920539856,-0.039453163743019104,7.0,7.0,-749.6016813510741,76.2722795342649,517.4559936523438,517.28767563807
1180,1180,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001180.jpg,0,1,0,0,0,-1201.5894775390625,337.545166015625,-749.36767578125,76.33952331542969,-757.0816650390625,76.58877563476562,-33.27961730957031,7.647054195404053,-764.2876586914062,77.83909606933594,-27.772829055786133,9.233684539794922,-749.3615112304688,76.37545776367188,0.587724506855011,0.06482207775115967,0.007765898946672678,0.3396875560283661,0,-749.3748779296875,76.33161163330078,0.006324592977762222,0.008629321120679379,0.00835757702589035,0.025287732481956482,7.0,7.0,-749.5626786721674,76.28248269078438,522.2361450195312,522.0980909675387
1181,1181,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001181.jpg,0,1,0,0,0,-1206.2672119140625,338.1440734863281,-749.3748779296875,76.33161163330078,-756.7141723632812,76.70187377929688,-33.26618957519531,7.614202976226807,-764.3370971679688,77.8931884765625,-27.772829055786133,9.233684539794922,-749.3875732421875,76.31156921386719,0.5883892774581909,0.06448473781347275,0.007747551891952753,0.3393784761428833,0,-749.3779296875,76.35306549072266,0.005304635502398014,-0.021010523661971092,-0.0010199574753642082,-0.029639843851327896,7.0,7.0,-749.5309079639335,76.29462059534289,526.5760498046875,526.4723993955741
1182,1182,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001182.jpg,0,1,0,0,0,-1209.4635009765625,338.56793212890625,-749.3779296875,76.35306549072266,-757.0506591796875,76.60835266113281,-33.26963424682617,7.631419658660889,-764.298095703125,77.847900390625,-27.772829055786133,9.233684539794922,-749.37890625,76.38920593261719,0.5882190465927124,0.06464260071516037,0.00775598781183362,0.3393823802471161,0,-749.3834228515625,76.34388732910156,0.004491196945309639,0.009707865305244923,-0.0008134385570883751,0.03071838989853859,7.0,7.0,-749.5055454079096,76.30309284230384,529.561279296875,529.4753694147843
1183,1183,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001183.jpg,0,1,0,0,0,-1212.97705078125,339.0338439941406,-749.3834228515625,76.34388732910156,-756.125732421875,76.90476989746094,-33.258270263671875,7.561164379119873,-764.384033203125,77.97848510742188,-27.772829055786133,9.233684539794922,-749.39013671875,76.31938934326172,0.5891990065574646,0.06414692103862762,0.007728679105639458,0.33892539143562317,0,-749.3653564453125,76.40227508544922,-0.011787047609686852,-0.059971585869789124,-0.01627824455499649,-0.06967945396900177,7.0,7.0,-749.4814375480677,76.32014890415249,532.8331298828125,532.7726241786819
1184,1184,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001184.jpg,0,1,0,0,0,-1216.17333984375,339.4576416015625,-749.3653564453125,76.40227508544922,-756.5338745117188,76.78886413574219,-33.260536193847656,7.57279109954834,-764.368408203125,77.95217895507812,-27.772829055786133,9.233684539794922,-749.3355102539062,76.49444580078125,0.5894789099693298,0.064310222864151,0.00773680629208684,0.3384740948677063,0,-749.3641357421875,76.41921997070312,0.0005790685536339879,-0.016978926956653595,0.012366116046905518,0.04299265891313553,7.0,7.0,-749.4612655213762,76.33718584730795,535.817138671875,535.7728385749128
1185,1185,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001185.jpg,0,1,0,0,0,-1219.50439453125,339.87677001953125,-749.3641357421875,76.41921997070312,-755.9146118164062,76.98234558105469,-33.253421783447266,7.546191215515137,-764.4160766601562,78.00950622558594,-27.772829055786133,9.233684539794922,-749.371337890625,76.41544342041016,0.5895686745643616,0.06405562907457352,0.007723718415945768,0.33865195512771606,0,-749.3500366210938,76.46188354492188,-0.009505790658295155,-0.043915893882513046,-0.01008485909551382,-0.02693696692585945,7.0,7.0,-749.4421378333707,76.35862972249606,538.9179077148438,538.8880546435511
1186,1186,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001186.jpg,0,1,0,0,0,-1222.8397216796875,340.29638671875,-749.3500366210938,76.46188354492188,-755.2007446289062,77.31376647949219,-33.24385070800781,7.496663570404053,-764.461181640625,78.13941955566406,-27.772829055786133,9.233684539794922,-749.3294677734375,76.51741027832031,0.591029167175293,0.06372297555208206,0.0077031562104821205,0.33754462003707886,0,-749.3071899414062,76.55115509033203,-0.033160436898469925,-0.09330397844314575,-0.023654647171497345,-0.049388084560632706,7.0,7.0,-749.4189312641432,76.39173771115519,542.0282592773438,542.0082181715518
1187,1187,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001187.jpg,0,1,0,0,0,-1226.1712646484375,340.715576171875,-749.3071899414062,76.55115509033203,-755.3792724609375,77.22319793701172,-33.24585723876953,7.490941047668457,-764.4481201171875,78.12286376953125,-27.772829055786133,9.233684539794922,-749.25,76.66373443603516,0.5915757417678833,0.06359843909740448,0.007695683278143406,0.3371301293373108,0,-749.2872314453125,76.59230041503906,-0.015492919832468033,-0.043026141822338104,0.017667517066001892,0.05027783662080765,7.0,7.0,-749.3962832559495,76.42622785549443,545.1417236328125,545.1268132419323
1188,1188,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001188.jpg,0,1,0,0,0,-1229.704833984375,341.18719482421875,-749.2872314453125,76.59230041503906,-754.33251953125,77.61045837402344,-33.24571228027344,7.46274995803833,-764.476318359375,78.2149658203125,-27.772829055786133,9.233684539794922,-749.2786865234375,76.60938262939453,0.5929391384124756,0.06312897056341171,0.007668498903512955,0.33626341819763184,0,-749.2223510742188,76.67210388183594,-0.05607225000858307,-0.08622041344642639,-0.040579330176115036,-0.04319427162408829,7.0,7.0,-749.366372679671,76.46851039095023,548.481201171875,548.4532972794046
1189,1189,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001189.jpg,0,1,0,0,0,-1232.9510498046875,341.6204833984375,-749.2223510742188,76.67210388183594,-754.9453735351562,77.38101196289062,-33.250877380371094,7.492249488830566,-764.4464111328125,78.13491821289062,-27.772829055786133,9.233684539794922,-749.135009765625,76.771240234375,0.5923144221305847,0.06339451670646667,0.007684382610023022,0.3366066813468933,0,-749.2078857421875,76.6778335571289,-0.013777879998087883,-0.007228072267025709,0.04229436814785004,0.0789923444390297,7.0,7.0,-749.3391181740035,76.50450704474102,551.545166015625,551.5133555350543
1190,1190,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001190.jpg,0,1,0,0,0,-1236.1795654296875,342.0513916015625,-749.2078857421875,76.6778335571289,-756.984375,76.60380554199219,-33.267356872558594,7.6105523109436035,-764.34765625,77.89625549316406,-27.772829055786133,9.233684539794922,-749.2186279296875,76.64652252197266,0.586918294429779,0.06444863975048065,0.007750491611659527,0.3408825695514679,0,-749.321044921875,76.5531005859375,0.09932610392570496,0.13600602746009827,0.11310398578643799,0.14323410391807556,7.0,7.0,-749.3360101730516,76.51286352487101,554.5453491210938,554.5514919176189
1191,1191,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001191.jpg,0,1,0,0,0,-1239.64599609375,342.50152587890625,-749.321044921875,76.5531005859375,-756.8433227539062,76.67899322509766,-33.2625732421875,7.584637641906738,-764.363525390625,77.9456558227539,-27.772829055786133,9.233684539794922,-749.498046875,76.3631362915039,0.5865975618362427,0.064252570271492,0.007740754634141922,0.3414091169834137,0,-749.3971557617188,76.50275421142578,0.07035650312900543,0.05811695754528046,-0.028969600796699524,-0.07788906991481781,7.0,7.0,-749.3465251897421,76.51112505768272,557.7627563476562,557.8032489128987
1192,1192,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001192.jpg,0,1,0,0,0,-1242.7999267578125,342.9110412597656,-749.3971557617188,76.50275421142578,-756.7733154296875,76.63386535644531,-33.271820068359375,7.601171493530273,-764.3861694335938,77.91983795166016,-27.772829055786133,9.233684539794922,-749.4547729492188,76.4896011352539,0.5876163840293884,0.06432292610406876,0.0077417888678610325,0.3403189480304718,0,-749.4285888671875,76.46002960205078,0.02673601359128952,0.045810677111148834,-0.04362048953771591,-0.012306280434131622,7.0,7.0,-749.3606374250944,76.50233833110944,560.7240600585938,560.763701797207
1193,1193,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001193.jpg,0,1,0,0,0,-1245.952880859375,343.3204345703125,-749.4285888671875,76.46002960205078,-757.2820434570312,76.41108703613281,-33.2860107421875,7.672115325927734,-764.302001953125,77.78280639648438,-27.772829055786133,9.233684539794922,-749.4376831054688,76.42111206054688,0.5862915515899658,0.06484691053628922,0.007771598175168037,0.34108999371528625,0,-749.4454956054688,76.37345123291016,0.0076510729268193245,0.08788124471902847,-0.01908494159579277,0.04207056760787964,7.0,7.0,-749.3752302224232,76.48017401773375,563.7200317382812,563.7313968228865
1194,1194,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001194.jpg,0,1,0,0,0,-1249.2528076171875,343.77008056640625,-749.4454956054688,76.37345123291016,-757.1964721679688,76.4716567993164,-33.28873825073242,7.656219482421875,-764.3114013671875,77.81755828857422,-27.772829055786133,9.233684539794922,-749.4551391601562,76.26494598388672,0.5862097144126892,0.0647316500544548,0.007766163907945156,0.34129253029823303,0,-749.4591064453125,76.33900451660156,0.009889666922390461,0.03569349646568298,0.0022385939955711365,-0.05218774825334549,7.0,7.0,-749.3896541555775,76.45589753772992,566.8449096679688,566.8509897996771
1195,1195,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001195.jpg,0,1,0,0,0,-1252.54345703125,344.21844482421875,-749.4591064453125,76.33900451660156,-757.6390380859375,76.26780700683594,-33.304893493652344,7.724758625030518,-764.2342529296875,77.68151092529297,-27.772829055786133,9.233684539794922,-749.4710693359375,76.33062744140625,0.5848444700241089,0.06532035022974014,0.007799163926392794,0.34203600883483887,0,-749.461669921875,76.25840759277344,-0.005978783592581749,0.08041573315858841,-0.015868451446294785,0.044722236692905426,7.0,7.0,-749.4020384829037,76.42193580618564,569.99462890625,569.9704003727629
1196,1196,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001196.jpg,0,1,0,0,0,-1255.8385009765625,344.66741943359375,-749.461669921875,76.25840759277344,-757.7791137695312,76.25275421142578,-33.31022644042969,7.742166519165039,-764.1612548828125,77.62887573242188,-27.772829055786133,9.233684539794922,-749.458740234375,76.15473175048828,0.5845367312431335,0.0654621496796608,0.007807003799825907,0.34219416975975037,0,-749.4453125,76.19210052490234,-0.02328147552907467,0.06420408934354782,-0.01730269193649292,-0.01621164381504059,7.0,7.0,-749.4094801810205,76.38241174776299,573.1605834960938,573.1031307303405
1197,1197,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001197.jpg,0,1,0,0,0,-1259.270263671875,345.1302185058594,-749.4453125,76.19210052490234,-757.5473022460938,76.37395477294922,-33.299015045166016,7.726184844970703,-764.1954345703125,77.68562316894531,-27.772829055786133,9.233684539794922,-749.4194946289062,76.13294219970703,0.5856581926345825,0.06515682488679886,0.007789002265781164,0.34139594435691833,0,-749.4307861328125,76.18054962158203,-0.015667011961340904,0.00994904339313507,0.007614463567733765,-0.05425504595041275,7.0,7.0,-749.4131440992783,76.34769814581314,576.4288330078125,576.366485519382
1198,1198,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001198.jpg,0,1,0,0,0,-1262.3984375,345.5520935058594,-749.4307861328125,76.18054962158203,-757.7228393554688,76.31654357910156,-33.30815124511719,7.748174667358398,-764.1470336914062,77.63579559326172,-27.772829055786133,9.233684539794922,-749.4171752929688,76.19638061523438,0.586122989654541,0.06516913324594498,0.007788592949509621,0.34091925621032715,0,-749.41064453125,76.15254211425781,-0.022991979494690895,0.02571912668645382,-0.007324967533349991,0.01577008329331875,7.0,7.0,-749.4127142563393,76.31413777009685,579.42431640625,579.3474165477862
1199,1199,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001199.jpg,0,1,0,0,0,-1265.8262939453125,346.0143737792969,-749.41064453125,76.15254211425781,-757.6974487304688,76.30077362060547,-33.303321838378906,7.753667831420898,-764.1448974609375,77.62364959716797,-27.772829055786133,9.233684539794922,-749.3876953125,76.11630249023438,0.5862410664558411,0.06519611179828644,0.007789861410856247,0.3407730162143707,0,-749.3936157226562,76.13070678710938,-0.01924358867108822,0.01991095393896103,0.0037483908236026764,-0.00580817274749279,7.0,7.0,-749.4094299409076,76.28259371451216,582.7005004882812,582.6161777749237
1200,1200,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001200.jpg,0,1,0,0,0,-1269.2608642578125,346.46221923828125,-749.3936157226562,76.13070678710938,-757.5694580078125,76.31827545166016,-33.31120300292969,7.73878288269043,-764.1521606445312,77.62012481689453,-27.772829055786133,9.233684539794922,-749.378173828125,76.1119613647461,0.5858769416809082,0.06524335592985153,0.007793792057782412,0.34108585119247437,0,-749.3798828125,76.11792755126953,-0.015007976442575455,0.01125443633645773,0.004235612228512764,-0.0086565176025033,7.0,7.0,-749.4043488131413,76.25427658661127,585.9712524414062,585.8866178044382
1201,1201,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001201.jpg,0,1,0,0,0,-1272.418701171875,346.87396240234375,-749.3798828125,76.11792755126953,-754.7437744140625,77.19190216064453,-33.260223388671875,7.570491313934326,-764.4522094726562,77.931884765625,-27.772829055786133,9.233684539794922,-749.3677978515625,76.10967254638672,0.5886437296867371,0.06423313170671463,0.007735716179013252,0.3393874168395996,0,-749.300048828125,76.27227783203125,-0.06305421143770218,-0.16193097829818726,-0.048046234995126724,-0.17318540811538696,7.0,7.0,-749.3864126691418,76.25737220479351,588.9638671875,588.8939749280469
1202,1202,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001202.jpg,0,1,0,0,0,-1275.558837890625,347.2834167480469,-749.300048828125,76.27227783203125,-752.408203125,78.11991882324219,-33.25975036621094,7.479096412658691,-764.618896484375,78.15243530273438,-27.772829055786133,9.233684539794922,-749.1871337890625,76.51019287109375,0.5981246829032898,0.06269899010658264,0.007632153108716011,0.3315441608428955,0,-749.10888671875,76.48643493652344,-0.16742929816246033,-0.23318158090114594,-0.10437508672475815,-0.07125060260295868,7.0,7.0,-749.3386873946938,76.29676341027249,592.0139770507812,591.896454690487
1203,1203,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001203.jpg,0,1,0,0,0,-1279.799072265625,347.852783203125,-749.10888671875,76.48643493652344,-751.210205078125,78.78140258789062,-33.22523498535156,7.416464328765869,-764.6783447265625,78.46885681152344,-27.772829055786133,9.233684539794922,-748.862060546875,76.73049926757812,0.6068177819252014,0.06105702370405197,0.007519525475800037,0.3246057331562042,0,-748.9080810546875,76.75069427490234,-0.17171745002269745,-0.2840229570865631,-0.004288151860237122,-0.050841376185417175,7.0,7.0,-749.2646373617983,76.37482448911689,596.1053466796875,595.958948826383
1204,1204,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001204.jpg,0,1,0,0,0,-1284.0147705078125,348.41888427734375,-748.9080810546875,76.75069427490234,-750.3092041015625,79.1622314453125,-33.20919418334961,7.379484176635742,-764.6677856445312,78.51966094970703,-27.772829055786133,9.233684539794922,-748.7024536132812,77.04000854492188,0.61622554063797,0.06001398339867592,0.00743338605388999,0.3163270354270935,0,-748.6572875976562,76.93932342529297,-0.22942698001861572,-0.21410644054412842,-0.057709529995918274,0.06991651654243469,7.0,7.0,-749.1601933120123,76.47189961530455,600.2572631835938,600.0204839953996
1205,1205,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001205.jpg,0,1,0,0,0,-1286.021484375,348.6810607910156,-748.6572875976562,76.93932342529297,-746.6043701171875,78.59144592285156,-33.222076416015625,7.400543212890625,-764.6356201171875,78.47938537597656,-27.772829055786133,9.233684539794922,-748.3814697265625,77.09013366699219,0.6078741550445557,0.058770231902599335,0.007393084932118654,0.32596251368522644,0,-748.4556884765625,77.02430725097656,-0.19147539138793945,-0.10583774000406265,0.03795158863067627,0.10826870054006577,7.0,7.0,-749.0390418068131,76.56689543815436,602.3075561523438,601.993573563855
1206,1206,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001206.jpg,0,1,0,0,0,-1288.03125,348.94366455078125,-748.4556884765625,77.02430725097656,-746.356201171875,78.78480529785156,-33.221282958984375,7.389074325561523,-764.7103881835938,78.50187683105469,-27.772829055786133,9.233684539794922,-748.2786865234375,77.05746459960938,0.6120510101318359,0.05818299576640129,0.007348062004894018,0.3224179446697235,0,-748.3187255859375,77.09144592285156,-0.12909018993377686,-0.08125367760658264,0.0623852014541626,0.02458406239748001,7.0,7.0,-748.9151712668432,76.65710075340034,604.3121948242188,603.975263709699
1207,1207,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001207.jpg,0,1,0,0,0,-1290.234130859375,349.23150634765625,-748.3187255859375,77.09144592285156,-747.3065185546875,78.04911804199219,-33.22745132446289,7.42388391494751,-764.5581665039062,78.39244842529297,-27.772829055786133,9.233684539794922,-748.2140502929688,77.14966583251953,0.5971229672431946,0.058833517134189606,0.0074247620068490505,0.33661869168281555,0,-748.416259765625,77.06846618652344,0.09455521404743195,0.03317072242498398,0.2236454039812088,0.11442440003156662,7.0,7.0,-748.8293750078365,76.72784198738773,606.3327026367188,606.1166197592984
1208,1208,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001208.jpg,0,1,0,0,0,-1291.4052734375,349.619873046875,-748.416259765625,77.06846618652344,-747.0104370117188,78.28550720214844,-33.228397369384766,7.422094345092773,-764.6239013671875,78.45231628417969,-27.772829055786133,9.233684539794922,-748.6310424804688,77.00042724609375,0.5965176224708557,0.05893369019031525,0.007433324120938778,0.3371153175830841,0,-748.48095703125,77.08900451660156,0.06650722771883011,-0.013577492907643318,-0.028047986328601837,-0.04674821346998215,7.0,7.0,-748.7694586521525,76.78994998414532,607.486572265625,607.3629840599219
1209,1209,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001209.jpg,0,1,0,0,0,-1292.5743408203125,350.0075378417969,-748.48095703125,77.08900451660156,-750.742919921875,75.17967224121094,-33.29432678222656,7.652362823486328,-764.2528686523438,77.77363586425781,-27.772829055786133,9.233684539794922,-748.5292358398438,77.13130187988281,0.5821402072906494,0.06316088140010834,0.007697834633290768,0.3470010757446289,0,-748.59130859375,76.67146301269531,0.06555251032114029,0.4268738031387329,-0.0009547173976898193,0.4404512941837311,7.0,7.0,-748.7388227407424,76.76957414821723,608.7940063476562,608.6181524800984
1210,1210,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001210.jpg,0,1,0,0,0,-1293.859619140625,350.4337463378906,-748.59130859375,76.67146301269531,-751.1943359375,74.80088806152344,-33.300384521484375,7.706144332885742,-764.1497192382812,77.63067626953125,-27.772829055786133,9.233684539794922,-748.7244873046875,76.03488159179688,0.579991340637207,0.06348320841789246,0.007721889764070511,0.3488035798072815,0,-748.6600341796875,76.35475158691406,0.03482891619205475,0.3222053349018097,-0.03072359412908554,-0.10466846823692322,7.0,7.0,-748.7252737169686,76.69823840265006,610.214599609375,610.00211709882
1211,1211,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001211.jpg,0,1,0,0,0,-1294.1920166015625,351.39898681640625,-748.6600341796875,76.35475158691406,-750.22412109375,75.66173553466797,-33.27778625488281,7.608524322509766,-764.3200073242188,77.85708618164062,-27.772829055786133,9.233684539794922,-748.7079467773438,76.08845520019531,0.5811909437179565,0.0630941167473793,0.007699492387473583,0.3480154573917389,0,-748.7005615234375,76.30455017089844,0.03498809039592743,0.05420776084065437,0.00015917420387268066,-0.2679975628852844,7.0,7.0,-748.7210240379139,76.63053706199781,610.9319458007812,610.7669806962496
1212,1212,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001212.jpg,0,1,0,0,0,-1294.5579833984375,352.4612731933594,-748.7005615234375,76.30455017089844,-748.735595703125,76.99887084960938,-33.23101043701172,7.4712324142456055,-764.4412841796875,78.14445495605469,-27.772829055786133,9.233684539794922,-748.7269897460938,76.38760375976562,0.5843991041183472,0.06229465454816818,0.0076506249606609344,0.345655620098114,0,-748.6698608398438,76.45716094970703,-0.014380769804120064,-0.15500250458717346,-0.049368858337402344,-0.20921026170253754,7.0,7.0,-748.7122256618843,76.60072211125129,611.6961059570312,611.5935209616893
1213,1213,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001213.jpg,0,1,0,0,0,-1294.921630859375,353.5173034667969,-748.6698608398438,76.45716094970703,-747.0179443359375,78.414794921875,-33.20176696777344,7.3814826011657715,-764.6090087890625,78.49699401855469,-27.772829055786133,9.233684539794922,-748.603515625,76.711181640625,0.5937879681587219,0.06060323864221573,0.00753752700984478,0.3380712568759918,0,-748.5654296875,76.74474334716797,-0.07341615855693817,-0.29701781272888184,-0.05903539061546326,-0.14201530814170837,7.0,7.0,-748.6869816147764,76.62548899521572,612.460693359375,612.4062123760128
