frame_id,image_path,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y
271,/yh/study/new_data/model_dataset_flight/vi/vi_000271.jpg,-609.2074584960938,61.02897644042969,-609.2074584960938,61.02897644042969,0.0,-611.5458984375,57.98674011230469,3.8371217384554726,36,68.92138671875,63.60618591308594,-610.1047973632812,59.24723815917969,1.994945699871816,-612.591796875,60.104393005371094,-610.1047973632812,59.24723815917969
272,/yh/study/new_data/model_dataset_flight/vi/vi_000272.jpg,-606.6270751953125,60.798919677734375,-606.6270751953125,60.798919677734375,0.0,-606.33349609375,57.862403869628906,2.9511546520180127,36,69.5245361328125,62.96837615966797,-606.9292602539062,59.1428337097168,1.6834299935257262,-607.6317138671875,59.64604187011719,-606.9292602539062,59.1428337097168
273,/yh/study/new_data/model_dataset_flight/vi/vi_000273.jpg,-604.047607421875,60.56893539428711,-604.047607421875,60.56893539428711,0.0,-606.0182495117188,57.75788879394531,3.432988965254173,36,69.52501678466797,62.903770446777344,-604.0234375,58.870391845703125,1.6987155063634751,-604.9636840820312,59.010372161865234,-604.0234375,58.870391845703125
274,/yh/study/new_data/model_dataset_flight/vi/vi_000274.jpg,-603.1896362304688,60.42048645019531,-603.1896362304688,60.42048645019531,0.0,-606.1112060546875,57.771568298339844,3.943645218958593,36,69.31655883789062,62.91336441040039,-602.2202758789062,58.64452362060547,2.0232902568010696,-604.6058349609375,58.8195686340332,-602.2202758789062,58.64452362060547
275,/yh/study/new_data/model_dataset_flight/vi/vi_000275.jpg,-602.3318481445312,60.272071838378906,-602.3318481445312,60.272071838378906,0.0,-606.251953125,57.824790954589844,4.621299252597182,36,69.4061279296875,62.95966339111328,-601.0650634765625,58.011016845703125,2.5917393917801177,-603.8717041015625,57.546592712402344,-601.0650634765625,58.011016845703125
276,/yh/study/new_data/model_dataset_flight/vi/vi_000276.jpg,-601.4740600585938,60.1236572265625,-601.4740600585938,60.1236572265625,0.0,-601.2050170898438,57.687171936035156,2.4512944927099087,36,64.66030883789062,62.909942626953125,-598.5851440429688,57.56233596801758,3.8608551299950076,-598.7122192382812,57.48031997680664,-598.5851440429688,57.56233596801758
277,/yh/study/new_data/model_dataset_flight/vi/vi_000277.jpg,-601.4366455078125,60.10139465332031,-601.4366455078125,60.10139465332031,0.0,-601.2332763671875,57.69663619995117,2.413342542286298,36,64.51541900634766,63.06105422973633,-598.39990234375,57.59186553955078,3.9394854254505387,-601.8218383789062,58.23179626464844,-598.39990234375,57.59186553955078
278,/yh/study/new_data/model_dataset_flight/vi/vi_000278.jpg,-601.399169921875,60.07913589477539,-601.399169921875,60.07913589477539,0.0,-601.4942016601562,57.78899383544922,2.2921129298478022,36,64.76504516601562,63.384864807128906,-599.4610595703125,58.1093864440918,2.763364730415085,-603.958740234375,59.31787109375,-599.4610595703125,58.1093864440918
279,/yh/study/new_data/model_dataset_flight/vi/vi_000279.jpg,-601.3616943359375,60.05686569213867,-601.3616943359375,60.05686569213867,0.0,-601.7416381835938,57.94581985473633,2.144964301564387,36,64.81303405761719,63.48640441894531,-599.8150634765625,58.245941162109375,2.3814942092377382,-602.2177734375,58.60247039794922,-599.8150634765625,58.245941162109375
280,/yh/study/new_data/model_dataset_flight/vi/vi_000280.jpg,-601.0995483398438,60.101402282714844,-601.0995483398438,60.101402282714844,0.0,-601.4596557617188,57.732749938964844,2.3958696293500252,36,64.86212158203125,63.03706741333008,-600.5542602539062,58.22086715698242,1.9579967966722618,-602.95947265625,58.253421783447266,-600.5542602539062,58.22086715698242
281,/yh/study/new_data/model_dataset_flight/vi/vi_000281.jpg,-600.837646484375,60.145896911621094,-600.837646484375,60.145896911621094,0.0,-601.1864013671875,57.69407653808594,2.476500174110156,36,64.86056518554688,63.02387619018555,-599.392822265625,58.04591751098633,2.549005787788034,-598.4090576171875,57.851287841796875,-599.392822265625,58.04591751098633
282,/yh/study/new_data/model_dataset_flight/vi/vi_000282.jpg,-600.5753784179688,60.19044876098633,-600.5753784179688,60.19044876098633,0.0,-601.138427734375,57.70675277709961,2.546717548743983,36,65.00504302978516,63.1572265625,-598.4633178710938,58.0790901184082,2.986408389898352,-598.0567626953125,58.23627853393555,-598.4633178710938,58.0790901184082
283,/yh/study/new_data/model_dataset_flight/vi/vi_000283.jpg,-599.8977661132812,60.17464828491211,-599.8977661132812,60.17464828491211,0.0,-601.1187133789062,57.69060516357422,2.7678841113932595,36,65.071044921875,63.10673522949219,-598.14501953125,58.27483367919922,2.584843538186065,-598.7423706054688,58.63278579711914,-598.14501953125,58.27483367919922
284,/yh/study/new_data/model_dataset_flight/vi/vi_000284.jpg,-599.28173828125,60.16028594970703,-599.28173828125,60.16028594970703,0.0,-601.1728515625,57.72582244873047,3.0826809728071445,36,64.9161605834961,63.164588928222656,-598.4335327148438,58.29737091064453,2.046925774337649,-599.7850341796875,58.315467834472656,-598.4335327148438,58.29737091064453
285,/yh/study/new_data/model_dataset_flight/vi/vi_000285.jpg,-598.6656494140625,60.14591979980469,-598.6656494140625,60.14591979980469,0.0,-601.1611328125,57.70810317993164,3.4886082130280007,36,64.78055572509766,63.034263610839844,-599.3489379882812,58.8216667175293,1.490144121074792,-601.3032836914062,59.57063674926758,-599.3489379882812,58.8216667175293
286,/yh/study/new_data/model_dataset_flight/vi/vi_000286.jpg,-597.80810546875,60.045772552490234,-597.80810546875,60.045772552490234,0.0,-601.0888671875,57.67981719970703,4.044890874495744,36,64.92515563964844,63.160091400146484,-599.7951049804688,59.177490234375,2.1684282887663398,-600.5938110351562,59.50103759765625,-599.7951049804688,59.177490234375
287,/yh/study/new_data/model_dataset_flight/vi/vi_000287.jpg,-596.9498291015625,59.94552993774414,-596.9498291015625,59.94552993774414,0.0,-597.080810546875,57.7188720703125,2.2305069821929213,36,60.93962097167969,63.371421813964844,-598.8589477539062,59.466835021972656,1.9682181919472965,-597.5071411132812,59.615638732910156,-598.8589477539062,59.466835021972656
288,/yh/study/new_data/model_dataset_flight/vi/vi_000288.jpg,-596.0921020507812,59.845359802246094,-596.0921020507812,59.845359802246094,0.0,-597.2214965820312,57.7783088684082,2.355468439673413,36,61.4764518737793,63.620697021484375,-597.8741455078125,59.606868743896484,1.7979312744542282,-596.740234375,59.4997673034668,-597.8741455078125,59.606868743896484
289,/yh/study/new_data/model_dataset_flight/vi/vi_000289.jpg,-594.8851928710938,59.681861877441406,-594.8851928710938,59.681861877441406,0.0,-596.801025390625,57.62264633178711,2.812611403368368,36,60.28316879272461,63.209266662597656,-596.9500122070312,59.718013763427734,2.065135794305485,-596.1835327148438,59.59496307373047,-596.9500122070312,59.718013763427734
290,/yh/study/new_data/model_dataset_flight/vi/vi_000290.jpg,-593.7744140625,59.53138732910156,-593.7744140625,59.53138732910156,0.0,-596.7752685546875,57.576416015625,3.5814857977937278,36,59.95790100097656,63.10436248779297,-596.0276489257812,59.58967971801758,2.2539887647704924,-595.4448852539062,59.14548873901367,-596.0276489257812,59.58967971801758
291,/yh/study/new_data/model_dataset_flight/vi/vi_000291.jpg,-592.55859375,59.36668395996094,-592.55859375,59.36668395996094,0.0,-593.104248046875,57.42347717285156,2.018363502733363,36,62.386009216308594,63.86077117919922,-594.2611694335938,59.52376174926758,1.7098062434843857,-592.5370483398438,59.27396011352539,-594.2611694335938,59.52376174926758
292,/yh/study/new_data/model_dataset_flight/vi/vi_000292.jpg,-590.8184204101562,59.179298400878906,-590.8184204101562,59.179298400878906,0.0,-592.9848022460938,57.39811325073242,2.804608849408824,36,62.233787536621094,63.76260757446289,-592.793701171875,59.58303451538086,2.016119276672226,-591.9459228515625,59.57878494262695,-592.793701171875,59.58303451538086
293,/yh/study/new_data/model_dataset_flight/vi/vi_000293.jpg,-589.0809326171875,58.99219512939453,-589.0809326171875,58.99219512939453,0.0,-593.051025390625,57.43140411376953,4.26587684118475,36,62.481597900390625,63.7965202331543,-591.8320922851562,59.3615608215332,2.7758441118310304,-591.93359375,58.944313049316406,-591.8320922851562,59.3615608215332
294,/yh/study/new_data/model_dataset_flight/vi/vi_000294.jpg,-587.4931640625,58.82122039794922,-587.4931640625,58.82122039794922,0.0,-588.302734375,57.23598098754883,1.7799966514485148,36,68.94259643554688,63.854373931884766,-589.2301635742188,59.2529182434082,1.789840868201725,-586.6636962890625,59.10181427001953,-589.2301635742188,59.2529182434082
295,/yh/study/new_data/model_dataset_flight/vi/vi_000295.jpg,-585.1982421875,58.60494613647461,-585.1982421875,58.60494613647461,0.0,-588.302978515625,57.233741760253906,3.394052019127862,36,69.12596130371094,63.91035842895508,-588.5045166015625,59.39414596557617,3.399159730188957,-589.5517578125,59.64778137207031,-588.5045166015625,59.39414596557617
296,/yh/study/new_data/model_dataset_flight/vi/vi_000296.jpg,-582.7028198242188,58.369781494140625,-582.7028198242188,58.369781494140625,0.0,-582.8673095703125,57.196067810058594,1.1851838206672418,36,66.9322280883789,64.17169952392578,-584.88623046875,59.46942901611328,2.444689492600844,-581.3506469726562,59.56549835205078,-584.88623046875,59.46942901611328
297,/yh/study/new_data/model_dataset_flight/vi/vi_000297.jpg,-580.4057006835938,58.15330123901367,-580.4057006835938,58.15330123901367,0.0,-582.9527587890625,57.27878189086914,2.6930074420456385,36,67.06898498535156,64.61956024169922,-582.8273315429688,59.452388763427734,2.7480764936889144,-582.4407958984375,59.38848876953125,-582.8273315429688,59.452388763427734
298,/yh/study/new_data/model_dataset_flight/vi/vi_000298.jpg,-577.5111083984375,57.838523864746094,-577.5111083984375,57.838523864746094,0.0,-578.6215209960938,53.547386169433594,4.432479989482815,36,62.11992645263672,63.03528594970703,-580.8562622070312,57.91568374633789,3.3460435816762057,-580.7039184570312,55.669490814208984,-580.8562622070312,57.91568374633789
299,/yh/study/new_data/model_dataset_flight/vi/vi_000299.jpg,-574.6156005859375,57.523643493652344,-574.6156005859375,57.523643493652344,0.0,-578.6300048828125,53.550872802734375,5.6478623231613305,36,62.45001220703125,63.147850036621094,-579.2687377929688,56.61048889160156,4.741891731651526,-579.6989135742188,55.22218322753906,-579.2687377929688,56.61048889160156
300,/yh/study/new_data/model_dataset_flight/vi/vi_000300.jpg,-571.7047119140625,57.20708465576172,-571.7047119140625,57.20708465576172,0.0,-574.3154907226562,53.716278076171875,4.3591164888667455,36,61.85310363769531,63.77739715576172,-575.9114379882812,55.59550857543945,4.5048553501948065,-573.6922607421875,54.954383850097656,-575.9114379882812,55.59550857543945
301,/yh/study/new_data/model_dataset_flight/vi/vi_000301.jpg,-568.8550415039062,56.87386703491211,-568.8550415039062,56.87386703491211,0.0,-570.5894775390625,53.794132232666016,3.5345487423735324,36,59.543312072753906,63.668373107910156,-572.7734985351562,54.75233840942383,4.45591620371375,-571.4402465820312,54.519737243652344,-572.7734985351562,54.75233840942383
302,/yh/study/new_data/model_dataset_flight/vi/vi_000302.jpg,-566.25830078125,56.570220947265625,-566.25830078125,56.570220947265625,0.0,-570.840576171875,53.64306640625,5.437414961405455,36,58.22097396850586,63.5335693359375,-569.4425659179688,54.297279357910156,3.9122637857823754,-568.1660766601562,54.69115447998047,-569.4425659179688,54.297279357910156
303,/yh/study/new_data/model_dataset_flight/vi/vi_000303.jpg,-563.42236328125,56.23860549926758,-563.42236328125,56.23860549926758,0.0,-567.362060546875,53.739959716796875,4.665237967245801,36,62.27028274536133,64.04072570800781,-567.003662109375,54.409828186035156,4.021209738091647,-567.2980346679688,55.55315399169922,-567.003662109375,54.409828186035156
304,/yh/study/new_data/model_dataset_flight/vi/vi_000304.jpg,-561.7368774414062,56.00497055053711,-561.7368774414062,56.00497055053711,0.0,-567.2902221679688,53.76861572265625,5.986728703409363,36,62.21814727783203,64.22103118896484,-565.306396484375,54.30934524536133,3.9517858461294435,-566.623779296875,54.86360168457031,-565.306396484375,54.30934524536133
305,/yh/study/new_data/model_dataset_flight/vi/vi_000305.jpg,-559.8888549804688,55.748802185058594,-559.8888549804688,55.748802185058594,0.0,-567.2030029296875,53.779029846191406,7.574745097363155,36,62.09844207763672,64.36531066894531,-564.5238647460938,54.394927978515625,4.828694533161263,-566.8507690429688,55.09241485595703,-564.5238647460938,54.394927978515625
306,/yh/study/new_data/model_dataset_flight/vi/vi_000306.jpg,-560.1390380859375,55.755977630615234,-560.1390380859375,55.755977630615234,0.0,-567.23291015625,53.78635025024414,7.362231520909082,36,61.92949676513672,64.29735565185547,-564.1024780273438,54.95565414428711,4.043435896845996,-566.3826293945312,56.18711471557617,-564.1024780273438,54.95565414428711
307,/yh/study/new_data/model_dataset_flight/vi/vi_000307.jpg,-560.3895874023438,55.76316452026367,-560.3895874023438,55.76316452026367,0.0,-567.2492065429688,53.7934684753418,7.136811421342849,36,62.12861633300781,64.31465148925781,-564.2991943359375,55.364479064941406,3.929882500468665,-566.9385986328125,56.077510833740234,-564.2991943359375,55.364479064941406
308,/yh/study/new_data/model_dataset_flight/vi/vi_000308.jpg,-560.6649780273438,55.77106475830078,-560.6649780273438,55.77106475830078,0.0,-567.2429809570312,53.79494857788086,6.868417408799115,36,62.15462875366211,64.12757110595703,-564.2915649414062,55.721778869628906,3.6269218001042622,-565.996826171875,56.18714904785156,-564.2915649414062,55.721778869628906
309,/yh/study/new_data/model_dataset_flight/vi/vi_000309.jpg,-561.0635375976562,55.83820343017578,-561.0635375976562,55.83820343017578,0.0,-567.1958618164062,53.71179962158203,6.490531063100292,36,62.61105728149414,64.04801177978516,-564.2797241210938,55.92885208129883,3.217463742063214,-565.5780029296875,56.061912536621094,-564.2797241210938,55.92885208129883
310,/yh/study/new_data/model_dataset_flight/vi/vi_000310.jpg,-561.426025390625,55.899269104003906,-561.426025390625,55.899269104003906,0.0,-567.2141723632812,53.77940368652344,6.164128062045706,36,62.60521697998047,64.17747497558594,-564.6950073242188,56.08602523803711,3.274312253857497,-566.304931640625,56.113948822021484,-564.6950073242188,56.08602523803711
311,/yh/study/new_data/model_dataset_flight/vi/vi_000311.jpg,-561.7883911132812,55.96030807495117,-561.7883911132812,55.96030807495117,0.0,-567.3262939453125,53.75309753417969,5.961555681893149,36,62.68973159790039,64.09163665771484,-566.1426391601562,56.3803825378418,4.374464379565525,-568.8804321289062,56.60390090942383,-566.1426391601562,56.3803825378418
312,/yh/study/new_data/model_dataset_flight/vi/vi_000312.jpg,-561.8179931640625,55.98184585571289,-561.8179931640625,55.98184585571289,0.0,-567.232666015625,53.798126220703125,5.8384341679747624,36,62.683536529541016,64.31063842773438,-567.212158203125,56.67534637451172,5.438562258374762,-568.7363891601562,56.8470573425293,-567.212158203125,56.67534637451172
313,/yh/study/new_data/model_dataset_flight/vi/vi_000313.jpg,-561.8506469726562,56.005558013916016,-561.8506469726562,56.005558013916016,0.0,-567.1427001953125,53.84225082397461,5.717143107311429,36,62.447898864746094,64.45234680175781,-567.971923828125,56.76510238647461,6.168220002171033,-568.6734008789062,56.591915130615234,-567.971923828125,56.76510238647461
314,/yh/study/new_data/model_dataset_flight/vi/vi_000314.jpg,-561.8803100585938,56.027099609375,-561.8803100585938,56.027099609375,0.0,-567.22412109375,53.846038818359375,5.771771179938045,36,62.52491760253906,64.35745239257812,-568.2407836914062,56.40046691894531,6.3714227596007795,-568.0572509765625,55.59764862060547,-568.2407836914062,56.40046691894531
315,/yh/study/new_data/model_dataset_flight/vi/vi_000315.jpg,-561.5739135742188,56.06791305541992,-561.5739135742188,56.06791305541992,0.0,-567.292236328125,53.78145980834961,6.158496859533204,36,62.636634826660156,64.1512680053711,-567.7783203125,55.77176284790039,6.211470672831326,-566.5667114257812,54.77360534667969,-567.7783203125,55.77176284790039
316,/yh/study/new_data/model_dataset_flight/vi/vi_000316.jpg,-561.2676391601562,56.10872268676758,-561.2676391601562,56.10872268676758,0.0,-567.3013916015625,53.651344299316406,6.514973297204525,36,63.041351318359375,63.8021125793457,-566.9026489257812,55.3983039855957,5.6796152853572615,-565.3673095703125,55.01570129394531,-566.9026489257812,55.3983039855957
317,/yh/study/new_data/model_dataset_flight/vi/vi_000317.jpg,-560.961181640625,56.14955139160156,-560.961181640625,56.14955139160156,0.0,-567.3152465820312,53.6518440246582,6.827348194613421,36,63.109214782714844,63.71710205078125,-567.2191162109375,55.346553802490234,6.309243236270963,-567.80859375,55.52717971801758,-567.2191162109375,55.346553802490234
318,/yh/study/new_data/model_dataset_flight/vi/vi_000318.jpg,-560.7025756835938,56.1977653503418,-560.7025756835938,56.1977653503418,0.0,-567.3189697265625,53.51941680908203,7.137942353388732,36,63.70433044433594,63.477272033691406,-567.8152465820312,55.46700668334961,7.150111575273767,-568.6817016601562,55.856544494628906,-567.8152465820312,55.46700668334961
319,/yh/study/new_data/model_dataset_flight/vi/vi_000319.jpg,-560.44384765625,56.246002197265625,-560.44384765625,56.246002197265625,0.0,-567.4375,53.57128143310547,7.487676827392416,36,63.53497314453125,63.407257080078125,-567.5665893554688,55.214847564697266,7.196994455330419,-566.9764404296875,54.96515655517578,-567.5665893554688,55.214847564697266
320,/yh/study/new_data/model_dataset_flight/vi/vi_000320.jpg,-560.1849975585938,56.29426574707031,-560.1849975585938,56.29426574707031,0.0,-567.3975219726562,53.741455078125,7.650970574700221,36,62.46730422973633,63.88412857055664,-567.6268920898438,54.97444534301758,7.55802355865623,-567.6329956054688,54.800140380859375,-567.6268920898438,54.97444534301758
321,/yh/study/new_data/model_dataset_flight/vi/vi_000321.jpg,-559.9381713867188,56.76070022583008,-559.9381713867188,56.76070022583008,0.0,-567.295654296875,53.80165100097656,7.9302286907974775,36,62.029449462890625,63.96455383300781,-567.2588500976562,55.07001876831055,7.51337078677566,-566.6444702148438,55.434173583984375,-567.2588500976562,55.07001876831055
322,/yh/study/new_data/model_dataset_flight/vi/vi_000322.jpg,-559.69091796875,57.22782516479492,-559.69091796875,57.22782516479492,0.0,-561.4439697265625,53.48405075073242,4.13388888686652,36,63.40142822265625,66.75836181640625,-565.4185180664062,54.860450744628906,6.197569243173348,-562.7508544921875,54.679161071777344,-565.4185180664062,54.860450744628906
323,/yh/study/new_data/model_dataset_flight/vi/vi_000323.jpg,-559.4190673828125,57.74142074584961,-559.4190673828125,57.74142074584961,0.0,-561.6182861328125,53.590728759765625,4.697319136879393,36,64.66923522949219,66.3276138305664,-563.171142578125,55.04767608642578,4.6189098888648745,-560.5010375976562,55.510215759277344,-563.171142578125,55.04767608642578
324,/yh/study/new_data/model_dataset_flight/vi/vi_000324.jpg,-558.9118041992188,58.914100646972656,-558.9118041992188,58.914100646972656,0.0,-561.7979125976562,58.14482498168945,2.986872400476523,36,65.11676025390625,66.12799072265625,-562.4396362304688,56.79470443725586,4.11551201364732,-562.6931762695312,59.47248458862305,-562.4396362304688,56.79470443725586
325,/yh/study/new_data/model_dataset_flight/vi/vi_000325.jpg,-558.4044799804688,60.08686065673828,-558.4044799804688,60.08686065673828,0.0,-562.3807373046875,58.07249450683594,4.457386374802575,36,66.94513702392578,65.40458679199219,-562.6343383789062,58.20901870727539,4.627957698380015,-564.2506713867188,59.735816955566406,-562.6343383789062,58.20901870727539
326,/yh/study/new_data/model_dataset_flight/vi/vi_000326.jpg,-557.8973999023438,61.259117126464844,-557.8973999023438,61.259117126464844,0.0,-562.2439575195312,58.07671356201172,5.387045160992678,36,67.3506088256836,65.15180206298828,-561.7635498046875,59.58698654174805,4.212260172370401,-561.3641357421875,60.6983757019043,-561.7635498046875,59.58698654174805
327,/yh/study/new_data/model_dataset_flight/vi/vi_000327.jpg,-557.3032836914062,62.58571243286133,-557.3032836914062,62.58571243286133,0.0,-561.9365844726562,62.215538024902344,4.648064674877023,36,66.8505859375,63.446502685546875,-560.9431762695312,61.8123664855957,3.7211398703141523,-560.7189331054688,63.86279296875,-560.9431762695312,61.8123664855957
328,/yh/study/new_data/model_dataset_flight/vi/vi_000328.jpg,-556.6494140625,64.0456771850586,-556.6494140625,64.0456771850586,0.0,-561.9397583007812,62.27581024169922,5.578545613034985,36,66.39797973632812,63.48970413208008,-560.8220825195312,63.37736511230469,4.225849391411409,-561.6917114257812,63.99650955200195,-560.8220825195312,63.37736511230469
329,/yh/study/new_data/model_dataset_flight/vi/vi_000329.jpg,-555.9979248046875,65.5003890991211,-555.9979248046875,65.5003890991211,0.0,-561.921875,62.29927062988281,6.733523993470391,36,66.39302062988281,63.44011688232422,-560.6976318359375,64.28900146484375,4.853319089042132,-561.3584594726562,63.80524826049805,-560.6976318359375,64.28900146484375
330,/yh/study/new_data/model_dataset_flight/vi/vi_000330.jpg,-555.2718505859375,67.09474182128906,-555.2718505859375,67.09474182128906,0.0,-561.95068359375,62.3809928894043,8.174731759457954,36,65.80432891845703,63.103370666503906,-561.0617065429688,64.94486999511719,6.176113735362866,-562.2854614257812,64.2041015625,-561.0617065429688,64.94486999511719
331,/yh/study/new_data/model_dataset_flight/vi/vi_000331.jpg,-554.5454711914062,68.68971252441406,-554.5454711914062,68.68971252441406,0.0,-555.9705200195312,67.60420989990234,1.7913905521583688,36,67.09181213378906,66.46068572998047,-558.411376953125,67.5245132446289,4.037687050788121,-554.8028564453125,69.89677429199219,-558.411376953125,67.5245132446289
332,/yh/study/new_data/model_dataset_flight/vi/vi_000332.jpg,-553.8839111328125,70.14241027832031,-553.8839111328125,70.14241027832031,0.0,-556.000244140625,67.67378234863281,3.251613331131163,36,67.08184814453125,66.8697280883789,-556.5885009765625,69.39595031738281,2.805710016412684,-555.0956420898438,70.0996322631836,-556.5885009765625,69.39595031738281
333,/yh/study/new_data/model_dataset_flight/vi/vi_000333.jpg,-552.7705078125,72.56969451904297,-552.7705078125,72.56969451904297,0.0,-555.9049072265625,72.16692352294922,3.160171539991096,36,65.48946380615234,65.68331909179688,-554.9422607421875,72.39698028564453,2.1786098765094795,-554.0919799804688,74.59017944335938,-554.9422607421875,72.39698028564453
334,/yh/study/new_data/model_dataset_flight/vi/vi_000334.jpg,-551.6575927734375,74.99594116210938,-551.6575927734375,74.99594116210938,0.0,-555.9116821289062,72.27099609375,5.051989892100795,36,65.22057342529297,65.67732238769531,-554.224853515625,74.31546783447266,2.655912586664347,-554.939697265625,74.38432312011719,-554.224853515625,74.31546783447266
335,/yh/study/new_data/model_dataset_flight/vi/vi_000335.jpg,-551.047119140625,76.36161041259766,-551.047119140625,76.36161041259766,0.0,-555.8900146484375,72.20738220214844,6.380536726959779,36,65.20087432861328,65.81221771240234,-553.3679809570312,75.57122039794922,2.451757725818046,-553.7102661132812,74.63726043701172,-553.3679809570312,75.57122039794922
336,/yh/study/new_data/model_dataset_flight/vi/vi_000336.jpg,-550.3771362304688,77.8604965209961,-550.3771362304688,77.8604965209961,0.0,-555.9332885742188,76.51686096191406,5.716308720021016,36,65.30690002441406,63.951351165771484,-552.8746337890625,77.96773529052734,2.499798833680886,-553.67626953125,78.92594146728516,-552.8746337890625,77.96773529052734
337,/yh/study/new_data/model_dataset_flight/vi/vi_000337.jpg,-549.70703125,79.35966491699219,-549.70703125,79.35966491699219,0.0,-551.2162475585938,76.04933166503906,3.6381369002707826,36,67.81852722167969,64.37882232666016,-552.1463623046875,79.1290512084961,2.4502078844271873,-552.419189453125,78.05414581298828,-552.1463623046875,79.1290512084961
338,/yh/study/new_data/model_dataset_flight/vi/vi_000338.jpg,-549.3936157226562,79.93855285644531,-549.3936157226562,79.93855285644531,0.0,-551.2005615234375,76.11865234375,4.225718051864193,36,67.69038391113281,64.27758026123047,-550.989501953125,79.60408782958984,1.6305580991762254,-550.5436401367188,77.77227020263672,-550.989501953125,79.60408782958984
339,/yh/study/new_data/model_dataset_flight/vi/vi_000339.jpg,-549.0498657226562,80.57357788085938,-549.0498657226562,80.57357788085938,0.0,-551.156005859375,76.27769470214844,4.784395318180685,36,68.13656616210938,64.0695571899414,-550.6737060546875,79.66594696044922,1.860282589182608,-551.6105346679688,77.66500091552734,-550.6737060546875,79.66594696044922
340,/yh/study/new_data/model_dataset_flight/vi/vi_000340.jpg,-548.73681640625,81.15190887451172,-548.73681640625,81.15190887451172,0.0,-551.1097412109375,76.30327606201172,5.398148967854895,36,68.05476379394531,64.00996398925781,-550.5640869140625,79.693115234375,2.3381608997724452,-551.586181640625,78.11713409423828,-550.5640869140625,79.693115234375
341,/yh/study/new_data/model_dataset_flight/vi/vi_000341.jpg,-548.593017578125,81.02957916259766,-548.593017578125,81.02957916259766,0.0,-551.1863403320312,76.28561401367188,5.406526448668341,36,67.9362564086914,63.970001220703125,-549.966064453125,79.6951904296875,1.9146412226484726,-550.0098266601562,78.4579086303711,-549.966064453125,79.6951904296875
342,/yh/study/new_data/model_dataset_flight/vi/vi_000342.jpg,-548.4620361328125,80.91809844970703,-548.4620361328125,80.91809844970703,0.0,-551.1752319335938,76.30852508544922,5.348794074728629,36,68.08895874023438,63.99987030029297,-549.35693359375,79.403564453125,1.7591630658910289,-549.3736572265625,78.02771759033203,-549.35693359375,79.403564453125
343,/yh/study/new_data/model_dataset_flight/vi/vi_000343.jpg,-548.318115234375,80.79568481445312,-548.318115234375,80.79568481445312,0.0,-551.2501220703125,76.08802032470703,5.546058874011399,36,67.72969055175781,64.51742553710938,-550.571533203125,79.45970916748047,2.619680032215649,-553.3186645507812,78.92070770263672,-550.571533203125,79.45970916748047
344,/yh/study/new_data/model_dataset_flight/vi/vi_000344.jpg,-547.6167602539062,80.42304992675781,-547.6167602539062,80.42304992675781,0.0,-551.2940673828125,75.93709564208984,5.800549419187431,36,67.57502746582031,64.54512023925781,-550.9790649414062,79.0899658203125,3.6169332377639445,-551.868896484375,78.04939270019531,-550.9790649414062,79.0899658203125
345,/yh/study/new_data/model_dataset_flight/vi/vi_000345.jpg,-546.9212646484375,80.05350494384766,-546.9212646484375,80.05350494384766,0.0,-551.25048828125,75.82415771484375,6.052235557741064,36,67.15653228759766,64.70606231689453,-551.349365234375,78.76957702636719,4.610482154446079,-551.9710083007812,78.04985046386719,-551.349365234375,78.76957702636719
346,/yh/study/new_data/model_dataset_flight/vi/vi_000346.jpg,-546.2858276367188,79.71588897705078,-546.2858276367188,79.71588897705078,0.0,-551.3857421875,76.16365814208984,6.215100347550118,36,67.77107238769531,63.965301513671875,-551.684326171875,78.36317443847656,5.56539513933685,-552.1118774414062,77.69625091552734,-551.684326171875,78.36317443847656
347,/yh/study/new_data/model_dataset_flight/vi/vi_000347.jpg,-544.3756103515625,79.34844207763672,-544.3756103515625,79.34844207763672,0.0,-545.6309204101562,76.17265319824219,3.4148848223172354,36,70.2860107421875,62.59040069580078,-550.1043701171875,78.26419830322266,5.830460789217217,-547.450439453125,78.20752716064453,-550.1043701171875,78.26419830322266
348,/yh/study/new_data/model_dataset_flight/vi/vi_000348.jpg,-542.4663696289062,78.9811782836914,-542.4663696289062,78.9811782836914,0.0,-545.5994873046875,76.27556610107422,4.13965743184378,36,70.46397399902344,62.329227447509766,-548.9381103515625,78.21652221679688,6.516757390138585,-547.57275390625,78.24732208251953,-548.9381103515625,78.21652221679688
349,/yh/study/new_data/model_dataset_flight/vi/vi_000349.jpg,-540.370361328125,78.89698028564453,-540.370361328125,78.89698028564453,0.0,-539.636962890625,76.10176086425781,2.889831289508947,36,66.8372802734375,63.27076721191406,-545.66748046875,78.50199890136719,5.311824684974212,-541.6272583007812,79.01819610595703,-545.66748046875,78.50199890136719
350,/yh/study/new_data/model_dataset_flight/vi/vi_000350.jpg,-538.4627075195312,78.82035827636719,-538.4627075195312,78.82035827636719,0.0,-539.5650634765625,76.07725524902344,2.9563157603044923,36,67.1380615234375,63.16068649291992,-542.8438720703125,78.2868881225586,4.413523901150512,-540.35009765625,77.94141387939453,-542.8438720703125,78.2868881225586
