frame_id,image_path,reference_x,reference_y,softms_x,softms_y,G_measurement_s,G_measurement_e,G_measurement_x,G_measurement_y,G_error_m,measurement_var_s,measurement_var_e,K_raw_s,K_raw_e,K_raw_x,K_raw_y,K_raw_error_m,K_original_s,K_original_e,K_original_x,K_original_y,K_original_error_m,K_raw_gain_vs_G_m,K_original_gain_vs_G_m,previous_kalman_output_s,previous_kalman_output_e,teacher_feedback_ms_s,teacher_feedback_ms_e,teacher_feedback_ms_x,teacher_feedback_ms_y,teacher_feedback_support,predicted_progress_s,predicted_cross_e,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,search_heading_deg
201,/yh/study/new_data/model_dataset_flight/vi/vi_000201.jpg,-697.7882080078125,69.11308288574219,-708.5635986328125,63.91644287109375,688.97900390625,5.529197692871094,-704.4580743947101,65.43656101345734,7.616031164356923,33.860137939453125,29.09586524963379,682.7368232624916,9.700138241548796,-698.6936189815834,60.62692297718155,8.534323583336098,682.7368232624916,9.700138241548796,-698.6936189815834,60.62692297718155,8.534323583336098,-0.918292418979175,-0.918292418979175,679.2993965271758,9.692245652972606,687.6313237115346,10.0,-703.7443237304688,59.4232292175293,0.5747563242912292,682.7368232624916,9.875721745447738,-697.9810592363601,65.16418676587125,-0.19285122854764378,-3.9488961198709367,173.1622195138254
202,/yh/study/new_data/model_dataset_flight/vi/vi_000202.jpg,-700.8925170898438,69.5412826538086,-708.414794921875,63.44849395751953,688.7755737304688,5.972133636474609,-704.3027835945725,64.97454277361508,5.699564085666947,33.662681579589844,28.929847717285156,685.8690410397601,9.770082218589668,-701.8155804013172,60.88967239745764,8.70071295382082,685.8690410397601,9.770082218589668,-701.8155804013172,60.88967239745764,8.70071295382082,-3.001148868153874,-3.001148868153874,682.7368232624916,9.700138241548796,692.2610009252144,10.0,-708.51953125,58.30549240112305,0.5741316080093384,685.8690410397601,9.884517706515354,-700.9467770800684,65.60907145585556,-0.054259990224622606,-3.932211197953034,173.16219555480245
203,/yh/study/new_data/model_dataset_flight/vi/vi_000203.jpg,-704.1041870117188,69.95103454589844,-713.5148315429688,63.49273681640625,693.8516235351562,6.474179267883301,-709.4034488722992,65.01385130038564,7.242786388315981,33.768733978271484,29.018957138061523,689.1060566181369,9.800531974351221,-705.037558229919,61.202811207378005,8.797874368936977,689.1060566181369,9.800531974351221,-705.037558229919,61.202811207378005,8.797874368936977,-1.5550879806209963,-1.5550879806209963,685.8690410397601,9.770082218589668,697.1071175461861,10.0,-713.4231567382812,58.024269104003906,0.5709149241447449,689.1060566181369,9.881926424284242,-704.0212559544432,66.04015219662926,0.0829310572755487,-3.9108823492691682,173.16318940068754
204,/yh/study/new_data/model_dataset_flight/vi/vi_000204.jpg,-707.6273193359375,70.40052032470703,-718.3294067382812,64.39671325683594,698.7452392578125,6.090657711029053,-714.2287593406838,65.91437476443183,7.981510641742091,33.84320831298828,29.081655502319336,692.6569922421621,9.638503503729927,-708.5512643698726,61.740645934144325,8.709023991588097,692.6569922421621,9.638503503729927,-708.5512643698726,61.740645934144325,8.709023991588097,-0.7275133498460065,-0.7275133498460065,689.1060566181369,9.800531974351221,697.3076158607047,10.0,-713.575927734375,58.482269287109375,0.5710235238075256,692.6569922421621,9.874212726950645,-707.4087446942297,66.51552768671401,0.21857464170782404,-3.884992637993029,173.1641697996377
205,/yh/study/new_data/model_dataset_flight/vi/vi_000205.jpg,-710.8394775390625,70.8103256225586,-718.385498046875,64.58694458007812,698.8123168945312,5.900386810302734,-714.275272480958,66.11068816894822,5.8216216879948925,33.65056610107422,28.91971206665039,695.894499012007,9.763554750521296,-711.783766940896,61.959769249750806,8.900788200078894,695.894499012007,9.763554750521296,-711.783766940896,61.959769249750806,8.900788200078894,-3.0791665120840017,-3.0791665120840017,692.6569922421621,9.638503503729927,702.1304709994125,10.0,-718.2939453125,59.721435546875,0.5756595134735107,695.894499012007,9.88146308757824,-710.4869495660071,66.95569623791938,0.35252797305546213,-3.854629384639212,173.16331341130964
206,/yh/study/new_data/model_dataset_flight/vi/vi_000206.jpg,-714.0416870117188,71.22013092041016,-723.141845703125,65.16554260253906,703.602783203125,5.833518028259277,-719.0316095246452,66.68540271951551,6.742632018803894,33.75518035888672,29.007530212402344,699.1221131972995,9.813273236657041,-714.9984406633744,62.25275067402979,9.01827511407415,699.1221131972995,9.813273236657041,-714.9984406633744,62.25275067402979,9.01827511407415,-2.275643095270256,-2.275643095270256,695.894499012007,9.763554750521296,707.0213202011226,10.0,-723.0943603515625,60.829219818115234,0.5833849906921387,699.1221131972995,9.882292715039561,-713.5570341689915,67.40024698772632,0.48465284272718856,-3.819883932683836,173.16376388362974
207,/yh/study/new_data/model_dataset_flight/vi/vi_000207.jpg,-717.5553588867188,71.66979217529297,-727.915283203125,65.16764831542969,708.357177734375,6.344537258148193,-723.8133868126315,66.68166370978095,8.0027707145685,33.761844635009766,29.01382064819336,702.6636603787457,9.610938925394697,-718.4985352763795,62.829667749471334,8.890297045994679,702.6636603787457,9.610938925394697,-718.4985352763795,62.829667749471334,8.890297045994679,-0.8875263314261783,-0.8875263314261783,699.1221131972995,9.813273236657041,706.9559127408294,10.0,-723.0514526367188,60.6148567199707,0.5799797177314758,702.6636603787457,9.874305367469788,-716.9405431759321,67.88894076087544,0.6148157107866671,-3.7808514144175307,173.1643201171603
208,/yh/study/new_data/model_dataset_flight/vi/vi_000208.jpg,-720.7557983398438,72.0793685913086,-727.8603515625,69.43574523925781,708.747314453125,2.0877926349639893,-723.7497214608842,70.95577509921753,3.1978176918282735,33.74341583251953,28.997779846191406,705.889490251461,9.825305142583609,-721.7289023223341,62.95874133772471,9.172391883230656,705.889490251461,9.825305142583609,-721.7289023223341,62.95874133772471,9.172391883230656,-5.974574191402382,-5.974574191402382,702.6636603787457,9.610938925394697,711.9000542931373,10.0,-727.9812622070312,61.01219177246094,0.5872296094894409,705.889490251461,9.881952764686721,-720.01291055851,68.34173807466858,0.7428877813336606,-3.737630516640011,173.16328667752236
209,/yh/study/new_data/model_dataset_flight/vi/vi_000209.jpg,-724.0374145507812,72.50609588623047,-732.2439575195312,69.28645324707031,713.109130859375,2.7345190048217773,-728.1555333920061,70.77544599206865,4.466995841347204,33.03059005737305,28.40019416809082,709.1978583048237,9.844378715531265,-725.0206230410467,63.29076195108178,9.267636077858972,709.1978583048237,9.844378715531265,-725.0206230410467,63.29076195108178,9.267636077858972,-4.800640236511768,-4.800640236511768,705.889490251461,9.825305142583609,716.3555148689387,10.0,-732.472412109375,60.914695739746094,0.585730791091919,709.1978583048237,9.879846981730552,-723.1686694845955,68.81577263943635,0.8687450661857432,-3.690323246794117,173.16447219559103
210,/yh/study/new_data/model_dataset_flight/vi/vi_000210.jpg,-727.3179931640625,72.93268585205078,-737.3350830078125,69.09468078613281,718.1498413085938,3.4577126502990723,-733.244520464444,70.59110538807258,6.372340614833117,33.33747100830078,28.657825469970703,712.5051800469213,9.708180001985628,-728.2948304330891,63.77706756406311,9.20758151120552,712.5051800469213,9.708180001985628,-728.2948304330891,63.77706756406311,9.20758151120552,-2.8352408963724027,-2.8352408963724027,709.1978583048237,9.844378715531265,716.3548659615069,10.0,-732.471435546875,60.91773223876953,0.5859495401382446,712.5051800469213,9.880045508795611,-726.3257247270212,69.29365115192785,0.992268437041313,-3.639034700122934,173.16099216084805
211,/yh/study/new_data/model_dataset_flight/vi/vi_000211.jpg,-730.6006469726562,73.35954284667969,-737.350830078125,69.09019470214844,718.1565551757812,3.4511237144470215,-733.250497418005,70.59836941687234,3.826981328957469,33.35769271850586,28.67429542541504,715.8145936021428,9.505938723872863,-731.5641113419001,64.32926495027691,9.081529743224051,715.8145936021428,9.505938723872863,-731.5641113419001,64.32926495027691,9.081529743224051,-5.254548414266582,-5.254548414266582,712.5051800469213,9.708180001985628,721.6434816447927,9.736096663884027,-737.384521484375,64.71879577636719,0.5886008739471436,715.8145936021428,9.615803810695635,-729.4873033063234,69.77567001826057,1.1133436663328298,-3.5838728284191146,173.15822299938728
212,/yh/study/new_data/model_dataset_flight/vi/vi_000212.jpg,-733.6497192382812,73.7457504272461,-742.4833374023438,68.59529113769531,723.2066040039062,4.482868194580078,-738.381504491776,70.10821000643145,5.96837431787341,33.59376525878906,28.872140884399414,718.8874313196692,9.840432324772372,-734.6550940265035,64.32265807686663,9.476573637585105,718.8874313196692,9.840432324772372,-734.6550940265035,64.32265807686663,9.476573637585105,-3.5081993197116947,-3.5081993197116947,715.8145936021428,9.505938723872863,726.7951019621765,10.0,-742.6118774414062,64.28298950195312,0.5946757197380066,718.8874313196692,9.887165175146608,-732.4178577812739,70.22080221632746,1.231861457007331,-3.5249482109186334,173.15821456837253
213,/yh/study/new_data/model_dataset_flight/vi/vi_000213.jpg,-736.6962280273438,74.13162994384766,-746.9485473632812,68.35821533203125,727.6228637695312,5.193345069885254,-742.8482158551442,69.8702660966975,7.48372741828583,33.71589660644531,28.975080490112305,721.9576852231966,9.70670557637328,-737.6938337305343,64.7813550209487,9.40334293072583,721.9576852231966,9.70670557637328,-737.6938337305343,64.7813550209487,9.40334293072583,-1.9196155124399992,-1.9196155124399992,718.8874313196692,9.840432324772372,726.792072497282,10.0,-742.6146240234375,64.22869110107422,0.5938680171966553,721.9576852231966,9.887031081821648,-735.3485105658443,70.66925611597445,1.3477174614994782,-3.4623738278732112,173.1584771571296
214,/yh/study/new_data/model_dataset_flight/vi/vi_000214.jpg,-739.7407836914062,74.51726531982422,-746.9503173828125,68.34541320800781,727.617431640625,5.192446231842041,-742.8427190243863,69.87058356465117,5.586918125751258,33.572418212890625,28.854095458984375,725.0259711232253,9.774311769442836,-740.7519760574653,65.0396464646502,9.53140961060462,725.0259711232253,9.774311769442836,-740.7519760574653,65.0396464646502,9.53140961060462,-3.944491484853361,-3.944491484853361,721.9576852231966,9.70670557637328,731.17929345614,10.0,-747.0496826171875,64.01370239257812,0.5953618884086609,725.0259711232253,9.886637657723293,-738.2799714012197,71.12100048250733,1.4608122901865825,-3.396264837316885,173.1576236502876
215,/yh/study/new_data/model_dataset_flight/vi/vi_000215.jpg,-741.8286743164062,74.81880187988281,-751.2332763671875,68.30565643310547,727.640869140625,5.692899227142334,-742.9191175813769,69.37544138567524,5.551507901824467,33.643497467041016,28.913835525512695,727.134068859399,9.80281676424935,-742.851200800025,65.23495155985978,9.6382439980687,727.134068859399,9.80281676424935,-742.851200800025,65.23495155985978,9.6382439980687,-4.086736096244234,-4.086736096244234,725.0259711232253,9.774311769442836,731.5633515869471,10.0,-751.2101440429688,64.01628875732422,0.5912648439407349,727.134068859399,9.922104002075958,-740.2576228067646,71.49206352436195,1.571051509641598,-3.3267383555208587,173.15851493661344
216,/yh/study/new_data/model_dataset_flight/vi/vi_000216.jpg,-743.920654296875,75.12092590332031,-751.2305908203125,68.2601547241211,727.64404296875,5.73435640335083,-742.9266717120169,69.33455488723843,5.87112347977402,33.590858459472656,28.869775772094727,729.0104519505041,9.67721970491573,-744.7036698153682,65.55890629912389,9.594025860567498,729.0104519505041,9.67721970491573,-744.7036698153682,65.55890629912389,9.594025860567498,-3.722902380793478,-3.722902380793478,727.134068859399,9.80281676424935,731.5633515869471,10.0,-751.20849609375,63.97058868408203,0.5911087989807129,729.2462951969641,9.922045121394444,-742.2423086658526,71.86701266171043,1.6783456310223075,-3.2539132416098777,173.15986469938733
217,/yh/study/new_data/model_dataset_flight/vi/vi_000217.jpg,-746.2155151367188,75.45235443115234,-751.11181640625,78.9332504272461,727.6478271484375,1.0045270919799805,-742.4286444029835,74.03809275082321,4.042341654841617,33.71347427368164,28.972867965698242,731.2618981481982,9.750129634771366,-746.9501449721312,65.72526497497051,9.754791145054917,731.2618981481982,9.750129634771366,-746.9501449721312,65.72526497497051,9.754791145054917,-5.7124494902133,-5.7124494902133,729.0104519505041,9.67721970491573,731.5633515869471,10.0,-755.7301025390625,64.50845336914062,0.5887277722358704,731.5633515869471,9.914836094212024,-744.4329050477604,72.27444454436285,1.7826100889583059,-3.1779098867894926,173.16158254532442
218,/yh/study/new_data/model_dataset_flight/vi/vi_000218.jpg,-747.0186767578125,75.608154296875,-755.8299560546875,78.64521789550781,727.6481323242188,0.22457170486450195,-742.3462019704702,74.81367881590174,4.739537100626677,33.78929901123047,29.036487579345703,731.2251064181746,9.75560003875361,-746.9141412352802,65.71592218895046,9.892784428689646,731.2251064181746,9.75560003875361,-746.9141412352802,65.71592218895046,9.892784428689646,-5.153247328062969,-5.153247328062969,731.2618981481982,9.750129634771366,731.5633515869471,10.0,-755.727783203125,64.54841613769531,0.5891106128692627,731.5633515869471,9.970024082489577,-745.1349115464958,72.50930428826416,1.8837652113166448,-3.098850008610846,173.16434012748013
219,/yh/study/new_data/model_dataset_flight/vi/vi_000219.jpg,-747.8226318359375,75.76411437988281,-755.8262329101562,78.63398742675781,727.6517944335938,0.22131860256195068,-742.3494982892659,74.81730207438868,5.55442565541548,33.83308792114258,29.073453903198242,731.2061229308881,9.744239401506313,-746.894059625684,65.72520474378453,10.081763388981216,731.2061229308881,9.744239401506313,-746.894059625684,65.72520474378453,10.081763388981216,-4.527337733565735,-4.527337733565735,731.2251064181746,9.75560003875361,731.5633515869471,10.0,-755.72900390625,64.55699157714844,0.5894292593002319,731.5633515869471,9.970025122786767,-745.8408956556896,72.74725792920925,1.9817361802479316,-3.016856450673556,173.16740133288874
220,/yh/study/new_data/model_dataset_flight/vi/vi_000220.jpg,-748.6256713867188,75.91989135742188,-755.86572265625,73.20257568359375,727.6554565429688,-5.183051109313965,-741.7797872453604,80.19156060186378,8.069280501433402,33.748748779296875,29.002685546875,731.2612707071324,9.803649666032904,-746.9551990409138,65.67198041982303,10.383166975593575,731.2612707071324,9.803649666032904,-746.9551990409138,65.67198041982303,10.383166975593575,-2.3138864741601726,-2.3138864741601726,731.2061229308881,9.744239401506313,731.5633515869471,10.0,-755.7293701171875,64.55500793457031,0.589511513710022,731.5633515869471,9.97012769210865,-746.5492184017874,72.98783836927952,2.076452984931371,-2.932052988142365,173.1713221282766
221,/yh/study/new_data/model_dataset_flight/vi/vi_000221.jpg,-748.2408447265625,75.89019775390625,-755.8665161132812,73.19779968261719,727.6585693359375,-5.177123546600342,-741.7835113295146,80.1859967293812,7.7557103761243065,33.86149597167969,29.097471237182617,731.2559322050699,9.814302502210355,-746.9510208319382,65.66082133864892,10.310372812084285,731.2559322050699,9.814302502210355,-746.9510208319382,65.66082133864892,10.310372812084285,-2.5546624359599788,-2.5546624359599788,731.2612707071324,9.803649666032904,731.5633515869471,10.0,-755.731689453125,64.54948425292969,0.5894516706466675,731.5633515869471,9.98596248975368,-746.0729943601076,73.04563361448041,2.167850366454857,-2.844564139425848,173.17485723141976
222,/yh/study/new_data/model_dataset_flight/vi/vi_000222.jpg,-747.8563232421875,75.86051940917969,-755.8627319335938,73.2114486694336,727.6585693359375,-5.164317607879639,-741.7848699184331,80.17326306130524,7.447301744355337,33.78168487548828,29.03019905090332,731.251298615783,9.809709899010832,-746.9459261606909,65.66489644339738,10.236188280135588,731.251298615783,9.809709899010832,-746.9459261606909,65.66489644339738,10.236188280135588,-2.788886535780251,-2.788886535780251,731.2559322050699,9.814302502210355,731.5633515869471,10.0,-755.724365234375,64.60467529296875,0.5899457335472107,731.5633515869471,9.986000969013634,-745.6004554869081,73.10600442484072,2.255867755279388,-2.7545149843389733,173.17918506339348
223,/yh/study/new_data/model_dataset_flight/vi/vi_000223.jpg,-747.4716186523438,75.8308334350586,-755.863037109375,73.22675323486328,727.6605224609375,-5.142117500305176,-741.7891672422608,80.1513954486897,7.138452923539261,33.883155822753906,29.115589141845703,731.2472172321044,9.805577385118836,-746.9414293897872,65.66857263915382,10.176082013138126,731.2472172321044,9.805577385118836,-746.9414293897872,65.66857263915382,10.176082013138126,-3.037629089598865,-3.037629089598865,731.251298615783,9.809709899010832,731.5633515869471,10.0,-755.7234497070312,64.65370178222656,0.5905262231826782,731.5633515869471,9.986007006330988,-745.1311694505918,73.16880244601597,2.3404492017520324,-2.662030989042623,173.18206302763326
224,/yh/study/new_data/model_dataset_flight/vi/vi_000224.jpg,-746.4201049804688,75.57859802246094,-751.1905517578125,73.06892395019531,727.6598510742188,-4.814181327819824,-741.8232905692433,79.82523876465561,6.258167489330828,33.83999252319336,29.079118728637695,731.2101824485532,9.757479223698674,-746.8995008532056,65.71247031727938,9.877767779096054,731.2101824485532,9.757479223698674,-746.8995008532056,65.71247031727938,9.877767779096054,-3.619600289765226,-3.619600289765226,731.2472172321044,9.805577385118836,731.5633515869471,10.0,-755.726318359375,64.59391021728516,0.5898717641830444,731.5633515869471,9.960832773164512,-743.9985616803268,73.01136018443573,2.4215433001419564,-2.5672378380252057,173.18572934511369
225,/yh/study/new_data/model_dataset_flight/vi/vi_000225.jpg,-745.36767578125,75.32614135742188,-751.1998291015625,73.09082794189453,727.6603393554688,-4.785704135894775,-741.8267972554553,79.7969740865162,5.703171576059687,33.94384002685547,29.166744232177734,732.0595064977747,9.751897330325692,-746.7567050802055,65.70315599014285,9.722718229601387,732.0595064977747,9.751897330325692,-746.7567050802055,65.70315599014285,9.722718229601387,-4.0195466535417,-4.0195466535417,731.2101824485532,9.757479223698674,731.5633515869471,10.0,-755.7438354492188,64.52092742919922,0.5889638066291809,732.4197593162792,9.960898842821301,-742.8685726745648,72.85588008406006,2.4991031066852223,-2.4702612733618157,173.18830768804216
226,/yh/study/new_data/model_dataset_flight/vi/vi_000226.jpg,-744.3159790039062,75.07386779785156,-751.1998291015625,73.06353759765625,727.6595458984375,-4.825989246368408,-741.8217344073072,79.83694766864942,5.376633329813676,33.86469268798828,29.099658966064453,732.3312435109397,-9.614734473911144,-744.4318421631522,84.93182672336478,9.858639786947087,732.3312435109397,-9.614734473911144,-744.4318421631522,84.93182672336478,9.858639786947087,-4.482006457133411,-4.482006457133411,732.0595064977747,9.751897330325692,731.5633515869471,-10.0,-755.754150390625,64.45218658447266,0.5879183411598206,732.9147001618011,-10.0,-741.7428929517753,72.70264085639334,2.573086052131032,-2.371226941458221,173.19097618049878
227,/yh/study/new_data/model_dataset_flight/vi/vi_000227.jpg,-743.0457763671875,74.80661010742188,-751.193115234375,73.1273193359375,727.6588134765625,-4.7565202713012695,-741.8283761197589,79.76779304050066,5.108365634712483,33.94590759277344,29.168149948120117,732.8441030924172,8.001453417017292,-745.7908132015665,67.36096711699048,7.9355419955449555,732.8441030924172,8.001453417017292,-745.7908132015665,67.36096711699048,7.9355419955449555,-2.827176360832473,-2.827176360832473,732.3312435109397,-9.614734473911144,731.5633515869471,8.243350441855833,-755.723388671875,84.75044250488281,0.5675086379051208,733.1851961146375,8.196606101599679,-740.4023225178975,72.53634985996585,2.643453849289992,-2.270260247456027,173.1930398595663
228,/yh/study/new_data/model_dataset_flight/vi/vi_000228.jpg,-741.7759399414062,74.53942108154297,-746.5301513671875,74.34844970703125,727.6563720703125,-3.0499274730682373,-742.0070018384293,78.07057243254341,3.538703076542052,33.960731506347656,29.18100357055664,731.7051587187227,-9.056283661786413,-745.1136980020148,84.44256755617472,10.450499460273102,731.7051587187227,-9.056283661786413,-745.1136980020148,84.44256755617472,10.450499460273102,-6.911796383731049,-6.911796383731049,732.8441030924172,8.001453417017292,731.5633515869471,-10.0,-755.8076171875,64.11052703857422,0.5836004018783569,733.184730008228,-10.0,-739.065767545317,72.37193486409623,2.7101723960891633,-2.1674862174467364,173.19465275111116
229,/yh/study/new_data/model_dataset_flight/vi/vi_000229.jpg,-740.5067138671875,74.2723617553711,-746.5377197265625,74.32820129394531,727.662109375,-3.069509983062744,-742.0106292454848,78.0906531018753,4.103792181856677,33.78175354003906,29.030685424804688,732.4227234763335,8.745667170177361,-746.2887754529944,66.66539741628172,9.555006155845282,732.4227234763335,8.745667170177361,-746.2887754529944,66.66539741628172,9.555006155845282,-5.451213973988605,-5.451213973988605,731.7051587187227,-9.056283661786413,731.5633515869471,9.272429430820019,-755.4945068359375,85.76101684570312,0.5672407150268555,733.183947925172,9.225613357314318,-737.7335021925448,72.20933238675981,2.7732116746426505,-2.0630293686112777,173.19542774212903
230,/yh/study/new_data/model_dataset_flight/vi/vi_000230.jpg,-738.8037719726562,74.19439697265625,-746.594482421875,74.12035369873047,727.6605224609375,-3.2838568687438965,-741.9863111109592,78.30362195882543,5.197526849741795,33.90763854980469,29.135988235473633,732.6349565964084,-9.341232091106905,-744.1588235303677,84.62783112367677,11.727451784997003,732.6349565964084,-9.341232091106905,-744.1588235303677,84.62783112367677,11.727451784997003,-6.529924935255208,-6.529924935255208,732.4227234763335,8.745667170177361,731.5633515869471,-10.0,-755.7892456054688,64.17163848876953,0.5846519470214844,733.6933767143805,-10.0,-735.971226325809,72.237383385283,2.8325456468472345,-1.95701358737326,173.19594592968534
231,/yh/study/new_data/model_dataset_flight/vi/vi_000231.jpg,-737.1023559570312,74.11650848388672,-742.4932861328125,68.53292083740234,732.0905151367188,-8.404293060302734,-744.7996544916031,83.75360913022634,12.333779372033574,33.9255256652832,29.150697708129883,733.5931866263095,7.76271346918724,-745.0206395665184,67.51935421872389,10.306389266791214,733.5931866263095,7.76271346918724,-745.0206395665184,67.51935421872389,10.306389266791214,2.0273901052423593,2.0273901052423593,732.6349565964084,-9.341232091106905,731.5633515869471,7.9134040950459,-755.768798828125,84.4234619140625,0.5667816400527954,733.691468693708,7.8521882110344245,-734.2142038100178,72.26694646826387,2.8881521470134257,-1.8495620156228498,173.19705983385748
232,/yh/study/new_data/model_dataset_flight/vi/vi_000232.jpg,-735.4005126953125,74.0385971069336,-742.4851684570312,68.59220886230469,732.085205078125,-8.352127075195312,-744.8104694378429,83.70229766004151,13.488305834182144,33.91920852661133,29.145414352416992,733.3624451719279,-9.656915961777033,-743.4018378050282,84.86499252222531,13.46224502821192,733.3624451719279,-9.656915961777033,-743.4018378050282,84.86499252222531,13.46224502821192,0.026060805970224976,0.026060805970224976,733.5931866263095,7.76271346918724,731.5633515869471,-10.0,-755.758544921875,64.38822937011719,0.5873093605041504,733.6919982038816,-10.0,-732.4604999232726,72.29780016189383,2.940012772039916,-1.7407969450397582,173.19699501382019
233,/yh/study/new_data/model_dataset_flight/vi/vi_000233.jpg,-732.982421875,73.9236831665039,-737.352294921875,69.04057312011719,737.2214965820312,-7.245916366577148,-739.8193281244808,82.0604722448571,10.627823087057708,31.76540756225586,27.339712142944336,734.5843162144723,8.411291196733973,-744.1039922121345,66.76990989937605,13.223683250944216,734.5843162144723,8.411291196733973,-744.1039922121345,66.76990989937605,13.223683250944216,-2.595860163886508,-2.595860163886508,733.3624451719279,-9.656915961777033,731.5633515869471,8.586215150295526,-751.0458984375,84.59909057617188,0.5758548974990845,734.5881097805184,8.498673498996656,-729.9943091053631,72.29284344699059,2.9881127696368788,-1.6308397195133235,173.1949186909829
234,/yh/study/new_data/model_dataset_flight/vi/vi_000234.jpg,-730.5607299804688,73.80860137939453,-737.3516235351562,69.06268310546875,737.1922607421875,-7.264454364776611,-739.8464432256636,82.08199032886841,12.436777523991655,32.27824401855469,27.769229888916016,734.5846381214776,-9.76347184835865,-742.1749706813969,84.84201258098037,16.01957395820423,734.5846381214776,-9.76347184835865,-742.1749706813969,84.84201258098037,16.01957395820423,-3.5827964342125753,-3.5827964342125753,734.5843162144723,8.411291196733973,731.5633515869471,-10.0,-751.2152709960938,63.950035095214844,0.5916436910629272,734.5926331629535,-10.0,-727.5282890553713,72.28879073376447,3.0324409250974553,-1.519810645630055,173.18913949775498
235,/yh/study/new_data/model_dataset_flight/vi/vi_000235.jpg,-727.904541015625,73.682373046875,-732.2306518554688,69.29954528808594,742.3119506835938,-6.482852458953857,-734.8283396658666,80.7637201272321,9.903760105211001,33.060035705566406,28.426660537719727,734.8820209415187,8.51186392426253,-743.8186753252289,66.63850957323974,17.403323919852944,734.8820209415187,8.51186392426253,-743.8186753252289,66.63850957323974,17.403323919852944,-7.499563814641943,-7.499563814641943,734.5846381214776,-9.76347184835865,731.5633515869471,8.699742652209892,-751.02685546875,84.71123504638672,0.5763481855392456,734.8859780273906,8.604778244911659,-724.8315515685135,72.27454413570581,3.0729894471114467,-1.4078289111691908,173.18495144997283
236,/yh/study/new_data/model_dataset_flight/vi/vi_000236.jpg,-723.4256591796875,73.21475219726562,-727.8591918945312,69.4811782836914,747.1452026367188,-5.784088611602783,-731.3283586785202,68.05674126637285,9.43704064482399,32.66046905517578,28.09474754333496,736.4561937193387,-9.876099551733358,-740.3013611185269,84.75653848845658,20.445100799948882,736.4561937193387,-9.876099551733358,-740.3013611185269,84.75653848845658,20.445100799948882,-11.008060155124893,-11.008060155124893,734.8820209415187,8.51186392426253,731.5633515869471,-10.0,-751.2061767578125,64.01349639892578,0.5922590494155884,736.4563202579673,-10.0,-720.3159053265812,71.9197396857462,3.109753853106285,-1.2950125115194373,173.17587160337436
237,/yh/study/new_data/model_dataset_flight/vi/vi_000237.jpg,-718.9481811523438,72.74728393554688,-723.1776733398438,69.67166900634766,752.9889526367188,-5.0474748611450195,-725.4417111106825,68.1730917533862,7.9428688418720945,33.252986907958984,28.595251083374023,736.4509855703944,8.037577485753108,-742.2085170050849,66.94466774842317,23.973184573547698,736.4509855703944,8.037577485753108,-742.2085170050849,66.94466774842317,23.973184573547698,-16.030315731675604,-16.030315731675604,736.4561937193387,-9.876099551733358,731.5633515869471,8.267326961998902,-751.0911254882812,84.28321075439453,0.5773946046829224,736.45502115876,8.151916485075914,-715.8054482977527,71.56580575164404,3.142732854591038,-1.1814781839028365,173.17359483649724
238,/yh/study/new_data/model_dataset_flight/vi/vi_000238.jpg,-715.749267578125,72.34666442871094,-723.166748046875,69.68306732177734,753.5614013671875,-5.02199649810791,-724.8698110494801,68.13805177209137,10.044736617071443,33.48546600341797,28.790929794311523,735.5248462848683,-9.872017695041688,-741.2282622227447,84.85075007643444,28.381883763875894,735.5248462848683,-9.872017695041688,-741.2282622227447,84.85075007643444,28.381883763875894,-18.33714714680445,-18.33714714680445,736.4509855703944,8.037577485753108,731.5633515869471,-10.0,-751.208984375,64.04908752441406,0.5919515490531921,735.5254008327814,-10.0,-712.5773393351568,71.27932307944695,3.1719282429682285,-1.0673413492639903,173.1955779313688
239,/yh/study/new_data/model_dataset_flight/vi/vi_000239.jpg,-712.5479736328125,71.94573974609375,-718.44873046875,69.75233459472656,758.8746337890625,-4.43941068649292,-719.5248309134877,68.1569652449608,7.939228535276298,33.68962860107422,28.962995529174805,735.4840132899662,8.3024755084131,-743.1979470957185,66.78323216887593,31.081704550453384,735.4840132899662,8.3024755084131,-743.1979470957185,66.78323216887593,31.081704550453384,-23.14247601517709,-23.14247601517709,735.5248462848683,-9.872017695041688,731.5633515869471,8.536728250065199,-751.0508422851562,84.54985046386719,0.5767457485198975,735.4895972763392,8.431574443557611,-709.3506288565474,70.9930236844352,3.1973447762651457,-0.9527160616585423,173.22347681829814
240,/yh/study/new_data/model_dataset_flight/vi/vi_000240.jpg,-709.3484497070312,71.54503631591797,-713.8001708984375,69.94776916503906,763.6821899414062,-3.7515716552734375,-714.6715411696713,68.33387582512265,6.21665942587143,33.801048278808594,29.056581497192383,735.4606912959223,-9.852533725666445,-741.2941454687615,84.83814504145138,34.60107248756722,735.4606912959223,-9.852533725666445,-741.2941454687615,84.83814504145138,34.60107248756722,-28.384413061695792,-28.384413061695792,735.4840132899662,8.3024755084131,731.5633515869471,-10.0,-751.2197265625,64.02711486816406,0.5920699834823608,735.462171510348,-10.0,-706.1294596398083,70.7073213509698,3.218990067223045,-0.8377149649481603,173.2571949430448
