frame_id,dt_raw,dt_used,gt_x,gt_y,raw_visual_x,raw_visual_y,fused_mode1_x,fused_mode1_y,selected_visual_x,selected_visual_y,prediction_x,prediction_y,final_x,final_y,velocity_x,velocity_y,grid_size,search_level,search_center_count,candidate_captured,selected_mode,boundary,entropy,mode_support,mode_local_mass,mode_spatial_std,mode_peak_prob,visual_confidence,confidence,measurement_std,innovation_m,along_innovation_m,cross_innovation_m,bounded_along_m,bounded_cross_m,velocity_gain,lost_streak
1156,1,1.0,-1117.0816650390625,326.6225280761719,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.69618225097656,757.11279296875,-164.75376892089844,757.1259765625,-0.016433008015155792,-0.03077467530965805,6,normal,1,0,0,0,0.9496434330940247,1.0,0.9431759119033813,9.279678344726562,0.0532233789563179,0.8350440859794617,0.8348301649093628,7.83207468847355,0.22936391830444336,-0.051803842186927795,-0.22343716025352478,-0.051803842186927795,-0.22343716025352478,0.29219055771827696,0
1157,1,1.0,-1117.0816650390625,326.6225280761719,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.77020263671875,757.09521484375,-164.80935668945312,757.1131591796875,-0.033642593771219254,-0.025243714451789856,6,normal,1,0,0,0,0.938258171081543,1.0,0.9528218507766724,9.151285171508789,0.051431804895401,0.8344194293022156,0.834304928779602,7.727135933596907,0.16458909213542938,0.009887594729661942,-0.16429182887077332,0.009887594729661942,-0.16429182887077332,0.2920067250728607,0
1158,1,1.0,-1127.08984375,327.9026794433594,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.84300231933594,757.087890625,-164.8631134033203,757.1077880859375,-0.04373057186603546,-0.017148496583104134,6,normal,1,0,0,0,0.9416024684906006,1.0,0.9519557952880859,9.133234024047852,0.05345246195793152,0.8362665772438049,0.8362178206443787,7.699457776723068,0.10802686214447021,0.015808597207069397,-0.10686389356851578,0.015808597207069397,-0.10686389356851578,0.2926762372255325,0
1159,1,1.0,-1127.08984375,327.9026794433594,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.90684509277344,757.0906372070312,-164.91018676757812,757.1095581054688,-0.04634825512766838,-0.009678634814918041,6,normal,1,0,0,0,0.9380005598068237,1.0,0.953436553478241,9.161633491516113,0.05086345225572586,0.8338548541069031,0.8338322043418884,7.738962885039281,0.07437638938426971,-0.01469244621694088,-0.07291076332330704,-0.01469244621694088,-0.07291076332330704,0.29184127151966094,0
1160,1,1.0,-1127.08984375,327.9026794433594,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.95652770996094,757.099853515625,-164.9473876953125,757.1157836914062,-0.0436721108853817,-0.003508480731397867,6,normal,1,0,0,0,0.9512801766395569,1.0,0.9459172487258911,9.40337085723877,0.053569477051496506,0.8344728350639343,0.8344579339027405,7.93896565516265,0.07381986826658249,-0.04905514046549797,-0.05516309291124344,-0.04905514046549797,-0.05516309291124344,0.29206027686595915,0
1161,1,1.0,-1136.94482421875,328.9936218261719,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.99105834960938,757.1123046875,-164.97262573242188,757.1256103515625,-0.037236981093883514,0.001685930765233934,6,normal,1,0,0,0,0.9487593770027161,1.0,0.9482318162918091,9.266494750976562,0.05669108033180237,0.8379982113838196,0.8379846215248108,7.80018072884038,0.08797673135995865,-0.07517495006322861,-0.04570154845714569,-0.07517495006322861,-0.04570154845714569,0.29329461753368374,0
1162,1,1.0,-1136.94482421875,328.9936218261719,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-165.00985717773438,757.1273193359375,-164.9872283935547,757.136474609375,-0.029059911146759987,0.00535244308412075,6,normal,1,0,0,0,0.9517601728439331,1.0,0.945151150226593,9.404946327209473,0.05427199602127075,0.8350489139556885,0.8350353837013245,7.936426588237545,0.09720965474843979,-0.08832686394453049,-0.04059657081961632,-0.08832686394453049,-0.04059657081961632,0.29226238429546353,0
1163,1,1.0,-1136.94482421875,328.9936218261719,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-165.0162811279297,757.141845703125,-164.99180603027344,757.1474609375,-0.01998475193977356,0.007703659124672413,6,normal,1,0,0,0,0.9505873322486877,1.0,0.9459660053253174,9.384138107299805,0.0544343926012516,0.8353284597396851,0.8353149890899658,7.916999442067753,0.09898016601800919,-0.09090910851955414,-0.03914854675531387,-0.09090910851955414,-0.03914854675531387,0.29236024618148804,0
1164,1,1.0,-1146.71826171875,330.2292785644531,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-165.0117950439453,757.1551513671875,-164.98858642578125,757.1573486328125,-0.011217460036277771,0.008745810016989708,6,normal,1,0,0,0,0.9515108466148376,1.0,0.9431608319282532,9.428201675415039,0.05368640646338463,0.8343985676765442,0.8343856334686279,7.960415433107981,0.09242353588342667,-0.08271349966526031,-0.041238173842430115,-0.08271349966526031,-0.041238173842430115,0.29203497171401976,0
1165,1,1.0,-1146.71826171875,330.2292785644531,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.9998016357422,757.1660766601562,-164.98008728027344,757.16552734375,-0.004771685227751732,0.008179686963558197,6,normal,1,0,0,0,0.9600894451141357,1.0,0.9284695386886597,9.573324203491211,0.052234161645174026,0.8321688175201416,0.8321558237075806,8.098191466389357,0.08004724979400635,-0.0644550696015358,-0.04746690019965172,-0.0644550696015358,-0.04746690019965172,0.2912545382976532,0
1166,1,1.0,-1146.71826171875,330.2292785644531,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.98486328125,757.1737060546875,-164.968994140625,757.1713256835938,-0.0007797260768711567,0.007567622233182192,6,normal,1,0,0,0,0.9612274169921875,1.0,0.9244523048400879,9.66739273071289,0.05022317171096802,0.8297865390777588,0.8297739624977112,8.194275376484795,0.06581644713878632,-0.041280291974544525,-0.05126151069998741,-0.041280291974544525,-0.05126151069998741,0.29042088687419887,0
1167,1,1.0,-1156.532470703125,331.5650939941406,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.9697723388672,757.1788940429688,-164.95733642578125,757.1751708984375,0.002602392341941595,0.007189803756773472,6,normal,1,0,0,0,0.95586758852005,1.0,0.9390531778335571,9.625030517578125,0.05165737867355347,0.8313201665878296,0.8313100337982178,8.14775989553831,0.05219405144453049,-0.020058922469615936,-0.048185668885707855,-0.020058922469615936,-0.048185668885707855,0.2909585118293762,0
1168,1,1.0,-1156.532470703125,331.5650939941406,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.95472717285156,757.182373046875,-164.94593811035156,757.177734375,0.005940972827374935,0.006044971290975809,6,normal,1,0,0,0,0.9525503516197205,1.0,0.9443503022193909,9.592591285705566,0.052397508174180984,0.8321757316589355,0.8321691751480103,8.114398080549302,0.03953482583165169,-0.00549695547670126,-0.03915080800652504,-0.00549695547670126,-0.03915080800652504,0.29125921130180354,0
1169,1,1.0,-1156.532470703125,331.5650939941406,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.94000244140625,757.1837768554688,-164.93502807617188,757.1788940429688,0.008302992209792137,0.004105080850422382,6,normal,1,0,0,0,0.9545421004295349,1.0,0.9442100524902344,9.696366310119629,0.04978993162512779,0.8292085528373718,0.8292052149772644,8.2227980227399,0.02836674638092518,-1.9538216292858124e-05,-0.02836674079298973,-1.9538216292858124e-05,-0.02836674079298973,0.29022182524204254,0
1170,1,1.0,-1166.4691162109375,332.9454650878906,-164.88925170898438,761.9220581054688,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.92672729492188,757.1829833984375,-164.92501831054688,757.1782836914062,0.009249787777662277,0.0022593585308641195,6,normal,1,0,0,0,0.9555337429046631,1.0,0.9431090354919434,9.717731475830078,0.04938739910721779,0.8287078142166138,0.8287060260772705,8.244406375159253,0.02032645419239998,-0.0022432603873312473,-0.020202290266752243,-0.0022432603873312473,-0.020202290266752243,0.2900471091270447,0
1171,1,1.0,-1166.4691162109375,332.9454650878906,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.915771484375,757.1805419921875,-164.8819580078125,758.013427734375,0.2287960946559906,0.17605477571487427,6,normal,1,0,0,0,0.9582346677780151,1.0,0.9460843801498413,9.650690078735352,0.04388301447033882,0.824113130569458,0.7415710091590881,8.841101492948166,4.74159049987793,1.150850772857666,4.599806308746338,1.150850772857666,4.0,0.25954985320568086,0
1172,1,1.0,-1166.4691162109375,332.9454650878906,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.65316772460938,758.189453125,-164.70828247070312,759.0607299804688,0.2518097758293152,0.4602387249469757,6,normal,1,0,0,0,0.9557481408119202,1.0,0.9476186037063599,9.613835334777832,0.045828502625226974,0.826194167137146,0.783955454826355,8.478141970973647,3.740063428878784,2.0891757011413574,3.102163791656494,2.0891757011413574,3.102163791656494,0.27438440918922424,0
1173,1,1.0,-1176.497802734375,334.28131103515625,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.4564666748047,759.52099609375,-164.5671844482422,760.13525390625,0.19187408685684204,0.6907868385314941,6,normal,1,0,0,0,0.9539052248001099,1.0,0.9510612487792969,9.528565406799316,0.046122513711452484,0.8270522952079773,0.8143548965454102,8.18355763785608,2.4397544860839844,1.8986679315567017,1.532142996788025,1.8986679315567017,1.532142996788025,0.28502421379089354,0
1174,1,1.0,-1176.497802734375,334.28131103515625,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.37530517578125,760.8260498046875,-164.50958251953125,761.1124267578125,0.1332775056362152,0.8094662427902222,6,normal,1,0,0,0,0.9550074934959412,1.0,0.9522407054901123,9.459404945373535,0.047109559178352356,0.8284356594085693,0.8251290917396545,8.049673020493335,1.2105268239974976,0.9184807538986206,0.7885228395462036,0.9184807538986206,0.7885228395462036,0.28879518210887906,0
1175,1,1.0,-1176.497802734375,334.28131103515625,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.37631225585938,761.921875,-164.4973907470703,761.9219360351562,0.0868535190820694,0.8295031189918518,6,normal,1,0,0,0,0.9578012228012085,1.0,0.9267614483833313,9.876311302185059,0.037631016224622726,0.8163490891456604,0.81528240442276,8.475465916845655,0.512939453125,-0.08315211534500122,0.5061547756195068,-0.08315211534500122,0.5061547756195068,0.28534884154796597,0
1176,1,1.0,-1186.5059814453125,335.5726013183594,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.41053771972656,762.75146484375,-164.52906799316406,762.5460815429688,0.043489549309015274,0.7691254615783691,6,normal,1,0,0,0,0.9607762098312378,1.0,0.9262853860855103,9.67297649383545,0.040153879672288895,0.8203125,0.8190516233444214,8.274208170690537,0.9576443433761597,-0.8747488260269165,0.389739990234375,-0.8747488260269165,0.389739990234375,0.28666806817054746,0
1177,1,1.0,-1186.5059814453125,335.5726013183594,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.48558044433594,763.315185546875,-164.58615112304688,762.9681396484375,0.005739850923418999,0.6507038474082947,6,normal,1,0,0,0,0.9619176387786865,1.0,0.9298168420791626,9.605133056640625,0.040183406323194504,0.8208065032958984,0.8187264800071716,8.218461052223,1.450432538986206,-1.4136945009231567,0.32437989115715027,-1.4136945009231567,0.32437989115715027,0.28655426800251005,0
1178,1,1.0,-1186.5059814453125,335.5726013183594,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.58041381835938,763.6188354492188,-164.6576690673828,763.1943969726562,-0.024315694347023964,0.49869823455810547,6,normal,1,0,0,0,0.9599364399909973,1.0,0.9344398975372314,9.54518985748291,0.04027368128299713,0.8213089108467102,0.8185763955116272,8.168220660750062,1.7246547937393188,-1.6994354724884033,0.29385921359062195,-1.6994354724884033,0.29385921359062195,0.2865017384290695,0
1179,1,1.0,-1196.4427490234375,336.88616943359375,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.68199157714844,763.693115234375,-164.73300170898438,763.2572631835938,-0.0448373518884182,0.3386882543563843,6,normal,1,0,0,0,0.9619504809379578,1.0,0.9326971769332886,9.593009948730469,0.038941096514463425,0.8196301460266113,0.8167365193367004,8.222087669103026,1.783143401145935,-1.758862018585205,0.29326552152633667,-1.758862018585205,0.29326552152633667,0.28585778176784515,0
1180,1,1.0,-1196.4427490234375,336.88616943359375,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.77783203125,763.595947265625,-164.8055419921875,763.1796875,-0.05676737427711487,0.18269400298595428,6,normal,1,0,0,0,0.9602583050727844,1.0,0.9369863271713257,9.543925285339355,0.03980322927236557,0.8208439946174622,0.8181688189506531,8.16998804497496,1.6775933504104614,-1.6447882652282715,0.33013761043548584,-1.6447882652282715,0.33013761043548584,0.2863590866327286,0
1181,1,1.0,-1206.2672119140625,338.1440734863281,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.8623046875,763.3623657226562,-164.86900329589844,763.0042114257812,-0.04852456599473953,0.05941199138760567,6,normal,1,0,0,0,0.9604053497314453,1.0,0.9394323825836182,9.520434379577637,0.03894816339015961,0.8201366662979126,0.8177486062049866,8.152811597453038,1.4405597448349,-1.3674424886703491,0.4531148374080658,-1.3674424886703491,0.4531148374080658,0.2862120121717453,0
1182,1,1.0,-1206.2672119140625,338.1440734863281,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.9175262451172,763.0635986328125,-164.91041564941406,762.7764282226562,-0.06288884580135345,0.024397438392043114,6,normal,1,0,0,0,0.9601510167121887,1.0,0.9396123290061951,9.442423820495605,0.03964763879776001,0.8213876485824585,0.8186790943145752,8.079569375743427,1.1418906450271606,-0.9020106792449951,0.7002077698707581,-0.9020106792449951,0.7002077698707581,0.2865376830101013,0
1183,1,1.0,-1206.2672119140625,338.1440734863281,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.97329711914062,762.8008422851562,-164.95265197753906,762.5850219726562,-0.07924264669418335,-0.017326876521110535,6,normal,1,0,0,0,0.9680020213127136,1.0,0.9328886270523071,9.543268203735352,0.0385265052318573,0.8195465207099915,0.8168343305587769,8.178768788166563,0.8827940225601196,-0.3961961567401886,0.7888941168785095,-0.3961961567401886,0.7888941168785095,0.2858920156955719,0
1184,1,1.0,-1216.17333984375,339.4576416015625,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-165.03189086914062,762.5676879882812,-164.99656677246094,762.4077758789062,-0.0815441757440567,-0.0733441710472107,6,normal,1,0,0,0,0.9648337364196777,1.0,0.9398740530014038,9.529061317443848,0.03933769837021828,0.8204745054244995,0.8186560273170471,8.15386315109355,0.6611987948417664,-0.0014344453811645508,0.6611972451210022,-0.0014344453811645508,0.6611972451210022,0.28652960956096646,0
1185,1,1.0,-1216.17333984375,339.4576416015625,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-165.07810974121094,762.3344116210938,-165.03221130371094,762.2341918945312,-0.06102530658245087,-0.12274787575006485,6,normal,1,0,0,0,0.9624935388565063,1.0,0.9380886554718018,9.640700340270996,0.03802252933382988,0.8183569312095642,0.8175638318061829,8.257107729482463,0.4535446763038635,0.1353391408920288,0.4328811466693878,0.1353391408920288,0.4328811466693878,0.286147341132164,0
1186,1,1.0,-1216.17333984375,339.4576416015625,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-165.09323120117188,762.1114501953125,-165.04576110839844,762.0673828125,-0.041606590151786804,-0.14568866789340973,6,normal,1,0,0,0,0.9681122899055481,1.0,0.9252461791038513,9.902840614318848,0.0352126881480217,0.8135985136032104,0.8132990002632141,8.512721675234122,0.2783468961715698,0.07878252863883972,0.26696500182151794,0.07878252863883972,0.26696500182151794,0.28465465009212493,0
1187,1,1.0,-1226.1712646484375,340.715576171875,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-165.08737182617188,761.9216918945312,-165.03689575195312,761.9218139648438,-0.022244751453399658,-0.14881233870983124,6,normal,1,0,0,0,0.9538604617118835,1.0,0.9544029235839844,9.489398002624512,0.03856537118554115,0.8199580311775208,0.8198045492172241,8.111951700798523,0.19812045991420746,-0.0547572560608387,0.19040313363075256,-0.0547572560608387,0.19040313363075256,0.28693159222602843,0
1188,1,1.0,-1226.1712646484375,340.715576171875,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-165.05914306640625,761.7730102539062,-165.01730346679688,761.8096923828125,-0.006564164534211159,-0.1370740830898285,6,normal,1,0,0,0,0.9608807563781738,1.0,0.9448647499084473,9.639025688171387,0.038370080292224884,0.8187280297279358,0.8186150193214417,8.24824730882571,0.2260051667690277,-0.17252664268016815,0.14598935842514038,-0.17252664268016815,0.14598935842514038,0.28651525676250456,0
1189,1,1.0,-1226.1712646484375,340.715576171875,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-165.02386474609375,761.672607421875,-164.99072265625,761.7340087890625,0.006061529740691185,-0.11568295955657959,6,normal,1,0,0,0,0.9628697037696838,1.0,0.944526731967926,9.644460678100586,0.0385793037712574,0.8189064264297485,0.8187903761863708,8.251659899501702,0.2834542691707611,-0.2556040585041046,0.12252699583768845,-0.2556040585041046,0.12252699583768845,0.2865766316652298,0
1190,1,1.0,-1236.1795654296875,342.0513916015625,-164.91978454589844,757.1638793945312,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.9846649169922,761.6183471679688,-164.960205078125,761.6962280273438,0.01576133631169796,-0.08765333145856857,6,normal,1,0,0,0,0.9511058926582336,1.0,0.958286464214325,9.430060386657715,0.04090505093336105,0.8227347731590271,0.8226096034049988,8.041943677823298,0.3183457553386688,-0.2983022630214691,0.11117447167634964,-0.2983022630214691,0.11117447167634964,0.28791336119174954,0
1191,1,1.0,-1236.1795654296875,342.0513916015625,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.94444274902344,761.6085815429688,-164.9304962158203,761.6878051757812,0.021619224920868874,-0.058539487421512604,6,normal,1,0,0,0,0.954792320728302,1.0,0.9552524089813232,9.459792137145996,0.04105575010180473,0.8226784467697144,0.8225544691085815,8.067678207169065,0.31829798221588135,-0.29876086115837097,0.10979771614074707,-0.29876086115837097,0.10979771614074707,0.2878940641880035,0
1192,1,1.0,-1236.1795654296875,342.0513916015625,-164.91978454589844,757.1638793945312,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.90887451171875,761.6292724609375,-164.90394592285156,761.7026977539062,0.02404012531042099,-0.030978946015238762,6,normal,1,0,0,0,0.9538701772689819,1.0,0.9557685852050781,9.468741416931152,0.04073204845190048,0.8222947120666504,0.8221756219863892,8.077920440697493,0.2934424579143524,-0.26785600185394287,0.11984014511108398,-0.26785600185394287,0.11984014511108398,0.2877614676952362,0
1193,1,1.0,-1245.952880859375,343.3204345703125,-164.91978454589844,757.1638793945312,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.87991333007812,761.6716918945312,-164.88229370117188,761.7353515625,0.021405339241027832,-0.01213847752660513,6,normal,1,0,0,0,0.9556660056114197,1.0,0.9519191980361938,9.39893913269043,0.042637359350919724,0.8246512413024902,0.8245275616645813,8.002314666307129,0.25054028630256653,-0.20352108776569366,0.14611507952213287,-0.20352108776569366,0.14611507952213287,0.2885846465826034,0
1194,1,1.0,-1245.952880859375,343.3204345703125,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.8608856201172,761.7232055664062,-164.86807250976562,761.7735595703125,0.020613906905055046,-0.00115335697773844,6,normal,1,0,0,0,0.9590215086936951,1.0,0.9499925374984741,9.400604248046875,0.0432683601975441,0.8252487182617188,0.8251303434371948,7.999626850371848,0.20086555182933807,-0.12276531755924225,0.15898315608501434,-0.12276531755924225,0.15898315608501434,0.2887956202030182,0
1195,1,1.0,-1245.952880859375,343.3204345703125,-164.91978454589844,757.1638793945312,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.8474578857422,761.7723999023438,-164.85787963867188,761.8096923828125,0.020326467230916023,0.00908021442592144,6,normal,1,0,0,0,0.957733690738678,1.0,0.9528933167457581,9.465912818908691,0.042502932250499725,0.8240565061569214,0.8239638805389404,8.06320618191686,0.155384361743927,-0.050088927149772644,0.14708976447582245,-0.050088927149772644,0.14708976447582245,0.28838735818862915,0
1196,1,1.0,-1255.8385009765625,344.66741943359375,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.83755493164062,761.8187866210938,-164.8505401611328,761.8447265625,0.01693512313067913,0.019598226994276047,6,normal,1,0,0,0,0.9523845314979553,1.0,0.9552152156829834,9.437286376953125,0.04323732852935791,0.8249643445014954,0.8249085545539856,8.032358212368,0.11548833549022675,-0.0050796642899513245,0.11537656933069229,-0.0050796642899513245,0.11537656933069229,0.2887179940938949,0
1197,1,1.0,-1255.8385009765625,344.66741943359375,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.83360290527344,761.8643188476562,-164.84739685058594,761.8786010742188,0.011386155150830746,0.02656691148877144,6,normal,1,0,0,0,0.9467761516571045,1.0,0.9549678564071655,9.507859230041504,0.042396727949380875,0.8236634731292725,0.8236367702484131,8.10119405855788,0.08019109070301056,0.007303345948457718,0.07985781878232956,0.007303345948457718,0.07985781878232956,0.28827286958694454,0
1198,1,1.0,-1255.8385009765625,344.66741943359375,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.8360137939453,761.9051513671875,-164.84927368164062,761.9093627929688,0.006166193634271622,0.02906149998307228,6,normal,1,0,0,0,0.9499272704124451,1.0,0.9564731121063232,9.496960639953613,0.04235347732901573,0.8236966133117676,0.8236836791038513,8.091584478029784,0.05585797503590584,-0.005432291887700558,0.05559319630265236,-0.005432291887700558,0.05559319630265236,0.28828928768634793,0
1199,1,1.0,-1265.8262939453125,346.0143737792969,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.84310913085938,761.9384155273438,-164.85423278808594,761.9344482421875,0.001868174527771771,0.02809893526136875,6,normal,1,0,0,0,0.9557587504386902,1.0,0.9366927742958069,9.663162231445312,0.039777521044015884,0.8200002908706665,0.8199924826622009,8.2591660840912,0.04895612969994545,-0.025578413158655167,0.041742634028196335,-0.025578413158655167,0.041742634028196335,0.2869973689317703,0
1200,1,1.0,-1265.8262939453125,346.0143737792969,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.8523712158203,761.9625244140625,-164.8614501953125,761.9525756835938,-0.0016439013415947556,0.024725155904889107,6,normal,1,0,0,0,0.9573066830635071,1.0,0.9398003220558167,9.608320236206055,0.04106450080871582,0.8216639757156372,0.8216575384140015,8.200621701467673,0.0547511912882328,-0.04282378777861595,0.03411475196480751,-0.04282378777861595,0.03411475196480751,0.2875801384449005,0
1201,1,1.0,-1265.8262939453125,346.0143737792969,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.86309814453125,761.977294921875,-164.8690185546875,761.9647827148438,-0.003983026370406151,0.020322954282164574,6,normal,1,0,0,0,0.9449155330657959,1.0,0.9397472143173218,10.043571472167969,0.03401326388120651,0.8113428354263306,0.8113368153572083,8.648284751981043,0.06111558526754379,-0.0533800907433033,0.029760388657450676,-0.0533800907433033,0.029760388657450676,0.2839678853750229,0
1202,1,1.0,-1275.558837890625,347.2834167480469,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.88925170898438,761.9220581054688,-164.8730010986328,761.985107421875,-164.87673950195312,761.9706420898438,-0.005532747600227594,0.015082795172929764,6,normal,1,0,0,0,0.9421877861022949,1.0,0.9411986470222473,10.079279899597168,0.03348783031105995,0.8105218410491943,0.8105157613754272,8.685172778395826,0.06510989367961884,-0.05874679237604141,0.028073351830244064,-0.05874679237604141,0.028073351830244064,0.2836805164813995,0
1203,1,1.0,-1275.558837890625,347.2834167480469,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.91978454589844,757.1638793945312,-164.8822784423828,761.9857177734375,-164.89137268066406,760.81689453125,-0.26022058725357056,0.2686411738395691,6,normal,1,0,0,0,0.9462583065032959,1.0,0.82509446144104,9.494034767150879,0.038268741220235825,0.8196201324462891,0.7916595935821533,8.315994382670329,4.82198429107666,-4.513961315155029,1.695784091949463,-4.513961315155029,1.695784091949463,0.27708085775375363,0
1204,1,1.0,-1284.0147705078125,348.41888427734375,-169.65135192871094,757.19384765625,-169.65135192871094,757.19384765625,-169.65135192871094,757.19384765625,-165.15159606933594,761.0855102539062,-165.67068481445312,760.6607666015625,-0.38833382725715637,0.13958129286766052,6,normal,1,0,0,0,0.9602473378181458,1.0,0.8978372812271118,9.854166984558105,0.024445103481411934,0.8011289238929749,0.675613284111023,9.608072689015003,5.949188232421875,0.33546876907348633,5.939722537994385,0.33546876907348633,4.0,0.236464649438858,0
1205,1,1.0,-1284.0147705078125,348.41888427734375,-169.65135192871094,757.19384765625,-169.65135192871094,757.19384765625,-169.65135192871094,757.19384765625,-166.05902099609375,760.8003540039062,-166.7548370361328,760.1770629882812,-0.6136291027069092,-0.0653182715177536,6,normal,1,0,0,0,0.9552366137504578,1.0,0.9064796566963196,9.741888046264648,0.025882648304104805,0.8037435412406921,0.7206752896308899,9.098825891109447,5.090356349945068,2.1606855392456055,4.609030723571777,2.1606855392456055,4.0,0.25223635137081146,0
1206,1,1.0,-1284.0147705078125,348.41888427734375,-169.65135192871094,757.19384765625,-169.65135192871094,757.19384765625,-169.65135192871094,757.19384765625,-167.36846923828125,760.1117553710938,-167.92214965820312,759.404052734375,-0.79936683177948,-0.3552572727203369,6,normal,1,0,0,0,0.9411475658416748,1.0,0.9160363674163818,9.612393379211426,0.024728402495384216,0.8031431436538696,0.7700271606445312,8.582285963208136,3.704826593399048,2.5789127349853516,2.6598777770996094,2.5789127349853516,2.6598777770996094,0.2695095062255859,0
1207,1,1.0,-1290.234130859375,349.23150634765625,-169.65135192871094,757.19384765625,-169.65135192871094,757.19384765625,-169.65135192871094,757.19384765625,-168.7215118408203,759.0487670898438,-168.9680633544922,758.5569458007812,-0.8925348520278931,-0.5559312701225281,6,normal,1,0,0,0,0.954978346824646,1.0,0.9128819704055786,9.508034706115723,0.03545740991830826,0.8165538907051086,0.8073332905769348,8.21546807953302,2.0749285221099854,1.6030296087265015,1.3174312114715576,1.6030296087265015,1.3174312114715576,0.2825666517019272,0
