sequence_index,frame_id,timestamp_ns,dt_s,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,progress_s_visual_m,progress_s_final_m,cross_visual_m,cross_final_m,rnn_speed_fraction,rnn_moving_speed_mps,rnn_speed_mps,predicted_step_m,stop_probability,rnn_cross_speed_mps,rnn_delta_cross_m,speed_limit_mps,gt_speed_mps_eval_only,selected_patch_x,selected_patch_y,selected_patch_progress_s_m,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg_enu,heading_residual_deg,estimated_heading_deg_enu,search_heading_deg_enu,measurement_variance_s,measurement_variance_cross,forward_candidate_count,error_visual_m,error_final_m
782,782,1782721037707397552,0.33339160680770874,/yh/study/new_data/model_dataset_flight/vi/vi_000782.jpg,0,1,-219.82357788085938,90.12425994873047,-261.5684509277344,26.761096954345703,-259.0440979003906,26.49176788330078,244.48574829101562,241.9470732371665,-3.0,-2.999999999999999,0.48884183168411255,9.255620002746582,8.514957427978516,2.838815450668335,0.08002305030822754,-0.8559954762458801,-0.2853817045688629,18.93377332531162,5.6988280616578555,-264.3086853027344,15.4906005859375,246.01480102539062,0.06746812909841537,0.002469487488269806,8.497603416442871,173.90999868913076,0.31476609292929064,174.22476478206005,174.22479063539328,20.0,2.1998190879821777,18,75.87835693359375,74.74853515625
783,783,1782721038073992174,0.3665945529937744,/yh/study/new_data/model_dataset_flight/vi/vi_000783.jpg,0,1,-221.82676696777344,90.63362121582031,-262.1480407714844,26.822933197021484,-259.3722839355469,26.526782989501953,245.068603515625,242.27710625128893,-3.0,-2.999999999999999,0.48884138464927673,9.255611419677734,8.514944076538086,3.1215322017669678,0.08002366870641708,-0.8559925556182861,-0.31380221247673035,18.93377332531162,5.6382012592278015,-264.3086853027344,15.4906005859375,246.01480102539062,0.06768426299095154,0.0024549737572669983,8.497603416442871,173.90999868913076,0.3147542201395224,174.22475290927028,174.22476478206005,20.0,2.1998190879821777,18,75.48251342773438,74.29235076904297
784,784,1782721038407437812,0.33344563841819763,/yh/study/new_data/model_dataset_flight/vi/vi_000784.jpg,0,1,-223.64881896972656,91.096923828125,-262.1955261230469,26.8280029296875,-259.6707763671875,26.558631896972656,245.1163787841797,242.57729673107107,-3.0,-2.999999999999999,0.4888421893119812,9.255626678466797,8.514963150024414,2.8392772674560547,0.08002305030822754,-0.8559961915016174,-0.2854281961917877,18.93377332531162,5.638198380688022,-264.3086853027344,15.4906005859375,246.01480102539062,0.06775298714637756,0.002446591854095459,8.497603416442871,173.90999868913076,0.31476894773492026,174.2247676368657,174.2247529092703,20.0,2.1998190879821777,18,74.9422607421875,73.91056823730469
785,785,1782721038740921272,0.3334835171699524,/yh/study/new_data/model_dataset_flight/vi/vi_000785.jpg,0,1,-225.4710693359375,91.5602798461914,-262.4943542480469,26.859886169433594,-259.96929931640625,26.59048080444336,245.41690063476562,242.87752224601078,-3.0,-2.999999999999999,0.48884138464927673,9.255611419677734,8.51494312286377,2.8395931720733643,0.08002372831106186,-0.8559932708740234,-0.28545963764190674,18.93377332531162,5.638173880793755,-264.3086853027344,15.4906005859375,246.01480102539062,0.06761348992586136,0.002027936279773712,8.497603416442871,173.90999868913076,0.31475152541645146,174.2247502145472,174.2247676368657,20.0,2.1998190879821777,18,74.54438018798828,73.56088256835938
786,786,1782721039074547995,0.3336266279220581,/yh/study/new_data/model_dataset_flight/vi/vi_000786.jpg,0,1,-227.31642150878906,92.19490051269531,-262.7940979003906,26.891864776611328,-260.2679748535156,26.622344970703125,245.7183380126953,243.17787588874668,-3.0,-2.999999999999999,0.488842636346817,9.255635261535645,8.514974594116211,2.840822219848633,0.08002261072397232,-0.8559979796409607,-0.2855837047100067,18.93377332531162,5.849135104869718,-264.3086853027344,15.4906005859375,246.01480102539062,0.06763599067926407,0.002052687108516693,8.497603416442871,173.90999868913076,0.31477655165645724,174.2247752407872,174.2247502145472,20.0,2.1998190879821777,18,74.31791687011719,73.38640594482422
787,787,1782721039407926960,0.3333790600299835,/yh/study/new_data/model_dataset_flight/vi/vi_000787.jpg,0,1,-229.160400390625,92.82905578613281,-263.0906677246094,26.923507690429688,-260.56640625,26.654186248779297,246.01658630371094,243.47800693694975,-3.0,-2.999999999999999,0.488842636346817,9.255635261535645,8.514971733093262,2.8387131690979004,0.0800229161977768,-0.855999231338501,-0.28537222743034363,18.93377332531162,5.849129094445058,-264.3086853027344,15.4906005859375,246.01480102539062,0.06769835948944092,0.0020035654306411743,8.497603416442871,173.90999868913076,0.3147791663382489,174.224777855469,174.22477524078724,20.0,2.1998190879821777,18,74.126953125,73.24923706054688
788,788,1782721039741641677,0.33371469378471375,/yh/study/new_data/model_dataset_flight/vi/vi_000788.jpg,0,1,-231.00624084472656,93.4638442993164,-263.3919372558594,26.955650329589844,-260.8651428222656,26.68606185913086,246.319580078125,243.77844065534205,-3.0,-2.999999999999999,0.48884251713752747,9.255633354187012,8.514968872070312,2.8415701389312744,0.08002312481403351,-0.8559964299201965,-0.285658597946167,18.93377332531162,5.849138659715419,-264.3086853027344,15.4906005859375,246.01480102539062,0.06812039017677307,0.0022360607981681824,8.497603416442871,173.90999868913076,0.31477361680954824,174.22477230594032,174.22477785546903,20.0,2.1998190879821777,18,73.97413635253906,73.14934539794922
789,789,1782721040108171093,0.36652928590774536,/yh/study/new_data/model_dataset_flight/vi/vi_000789.jpg,0,1,-233.90895080566406,94.50687408447266,-263.9685363769531,27.017166137695312,-261.1932678222656,26.721065521240234,246.89942932128906,244.10841640588103,-3.0,-2.999999999999999,0.48884284496307373,9.25563907623291,8.514976501464844,3.120988368988037,0.08002281188964844,-0.8560001254081726,-0.3137491047382355,18.93377332531162,8.415202864827304,-264.3086853027344,15.4906005859375,246.01480102539062,0.06783416122198105,0.001973293721675873,8.497603416442871,173.90999868913076,0.31477903293611664,174.22477772206688,174.22477230594032,20.0,2.1998190879821777,18,73.88125610351562,73.07086181640625
790,790,1782721040441864068,0.33369317650794983,/yh/study/new_data/model_dataset_flight/vi/vi_000790.jpg,0,1,-236.55160522460938,95.45646667480469,-264.0185852050781,27.022510528564453,-261.4919738769531,26.75293731689453,246.94979858398438,244.40882993413817,-3.0,-2.999999999999999,0.48884308338165283,9.255643844604492,8.514982223510742,2.8413915634155273,0.08002268522977829,-0.8560011982917786,-0.28564175963401794,18.93377332531162,8.415174756193352,-264.3086853027344,15.4906005859375,246.01480102539062,0.06798829883337021,0.0020026788115501404,8.497603416442871,173.90999868913076,0.31478898473518074,174.22478767386593,174.22477772206688,20.0,2.1998190879821777,18,73.74037170410156,73.09033203125
791,791,1782721040807898997,0.36603468656539917,/yh/study/new_data/model_dataset_flight/vi/vi_000791.jpg,0,1,-238.54660034179688,96.2207260131836,-264.5911560058594,27.083599090576172,-261.81964111328125,26.787899017333984,247.52560424804688,244.7383601098527,-3.0,-2.999999999999999,0.48884308338165283,9.255643844604492,8.514983177185059,3.116779088973999,0.08002259582281113,-0.8560007810592651,-0.313325971364975,18.93377332531162,5.836536887952096,-264.3086853027344,15.4906005859375,246.01480102539062,0.06780579686164856,0.0019116178154945374,8.497603416442871,173.90999868913076,0.31478287491752477,174.22478156404827,174.22478767386596,20.0,2.1998190879821777,18,73.88005065917969,73.22944641113281
792,792,1782721041141925225,0.3340262472629547,/yh/study/new_data/model_dataset_flight/vi/vi_000792.jpg,0,1,-240.36712646484375,96.91815948486328,-264.6477966308594,27.089641571044922,-262.1186828613281,26.819801330566406,247.58258056640625,245.0390737234873,-3.0,-2.999999999999999,0.4888429641723633,9.25564193725586,8.51498031616211,2.844226837158203,0.08002275228500366,-0.8560015559196472,-0.2859269976615906,18.93377332531162,5.836504637153563,-264.3086853027344,15.4906005859375,246.01480102539062,0.06749945878982544,0.0014285370707511902,8.497603416442871,173.90999868913076,0.31477775227564725,174.22477644140642,174.2247815640483,20.0,2.1998190879821777,18,73.92951202392578,73.39557647705078
793,793,1782721041476178383,0.33425331115722656,/yh/study/new_data/model_dataset_flight/vi/vi_000793.jpg,0,1,-242.18890380859375,97.61605834960938,-264.9483337402344,27.121707916259766,-262.4178466796875,26.851722717285156,247.88482666015625,245.3399493631112,-3.0,-2.999999999999999,0.48878952860832214,9.254630088806152,8.513731956481934,2.845743179321289,0.08005701005458832,-0.8557360768318176,-0.28603261709213257,18.93377332531162,5.836533495962795,-269.0705261230469,10.762378692626953,250.24815368652344,0.08018136024475098,0.0046124085783958435,13.704330444335938,173.90999868913076,0.31459461782852627,174.2245933069593,174.22477644140642,20.0,2.1998190879821777,18,74.0772933959961,73.59892272949219
794,794,1782721041842391556,0.3662131130695343,/yh/study/new_data/model_dataset_flight/vi/vi_000794.jpg,0,1,-244.05494689941406,98.58720397949219,-265.5185241699219,27.182540893554688,-262.74566650390625,26.886695861816406,248.45823669433594,245.66963950705306,-3.0,-2.999999999999999,0.4888421893119812,9.255626678466797,8.514949798583984,3.118286371231079,0.08002445846796036,-0.8560113906860352,-0.3134825825691223,18.93377332531162,5.744266004930147,-269.0705261230469,10.762378692626953,250.24815368652344,0.07962539792060852,0.004372633993625641,13.704330444335938,173.90999868913076,0.31478370201074457,174.2247823911415,174.2245933069593,20.0,2.1998190879821777,18,74.560791015625,74.09659576416016
795,795,1782721042175811721,0.3334202766418457,/yh/study/new_data/model_dataset_flight/vi/vi_000795.jpg,0,1,-245.75389099121094,99.47138977050781,-265.5686950683594,27.18789291381836,-263.0441589355469,26.918540954589844,248.50868225097656,245.96980569171754,-3.0,-2.999999999999999,0.4888419508934021,9.255622863769531,8.514945983886719,2.8390555381774902,0.08002449572086334,-0.8560099005699158,-0.2854110598564148,18.93377332531162,5.744261926997153,-269.0705261230469,10.762378692626953,250.24815368652344,0.07974519580602646,0.004432126879692078,13.704330444335938,173.90999868913076,0.314802778515653,174.22480146764642,174.2247823911415,20.0,2.1998190879821777,18,74.95018005371094,74.58464050292969
796,796,1782721042542419038,0.36660709977149963,/yh/study/new_data/model_dataset_flight/vi/vi_000796.jpg,0,1,-247.62193298339844,100.44357299804688,-266.1481628417969,27.249717712402344,-263.3723449707031,26.953556060791016,249.09144592285156,246.29985033091154,-3.0,-2.999999999999999,0.48884207010269165,9.255624771118164,8.514947891235352,3.12164044380188,0.08002449572086334,-0.8560096025466919,-0.31381919980049133,18.93377332531162,5.744235829518084,-269.0705261230469,10.762378692626953,250.24815368652344,0.07924720644950867,0.004406780004501343,13.704330444335938,173.90999868913076,0.31479194626251616,174.22479063539328,174.22480146764642,20.0,2.1998190879821777,18,75.50205993652344,75.15888977050781
797,797,1782721042876156131,0.33373722434043884,/yh/study/new_data/model_dataset_flight/vi/vi_000797.jpg,0,1,-249.2537841796875,101.4964599609375,-266.1980285644531,27.25503921508789,-263.67108154296875,26.985431671142578,249.1416015625,246.6003028784391,-3.0,-2.999999999999999,0.48884183168411255,9.255620002746582,8.51494312286377,2.8417534828186035,0.0800246149301529,-0.8560096621513367,-0.2856822907924652,18.93377332531162,5.819061232431919,-269.0705261230469,10.762378692626953,250.24815368652344,0.07908771187067032,0.00435386598110199,13.704330444335938,173.90999868913076,0.3147938138923674,174.22479250302314,174.22479063539328,20.0,2.1998190879821777,18,76.15048217773438,75.89303588867188
798,798,1782721043242641966,0.3664857745170593,/yh/study/new_data/model_dataset_flight/vi/vi_000798.jpg,0,1,-251.04574584960938,102.65266418457031,-266.7740783691406,27.316497802734375,-263.9991760253906,27.020435333251953,249.7209014892578,246.93023738924686,-3.0,-2.999999999999999,0.4888419508934021,9.255622863769531,8.514945030212402,3.1206061840057373,0.08002457022666931,-0.8560096621513367,-0.3137153685092926,18.93377332531162,5.81902156438259,-269.0705261230469,10.762378692626953,250.24815368652344,0.0788286030292511,0.004291720688343048,13.704330444335938,173.90999868913076,0.31479111916929636,174.22478980830005,174.22479250302314,20.0,2.1998190879821777,18,76.96050262451172,76.73347473144531
799,799,1782721043576280128,0.33363813161849976,/yh/study/new_data/model_dataset_flight/vi/vi_000799.jpg,0,1,-252.67710876464844,103.70523834228516,-266.82403564453125,27.32183074951172,-264.2978210449219,27.052303314208984,249.77114868164062,247.23060113172068,-3.0,-2.999999999999999,0.48884138464927673,9.255611419677734,8.514932632446289,2.8409061431884766,0.08002486824989319,-0.8560081124305725,-0.28559693694114685,18.93377332531162,5.819051619119113,-269.0705261230469,10.762378692626953,250.24815368652344,0.07909794896841049,0.0042926594614982605,13.704330444335938,173.90999868913076,0.3147896517458419,174.22478834087661,174.22478980830007,20.0,2.1998190879821777,18,77.68243408203125,77.52879333496094
800,800,1782721043909619330,0.3333393931388855,/yh/study/new_data/model_dataset_flight/vi/vi_000800.jpg,0,1,-254.19894409179688,104.81472778320312,-267.12017822265625,27.353424072265625,-264.5962219238281,27.08414077758789,250.0689697265625,247.53069603998108,-3.0,-2.999999999999999,0.4888418912887573,9.255620956420898,8.514941215515137,2.838365316390991,0.08002481609582901,-0.8560069799423218,-0.2853408455848694,18.93377332531162,5.649901555778115,-269.0705261230469,10.762378692626953,250.24815368652344,0.0793066993355751,0.004367135465145111,13.704330444335938,173.90999868913076,0.31479557480051273,174.22479426393127,174.22478834087661,20.0,2.1998190879821777,18,78.53160095214844,78.42288208007812
801,801,1782721044243493770,0.3338744342327118,/yh/study/new_data/model_dataset_flight/vi/vi_000801.jpg,0,1,-255.72320556640625,105.92599487304688,-267.4231262207031,27.385746002197266,-264.8951110839844,27.11602783203125,250.37362670898438,247.83127328701505,-3.0,-2.999999999999999,0.48884156346321106,9.255615234375,8.514937400817871,2.8429198265075684,0.08002468943595886,-0.8560105562210083,-0.285800039768219,18.93377332531162,5.6498557926663535,-269.0705261230469,10.762378692626953,250.24815368652344,0.07915355265140533,0.004330947995185852,13.704330444335938,173.90999868913076,0.3147916794582517,174.224790368589,174.22479426393127,20.0,2.1998190879821777,18,79.40692138671875,79.34188842773438
802,802,1782721044609741167,0.36624717712402344,/yh/study/new_data/model_dataset_flight/vi/vi_000802.jpg,0,1,-257.395263671875,107.14501190185547,-267.9960632324219,27.446876525878906,-265.22296142578125,27.15100860595703,250.94984436035156,248.16099343043027,-3.0,-2.999999999999999,0.4888418912887573,9.255620956420898,8.514941215515137,3.1185731887817383,0.0800248458981514,-0.8560072779655457,-0.3135102391242981,18.93377332531162,5.64986342497357,-269.0705261230469,10.762378692626953,250.24815368652344,0.07879643142223358,0.004280455410480499,13.704330444335938,173.90999868913076,0.31481329060367247,174.22481197973443,174.22479036858903,20.0,2.1998190879821777,18,80.40006256103516,80.3760757446289
803,803,1782721044943265559,0.3335244655609131,/yh/study/new_data/model_dataset_flight/vi/vi_000803.jpg,0,1,-258.9176940917969,108.22977447509766,-268.046875,27.45229721069336,-265.5215148925781,27.182861328125,251.0009307861328,248.46125420056902,-3.0,-2.999999999999999,0.4888409674167633,9.255603790283203,8.514920234680176,2.8399341106414795,0.08002538979053497,-0.856006383895874,-0.28549906611442566,18.93377332531162,5.6048639541126155,-269.0705261230469,10.762378692626953,250.24815368652344,0.07927396893501282,0.004365809261798859,13.704330444335938,173.90999868913076,0.3147845557843908,174.22478324491516,174.22481197973445,20.0,2.1998190879821777,18,81.29171752929688,81.31551361083984
804,804,1782721045276939899,0.33367425203323364,/yh/study/new_data/model_dataset_flight/vi/vi_000804.jpg,0,1,-260.4407653808594,109.31502532958984,-268.3467102050781,27.48428726196289,-265.8202209472656,27.214733123779297,251.30247497558594,248.76165066400782,-3.0,-2.999999999999999,0.48884159326553345,9.255616188049316,8.514938354492188,2.8412156105041504,0.08002465218305588,-0.8560131788253784,-0.2856295704841614,18.93377332531162,5.604761594283801,-269.0705261230469,10.762378692626953,250.24815368652344,0.07926435768604279,0.004346974194049835,13.704330444335938,173.90999868913076,0.31481144965424773,174.22481013878502,174.22478324491516,20.0,2.1998190879821777,18,82.21175384521484,82.2763442993164
805,805,1782721045643384161,0.36644428968429565,/yh/study/new_data/model_dataset_flight/vi/vi_000805.jpg,0,1,-262.1134338378906,110.5068588256836,-268.9228820800781,27.545761108398438,-266.1482849121094,27.24972915649414,251.8819122314453,249.091549539908,-3.0,-2.999999999999999,0.4888420104980469,9.255623817443848,8.51494312286377,3.1202523708343506,0.08002493530511856,-0.8560054302215576,-0.3136782944202423,18.93377332531162,5.604799675987713,-269.0705261230469,10.762378692626953,250.24815368652344,0.07884553074836731,0.004285499453544617,13.704330444335938,173.90999868913076,0.31480496631062155,174.22480365544138,174.22481013878502,20.0,2.1998190879821777,18,83.2400894165039,83.3548355102539
806,806,1782721045976888289,0.33350425958633423,/yh/study/new_data/model_dataset_flight/vi/vi_000806.jpg,0,1,-263.7135925292969,111.65731048583984,-268.9720153808594,27.551002502441406,-266.4468078613281,27.281585693359375,251.9313201904297,249.3917926846488,-3.0,-2.999999999999999,0.48884114623069763,9.255607604980469,8.514925956726074,2.83976411819458,0.08002516627311707,-0.8560101389884949,-0.2854830324649811,18.93377332531162,5.909365280299996,-269.0705261230469,10.762378692626953,250.24815368652344,0.07928414642810822,0.004366427659988403,13.704330444335938,173.90999868913076,0.31479821616273085,174.2247969052935,174.2248036554414,20.0,2.1998190879821777,18,84.2705307006836,84.41998291015625
807,807,1782721046310241450,0.3333532214164734,/yh/study/new_data/model_dataset_flight/vi/vi_000807.jpg,0,1,-265.31304931640625,112.80723571777344,-269.269287109375,27.582721710205078,-266.7452087402344,27.31342315673828,252.23028564453125,249.6919007417707,-3.0,-2.999999999999999,0.48884159326553345,9.255616188049316,8.514935493469238,2.8384811878204346,0.08002497255802155,-0.8560076355934143,-0.2853529155254364,18.93377332531162,5.909411470837456,-269.0705261230469,10.762378692626953,250.24815368652344,0.07916480302810669,0.00437096506357193,13.704330444335938,173.90999868913076,0.31480243167010924,174.22480112080086,174.22479690529352,20.0,2.1998190879821777,18,85.31629180908203,85.50580596923828
808,808,1782721046643767946,0.33352652192115784,/yh/study/new_data/model_dataset_flight/vi/vi_000808.jpg,0,1,-266.9132995605469,113.957763671875,-269.5688781738281,27.614681243896484,-267.04376220703125,27.345272064208984,252.53155517578125,249.9921315991774,-3.0,-2.999999999999999,0.4888061285018921,9.25494384765625,8.514050483703613,2.8396615982055664,0.08005377650260925,-0.8558528423309326,-0.2854496240615845,18.93377332531162,5.9093271885563174,-273.8018493652344,10.792313575744629,254.95594787597656,0.09046615660190582,0.010753519833087921,14.17651081085205,173.90999868913076,0.31465600948977707,174.22465469862053,174.2248011208009,20.0,2.1998190879821777,18,86.3839111328125,86.61258697509766
809,809,1782721046977312330,0.33354419469833374,/yh/study/new_data/model_dataset_flight/vi/vi_000809.jpg,0,1,-268.5203552246094,115.14909362792969,-269.8678283691406,27.64657974243164,-267.34234619140625,27.37712860107422,252.8322296142578,250.2924093555037,-3.0,-2.999999999999999,0.4888410270214081,9.25560474395752,8.514915466308594,2.8401005268096924,0.0800260603427887,-0.8560072183609009,-0.28551623225212097,18.93377332531162,5.9976272095695045,-273.8018493652344,10.792313575744629,254.95594787597656,0.09214351326227188,0.010891683399677277,14.17651081085205,173.90999868913076,0.31487703014245044,174.2248757192732,174.22465469862055,20.0,2.1998190879821777,18,87.51289367675781,87.77986907958984
810,810,1782721047310741118,0.3334287405014038,/yh/study/new_data/model_dataset_flight/vi/vi_000810.jpg,0,1,-270.1268615722656,116.34001922607422,-270.1654357910156,27.678329467773438,-267.6408386230469,27.408973693847656,253.13150024414062,250.59258063041028,-3.0,-2.999999999999999,0.48883721232414246,9.255533218383789,8.514850616455078,2.8390958309173584,0.08002593368291855,-0.8560186624526978,-0.285421222448349,18.93377332531162,5.997658207731633,-273.8018493652344,10.792313575744629,254.95594787597656,0.08838153630495071,0.01043999195098877,14.17651081085205,173.90999868913076,0.31488999682970287,174.22488868596045,174.22487571927323,20.0,2.1998190879821777,18,88.66169738769531,88.96578979492188
811,811,1782721047644219659,0.3334786593914032,/yh/study/new_data/model_dataset_flight/vi/vi_000811.jpg,0,1,-271.73358154296875,117.53112030029297,-270.4641418457031,27.710201263427734,-267.9393310546875,27.44082260131836,253.43191528320312,250.8927776780027,-3.0,-2.999999999999999,0.48881715536117554,9.255152702331543,8.51430606842041,2.839339256286621,0.0800468772649765,-0.8559523820877075,-0.2854418456554413,18.93377332531162,5.997588315026149,-273.7713623046875,15.550471305847168,255.43043518066406,0.08662628382444382,0.004190906882286072,9.441972732543945,173.90999868913076,0.31458237151278784,174.22458106064354,174.22488868596048,20.0,2.1998190879821777,18,89.82989501953125,90.170166015625
812,812,1782721047977696345,0.33347660303115845,/yh/study/new_data/model_dataset_flight/vi/vi_000812.jpg,0,1,-273.207763671875,118.68585968017578,-270.7628479003906,27.742069244384766,-268.23785400390625,27.472675323486328,253.7322998046875,251.19299454682638,-3.0,-2.999999999999999,0.488839715719223,9.255579948425293,8.514908790588379,2.8395228385925293,0.08002431690692902,-0.8560355305671692,-0.28546783328056335,18.93377332531162,5.615390623701363,-273.7713623046875,15.550471305847168,255.43043518066406,0.08499923348426819,0.004402056336402893,9.441972732543945,173.90999868913076,0.31487417533682077,174.22487286446759,174.22458106064357,20.0,2.1998190879821777,18,90.97664642333984,91.34848022460938
813,813,1782721048344589214,0.36689305305480957,/yh/study/new_data/model_dataset_flight/vi/vi_000813.jpg,0,1,-274.8296813964844,119.9563217163086,-271.3442077636719,27.804100036621094,-268.5662841796875,27.507713317871094,254.31700134277344,251.52328939807944,-3.0,-2.999999999999999,0.4888336956501007,9.25546646118164,8.5147705078125,3.1240100860595703,0.08002793043851852,-0.8560218214988708,-0.314068466424942,18.93377332531162,5.615437001782487,-273.7713623046875,15.550471305847168,255.43043518066406,0.08062291890382767,0.004206940531730652,9.441972732543945,173.90999868913076,0.3148232957635895,174.22482198489436,174.22487286446759,20.0,2.1998190879821777,18,92.2181167602539,92.66053771972656
814,814,1782721048711525337,0.366936057806015,/yh/study/new_data/model_dataset_flight/vi/vi_000814.jpg,0,1,-276.4517517089844,121.2269287109375,-271.6726379394531,27.83913803100586,-268.89471435546875,27.542755126953125,254.6472625732422,251.8535806946757,-3.0,-2.999999999999999,0.48878908157348633,9.254621505737305,8.513677597045898,3.1239752769470215,0.08006203174591064,-0.8558269739151001,-0.31403377652168274,18.93377332531162,5.615349359922178,-273.7713623046875,15.550471305847168,255.43043518066406,0.07073399424552917,0.0037266165018081665,9.441972732543945,173.90999868913076,0.31431508700065824,174.22431377613142,174.22482198489436,20.0,2.1998190879821777,18,93.5099868774414,93.98847198486328
815,815,1782721049078030793,0.3665054738521576,/yh/study/new_data/model_dataset_flight/vi/vi_000815.jpg,0,1,-278.048095703125,122.50807189941406,-271.9977722167969,27.87383270263672,-269.2228088378906,27.5777587890625,254.97427368164062,252.18352518368044,-3.0,-2.999999999999999,0.4888327717781067,9.255448341369629,8.514717102050781,3.12069034576416,0.08003190159797668,-0.8559799194335938,-0.31372132897377014,18.93377332531162,5.584804474070863,-273.7713623046875,15.550471305847168,255.43043518066406,0.06988485902547836,0.004084788262844086,9.441972732543945,173.90999868913076,0.31476457214498327,174.22476326127574,174.22431377613142,20.0,2.1998190879821777,18,94.82745361328125,95.33966064453125
816,816,1782721049411479594,0.33344870805740356,/yh/study/new_data/model_dataset_flight/vi/vi_000816.jpg,0,1,-279.5004577636719,123.67367553710938,-272.0455017089844,27.878921508789062,-269.521240234375,27.609600067138672,255.0222625732422,252.48365908385256,-3.0,-2.999999999999999,0.48877325654029846,9.254322052001953,8.513257026672363,2.8387346267700195,0.08007778227329254,-0.8556895852088928,-0.28532859683036804,18.93377332531162,5.584826881307379,-278.3807067871094,34.613033294677734,262.0361328125,0.06597896665334702,0.001840740442276001,9.024002075195312,173.90999868913076,0.31421951771313095,174.2242182068439,174.22476326127577,20.0,2.1998190879821777,18,96.08439636230469,96.58100891113281
817,817,1782721049778358447,0.3668789863586426,/yh/study/new_data/model_dataset_flight/vi/vi_000817.jpg,0,1,-281.09844970703125,124.95613098144531,-272.6274719238281,27.941017150878906,-269.8496398925781,27.644641876220703,255.6075439453125,252.8139410432216,-3.0,-2.999999999999999,0.48883500695228577,9.255491256713867,8.514765739440918,3.1238887310028076,0.08003094047307968,-0.8559722304344177,-0.3140382170677185,18.93377332531162,5.5848608203004675,-278.3807067871094,34.613033294677734,262.0361328125,0.06610983610153198,0.002767503261566162,9.024002075195312,173.90999868913076,0.3147683074046856,174.22476699653544,174.22421820684391,20.0,2.1998190879821777,18,97.38423919677734,97.9594955444336
818,818,1782721050111731166,0.33337268233299255,/yh/study/new_data/model_dataset_flight/vi/vi_000818.jpg,0,1,-283.39080810546875,126.81491088867188,-272.6722106933594,27.945785522460938,-270.1480712890625,27.67647933959961,255.6525115966797,253.1140573041536,-3.0,-2.999999999999999,0.4888327121734619,9.255447387695312,8.5147066116333,2.8385705947875977,0.08003292232751846,-0.8559634685516357,-0.2853548228740692,18.93377332531162,8.852752394907586,-278.3807067871094,34.613033294677734,262.0361328125,0.06669970601797104,0.004960998892784119,9.024002075195312,173.90999868913076,0.3147486706108218,174.22474735974157,174.22476699653546,20.0,2.1998190879821777,18,99.44844055175781,100.01898956298828
819,819,1782721050445195367,0.3334640562534332,/yh/study/new_data/model_dataset_flight/vi/vi_000819.jpg,0,1,-285.683837890625,128.6741943359375,-272.9714050292969,27.977710723876953,-270.4465637207031,27.708328247070312,255.9534149169922,253.41425677926466,-3.0,-2.999999999999999,0.4888330101966858,9.255453109741211,8.514710426330566,2.8393499851226807,0.08003309369087219,-0.8559699058532715,-0.28543519973754883,18.93377332531162,8.852841182436952,-278.3807067871094,34.613033294677734,262.0361328125,0.06599961966276169,0.0021290481090545654,9.024002075195312,173.90999868913076,0.3147696147455814,174.22476830387635,174.2247473597416,20.0,2.1998190879821777,18,101.4957504272461,102.10916137695312
820,820,1782721050778809037,0.3336138129234314,/yh/study/new_data/model_dataset_flight/vi/vi_000820.jpg,0,1,-287.1240234375,129.89248657226562,-273.271240234375,28.00969696044922,-270.7452087402344,27.740192413330078,256.25494384765625,253.7145968149932,-3.0,-2.999999999999999,0.48883920907974243,9.255570411682129,8.514869689941406,2.8406782150268555,0.08002756536006927,-0.8560017347335815,-0.2855739891529083,18.93377332531162,5.654335245450733,-278.3807067871094,34.613033294677734,262.0361328125,0.0662154108285904,0.0021565109491348267,9.024002075195312,173.90999868913076,0.31483279399540404,174.22483148312617,174.22476830387635,20.0,2.1998190879821777,18,102.82024383544922,103.45703125
821,821,1782721051145704094,0.3668951094150543,/yh/study/new_data/model_dataset_flight/vi/vi_000821.jpg,0,1,-288.7078857421875,131.23231506347656,-273.8512878417969,28.07158660888672,-271.0736389160156,27.775230407714844,256.8382873535156,254.04485822899537,-3.0,-2.999999999999999,0.4887978434562683,9.25478744506836,8.513850212097168,3.123689889907837,0.08005989342927933,-0.8557926416397095,-0.3139861226081848,18.93377332531162,5.654342550298892,-278.3807067871094,34.613033294677734,262.0361328125,0.06752637773752213,0.004714608192443848,9.024002075195312,173.90999868913076,0.3145447521114999,174.22454344124225,174.22483148312617,20.0,2.1998190879821777,18,104.22502136230469,104.94920349121094
822,822,1782721051512118357,0.36641407012939453,/yh/study/new_data/model_dataset_flight/vi/vi_000822.jpg,0,1,-290.2896728515625,132.5703887939453,-274.1759948730469,28.10622787475586,-271.4016418457031,27.810226440429688,257.1648254394531,254.3747259831339,-3.0,-2.999999999999999,0.488839328289032,9.255573272705078,8.514872550964355,3.119969129562378,0.08002758771181107,-0.8559922575950623,-0.313647598028183,18.93377332531162,5.654348629536221,-278.3807067871094,34.613033294677734,262.0361328125,0.06738841533660889,0.0035182014107704163,9.024002075195312,173.90999868913076,0.31478346188690653,174.22478215101768,174.22454344124228,20.0,2.1998190879821777,18,105.69962310791016,106.44927978515625
