frame_id,reference_x,reference_y,meanshift_x,meanshift_y,error_m,latency_ms
59,-220.6431427001953,17.473630905151367,-224.59677124023438,12.237226486206055,6.561334609985352,5.958172987448052
60,-223.8677215576172,17.811119079589844,-223.9247283935547,11.423213005065918,6.388160228729248,5.88166801026091
61,-227.08807373046875,18.138076782226562,-229.35165405273438,11.940234184265137,6.598260879516602,5.962339986581355
62,-230.62640380859375,18.497316360473633,-235.58810424804688,13.412269592285156,7.104658603668213,6.1916210106574
63,-233.84530639648438,18.824125289916992,-235.1239013671875,21.123613357543945,2.6310551166534424,6.300267006736249
64,-237.00657653808594,19.118770599365234,-240.0675048828125,22.513124465942383,4.5706586837768555,6.258295004954562
65,-240.4793701171875,19.44244956970215,-244.28736877441406,20.419475555419922,3.931339740753174,6.274585000937805
66,-243.63906860351562,19.73694610595703,-244.42282104492188,20.20380401611328,0.9122632145881653,6.264605006435886
67,-246.847412109375,19.999595642089844,-249.09722900390625,16.969709396362305,3.7738425731658936,6.5313939994666725
68,-250.06228637695312,20.262781143188477,-254.28770446777344,16.09916114807129,5.9321064949035645,6.31941799656488
69,-253.5655975341797,20.549577713012695,-254.3082275390625,15.627671241760254,4.977615833282471,6.300997978542
70,-258.5731506347656,21.028581619262695,-263.3064270019531,14.406329154968262,8.139909744262695,5.943766009295359
71,-263.5738220214844,21.506925582885742,-267.01910400390625,13.313554763793945,8.888267517089844,6.046634982340038
72,-266.9277038574219,21.863229751586914,-267.0269775390625,18.369415283203125,3.4952244758605957,6.038561987224966
73,-270.28131103515625,22.219507217407227,-270.8572998046875,19.16750144958496,3.105881929397583,5.99501800024882
74,-273.63311767578125,22.575592041015625,-274.7698974609375,20.436298370361328,2.422569990158081,5.933673994150013
75,-276.9444274902344,22.93913459777832,-275.0648498535156,22.76582145690918,1.887551188468933,5.9152400062885135
76,-280.2569580078125,23.30280876159668,-279.2235107421875,21.796581268310547,1.8266730308532715,5.985962983686477
77,-283.5698547363281,23.666522979736328,-286.17987060546875,20.045642852783203,4.4635138511657715,5.9427369851619005
78,-286.75732421875,23.975204467773438,-292.478515625,23.26099967956543,5.765598297119141,6.109365989686921
79,-290.265380859375,24.314931869506836,-292.461669921875,23.388771057128906,2.3835811614990234,6.066317990189418
80,-293.4555358886719,24.623870849609375,-296.5701904296875,23.047414779663086,3.4908862113952637,5.945518991211429
81,-297.0016174316406,24.93578338623047,-302.1796569824219,28.345571517944336,6.199899196624756,5.862204008735716
82,-300.2271423339844,25.219501495361328,-302.1123352050781,28.25421142578125,3.572592258453369,5.8877349947579205
83,-303.45355224609375,25.5032958984375,-307.2919616699219,28.374530792236328,4.7934722900390625,5.950374994426966
84,-306.78228759765625,25.818649291992188,-311.85198974609375,28.42870330810547,5.702127456665039,5.972568003926426
85,-310.1116027832031,26.13405990600586,-316.538330078125,28.31847381591797,6.787818908691406,5.8811960043385625
86,-313.44134521484375,26.44951057434082,-316.53375244140625,28.347936630249023,3.628636598587036,5.8623240038286895
87,-316.7387390136719,26.75737953186035,-320.99090576171875,28.177637100219727,4.4830851554870605,5.916971975238994
88,-320.03851318359375,27.06546974182129,-325.95928955078125,27.917755126953125,5.981804370880127,5.936657020356506
89,-323.3372497558594,27.373462677001953,-330.49627685546875,27.704835891723633,7.16669225692749,5.902731994865462
90,-326.6502990722656,27.7000789642334,-330.4618225097656,27.737701416015625,3.81170916557312,5.983723007375374
91,-329.9637756347656,28.0267391204834,-335.0482177734375,27.78028678894043,5.09041166305542,5.978953995509073
92,-333.27398681640625,28.35307502746582,-339.9189453125,32.97761535644531,8.095791816711426,5.849826004123315
93,-336.57794189453125,28.690593719482422,-339.88531494140625,32.926536560058594,5.3741912841796875,5.842661979841068
94,-339.88433837890625,29.02836036682129,-344.63238525390625,32.58745193481445,5.933892726898193,5.895519017940387
95,-343.1903076171875,29.36608123779297,-348.9533996582031,32.49480438232422,6.5576019287109375,5.937938985880464
96,-346.51904296875,29.685148239135742,-353.96514892578125,32.44688034057617,7.941766738891602,5.895703012356535
97,-349.849365234375,30.004364013671875,-354.0078430175781,32.445030212402344,4.821803569793701,5.9593239857349545
98,-353.1781005859375,30.323429107666016,-359.2501220703125,32.70969009399414,6.52408504486084,5.8524270134512335
99,-356.5009460449219,30.624027252197266,-363.359130859375,32.77887725830078,7.188746452331543,5.981615016935393
100,-359.82257080078125,30.924514770507812,-367.71185302734375,32.67023468017578,8.080118179321289,6.021655019139871
101,-363.1454772949219,31.225116729736328,-367.71087646484375,32.6846809387207,4.793035984039307,5.9448700048960745
102,-366.4402160644531,31.518213272094727,-372.90960693359375,32.33930587768555,6.521289348602295,5.927425983827561
103,-369.7346496582031,31.81128692626953,-377.2154846191406,31.949308395385742,7.482108116149902,5.845516978297383
104,-373.0311584472656,32.10454177856445,-382.3115234375,37.03322219848633,10.507952690124512,5.994075007038191
105,-376.357666015625,32.4311408996582,-382.337890625,37.0774040222168,7.573034286499023,5.967275996226817
106,-379.6834716796875,32.75767517089844,-387.4905090332031,37.10504913330078,8.9358549118042,5.984843010082841
107,-383.0087585449219,33.08415222167969,-391.69757080078125,37.50756072998047,9.749974250793457,5.989566998323426
108,-386.32574462890625,33.470218658447266,-396.840576171875,38.01734161376953,11.455915451049805,5.97809097962454
109,-389.6413879394531,33.85612487792969,-396.8483581542969,38.013427734375,8.32007122039795,5.895363021409139
110,-392.9556884765625,34.24187469482422,-401.3197326660156,38.203033447265625,9.254621505737305,5.933558975812048
111,-396.2001037597656,34.59049606323242,-406.1543273925781,38.30321502685547,10.624069213867188,5.912930995691568
112,-399.4433288574219,34.938987731933594,-410.9610595703125,38.18997573852539,11.967750549316406,5.876009003259242
113,-403.0047912597656,35.32167434692383,-410.9469909667969,38.22059631347656,8.454719543457031,5.981922004139051
114,-406.3310852050781,35.61114501953125,-415.9058837890625,37.70248031616211,9.800533294677734,5.888136016437784
115,-409.6596374511719,35.90080642700195,-421.10931396484375,37.319820404052734,11.537273406982422,5.99304199567996
116,-412.98236083984375,36.18996810913086,-425.73760986328125,36.77618408203125,12.768712997436523,5.965120013570413
117,-416.2857360839844,36.47921371459961,-425.73388671875,36.76735305786133,9.452543258666992,5.95300699933432
118,-419.59210205078125,36.76872634887695,-429.86126708984375,37.11751174926758,10.275086402893066,5.997768981615081
119,-422.898681640625,37.058258056640625,-433.8672180175781,37.358177185058594,10.972636222839355,5.988239019643515
120,-426.19049072265625,37.359130859375,-439.42913818359375,41.81633377075195,13.96883773803711,6.033209007000551
121,-429.4760437011719,37.65943145751953,-439.42913818359375,41.7864990234375,10.774821281433105,5.999187007546425
122,-432.7639465332031,37.95994567871094,-444.34912109375,41.43357849121094,12.094725608825684,6.5504820086061954
123,-436.27178955078125,38.31903076171875,-449.2963562011719,41.413970947265625,13.387232780456543,6.4821809937711805
124,-439.4658203125,38.64599609375,-453.9033203125,42.241607666015625,14.878501892089844,6.49688599514775
125,-442.6598205566406,38.97295379638672,-453.8844909667969,42.19517517089844,11.678010940551758,6.480069016106427
126,-445.9792785644531,39.30323791503906,-457.4185791015625,42.438114166259766,11.861072540283203,6.479377014329657
127,-449.2984313964844,39.63349914550781,-462.46783447265625,42.60723876953125,13.500974655151367,6.476876005763188
128,-452.61700439453125,39.96369552612305,-462.4382019042969,42.46385192871094,10.134430885314941,6.554610008606687
129,-455.9490661621094,40.28679656982422,-467.9259948730469,42.33320236206055,12.150497436523438,6.482180004240945
130,-459.2764892578125,40.60944366455078,-473.0941162109375,42.511600494384766,13.9479398727417,6.471647007856518
131,-462.60479736328125,40.93217849731445,-477.3945007324219,43.30408477783203,14.978693962097168,6.567610980710015
132,-465.93316650390625,41.25896072387695,-477.39617919921875,43.18465805053711,11.623639106750488,6.452300003729761
133,-469.256591796875,41.58525848388672,-481.6773376464844,43.40058135986328,12.552701950073242,6.457467010477558
134,-472.5823974609375,41.91178894042969,-486.2184143066406,43.42510223388672,13.719732284545898,6.495892012026161
135,-475.81768798828125,42.24217987060547,-490.300048828125,43.31715393066406,14.522201538085938,6.512614985695109
136,-479.06182861328125,42.57347869873047,-490.3191223144531,43.438499450683594,11.29047966003418,6.4865879830904305
137,-482.61102294921875,42.93592834472656,-495.82379150390625,43.68480682373047,13.23397445678711,6.562961993040517
138,-485.9210510253906,43.2811393737793,-500.7756652832031,44.02304458618164,14.873129844665527,6.47193897748366
139,-489.23040771484375,43.62628173828125,-500.76898193359375,44.04549026489258,11.546187400817871,6.519627990201116
140,-492.5375671386719,43.97119903564453,-505.275390625,44.382781982421875,12.744471549987793,6.4880069985520095
141,-495.8470458984375,44.25697326660156,-510.3345947265625,44.51922607421875,14.489921569824219,6.469359010225162
142,-499.1547546386719,44.542598724365234,-514.2377319335938,44.88714599609375,15.086912155151367,6.501389987533912
143,-502.4640808105469,44.8283576965332,-514.25732421875,45.059959411621094,11.795516967773438,6.464316014898941
144,-505.6778869628906,45.1226806640625,-518.844970703125,45.50975036621094,13.172772407531738,6.452585017541423
145,-508.8949890136719,45.41730499267578,-524.4366455078125,45.645225524902344,15.543327331542969,6.5557890047784895
146,-512.4314575195312,45.741180419921875,-524.4482421875,45.618263244628906,12.017413139343262,6.476854992797598
147,-515.9639282226562,46.096248626708984,-529.130615234375,45.30113220214844,13.190673828125,6.2623199773952365
148,-519.1793212890625,46.41944122314453,-534.1416015625,47.66282653808594,15.01385498046875,6.029247975675389
149,-522.3988647460938,46.7430534362793,-538.5235595703125,47.538818359375,16.144319534301758,5.941304989391938
150,-525.5911865234375,47.084205627441406,-538.51708984375,47.56496810913086,12.93484115600586,5.887139996048063
151,-528.7850341796875,47.42551803588867,-542.689453125,47.643516540527344,13.9061279296875,5.995412997435778
152,-532.2947387695312,47.80059051513672,-547.6036987304688,48.09481430053711,15.311786651611328,5.8830280031543225
153,-535.4741821289062,48.1633186340332,-547.5383911132812,48.10487365722656,12.064350128173828,5.964412004686892
154,-538.6561889648438,48.526344299316406,-552.8079833984375,48.57851791381836,14.151890754699707,5.938563001109287
155,-542.1497802734375,48.9249153137207,-558.2150268554688,49.256553649902344,16.068668365478516,5.937844980508089
156,-547.12939453125,49.48106002807617,-562.4821166992188,49.51769256591797,15.352766036987305,5.9971080045215786
157,-552.1171875,50.03811264038086,-567.4249877929688,49.33256912231445,15.324050903320312,6.030540011124685
158,-555.6659545898438,50.476261138916016,-572.267333984375,49.142730712890625,16.65485191345215,5.971712002065033
159,-558.8970947265625,50.875186920166016,-572.3076171875,49.129844665527344,13.523621559143066,5.949609010713175
160,-562.1253662109375,51.27375793457031,-576.0804443359375,49.13595199584961,14.117876052856445,5.987579992506653
161,-565.437255859375,51.707855224609375,-580.682861328125,49.37999725341797,15.42230224609375,5.997583997668698
162,-568.749267578125,52.1419677734375,-580.714599609375,49.419857025146484,12.271065711975098,5.992158985463902
163,-572.0621337890625,52.576194763183594,-585.92041015625,49.777748107910156,14.138002395629883,5.880484008230269
164,-575.3704833984375,53.032535552978516,-590.866943359375,49.6151237487793,15.868804931640625,5.954753025434911
165,-578.6788940429688,53.48888397216797,-590.898193359375,49.49732208251953,12.854721069335938,5.900310003198683
166,-581.9886474609375,53.94542694091797,-595.4940185546875,49.47315979003906,14.226602554321289,5.990925012156367
167,-585.4841918945312,54.39555358886719,-599.496337890625,49.431884765625,14.865336418151855,5.971507984213531
168,-588.6644897460938,54.805076599121094,-604.0411376953125,49.825477600097656,16.16284942626953,5.981254013022408
169,-591.8436889648438,55.2144660949707,-604.008056640625,53.90688705444336,12.234443664550781,6.003198999678716
170,-595.13671875,55.62977981567383,-609.5697631835938,53.53471755981445,14.584308624267578,5.919920018641278
171,-598.4330444335938,56.045509338378906,-614.6981201171875,53.63275909423828,16.44305419921875,5.996532010613009
172,-601.7293701171875,56.461246490478516,-614.6480102539062,53.533023834228516,13.246349334716797,5.993158993078396
173,-605.0008544921875,56.88426971435547,-618.810791015625,53.6444091796875,14.184886932373047,5.970838014036417
174,-608.27197265625,57.307247161865234,-623.3115844726562,53.67294692993164,15.472494125366211,5.9542100061662495
175,-611.5435791015625,57.730289459228516,-623.3397216796875,53.64491271972656,12.483560562133789,5.93434800975956
176,-614.8861694335938,58.1866569519043,-628.580810546875,53.32212829589844,14.532957077026367,5.968142009805888
177,-618.2273559570312,58.64283752441406,-633.0289306640625,53.5106201171875,15.666086196899414,5.95679201069288
178,-621.5722045898438,59.099517822265625,-633.07958984375,53.561302185058594,12.770737648010254,5.932622996624559
179,-624.8855590820312,59.540775299072266,-637.9299926757812,53.54324722290039,14.357144355773926,6.0125739837531
180,-628.2006225585938,59.982269287109375,-641.9458618164062,53.936126708984375,15.016239166259766,6.027796014677733
181,-631.5191650390625,60.42422103881836,-642.1715087890625,53.91127014160156,12.48563003540039,5.949073994997889
182,-635.0553588867188,60.91789245605469,-644.8466796875,53.96408462524414,12.009387969970703,5.99342500208877
183,-638.2706298828125,61.366756439208984,-648.8489990234375,54.63040542602539,12.541145324707031,5.993419996229932
184,-641.486572265625,61.815711975097656,-649.44189453125,59.17578887939453,8.381905555725098,5.991791986161843
185,-644.7642822265625,62.216407775878906,-657.384765625,57.53691482543945,13.460098266601562,5.96151000354439
186,-648.04248046875,62.61715316772461,-660.600830078125,55.29405975341797,14.537531852722168,6.023625028319657
187,-651.3211669921875,63.01796340942383,-660.8424682617188,55.38313674926758,12.204333305358887,5.91730501037091
188,-654.587158203125,63.414756774902344,-664.3882446289062,55.1570930480957,12.816017150878906,6.027562980307266
189,-657.8555908203125,63.81185531616211,-669.8297119140625,53.867820739746094,15.564812660217285,6.00578699959442
190,-661.1251220703125,64.2090835571289,-669.9445190429688,54.95429992675781,12.784082412719727,5.885654012672603
191,-664.4630126953125,64.65044403076172,-674.9857177734375,55.11882781982422,14.197853088378906,5.977479013381526
192,-667.8052978515625,65.09236907958984,-679.5953369140625,54.715240478515625,15.7063627243042,5.967061995761469
193,-671.1435546875,65.53378295898438,-679.3767700195312,57.707191467285156,11.359637260437012,5.927124992012978
194,-674.447265625,65.97511291503906,-682.8779907226562,55.8170166015625,13.200910568237305,5.888712010346353
195,-677.7529907226562,66.4167251586914,-686.606689453125,55.664146423339844,13.928601264953613,6.003065005643293
196,-681.0598754882812,66.85848236083984,-686.8873901367188,55.68549728393555,12.601408958435059,5.966283002635464
197,-684.3595581054688,67.29602813720703,-697.9879150390625,61.86907958984375,14.669147491455078,6.002477020956576
198,-687.6604614257812,67.73373413085938,-702.6136474609375,65.24503326416016,15.158872604370117,6.51880499208346
199,-690.9660034179688,68.17205810546875,-702.510986328125,65.55209350585938,11.838532447814941,5.952868988970295
200,-694.3814086914062,68.6431655883789,-704.9476928710938,65.21784210205078,11.107619285583496,5.985026014968753
201,-697.7882080078125,69.11308288574219,-707.1969604492188,65.73138427734375,9.998024940490723,5.974958010483533
202,-700.8925170898438,69.5412826538086,-707.7686767578125,65.03640747070312,8.220430374145508,5.946424003923312
203,-704.1041870117188,69.95103454589844,-713.3790893554688,66.23326873779297,9.992277145385742,6.041268992703408
204,-707.6273193359375,70.40052032470703,-717.282470703125,67.2197494506836,10.1655912399292,5.970862985122949
205,-710.8394775390625,70.8103256225586,-718.1576538085938,65.57151794433594,9.000044822692871,5.895189999137074
206,-714.0416870117188,71.22013092041016,-723.3900756835938,62.8383674621582,12.555728912353516,6.002957990858704
207,-717.5553588867188,71.66979217529297,-728.53515625,64.8820571899414,12.908496856689453,5.889065010705963
208,-720.7557983398438,72.0793685913086,-728.49462890625,68.896240234375,8.367903709411621,5.97293401369825
209,-724.0374145507812,72.50609588623047,-731.8121337890625,71.43373107910156,7.848326206207275,6.113053997978568
210,-727.3179931640625,72.93268585205078,-734.196044921875,70.21531677246094,7.395382881164551,6.317277991911396
211,-730.6006469726562,73.35954284667969,-734.167236328125,71.18315124511719,4.178186416625977,5.9854450228158385
212,-733.6497192382812,73.7457504272461,-740.1365356445312,65.59369659423828,10.418002128601074,5.874949012650177
213,-736.6962280273438,74.13162994384766,-747.171630859375,69.44496154785156,11.476015090942383,6.010134005919099
214,-739.7407836914062,74.51726531982422,-747.0191650390625,69.83321380615234,8.655355453491211,6.005589995766059
215,-741.8286743164062,74.81880187988281,-752.80908203125,68.51246643066406,12.66251277923584,5.908130027819425
216,-743.920654296875,75.12092590332031,-752.7410888671875,69.09852600097656,10.680326461791992,6.010985001921654
217,-746.2155151367188,75.45235443115234,-757.5177612304688,71.40328216552734,12.005655288696289,6.0570040077436715
218,-747.0186767578125,75.608154296875,-757.5596923828125,71.47010040283203,11.324155807495117,6.0749010008294135
219,-747.8226318359375,75.76411437988281,-757.4510498046875,70.69588470458984,10.88087272644043,6.042810011422262
220,-748.6256713867188,75.91989135742188,-757.5332641601562,68.78206634521484,11.414628982543945,6.040998996468261
221,-748.2408447265625,75.89019775390625,-756.8289184570312,67.28776550292969,12.15552806854248,6.049543007975444
222,-747.8563232421875,75.86051940917969,-756.5390014648438,67.14178466796875,12.304683685302734,5.957410001428798
223,-747.4716186523438,75.8308334350586,-756.5490112304688,67.12965393066406,12.574163436889648,5.939565977314487
224,-746.4201049804688,75.57859802246094,-752.9939575195312,68.47892761230469,9.675786972045898,6.154833012260497
225,-745.36767578125,75.32614135742188,-751.9168090820312,65.75708770751953,11.595600128173828,5.923254997469485
226,-744.3159790039062,75.07386779785156,-752.1219482421875,68.15074157714844,10.433734893798828,6.085588975111023
227,-743.0457763671875,74.80661010742188,-752.2950439453125,67.79483032226562,11.606636047363281,5.950074002612382
228,-741.7759399414062,74.53942108154297,-747.0610961914062,67.79963684082031,8.564903259277344,6.067993002943695
229,-740.5067138671875,74.2723617553711,-747.0238647460938,68.33497619628906,8.816224098205566,5.94514500699006
230,-738.8037719726562,74.19439697265625,-747.1163940429688,68.38418579101562,10.141904830932617,6.039644998963922
231,-737.1023559570312,74.11650848388672,-729.0487060546875,71.07745361328125,8.607969284057617,6.050242984201759
232,-735.4005126953125,74.0385971069336,-729.2532348632812,71.31907653808594,6.7219648361206055,5.879359989194199
233,-732.982421875,73.9236831665039,-723.9916381835938,69.80674743652344,9.888545989990234,5.939688999205828
234,-730.5607299804688,73.80860137939453,-724.01220703125,70.6758041381836,7.2593092918396,6.066116999136284
235,-727.904541015625,73.682373046875,-719.4857177734375,70.35440063476562,9.052733421325684,6.058285012841225
236,-723.4256591796875,73.21475219726562,-714.0874633789062,70.42074584960938,9.747223854064941,6.053040997358039
237,-718.9481811523438,72.74728393554688,-709.421875,70.98971557617188,9.687081336975098,5.965999007457867
238,-715.749267578125,72.34666442871094,-708.710693359375,70.8501205444336,7.195913314819336,5.978850007522851
239,-712.5479736328125,71.94573974609375,-706.000244140625,69.16156005859375,7.115083694458008,6.052807002561167
240,-709.3484497070312,71.54503631591797,-703.2764282226562,69.17899322509766,6.516717433929443,6.00450299680233
241,-706.1504516601562,71.17790222167969,-703.2257080078125,69.64431762695312,3.302424430847168,5.949365993728861
242,-702.950439453125,70.81053924560547,-697.8544921875,68.81243133544922,5.473674774169922,5.937904003076255
243,-699.7487182617188,70.4429702758789,-687.75439453125,72.76365661621094,12.216766357421875,5.998434993671253
244,-696.5949096679688,70.09808349609375,-688.0103759765625,73.4783935546875,9.226089477539062,5.931041989242658
245,-693.4392700195312,69.75299835205078,-681.81884765625,74.05997467041016,12.392911911010742,5.983189010294154
246,-690.28173828125,69.40769958496094,-678.618408203125,72.37566375732422,12.035035133361816,5.9408340021036565
247,-687.0963745117188,69.0923843383789,-678.6430053710938,72.375,9.068352699279785,6.068748014513403
248,-683.9093627929688,68.77690887451172,-674.580322265625,71.32252502441406,9.670117378234863,5.9557470085565
249,-680.722900390625,68.46148681640625,-670.53759765625,70.37305450439453,10.363131523132324,5.97875498351641
250,-677.4625244140625,68.1313247680664,-670.539306640625,69.92381286621094,7.151500225067139,6.088999012717977
251,-674.2022705078125,67.80116271972656,-667.22705078125,70.07459259033203,7.33635950088501,5.999479995807633
252,-670.9393310546875,67.47074127197266,-663.4102172851562,69.59284210205078,7.8224592208862305,6.0199369909241796
253,-667.6696166992188,67.14066314697266,-663.778564453125,66.74090576171875,3.9115333557128906,5.993981001665816
254,-664.3983764648438,66.81043243408203,-658.9712524414062,63.72174835205078,6.2444891929626465,6.09118101419881
255,-661.1251220703125,66.4800033569336,-655.8946533203125,66.82731628417969,5.241987228393555,5.969114019535482
256,-657.9371337890625,66.1640853881836,-655.8399047851562,66.38209533691406,2.108529806137085,6.056131009245291
257,-654.7457885742188,65.84784698486328,-651.0386352539062,62.73640441894531,4.839840888977051,5.961262009805068
258,-651.2394409179688,65.5003890991211,-645.1254272460938,62.46550750732422,6.825809001922607,5.9850690013263375
259,-647.942626953125,65.1369400024414,-644.6905517578125,62.5543098449707,4.15282678604126,5.984716990496963
260,-644.6431274414062,64.77320098876953,-638.1329345703125,62.439735412597656,6.915755271911621,5.904260993702337
261,-641.3435668945312,64.40945434570312,-633.0726928710938,62.708980560302734,8.44387149810791,5.964893993223086
262,-638.0413818359375,64.03466796875,-628.4529418945312,62.64996337890625,9.687909126281738,5.952509993221611
263,-634.7399291992188,63.65995788574219,-628.4588623046875,62.59834289550781,6.370151042938232,5.956682987743989
264,-631.4374389648438,63.28512954711914,-623.1795654296875,62.673458099365234,8.280496597290039,5.928438011324033
265,-628.2564697265625,62.93982696533203,-618.7256469726562,62.55039978027344,9.538775444030762,6.043953995686024
