frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y,gru_xy_x,gru_xy_y
23,23,-97.71556854248047,5.570963382720947,-82.29485112905081,-7.1648708834411,20.0,-91.26778411865234,-5.231978416442871,12.58083763078919,-96.53484344482422,-7.596063613891602,13.219860501751107,-97.15568542480469,-7.874785423278809,-96.53484344482422,-7.596063613891602
24,24,-101.2225570678711,5.918126583099365,-81.27480154105776,4.473464185690227,20.0,-89.61317443847656,5.702352523803711,11.61138766385622,-95.90470886230469,-1.6357104778289795,9.237963188955693,-94.62731170654297,-2.3114616870880127,-95.90470886230469,-1.6357104778289795
25,25,-104.41236877441406,6.233891487121582,-87.31747849830289,16.614870556926103,20.0,-91.18921661376953,10.8212308883667,13.996265067716246,-94.98011016845703,2.5095419883728027,10.140921141517705,-93.78252410888672,1.4459476470947266,-94.98011016845703,2.5095419883728027
26,26,-107.75296020507812,6.5345540046691895,-99.83538797776811,24.900611012784164,20.0,-96.51782989501953,28.554306030273438,24.720389000845024,-96.52838134765625,13.11611557006836,13.011845494226472,-95.04314422607422,11.884943008422852,-96.52838134765625,13.11611557006836
27,27,-111.09230041503906,6.835103988647461,-115.28124385162921,26.391503270852972,20.0,-116.86144256591797,22.6402587890625,16.82515733721769,-107.15038299560547,18.398876190185547,12.217182182103162,-106.84896087646484,17.818204879760742,-107.15038299560547,18.398876190185547
28,28,-114.4308090209961,7.135579586029053,-129.17651994464998,20.647204556995156,20.0,-121.15494537353516,15.829015731811523,10.99044319890397,-113.32469177246094,19.506591796875,12.420363862963375,-113.82540130615234,19.22690773010254,-113.32469177246094,19.506591796875
29,29,-117.76180267333984,7.465998649597168,-137.6089344158554,9.934067043145369,20.0,-138.741943359375,6.681002140045166,20.99482133112441,-125.73033142089844,16.703340530395508,12.199423569309278,-125.6351089477539,15.924839973449707,-125.73033142089844,16.703340530395508
30,30,-121.08988952636719,7.79612922668457,-138.69576565895207,-1.6924494658319418,20.0,-138.38478088378906,-1.1355599164962769,19.465054277228216,-134.72640991210938,11.008515357971191,14.009786325538476,-134.4234161376953,10.041828155517578,-134.72640991210938,11.008515357971191
31,31,-124.41860961914062,8.126322746276855,-133.2697322034482,-9.808493366456513,20.0,-135.33609008789062,-10.752817153930664,21.80856031830495,-139.025146484375,2.7860724925994873,15.55214428840448,-138.6947784423828,1.8648593425750732,-139.025146484375,2.7860724925994873
32,32,-127.7506332397461,8.479126930236816,-124.5724268856747,-11.266733506091104,20.0,-129.568603515625,-9.856099128723145,18.42513312182964,-137.900146484375,-2.6453685760498047,15.058785454753275,-136.77838134765625,-4.040072917938232,-137.900146484375,-2.6453685760498047
33,33,-131.07872009277344,8.831513404846191,-117.0469990784078,-5.420181419805706,20.0,-126.27957153320312,-4.632035255432129,14.293319048580283,-134.89834594726562,-4.519461154937744,13.886614539343382,-133.63650512695312,-6.040803909301758,-134.89834594726562,-4.519461154937744
34,34,-134.4064178466797,9.183857917785645,-114.71237999769183,5.698908391230999,20.0,-122.00090026855469,3.710076332092285,13.559467217742888,-131.488037109375,0.04176664352416992,9.596602471437423,-127.78111267089844,-3.1220462322235107,-131.488037109375,0.04176664352416992
35,35,-137.9134521484375,9.491893768310547,-119.84313503325538,18.062987009942933,20.0,-124.39173126220703,17.900070190429688,15.922762526352063,-130.7476043701172,7.491528034210205,7.439814342590879,-126.4456558227539,3.9374547004699707,-130.7476043701172,7.491528034210205
36,36,-141.10328674316406,9.772066116333008,-131.34201362480715,27.228226837088375,20.0,-133.5432891845703,27.058284759521484,18.86708557424968,-131.36370849609375,16.014617919921875,11.568441444347455,-128.19688415527344,13.64847183227539,-131.36370849609375,16.014617919921875
37,37,-144.29208374023438,10.052149772644043,-146.45115074808882,29.93526898607719,20.0,-148.7062530517578,26.650150299072266,17.17493849147958,-138.3581085205078,22.364063262939453,13.667306819591305,-135.68795776367188,20.478586196899414,-138.3581085205078,22.364063262939453
38,38,-147.48928833007812,10.328798294067383,-160.76992359965357,25.28288558940269,20.0,-162.14923095703125,21.956130981445312,18.7111940626066,-147.42652893066406,24.00213050842285,13.673476243675045,-147.02005004882812,23.309083938598633,-147.42652893066406,24.00213050842285
39,39,-150.68637084960938,10.605437278747559,-170.17524943207158,15.09805473386719,20.0,-172.6568145751953,11.829885482788086,22.00453750714876,-159.90594482421875,21.71041488647461,14.433331976415346,-159.89801025390625,21.161781311035156,-159.90594482421875,21.71041488647461
40,40,-154.1981964111328,10.909310340881348,-172.685181786629,3.2783620560224627,20.0,-177.13360595703125,3.067290782928467,24.239023944569315,-170.604248046875,15.316420555114746,16.987676436612492,-170.8650360107422,14.816645622253418,-170.604248046875,15.316420555114746
41,41,-157.47799682617188,11.261993408203125,-168.1236144793341,-5.669362851195622,20.0,-172.7173614501953,-5.093958377838135,22.355209526444686,-175.3687744140625,6.64695930480957,18.47642991691996,-176.22116088867188,7.279428958892822,-175.3687744140625,6.64695930480957
42,42,-160.7559356689453,11.614477157592773,-159.62171595963088,-8.353335583190898,20.0,-162.9827880859375,-10.806035041809082,22.530828634797064,-174.98678588867188,-1.2997782230377197,19.21705206353033,-175.3215789794922,-0.8581782579421997,-174.98678588867188,-1.2997782230377197
43,43,-164.03280639648438,11.966845512390137,-151.53836705246874,-3.650099946908691,20.0,-153.13253784179688,-6.198031425476074,21.184395406339377,-170.20559692382812,-5.02278470993042,18.076251768152954,-169.57325744628906,-4.891777515411377,-170.20559692382812,-5.02278470993042
44,44,-167.38104248046875,12.304368019104004,-148.1488461554236,6.815959824106148,20.0,-148.3860626220703,3.4423828125,20.960535337224346,-162.7652587890625,-3.6017370223999023,16.56229563427751,-162.8004913330078,-3.1960582733154297,-162.7652587890625,-3.6017370223999023
45,45,-170.73062133789062,12.642024993896484,-151.8758419754297,19.312654289016802,20.0,-153.35903930664062,17.084938049316406,17.930737259980937,-159.48558044433594,3.7622151374816895,14.328362355265815,-159.19186401367188,3.590726613998413,-159.48558044433594,3.7622151374816895
46,46,-174.08189392089844,12.979852676391602,-162.5800756848292,29.3416428371419,20.0,-167.57196044921875,26.660037994384766,15.150138749870619,-162.63417053222656,13.074471473693848,11.448114408073847,-162.12083435058594,12.762663841247559,-162.63417053222656,13.074471473693848
47,47,-179.34275817871094,13.486869812011719,-179.4491320387219,33.48658692505875,20.0,-181.02854919433594,31.403980255126953,17.99624232941841,-171.2003631591797,22.133188247680664,11.876759623107473,-170.2527313232422,21.227813720703125,-171.2003631591797,22.133188247680664
48,48,-184.13096618652344,13.948331832885742,-195.80617790016407,30.18684874304932,20.0,-201.07113647460938,27.01576805114746,21.39456142826227,-184.9982452392578,26.626508712768555,12.707806339132924,-183.89996337890625,25.734786987304688,-184.9982452392578,26.626508712768555
49,49,-187.249755859375,14.233661651611328,-206.17442553019066,20.70335081342657,20.0,-209.73934936523438,17.45522689819336,22.719161487536844,-197.97222900390625,25.6571102142334,15.667373979007015,-197.37673950195312,24.718313217163086,-197.97222900390625,25.6571102142334
50,50,-190.67921447753906,14.547411918640137,-209.85194121207402,8.85473683895675,20.0,-210.51177978515625,8.205520629882812,20.821869075549316,-206.8432159423828,20.277244567871094,17.14951677289083,-206.7664337158203,19.385494232177734,-206.8432159423828,20.277244567871094
51,51,-194.10855102539062,14.861151695251465,-206.43616234433006,-0.8878164985432075,20.0,-210.29241943359375,-0.9205690622329712,22.604873517037213,-212.6603240966797,12.772123336791992,18.66902042344627,-212.68319702148438,11.826074600219727,-212.6603240966797,12.772123336791992
52,52,-197.28343200683594,15.1630220413208,-198.20518521802626,-4.815725942916359,20.0,-199.62042236328125,-5.339696407318115,20.63547885827409,-211.6128692626953,5.139311790466309,17.487353695247776,-211.8179931640625,4.255101680755615,-211.6128692626953,5.139311790466309
53,53,-200.77069091796875,15.494592666625977,-189.94557273723473,-1.3225657251220753,20.0,-190.26190185546875,-1.1131768226623535,19.653311552241163,-206.32518005371094,1.8520796298980713,14.729918924297202,-206.11851501464844,0.46678805351257324,-206.32518005371094,1.8520796298980713
54,54,-203.94317626953125,15.796236038208008,-185.37606463771394,8.362369907342172,20.0,-185.67044067382812,7.782464027404785,19.95277945529417,-199.52976989746094,2.3646366596221924,14.138105165539606,-199.2624969482422,1.6262187957763672,-199.52976989746094,2.3646366596221924
55,55,-207.35537719726562,16.129146575927734,-187.9153902669724,20.82881764420775,20.0,-189.90737915039062,17.251558303833008,17.48406256939997,-195.9982147216797,7.208402633666992,14.441773159146319,-195.80796813964844,6.602531433105469,-195.9982147216797,7.208402633666992
56,56,-210.75604248046875,16.4609317779541,-197.63522873814773,31.55544226154779,20.0,-201.08560180664062,26.98611068725586,14.293243645122681,-198.51937866210938,15.785283088684082,12.255302630080488,-197.6031494140625,14.60291576385498,-198.51937866210938,15.785283088684082
57,57,-213.8697052001953,16.76471519470215,-211.92226176824158,36.66967598540305,20.0,-210.74266052246094,36.246150970458984,19.730807086925896,-205.76275634765625,25.861024856567383,12.184640707145501,-203.92897033691406,24.23727798461914,-205.76275634765625,25.861024856567383
58,58,-217.09425354003906,17.10219955444336,-227.0406596881892,34.45353969680818,20.0,-221.0935821533203,30.583995819091797,14.06248412900433,-214.1340789794922,30.579692840576172,13.798748447111569,-212.22579956054688,28.901796340942383,-214.1340789794922,30.579692840576172
59,59,-220.6431427001953,17.473630905151367,-238.80361018888377,25.852021000646438,20.0,-238.7022247314453,26.469806671142578,20.17576819414875,-225.78602600097656,31.18750762939453,14.646489799716282,-224.4380645751953,30.094999313354492,-225.78602600097656,31.18750762939453
60,60,-223.8677215576172,17.811119079589844,-243.5235749482467,14.116876601614393,20.0,-242.0144805908203,12.340048789978027,18.953560972097364,-236.82891845703125,27.592456817626953,16.237832152443552,-234.69908142089844,25.96788787841797,-236.82891845703125,27.592456817626953
61,61,-227.08807373046875,18.138076782226562,-240.96740223756274,3.737929554084481,20.0,-237.2950439453125,3.625563144683838,17.742471446970715,-241.85653686523438,18.067678451538086,14.768630921243005,-239.43765258789062,16.1102294921875,-241.85653686523438,18.067678451538086
62,62,-230.62640380859375,18.497316360473633,-233.59438898086964,-1.2812342440866118,20.0,-229.88232421875,-0.2961795926094055,18.808220133084646,-241.8769989013672,10.087915420532227,14.04613520190608,-239.99908447265625,9.125410079956055,-241.8769989013672,10.087915420532227
63,63,-233.84530639648438,18.824125289916992,-224.80390771865746,0.9844753508461643,20.0,-223.73150634765625,-0.4395506680011749,21.757255406860263,-238.3833770751953,4.41506290435791,15.106791992872264,-236.53627014160156,3.800037384033203,-238.3833770751953,4.41506290435791
64,64,-237.00657653808594,19.118770599365234,-219.30076424647407,9.818006593424304,20.0,-225.84909057617188,10.551140785217285,14.067472183110446,-235.0222625732422,4.79832649230957,14.457268806188091,-233.1531524658203,4.87174129486084,-235.0222625732422,4.79832649230957
65,65,-240.4793701171875,19.44244956970215,-220.65961469049182,22.121496942550852,20.0,-232.06216430664062,21.848461151123047,8.754327237831333,-235.56260681152344,9.765674591064453,10.854240433632985,-232.98028564453125,10.25161361694336,-235.56260681152344,9.765674591064453
66,66,-243.63906860351562,19.73694610595703,-229.03791828518234,33.40466023017824,20.0,-236.84156799316406,33.23684310913086,15.114669485107227,-237.89971923828125,19.183744430541992,5.765948597576831,-235.04318237304688,19.83109474182129,-237.89971923828125,19.183744430541992
67,67,-246.847412109375,19.999595642089844,-242.86673169612013,39.59944726008759,20.0,-244.0943603515625,35.00868606567383,15.259491778054569,-239.64576721191406,25.683940887451172,9.174719074586813,-238.70664978027344,26.90169334411621,-239.64576721191406,25.683940887451172
68,68,-250.06228637695312,20.262781143188477,-258.1747747262317,38.54357797436681,20.0,-257.5167541503906,34.65730285644531,16.210223475900655,-249.60194396972656,31.36444091796875,11.111199975109148,-248.14901733398438,31.91868782043457,-249.60194396972656,31.36444091796875
69,69,-253.5655975341797,20.549577713012695,-270.7699455523709,30.748127083828045,20.0,-263.9950256347656,25.783945083618164,11.669257571745977,-260.60296630859375,30.98296356201172,12.584915555584438,-258.958251953125,31.524328231811523,-260.60296630859375,30.98296356201172
70,70,-258.5731506347656,21.028581619262695,-278.5044103634044,19.37181198242711,20.0,-270.9190979003906,13.688932418823242,14.362898881183593,-273.48443603515625,26.048309326171875,15.733534203840353,-269.3561706542969,26.06502914428711,-273.48443603515625,26.048309326171875
71,71,-263.5738220214844,21.506925582885742,-278.8581929082162,8.607778068541066,20.0,-271.31524658203125,4.60405158996582,18.591309890568954,-277.75604248046875,17.115156173706055,14.846649982088264,-273.37066650390625,17.260313034057617,-277.75604248046875,17.115156173706055
72,72,-266.9277038574219,21.863229751586914,-271.9105557372987,2.4938934918384135,20.0,-267.8938903808594,-2.6527087688446045,24.534970102603552,-279.6813049316406,9.147804260253906,18.00934162555519,-274.45880126953125,7.990263938903809,-279.6813049316406,9.147804260253906
73,73,-270.28131103515625,22.219507217407227,-263.1191801008532,3.545892664249621,20.0,-262.0183410644531,-1.6185771226882935,25.22956475530739,-277.7393798828125,4.295498371124268,19.413729267145207,-273.7757873535156,2.0401418209075928,-277.7393798828125,4.295498371124268
74,74,-273.63311767578125,22.575592041015625,-256.9757172800131,11.50621933724137,20.0,-254.22305297851562,6.049570560455322,25.492351745729106,-272.05706787109375,3.1645021438598633,19.474967111199906,-269.7196044921875,1.3235149383544922,-272.05706787109375,3.1645021438598633
75,75,-276.9444274902344,22.93913459777832,-256.95435597908636,23.5692464760898,20.0,-255.588623046875,24.283342361450195,21.398067154182964,-266.2972412109375,8.742181777954102,17.745874028471025,-265.12530517578125,7.979877471923828,-266.2972412109375,8.742181777954102
76,76,-280.2569580078125,23.30280876159668,-264.3297740342438,35.399288029222355,20.0,-263.72100830078125,31.643463134765625,18.52037116491268,-266.0919494628906,19.14384651184082,14.762941240572763,-264.0081481933594,17.73242950439453,-266.0919494628906,19.14384651184082
77,77,-283.5698547363281,23.666522979736328,-277.59800461736717,42.75413692587076,20.0,-272.5384521484375,38.48048400878906,18.47011869010086,-271.111328125,28.271324157714844,13.282284412475263,-268.5497741699219,26.613265991210938,-271.111328125,28.271324157714844
78,78,-286.75732421875,23.975204467773438,-292.9501631233778,42.99226907568095,20.0,-294.0125732421875,40.9314079284668,18.443195877952395,-277.7463684082031,35.61592102050781,14.720856173495228,-276.39996337890625,34.43233108520508,-277.7463684082031,35.61592102050781
79,79,-290.265380859375,24.314931869506836,-306.33179625595506,36.22586366783966,20.0,-310.64599609375,32.678558349609375,22.029973337031315,-289.1495056152344,36.91738510131836,12.65175896942724,-289.814697265625,36.404319763183594,-289.1495056152344,36.91738510131836
80,80,-293.4555358886719,24.623870849609375,-313.45157118145363,25.022082564437994,20.0,-315.191162109375,23.55294418334961,21.761992811565385,-302.328125,34.500709533691406,13.276851280700468,-302.886474609375,33.628013610839844,-302.328125,34.500709533691406
81,81,-297.0016174316406,24.93578338623047,-313.52950759752565,13.67395197813163,20.0,-315.1563415527344,13.093423843383789,21.675688857682818,-310.75506591796875,27.925729751586914,14.074698026380162,-312.0679016113281,26.932273864746094,-310.75506591796875,27.925729751586914
82,82,-300.2271423339844,25.219501495361328,-307.17220283753704,6.4640720254186945,20.0,-309.905517578125,3.367258071899414,23.899612758465953,-313.5848693847656,18.195493698120117,15.091903706917774,-315.90618896484375,17.286752700805664,-313.5848693847656,18.195493698120117
83,83,-303.45355224609375,25.5032958984375,-298.2463774564373,6.1930568861941175,20.0,-299.35467529296875,3.752938747406006,22.13320646617399,-311.2389831542969,11.635005950927734,15.90416299258169,-313.21429443359375,10.506945610046387,-311.2389831542969,11.635005950927734
84,84,-306.78228759765625,25.818649291992188,-291.34933218263103,13.097647477754263,20.0,-295.37591552734375,8.203914642333984,20.98533298721453,-307.4114685058594,8.98440933227539,16.845993696917173,-307.8677062988281,7.639111042022705,-307.4114685058594,8.98440933227539
85,85,-310.1116027832031,26.13405990600586,-290.1624674761868,24.70857735530427,20.0,-291.3584899902344,23.384824752807617,18.953562550438615,-300.3104248046875,13.031658172607422,16.362641013904266,-301.8466796875,11.843330383300781,-300.3104248046875,13.031658172607422
86,86,-313.44134521484375,26.44951057434082,-296.3564438456007,36.846921079040406,20.0,-298.98956298828125,32.655677795410156,15.728017074630332,-299.1749267578125,20.830665588378906,15.333039964970784,-300.9367980957031,19.578140258789062,-299.1749267578125,20.830665588378906
87,87,-316.7387390136719,26.75737953186035,-308.83882886842764,45.13104056326799,20.0,-310.4222717285156,41.410179138183594,15.956261945315253,-302.2740173339844,29.232187271118164,14.674905335882475,-304.5673522949219,28.64394187927246,-302.2740173339844,29.232187271118164
88,88,-320.03851318359375,27.06546974182129,-324.24625758547245,46.6178324391645,20.0,-328.24176025390625,42.094970703125,17.122475336306366,-312.74176025390625,36.71923828125,12.101150785349576,-314.6824645996094,35.64565658569336,-312.74176025390625,36.71923828125
89,89,-323.3372497558594,27.373462677001953,-338.09594489300116,40.870903836307185,20.0,-341.88018798828125,37.433101654052734,21.095897578439562,-325.77667236328125,39.468414306640625,12.338502242205093,-327.617919921875,38.61185836791992,-325.77667236328125,39.468414306640625
90,90,-326.6502990722656,27.7000789642334,-346.4997946161935,30.149063784845325,20.0,-346.85418701171875,28.041440963745117,20.206771535420746,-337.6317443847656,37.45936584472656,14.691351931227915,-338.5705871582031,36.53455352783203,-337.6317443847656,37.45936584472656
91,91,-329.9637756347656,28.0267391204834,-347.5605206409568,18.521237282753503,20.0,-351.855712890625,18.156986236572266,24.01393218121422,-346.974853515625,30.733732223510742,17.22511487127156,-347.8836669921875,30.552335739135742,-346.974853515625,30.733732223510742
92,92,-333.27398681640625,28.35307502746582,-342.1078615125589,10.409757110963476,20.0,-342.7650146484375,8.392314910888672,22.102297476505214,-348.72088623046875,21.76784896850586,16.792019049410637,-350.1405334472656,21.752782821655273,-348.72088623046875,21.76784896850586
93,93,-336.57794189453125,28.690593719482422,-333.38075194668045,8.947798161675479,20.0,-338.1817321777344,8.60477066040039,20.149750153122202,-348.0510559082031,16.10861587524414,17.027580909912512,-349.1099548339844,15.336233139038086,-348.0510559082031,16.10861587524414
94,94,-339.88433837890625,29.02836036682129,-325.8389212656871,14.790163215647627,20.0,-328.74993896484375,13.47282600402832,19.129806575705572,-341.71722412109375,13.23169994354248,15.902639739121843,-343.5069885253906,12.82318115234375,-341.71722412109375,13.23169994354248
95,95,-343.1903076171875,29.36608123779297,-323.4929281947892,25.900068558924083,20.0,-328.56787109375,23.458091735839844,15.770858880769534,-337.0413513183594,16.23130226135254,14.50283014879646,-338.66619873046875,15.519325256347656,-337.0413513183594,16.23130226135254
96,96,-346.51904296875,29.685148239135742,-328.4569750594147,38.27361159637018,20.0,-333.0255126953125,37.498043060302734,15.592199483292672,-335.0013427734375,24.12538719177246,12.789384687813548,-336.6570129394531,23.468719482421875,-335.0013427734375,24.12538719177246
97,97,-349.849365234375,30.004364013671875,-340.1048802118057,47.469901842348186,20.0,-341.73931884765625,47.038902282714844,18.866593397702175,-337.061767578125,34.183128356933594,13.453056353656073,-338.6658630371094,33.33958053588867,-337.061767578125,34.183128356933594
98,98,-353.1781005859375,30.323429107666016,-355.35628362889923,50.20446325157699,20.0,-355.8218078613281,47.042274475097656,16.926576103218387,-343.845703125,41.635623931884766,14.66490348110052,-345.67218017578125,40.52832794189453,-343.845703125,41.635623931884766
99,99,-356.5009460449219,30.624027252197266,-369.7959530901695,45.56533869620431,20.0,-368.8881530761719,42.1447639465332,16.916567973890803,-354.7189636230469,44.615177154541016,14.104174450910802,-356.4371643066406,43.515052795410156,-354.7189636230469,44.615177154541016
100,100,-359.82257080078125,30.924514770507812,-379.3157598944928,35.39839216677207,20.0,-379.11578369140625,32.16703796386719,19.333182033204327,-365.9328308105469,42.35129928588867,12.95788106705293,-367.7769775390625,41.196739196777344,-365.9328308105469,42.35129928588867
101,101,-363.1454772949219,31.225116729736328,-381.62511719364636,23.576397280477487,20.0,-384.390869140625,22.629426956176758,22.91838906556797,-375.92840576171875,35.99567413330078,13.644100488047922,-377.8638000488281,34.71418762207031,-375.92840576171875,35.99567413330078
102,102,-366.4402160644531,31.518213272094727,-377.0695497970929,14.576629391000097,20.0,-379.1126708984375,13.74703311920166,21.8267257174766,-380.43310546875,27.634309768676758,14.521902778380873,-382.4619445800781,26.56867790222168,-380.43310546875,27.634309768676758
103,103,-369.7346496582031,31.81128692626953,-368.58123200975365,11.844573933684966,20.0,-369.3863525390625,8.29089069366455,23.522974935622837,-378.7717590332031,19.431055068969727,15.327735863336564,-380.5300598144531,18.16065788269043,-378.7717590332031,19.431055068969727
104,104,-373.0311584472656,32.10454177856445,-360.52170964560145,16.49961657276669,20.0,-361.17596435546875,12.798818588256836,22.655166626069136,-373.57275390625,15.39814567565918,16.715172640100402,-375.4198913574219,14.000506401062012,-373.57275390625,15.39814567565918
105,105,-376.357666015625,32.4311408996582,-357.12020163724384,26.96122643135841,20.0,-360.8773498535156,22.949859619140625,18.15309569189668,-369.2403564453125,16.19765853881836,17.725181101454513,-370.80078125,15.452415466308594,-369.2403564453125,16.19765853881836
106,106,-379.6834716796875,32.75767517089844,-360.8351146455948,39.446429697368025,20.0,-360.6943054199219,37.284141540527344,19.521202141169553,-365.75701904296875,23.83580780029297,16.53922006690295,-366.9670104980469,22.803070068359375,-365.75701904296875,23.83580780029297
