current_frame_id,next_frame_id,current_reference_x,current_reference_y,current_search_center_x,current_search_center_y,current_search_center_error_m,current_ms_error_m,provisional_next_x,provisional_next_y,provisional_next_error_m,final_next_x,final_next_y,final_next_error_m,final_next_nearest_candidate_m,final_next_candidate_capture,ms_correction_gain_m
1994,1995,-670.2755126953125,433.75640869140625,-666.6327224128114,426.6339035873213,8.000000000000036,11.725505352974464,-675.9826049804688,424.545166015625,11.31869615822287,-683.8941650390625,425.55450439453125,17.678753182224224,1.1591498851776123,True,-6.360057024001353
1995,1996,-667.4051513671875,431.9302978515625,-665.2800484822359,439.6428809291293,7.999999999999984,13.588973254757226,-671.7981567382812,449.2284240722656,20.458067494607207,-681.5734252929688,445.3529357910156,22.866882943203013,6.68417501449585,True,-2.4088154485958064
1996,1997,-664.5337524414062,430.1035461425781,-671.310512184068,425.8520137846819,7.999999999999964,17.24378014468141,-685.147705078125,425.1346130371094,23.46947007822235,-685.2012939453125,429.35028076171875,23.307760004955878,11.468535423278809,False,0.16171007326647313
1997,1998,-661.9114990234375,428.4353332519531,-654.0426584514863,426.9926454641021,7.999999999999966,6.486812650416001,-663.127685546875,429.7528381347656,6.942836765212756,-675.306884765625,428.818603515625,18.046122348043863,2.23405385017395,True,-11.103285582831106
1998,1999,-657.5457153320312,425.62432861328125,-662.3734318780022,432.0034471222728,8.000000000000005,18.046122348043863,-677.3751220703125,433.1134033203125,25.82968040407093,-683.396728515625,430.1448059082031,30.64646434752892,15.054205894470215,False,-4.816783943457988
1999,2000,-653.578125,423.0697326660156,-654.3273497055815,415.1048935376624,8.000000000000005,15.330999675476837,-666.3840942382812,410.5461730957031,18.883114085676333,-678.7957763671875,405.68109130859375,31.99882162363841,9.068122863769531,False,-13.115707537962077
2000,2001,-650.890625,421.3408203125,-644.9579984928574,426.70775078780423,7.999999999999997,6.849555709330596,-649.61865234375,433.7704772949219,14.418615392087668,-659.8651123046875,431.68096923828125,17.076473992162242,2.545956611633301,True,-2.657858600074574
2001,2002,-647.9495849609375,419.44879150390625,-655.9494285586113,419.4988156256566,7.999999999999978,21.203045882944135,-674.8053588867188,424.0377502441406,30.219211982161855,-681.858642578125,425.55938720703125,37.43475550717023,18.6656494140625,False,-7.215543525008375
2002,2003,-645.2549438476562,417.71527099609375,-639.3898989579612,412.2745680597203,8.00000000000001,8.752257571291562,-653.0888671875,411.34869384765625,11.48315723362785,-668.26953125,417.871826171875,25.73706341744186,2.8668017387390137,True,-14.25390618381401
2003,2004,-642.59912109375,416.020751953125,-643.2486806364666,423.99433787167294,8.00000000000001,13.98448807987654,-653.708740234375,430.1778869628906,21.300847953056746,-668.150634765625,428.52545166015625,31.897422253111344,6.336467266082764,True,-10.596574300054598
