pair_current_index,pair_next_index,current_frame_id,next_frame_id,current_image_path,next_image_path,is_initial_frame,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,variance_x,variance_y,ms_candidate_count,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y,ms_correction_gain_m,ms_improved_search_center
548,549,548,549,/yh/study/new_data/model_dataset_flight/vi/vi_000548.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000549.jpg,False,-343.7213439941406,147.14210510253906,-240.44918823242188,52.21094512939453,140.27495603107297,-239.8804168701172,49.18152618408203,142.7557815572315,67.47895812988281,55.190757751464844,36,-345.41619873046875,148.24368286132812,-240.1795654296875,52.413230895996094,142.33138976474203,-240.41981506347656,48.39603805541992,-240.1795654296875,52.413230895996094,-2.480825526158526,False
549,550,549,550,/yh/study/new_data/model_dataset_flight/vi/vi_000549.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000550.jpg,False,-345.41619873046875,148.24368286132812,-240.1795654296875,52.413230895996094,142.33138976474203,-239.88656616210938,49.48706817626953,144.53156158454135,67.14968872070312,56.033267974853516,36,-347.1117248535156,149.34571838378906,-239.68873596191406,52.456783294677734,144.662242085166,-240.30679321289062,48.69434356689453,-239.68873596191406,52.456783294677734,-2.2001718197993227,False
550,551,550,551,/yh/study/new_data/model_dataset_flight/vi/vi_000550.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000551.jpg,False,-347.1117248535156,149.34571838378906,-239.68873596191406,52.456783294677734,144.662242085166,-239.63999938964844,49.48762512207031,146.70313753988685,66.90455627441406,57.37245559692383,36,-348.6539611816406,150.3480987548828,-241.08799743652344,53.4671630859375,144.7630900903479,-240.09974670410156,48.9477424621582,-241.08799743652344,53.4671630859375,-2.0408954547208396,False
551,552,551,552,/yh/study/new_data/model_dataset_flight/vi/vi_000551.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000552.jpg,False,-348.6539611816406,150.3480987548828,-241.08799743652344,53.4671630859375,144.7630900903479,-239.84226989746094,49.65616989135742,148.25265157285006,66.381103515625,60.00776672363281,36,-350.2903747558594,151.43093872070312,-241.41281127929688,53.804542541503906,146.2369209862231,-240.01284790039062,49.21528625488281,-241.41281127929688,53.804542541503906,-3.489561482502154,False
552,553,552,553,/yh/study/new_data/model_dataset_flight/vi/vi_000552.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000553.jpg,False,-350.2903747558594,151.43093872070312,-241.41281127929688,53.804542541503906,146.2369209862231,-240.05557250976562,49.30009078979492,150.27448793897682,65.78410339355469,54.457828521728516,36,-351.92608642578125,152.5133514404297,-241.07992553710938,53.62581253051758,148.54499902526746,-240.0306396484375,49.277862548828125,-241.07992553710938,53.62581253051758,-4.037566952753707,False
553,554,553,554,/yh/study/new_data/model_dataset_flight/vi/vi_000553.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000554.jpg,False,-351.92608642578125,152.5133514404297,-241.07992553710938,53.62581253051758,148.54499902526746,-239.7904815673828,49.681983947753906,152.14691589832705,65.78349304199219,59.12040710449219,36,-353.566162109375,153.5986328125,-242.56028747558594,53.31578826904297,149.59596623218042,-239.93685913085938,49.47041320800781,-242.56028747558594,53.31578826904297,-3.6019168730595936,False
554,555,554,555,/yh/study/new_data/model_dataset_flight/vi/vi_000554.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000555.jpg,False,-353.566162109375,153.5986328125,-242.56028747558594,53.31578826904297,149.59596623218042,-239.63125610351562,49.76676940917969,154.1499875587727,66.26514434814453,59.663883209228516,36,-355.2530212402344,154.6995086669922,-243.88894653320312,52.5307731628418,151.1304325735564,-239.80345153808594,49.64088821411133,-243.88894653320312,52.5307731628418,-4.554021326592277,False
555,556,555,556,/yh/study/new_data/model_dataset_flight/vi/vi_000555.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000556.jpg,False,-355.2530212402344,154.6995086669922,-243.88894653320312,52.5307731628418,151.1304325735564,-246.16748046875,49.294532775878906,151.69002652782862,68.3951644897461,57.799049377441406,36,-356.78955078125,155.70225524902344,-245.4069061279297,52.44513702392578,151.88194755835738,-242.27810668945312,49.55890655517578,-245.4069061279297,52.44513702392578,-0.5595939542722306,False
556,557,556,557,/yh/study/new_data/model_dataset_flight/vi/vi_000556.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000557.jpg,False,-356.78955078125,155.70225524902344,-245.4069061279297,52.44513702392578,151.88194755835738,-245.90829467773438,49.489234924316406,153.54432142410883,67.31149291992188,57.77572250366211,36,-358.3251953125,156.70445251464844,-247.26559448242188,52.593536376953125,152.22784829185005,-244.0614471435547,49.56525802612305,-247.26559448242188,52.593536376953125,-1.662373865751448,False
557,558,557,558,/yh/study/new_data/model_dataset_flight/vi/vi_000557.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000558.jpg,False,-358.3251953125,156.70445251464844,-247.26559448242188,52.593536376953125,152.22784829185005,-245.81028747558594,49.400909423828125,155.4787922688905,68.45780181884766,57.31474685668945,36,-359.27899169921875,157.27662658691406,-248.8275604248047,53.09211730957031,151.83520884145264,-245.26332092285156,49.5245246887207,-248.8275604248047,53.09211730957031,-3.2509439770404356,False
558,559,558,559,/yh/study/new_data/model_dataset_flight/vi/vi_000558.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000559.jpg,False,-359.27899169921875,157.27662658691406,-248.8275604248047,53.09211730957031,151.83520884145264,-250.99310302734375,49.53403854370117,152.75568389983786,65.08413696289062,53.93363952636719,36,-360.32257080078125,157.90264892578125,-249.4501953125,51.26708221435547,153.83051626475603,-248.15847778320312,49.543212890625,-249.4501953125,51.26708221435547,-0.9204750583852217,False
559,560,559,560,/yh/study/new_data/model_dataset_flight/vi/vi_000559.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000560.jpg,False,-360.32257080078125,157.90264892578125,-249.4501953125,51.26708221435547,153.83051626475603,-250.88955688476562,49.71561813354492,153.88313151994004,65.13221740722656,57.06697082519531,36,-361.3684997558594,158.53009033203125,-250.0771942138672,50.96707534790039,154.77582783405626,-250.0934600830078,49.62782287597656,-250.0771942138672,50.96707534790039,-0.05261525518400845,False
560,561,560,561,/yh/study/new_data/model_dataset_flight/vi/vi_000560.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000561.jpg,False,-361.3684997558594,158.53009033203125,-250.0771942138672,50.96707534790039,154.77582783405626,-250.98709106445312,46.73566818237305,157.10521381696805,65.45484924316406,57.783287048339844,36,-361.5625,158.70816040039062,-250.90199279785156,50.22715377807617,154.9641140781548,-251.36126708984375,48.46995162963867,-250.90199279785156,50.22715377807617,-2.329385982911788,False
561,562,561,562,/yh/study/new_data/model_dataset_flight/vi/vi_000561.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000562.jpg,False,-361.5625,158.70816040039062,-250.90199279785156,50.22715377807617,154.9641140781548,-250.39181518554688,46.791831970214844,157.74722099423954,63.969482421875,58.178524017333984,36,-361.756591796875,158.8863067626953,-250.57090759277344,49.75232696533203,155.79628339066852,-251.83067321777344,47.6323356628418,-250.57090759277344,49.75232696533203,-2.7831069160847335,False
562,563,562,563,/yh/study/new_data/model_dataset_flight/vi/vi_000562.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000563.jpg,False,-361.756591796875,158.8863067626953,-250.57090759277344,49.75232696533203,155.79628339066852,-250.36923217773438,46.769775390625,158.04195800428502,64.07260131835938,58.57130813598633,36,-361.401611328125,158.74021911621094,-251.21896362304688,49.643157958984375,155.05606924092004,-251.96682739257812,47.04388427734375,-251.21896362304688,49.643157958984375,-2.245674613616501,False
563,564,563,564,/yh/study/new_data/model_dataset_flight/vi/vi_000563.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000564.jpg,False,-361.401611328125,158.74021911621094,-251.21896362304688,49.643157958984375,155.05606924092004,-251.07391357421875,46.940650939941406,157.07114418656798,66.41250610351562,56.88947296142578,36,-361.0788879394531,158.60740661621094,-252.49913024902344,50.281410217285156,153.3756345575545,-252.19680786132812,46.74165344238281,-252.49913024902344,50.281410217285156,-2.015074945647939,False
564,565,564,565,/yh/study/new_data/model_dataset_flight/vi/vi_000564.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000565.jpg,False,-361.0788879394531,158.60740661621094,-252.49913024902344,50.281410217285156,153.3756345575545,-254.79104614257812,47.10198974609375,154.047276201873,54.84244155883789,59.13269805908203,36,-360.7557678222656,158.47442626953125,-255.2551727294922,50.39859390258789,151.03231808701398,-253.79075622558594,46.64452362060547,-255.2551727294922,50.39859390258789,-0.6716416443184983,False
565,566,565,566,/yh/study/new_data/model_dataset_flight/vi/vi_000565.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000566.jpg,False,-360.7557678222656,158.47442626953125,-255.2551727294922,50.39859390258789,151.03231808701398,-254.81698608398438,46.883331298828125,153.86876860803065,54.785247802734375,58.8711051940918,36,-360.1834716796875,158.25628662109375,-257.27880859375,50.83070755004883,148.76029283239407,-254.79159545898438,46.54542922973633,-257.27880859375,50.83070755004883,-2.8364505210166726,False
566,567,566,567,/yh/study/new_data/model_dataset_flight/vi/vi_000566.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000567.jpg,False,-360.1834716796875,158.25628662109375,-257.27880859375,50.83070755004883,148.76029283239407,-259.36767578125,47.16353988647461,150.01807584313843,61.52610397338867,60.23912048339844,36,-359.6632385253906,158.0579833984375,-258.88671875,50.87250900268555,147.12115027922428,-257.1904602050781,46.63125991821289,-258.88671875,50.87250900268555,-1.2577830107443617,False
567,568,567,568,/yh/study/new_data/model_dataset_flight/vi/vi_000567.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000568.jpg,False,-359.6632385253906,158.0579833984375,-258.88671875,50.87250900268555,147.12115027922428,-259.9735412597656,47.65358352661133,148.75203276584173,62.948028564453125,58.33280944824219,36,-359.09112548828125,157.83990478515625,-257.572509765625,49.316280364990234,148.60486666167296,-259.0957946777344,46.945587158203125,-257.572509765625,49.316280364990234,-1.6308824866174518,False
568,569,568,569,/yh/study/new_data/model_dataset_flight/vi/vi_000568.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000569.jpg,False,-359.09112548828125,157.83990478515625,-257.572509765625,49.316280364990234,148.60486666167296,-260.0260925292969,47.31990051269531,148.42018764153832,63.321285247802734,59.127193450927734,36,-358.4125061035156,157.44131469726562,-259.3692932128906,49.68214416503906,146.3611862943559,-260.3507385253906,47.06009292602539,-259.3692932128906,49.68214416503906,0.184679020134638,True
569,570,569,570,/yh/study/new_data/model_dataset_flight/vi/vi_000569.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000570.jpg,False,-358.4125061035156,157.44131469726562,-259.3692932128906,49.68214416503906,146.3611862943559,-259.92279052734375,47.249786376953125,147.79173518110363,61.27342224121094,59.602333068847656,36,-357.73309326171875,157.04226684570312,-259.3305969238281,49.27118682861328,145.93716789625103,-261.010009765625,47.12445068359375,-259.3305969238281,49.27118682861328,-1.4305488867477436,False
570,571,570,571,/yh/study/new_data/model_dataset_flight/vi/vi_000570.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000571.jpg,False,-357.73309326171875,157.04226684570312,-259.3305969238281,49.27118682861328,145.93716789625103,-258.7273864746094,47.53306198120117,147.62925159490084,55.51072692871094,58.90846633911133,36,-356.98736572265625,156.60426330566406,-261.2889404296875,49.37042236328125,143.72642501227872,-260.7197265625,47.29216384887695,-261.2889404296875,49.37042236328125,-1.6920836986498102,False
571,572,571,572,/yh/study/new_data/model_dataset_flight/vi/vi_000571.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000572.jpg,False,-356.98736572265625,156.60426330566406,-261.2889404296875,49.37042236328125,143.72642501227872,-258.3080749511719,47.238525390625,147.30399538662954,56.655941009521484,59.832420349121094,36,-355.90716552734375,156.0657958984375,-260.8724060058594,49.5689582824707,142.73465570599163,-260.2159118652344,47.2939338684082,-260.8724060058594,49.5689582824707,-3.577570374350813,False
572,573,572,573,/yh/study/new_data/model_dataset_flight/vi/vi_000572.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000573.jpg,False,-355.90716552734375,156.0657958984375,-260.8724060058594,49.5689582824707,142.73465570599163,-258.97479248046875,47.03476333618164,145.8891737110408,60.689796447753906,60.96928787231445,36,-354.8252868652344,155.5264892578125,-261.3803405761719,49.94581604003906,140.99374647155113,-260.0428161621094,47.20742416381836,-261.3803405761719,49.94581604003906,-3.1545180050491695,False
573,574,573,574,/yh/study/new_data/model_dataset_flight/vi/vi_000573.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000574.jpg,False,-354.8252868652344,155.5264892578125,-261.3803405761719,49.94581604003906,140.99374647155113,-257.1099853515625,46.00758743286133,146.77421437994855,52.027381896972656,63.911170959472656,36,-353.6376647949219,154.93446350097656,-259.3581237792969,50.09705352783203,140.99473175971542,-258.9501037597656,46.73466110229492,-259.3581237792969,50.09705352783203,-5.780467908397412,False
574,575,574,575,/yh/study/new_data/model_dataset_flight/vi/vi_000574.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000575.jpg,False,-353.6376647949219,154.93446350097656,-259.3581237792969,50.09705352783203,140.99473175971542,-257.7741394042969,46.75736999511719,144.5409943915374,56.609771728515625,61.6165771484375,36,-351.8291320800781,154.26657104492188,-260.11376953125,50.505252838134766,138.48508541887503,-258.4734191894531,46.67722702026367,-260.11376953125,50.505252838134766,-3.5462626318219748,False
575,576,575,576,/yh/study/new_data/model_dataset_flight/vi/vi_000575.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000576.jpg,False,-351.8291320800781,154.26657104492188,-260.11376953125,50.505252838134766,138.48508541887503,-257.8734130859375,46.816810607910156,142.734467279901,56.439109802246094,61.837066650390625,36,-350.0169982910156,153.59735107421875,-259.6672668457031,50.810970306396484,136.85069982863746,-258.16046142578125,46.67509841918945,-259.6672668457031,50.810970306396484,-4.249381861025967,False
576,577,576,577,/yh/study/new_data/model_dataset_flight/vi/vi_000576.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000577.jpg,False,-350.0169982910156,153.59735107421875,-259.6672668457031,50.810970306396484,136.85069982863746,-257.83721923828125,46.95405960083008,140.9606444454943,56.00138854980469,62.32998275756836,36,-348.031005859375,152.86392211914062,-257.56024169921875,48.28300094604492,138.2827836035125,-257.9320068359375,46.74285888671875,-257.56024169921875,48.28300094604492,-4.109944616856836,False
577,578,577,578,/yh/study/new_data/model_dataset_flight/vi/vi_000577.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000578.jpg,False,-348.031005859375,152.86392211914062,-257.56024169921875,48.28300094604492,138.2827836035125,-257.21270751953125,46.6104736328125,139.77753263161304,52.448036193847656,62.271522521972656,36,-345.6299133300781,151.90760803222656,-257.1819152832031,48.59559631347656,136.0015445642995,-257.52056884765625,46.664451599121094,-257.1819152832031,48.59559631347656,-1.4947490281005287,False
578,579,578,579,/yh/study/new_data/model_dataset_flight/vi/vi_000578.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000579.jpg,False,-345.6299133300781,151.90760803222656,-257.1819152832031,48.59559631347656,136.0015445642995,-257.3078308105469,46.500789642333984,137.5186809988617,55.229732513427734,61.75343704223633,36,-343.2307434082031,150.9520721435547,-257.8233947753906,48.76148223876953,133.18157479762266,-257.29461669921875,46.56783676147461,-257.8233947753906,48.76148223876953,-1.5171364345621896,False
579,580,579,580,/yh/study/new_data/model_dataset_flight/vi/vi_000579.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000580.jpg,False,-343.2307434082031,150.9520721435547,-257.8233947753906,48.76148223876953,133.18157479762266,-257.1720886230469,46.468509674072266,135.36213240690668,53.352901458740234,62.97587585449219,36,-340.5963439941406,149.90283203125,-258.0926513671875,49.11070251464844,130.2532635659243,-257.1083984375,46.49110794067383,-258.0926513671875,49.11070251464844,-2.1805576092840226,False
580,581,580,581,/yh/study/new_data/model_dataset_flight/vi/vi_000580.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000581.jpg,False,-340.5963439941406,149.90283203125,-258.0926513671875,49.11070251464844,130.2532635659243,-257.87176513671875,46.5335693359375,132.3954697763875,56.513671875,62.490394592285156,36,-337.7970886230469,148.6259002685547,-256.8870849609375,48.74159622192383,128.5430001496867,-257.2878112792969,46.46965026855469,-256.8870849609375,48.74159622192383,-2.1422062104632005,False
581,582,581,582,/yh/study/new_data/model_dataset_flight/vi/vi_000581.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000582.jpg,False,-337.7970886230469,148.6259002685547,-256.8870849609375,48.74159622192383,128.5430001496867,-255.50286865234375,46.89353942871094,130.85034154573174,57.260643005371094,59.169124603271484,36,-334.9996032714844,147.34976196289062,-255.22079467773438,48.90592575073242,126.71166950523708,-256.48724365234375,46.61565399169922,-255.22079467773438,48.90592575073242,-2.3073413960450466,False
582,583,582,583,/yh/study/new_data/model_dataset_flight/vi/vi_000582.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000583.jpg,False,-334.9996032714844,147.34976196289062,-255.22079467773438,48.90592575073242,126.71166950523708,-254.66603088378906,46.578617095947266,128.87321866999199,55.81657409667969,61.13623809814453,36,-332.20166015625,146.0734405517578,-254.9468536376953,49.0349235534668,124.03539378518913,-255.5580291748047,46.59675598144531,-254.9468536376953,49.0349235534668,-2.161549164754902,False
583,584,583,584,/yh/study/new_data/model_dataset_flight/vi/vi_000583.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000584.jpg,False,-332.20166015625,146.0734405517578,-254.9468536376953,49.0349235534668,124.03539378518913,-254.5535125732422,46.48066711425781,126.2852142732702,55.40769577026367,61.57939910888672,36,-329.4218444824219,144.74349975585938,-254.84259033203125,48.805301666259766,121.51626641033624,-254.8775634765625,46.544071197509766,-254.84259033203125,48.805301666259766,-2.2498204880810704,False
584,585,584,585,/yh/study/new_data/model_dataset_flight/vi/vi_000584.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000585.jpg,False,-329.4218444824219,144.74349975585938,-254.84259033203125,48.805301666259766,121.51626641033624,-254.54029846191406,46.46495056152344,123.55532836007089,55.575889587402344,62.52446746826172,36,-326.3731689453125,143.28492736816406,-253.3457489013672,48.75712585449219,119.45086578707989,-254.4425506591797,46.50032043457031,-253.3457489013672,48.75712585449219,-2.039061949734645,False
585,586,585,586,/yh/study/new_data/model_dataset_flight/vi/vi_000585.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000586.jpg,False,-326.3731689453125,143.28492736816406,-253.3457489013672,48.75712585449219,119.45086578707989,-254.63368225097656,46.67802810668945,120.33057357165512,54.59180450439453,60.25458908081055,36,-323.5925598144531,141.95462036132812,-253.6461944580078,49.19768142700195,116.17376531318784,-254.24021911621094,46.558773040771484,-253.6461944580078,49.19768142700195,-0.8797077845752312,False
586,587,586,587,/yh/study/new_data/model_dataset_flight/vi/vi_000586.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000587.jpg,False,-323.5925598144531,141.95462036132812,-253.6461944580078,49.19768142700195,116.17376531318784,-255.67837524414062,46.826961517333984,116.88288130855523,58.792633056640625,60.852848052978516,36,-320.7728271484375,140.6655731201172,-254.62355041503906,49.93539810180664,112.28397691213556,-254.56614685058594,46.66521072387695,-254.62355041503906,49.93539810180664,-0.7091159953673838,False
587,588,587,588,/yh/study/new_data/model_dataset_flight/vi/vi_000587.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000588.jpg,False,-320.7728271484375,140.6655731201172,-254.62355041503906,49.93539810180664,112.28397691213556,-254.43850708007812,46.489986419677734,115.19237452758553,53.97021484375,61.23752975463867,36,-317.9525146484375,139.3762664794922,-255.96949768066406,50.52814865112305,108.33227789569948,-254.3776397705078,46.60670852661133,-255.96949768066406,50.52814865112305,-2.908397615449971,False
588,589,588,589,/yh/study/new_data/model_dataset_flight/vi/vi_000588.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000589.jpg,False,-317.9525146484375,139.3762664794922,-255.96949768066406,50.52814865112305,108.33227789569948,-255.4849853515625,46.893150329589844,111.60340043767602,58.211158752441406,60.84072494506836,36,-314.8506774902344,137.958251953125,-254.51950073242188,49.74776077270508,106.86880575393998,-254.69210815429688,46.72517013549805,-254.51950073242188,49.74776077270508,-3.2711225419765384,False
589,590,589,590,/yh/study/new_data/model_dataset_flight/vi/vi_000589.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000590.jpg,False,-314.8506774902344,137.958251953125,-254.51950073242188,49.74776077270508,106.86880575393998,-255.47186279296875,47.0151252746582,108.61167490149421,58.02775955200195,59.96770477294922,36,-310.1631164550781,135.9050750732422,-255.4027099609375,50.182525634765625,101.72048761992629,-254.95765686035156,46.86246871948242,-255.4027099609375,50.182525634765625,-1.7428691475542308,False
590,591,590,591,/yh/study/new_data/model_dataset_flight/vi/vi_000590.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000591.jpg,False,-310.1631164550781,135.9050750732422,-255.4027099609375,50.182525634765625,101.72048761992629,-254.97940063476562,46.651611328125,104.93532904717055,57.00971221923828,60.43195343017578,36,-305.904541015625,134.039794921875,-255.7294464111328,50.23768997192383,97.67462778333159,-254.96495056152344,46.809471130371094,-255.7294464111328,50.23768997192383,-3.2148414272442665,False
591,592,591,592,/yh/study/new_data/model_dataset_flight/vi/vi_000591.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000592.jpg,False,-305.904541015625,134.039794921875,-255.7294464111328,50.23768997192383,97.67462778333159,-254.92645263671875,46.55819320678711,101.25115373863571,56.54059600830078,61.51507568359375,36,-302.87823486328125,132.73512268066406,-255.51181030273438,49.5855712890625,95.69444117750292,-254.9486541748047,46.725555419921875,-255.51181030273438,49.5855712890625,-3.5765259553041204,False
592,593,592,593,/yh/study/new_data/model_dataset_flight/vi/vi_000592.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000593.jpg,False,-302.87823486328125,132.73512268066406,-255.51181030273438,49.5855712890625,95.69444117750292,-254.9069061279297,46.6214599609375,98.57388745322967,56.551429748535156,60.4090461730957,36,-299.8516845703125,131.43031311035156,-255.88058471679688,49.84859085083008,92.67704693805013,-254.9287872314453,46.68415451049805,-255.88058471679688,49.84859085083008,-2.8794462757267496,False
593,594,593,594,/yh/study/new_data/model_dataset_flight/vi/vi_000593.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000594.jpg,False,-299.8516845703125,131.43031311035156,-255.88058471679688,49.84859085083008,92.67704693805013,-256.04486083984375,47.16236877441406,94.97433468025464,58.936134338378906,59.08898162841797,36,-296.8154296875,130.12135314941406,-257.3714294433594,50.809139251708984,88.57909701851271,-255.3755340576172,46.877769470214844,-257.3714294433594,50.809139251708984,-2.2972877422045173,False
594,595,594,595,/yh/study/new_data/model_dataset_flight/vi/vi_000594.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000595.jpg,False,-296.8154296875,130.12135314941406,-257.3714294433594,50.809139251708984,88.57909701851271,-258.97802734375,46.907203674316406,91.41260136866642,61.767189025878906,60.75100326538086,36,-293.98590087890625,128.87022399902344,-258.4006652832031,51.04649353027344,85.57360584008566,-256.8675537109375,46.91377639770508,-258.4006652832031,51.04649353027344,-2.833504350153703,False
595,596,595,596,/yh/study/new_data/model_dataset_flight/vi/vi_000595.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000596.jpg,False,-293.98590087890625,128.87022399902344,-258.4006652832031,51.04649353027344,85.57360584008566,-258.2572937011719,46.65400314331055,89.64396434036266,59.93008041381836,61.069847106933594,36,-290.8750305175781,127.49466705322266,-259.7730712890625,50.92653274536133,82.6438809546051,-257.69879150390625,46.83173751831055,-259.7730712890625,50.92653274536133,-4.0703585002769955,False
596,597,596,597,/yh/study/new_data/model_dataset_flight/vi/vi_000596.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000597.jpg,False,-290.8750305175781,127.49466705322266,-259.7730712890625,50.92653274536133,82.6438809546051,-259.0285339355469,46.82304763793945,86.730095835492,63.256553649902344,61.31085205078125,36,-287.77740478515625,126.12498474121094,-260.0298767089844,50.16791915893555,80.8665637096571,-258.55084228515625,46.83414840698242,-260.0298767089844,50.16791915893555,-4.086214880886899,False
597,598,597,598,/yh/study/new_data/model_dataset_flight/vi/vi_000597.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000598.jpg,False,-287.77740478515625,126.12498474121094,-260.0298767089844,50.16791915893555,80.8665637096571,-259.365478515625,46.90969467163086,84.15640044080422,62.74729919433594,61.279388427734375,36,-284.7847900390625,124.76673126220703,-259.9205017089844,50.271507263183594,78.53515921436676,-259.2456970214844,46.8697509765625,-259.9205017089844,50.271507263183594,-3.289836731147119,False
598,599,598,599,/yh/study/new_data/model_dataset_flight/vi/vi_000598.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000599.jpg,False,-284.7847900390625,124.76673126220703,-259.9205017089844,50.271507263183594,78.53515921436676,-258.94842529296875,46.74134063720703,82.19172297425717,61.988861083984375,62.20497131347656,36,-281.7932434082031,123.40894317626953,-261.36346435546875,50.723533630371094,75.50195118669801,-259.49957275390625,46.82670211791992,-261.36346435546875,50.723533630371094,-3.6565637598904175,False
599,600,599,600,/yh/study/new_data/model_dataset_flight/vi/vi_000599.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000600.jpg,False,-281.7932434082031,123.40894317626953,-261.36346435546875,50.723533630371094,75.50195118669801,-258.13482666015625,46.52152633666992,80.44498462483917,58.54118728637695,62.32603454589844,36,-278.8006286621094,122.05068969726562,-261.4129943847656,50.85761642456055,73.28562961301085,-259.23883056640625,46.70363235473633,-261.4129943847656,50.85761642456055,-4.943033438141157,False
600,601,600,601,/yh/study/new_data/model_dataset_flight/vi/vi_000600.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000601.jpg,False,-278.8006286621094,122.05068969726562,-261.4129943847656,50.85761642456055,73.28562961301085,-257.08636474609375,45.903465270996094,79.18275724701077,52.06699752807617,63.98686599731445,36,-275.9123840332031,120.75180053710938,-260.8175964355469,51.06153869628906,71.30627748003995,-258.4770812988281,46.36661911010742,-260.8175964355469,51.06153869628906,-5.897127633999915,False
601,602,601,602,/yh/study/new_data/model_dataset_flight/vi/vi_000601.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000602.jpg,False,-275.9123840332031,120.75180053710938,-260.8175964355469,51.06153869628906,71.30627748003995,-256.6639404296875,46.00260925292969,77.18772038865124,50.62651824951172,64.32121276855469,36,-272.74658203125,119.32808685302734,-260.0973205566406,51.21206283569336,69.28056396842521,-257.7303771972656,46.15894317626953,-260.0973205566406,51.21206283569336,-5.881442908611291,False
602,603,602,603,/yh/study/new_data/model_dataset_flight/vi/vi_000602.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000603.jpg,False,-272.74658203125,119.32808685302734,-260.0973205566406,51.21206283569336,69.28056396842521,-256.7718505859375,49.07891082763672,72.04261778278308,51.014163970947266,54.58372497558594,36,-269.8647155761719,118.03205871582031,-259.72662353515625,52.578025817871094,66.2345176840439,-257.251953125,47.37964630126953,-259.72662353515625,52.578025817871094,-2.76205381435787,False
603,604,603,604,/yh/study/new_data/model_dataset_flight/vi/vi_000603.jpg,/yh/study/new_data/model_dataset_flight/vi/vi_000604.jpg,False,-269.8647155761719,118.03205871582031,-259.72662353515625,52.578025817871094,66.2345176840439,-256.5753479003906,49.105979919433594,70.1955242979765,50.40481185913086,55.43495178222656,36,-267.037353515625,116.79301452636719,-260.069580078125,53.60163116455078,63.574372178232146,-256.8427734375,48.2235221862793,-260.069580078125,53.60163116455078,-3.9610066139326108,False
