frame_id,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,final_x,final_y,error_final_m,variance_x,variance_y
483,-662.7206420898438,71.33876037597656,-666.3704819801699,64.21986518255054,7.999999999999998,-671.7017211914062,54.199249267578125,19.35000317476553,-651.8593139648438,61.696102142333984,14.52409399755286,86.68917846679688,10.177443504333496
484,-666.1292724609375,71.77880859375,-658.6292495068179,74.56262893415987,8.000000000000014,-647.2482299804688,71.01628112792969,18.89643387746471,-643.3427734375,62.75788879394531,24.507173067892314,2.395421266555786,65.849365234375
485,-669.2618408203125,72.16944885253906,-676.672567952468,75.18293908360582,7.999999999999975,-676.32763671875,61.127723693847656,13.108972734675092,-653.4854736328125,64.61241912841797,17.492925995558217,33.260498046875,4.251577377319336
486,-672.70361328125,72.59864807128906,-669.2747571330054,65.37071990931585,7.999999999999998,-675.7927856445312,54.783294677734375,18.081200248526123,-660.2881469726562,60.779029846191406,17.14197125907307,57.639888763427734,11.810103416442871
487,-676.1272583007812,73.02558898925781,-673.7731947908719,80.67139731744085,7.999999999999985,-673.9620361328125,67.61803436279297,5.824932109034802,-665.3155517578125,63.560768127441406,14.369266937375349,39.00387954711914,51.49988555908203
488,-679.365478515625,73.39656829833984,-686.2659610023236,69.34893424240464,8.00000000000003,-681.30712890625,57.37925338745117,16.134571057018864,-675.8386840820312,61.87855911254883,12.045862965383346,71.68521118164062,16.342721939086914
489,-682.907470703125,73.80236053466797,-675.0851321542024,72.12575097187803,7.999999999999979,-677.4222412109375,59.245323181152344,15.55619102137836,-676.7111206054688,60.60700607299805,14.5777959205717,40.77447509765625,35.66044235229492
490,-686.135498046875,74.17218017578125,-690.7709135597122,80.69237365629606,7.99999999999997,-697.4315795898438,73.94554901123047,11.298354743507787,-683.8497924804688,66.3229751586914,8.175235124240091,107.1710205078125,70.83484649658203
491,-689.63525390625,74.60263061523438,-690.6215701829174,66.66366467486273,8.0,-700.9461059570312,53.20906066894531,24.199591094921935,-694.0520629882812,63.172359466552734,12.253950424230451,61.68194580078125,49.6563720703125
492,-692.81494140625,74.99372100830078,-686.7249680406995,80.18142034489365,8.000000000000009,-680.603271484375,68.8832778930664,13.655123483342864,-692.6430053710938,66.5963134765625,8.399167533409491,112.15189361572266,49.475643157958984
493,-696.000732421875,75.38555908203125,-703.9955298013732,75.67402894314061,7.999999999999993,-713.1189575195312,80.50238800048828,17.86660484464764,-707.1276245117188,75.8408203125,11.136201792666803,39.485836029052734,66.65715789794922
494,-699.5145874023438,75.7957992553711,-693.814331219526,70.18268252308698,7.999999999999973,-699.2070922851562,62.284095764160156,13.515201977088466,-704.4197998046875,70.42121887207031,7.276484247812848,62.367618560791016,63.95363235473633
495,-702.7139282226562,76.1693115234375,-703.1255138557248,84.15871683714212,8.000000000000004,-712.5753784179688,86.89583587646484,14.570742076185331,-703.9192504882812,82.90493774414062,6.842621014569991,24.02168846130371,54.28216552734375
496,-705.9170532226562,76.54328155517578,-711.0103285324963,70.37412062210119,7.999999999999977,-713.3779907226562,68.96105194091797,10.637471236258852,-709.6060180664062,79.1882553100586,4.539201227357336,105.26119232177734,74.02716827392578
497,-709.013427734375,76.92333221435547,-701.090596699385,78.0318214524625,8.00000000000004,-709.8746337890625,84.51554870605469,7.6409048630028105,-705.70263671875,81.73125457763672,5.837589793783319,39.1577033996582,94.26675415039062
498,-712.4081420898438,77.34000396728516,-718.9989648429531,81.87443396863002,8.000000000000027,-722.5518798828125,77.28677368164062,10.14387745764963,-713.906982421875,84.98703002929688,7.792530393524943,53.19939422607422,61.402992248535156
499,-715.802734375,77.75666809082031,-714.0058302518435,69.96108372708062,7.999999999999984,-722.7943115234375,70.81796264648438,9.850268233190944,-719.2221069335938,77.49088287353516,3.4296866440232243,61.0224609375,61.24973678588867
500,-720.8231201171875,78.341796875,-716.8822597186908,85.30380946616643,7.999999999999984,-717.4688720703125,85.44692993164062,7.857092064659297,-719.267578125,85.05754852294922,6.893549962565826,45.026451110839844,50.171905517578125
501,-725.8314208984375,78.92552185058594,-733.4400606429998,76.45396338729455,8.000000000000032,-728.2213745117188,74.66598510742188,4.884212478998105,-724.178955078125,85.3799819946289,6.662634541856566,25.747310638427734,52.28535461425781
502,-729.2422485351562,79.33480072021484,-721.962360629353,76.0176887114127,7.9999999999999485,-724.1596069335938,79.4185791015625,5.0833320240876505,-728.2259521484375,81.95603942871094,2.8113610071593182,46.224586486816406,43.65768814086914
503,-732.3546142578125,79.70825958251953,-735.4819000685264,87.07168836659203,8.000000000000007,-729.904052734375,81.40367126464844,2.9798779424754107,-728.0635375976562,85.42692565917969,7.149579050523281,17.1469783782959,44.065040588378906
504,-735.7579345703125,80.11663818359375,-738.425896016763,72.57462374975357,7.999999999999983,-730.8623046875,75.7240219116211,6.577405997981703,-732.5416259765625,80.985107421875,3.3314981296814374,52.900672912597656,46.325843811035156
505,-738.9482421875,80.51222229003906,-731.8864128997352,84.27128694902903,8.0,-727.3570556640625,85.47415161132812,12.60858229979038,-727.6495361328125,80.2750244140625,11.301195571380923,20.70233726501465,36.072391510009766
506,-742.4500732421875,80.9464340209961,-750.1964580739365,82.94481387438967,7.9999999999999885,-750.0639038085938,80.43406677246094,7.6310507855284,-736.928466796875,80.83424377441406,5.522746091243438,49.973514556884766,46.443721771240234
507,-745.6333618164062,81.34114837646484,-741.2713049190717,74.63499749653259,8.00000000000002,-733.8526611328125,82.15444946289062,11.80874113754754,-736.881591796875,80.27611541748047,8.816335615123158,46.112754821777344,39.74903106689453
508,-748.9249267578125,81.73445129394531,-747.6114319270663,89.62588534167092,8.000000000000002,-743.6624145507812,85.85453796386719,6.683498252922704,-742.6569213867188,85.01277160644531,7.073561719771037,56.35506820678711,44.77622985839844
509,-752.21435546875,82.12748718261719,-758.5134727855026,77.19584232214844,8.000000000000009,-759.0934448242188,73.0964126586914,11.352628656713156,-751.304931640625,78.56820678710938,3.6736260878058586,51.504615783691406,61.9361457824707
510,-755.5088500976562,82.5211410522461,-747.5327987909274,81.9025898802096,7.99999999999996,-745.9759521484375,83.65200805664062,9.59973976167309,-750.9439697265625,79.52940368652344,5.457895681291293,58.56507873535156,58.25912857055664
511,-758.73681640625,82.91249084472656,-764.2002830965731,88.75633647271246,8.000000000000009,-765.0152587890625,95.79194641113281,14.328266274791561,-761.1126708984375,88.55596160888672,6.123189269815032,70.76824188232422,31.892911911010742
512,-761.9700927734375,83.30448913574219,-761.8889634724428,75.30490051903695,7.999999999999996,-757.412841796875,79.02330017089844,6.252768620065815,-759.7393188476562,87.44883728027344,4.706588345184344,41.127220153808594,56.23836135864258
513,-765.51708984375,83.7345199584961,-760.1732675967344,89.6879696972863,8.000000000000021,-756.473388671875,96.74540710449219,15.845242668132906,-761.099853515625,94.55381774902344,11.686281763615709,53.40868377685547,31.942440032958984
514,-768.8599243164062,84.16539001464844,-776.8217900472647,83.38520152217886,8.000000000000005,-776.7716674804688,92.93287658691406,11.809508909728116,-769.76708984375,93.61827087402344,9.496310116857973,69.46501159667969,32.578163146972656
515,-772.1983032226562,84.5956802368164,-765.8004614669252,79.79280392479002,8.000000000000007,-760.56103515625,84.18972778320312,11.644346501371096,-767.9140014648438,91.2733154296875,7.933854884043812,56.8314323425293,50.10866165161133
516,-775.5355224609375,85.02582550048828,-777.0087955251712,92.88899702845355,8.000000000000007,-768.7011108398438,102.85614776611328,19.09527623006758,-766.5438842773438,101.08202362060547,18.402474162381424,54.544525146484375,21.58945655822754
517,-778.75,85.43509674072266,-782.975150342777,78.64185711732276,7.999999999999966,-785.6951904296875,87.51948547363281,7.251230688269795,-776.7423706054688,100.6378402709961,15.334731384444162,54.82649230957031,34.5322265625
518,-782.2817993164062,85.88475799560547,-774.577537516241,88.03983342688738,8.000000000000005,-772.91015625,96.42914581298828,14.107154504275178,-777.3549194335938,98.03622436523438,13.112295005523816,62.70191955566406,20.592327117919922
519,-785.5029296875,86.29486846923828,-792.6395451047418,89.9099369867612,7.999999999999955,-796.509033203125,96.96435546875,15.328805153351079,-788.6709594726562,99.08627319335938,13.177877201427572,47.57854080200195,15.657320022583008
520,-788.888916015625,86.66548919677734,-786.068541608814,79.17913573161117,7.999999999999996,-785.2642822265625,87.79229736328125,3.795743240646484,-787.500244140625,96.68909454345703,10.119341565655427,57.31856918334961,30.292892456054688
521,-791.9781494140625,87.00361633300781,-789.0008466210427,94.42895592649957,7.999999999999995,-794.7017822265625,99.10144805908203,12.400633377764805,-790.6361694335938,101.97757720947266,15.0339753424661,69.21144104003906,24.079730987548828
522,-795.3681640625,87.37467193603516,-802.579279309688,83.91059675039422,8.000000000000025,-800.3975830078125,94.3602294921875,8.607733110278536,-797.7159423828125,98.38372802734375,11.256614902487703,38.715293884277344,15.370747566223145
523,-800.046630859375,87.89310455322266,-792.3894297333699,85.57636742616091,8.000000000000036,-796.5823974609375,93.88766479492188,6.923558733065737,-797.7459716796875,97.68225860595703,10.055872400207065,46.8828125,17.800344467163086
524,-805.2129516601562,88.4655990600586,-809.2942000199731,95.34625395806735,7.999999999999986,-805.6842651367188,98.975830078125,10.520793337306586,-801.0687866210938,100.91087341308594,13.11712459318383,67.44395446777344,30.61746597290039
525,-808.7314453125,88.91055297851562,-810.3698753900308,81.08012854039973,8.000000000000007,-813.1652221679688,84.41836547851562,6.311745062916167,-807.2781982421875,98.49603271484375,9.695016700497682,79.97547149658203,90.13902282714844
526,-811.9453735351562,89.3169937133789,-805.4478704791821,93.98416138099132,7.999999999999974,-803.9549560546875,99.5452880859375,12.979398186506737,-807.2032470703125,100.39781951904297,12.052902718600283,49.965694427490234,19.40125846862793
527,-815.159912109375,89.7235107421875,-823.1035951092325,90.67108680656182,8.000000000000025,-823.4725952148438,93.59596252441406,9.170418922689151,-813.9815063476562,101.114990234375,11.452268122960636,88.21202850341797,58.94886779785156
528,-818.3681640625,90.09294891357422,-813.1508178756446,84.02835504699867,8.0,-805.5306396484375,94.00589752197266,13.420625912885658,-810.6162719726562,99.42161560058594,12.129132414560585,81.67808532714844,42.444034576416016
529,-821.5830078125,90.46314239501953,-821.333542221338,98.45925188144017,7.999999999999993,-817.4520263671875,100.5649185180664,10.913793499131092,-813.8193969726562,100.47987365722656,12.673143195427686,93.5715103149414,52.638126373291016
530,-825.1171264648438,90.87010192871094,-830.7023689778476,85.14253123329966,8.0,-842.7254638671875,84.84921264648438,18.609262581403073,-828.3036499023438,96.78889465332031,6.722056153784026,41.323097229003906,67.87141418457031
531,-828.6018676757812,91.27427673339844,-820.6145652557252,91.72483200255716,7.999999999999985,-818.4839477539062,97.03483581542969,11.642866678058619,-829.6572875976562,97.98088073730469,6.789141954378475,78.30693054199219,56.373966217041016
532,-831.8092651367188,91.64629364013672,-838.0031990724128,96.7094134688843,7.999999999999982,-846.1198120117188,87.84874725341797,14.805847169981625,-835.4788208007812,92.75831604003906,3.834349043780149,31.930376052856445,38.58789825439453
533,-835.0028076171875,92.01669311523438,-833.8556818031356,84.09936387067623,8.0,-843.70556640625,77.8374252319336,16.636996370950186,-840.3787231445312,86.68865966796875,7.568910633130559,24.488887786865234,62.40412139892578
534,-838.4090576171875,92.437744140625,-833.9068334305377,99.05060867675046,7.999999999999988,-839.32666015625,94.63133239746094,2.3777770837953827,-842.935302734375,86.98729705810547,7.0847913349801175,101.81107330322266,84.43778991699219
535,-841.5066528320312,92.82064819335938,-849.2933786408172,90.98573643014403,7.9999999999999485,-861.8721313476562,90.85017395019531,20.460583665021787,-853.7276000976562,87.10741424560547,13.490463083636337,51.7808952331543,47.426544189453125
536,-844.9088745117188,93.24120330810547,-837.9277201513124,89.33435242840964,8.000000000000014,-841.0381469726562,91.0919189453125,4.427409508256856,-849.5269775390625,89.2363510131836,6.112750401848788,46.63797378540039,30.90841293334961
537,-848.1234741210938,93.64689636230469,-850.6321202291565,101.24338862548126,7.999999999999993,-858.2920532226562,103.70494842529297,14.30260159014843,-853.73828125,94.98536682128906,5.772136715670402,99.79998779296875,59.632408142089844
538,-851.3408813476562,94.05294036865234,-854.622440575667,86.75695729348985,8.000000000000023,-853.7247314453125,91.67354583740234,3.368124051076225,-854.934814453125,97.15503692626953,4.7475633981406355,51.760616302490234,79.19783782958984
539,-854.8762817382812,94.49911499023438,-847.5281963376068,97.66228443627978,8.000000000000009,-858.8469848632812,102.75288391113281,9.159213105200344,-857.190185546875,99.90767669677734,5.882745155869634,69.69551849365234,37.817203521728516
540,-858.0994873046875,94.91182708740234,-865.6544270525147,97.5429647513606,7.999999999999972,-861.7871704101562,102.92552185058594,8.821468723735055,-859.9655151367188,101.85663604736328,7.191135609920659,39.246376037597656,17.94439697265625
541,-861.3253173828125,95.32487487792969,-857.5318478918775,88.28146737719926,8.0,-863.5733642578125,95.93901824951172,2.330426320022886,-866.224853515625,100.33203887939453,7.005508236687806,32.43174362182617,22.201995849609375
542,-864.874267578125,95.77928924560547,-862.9137005154079,103.53533055497127,8.0,-862.7344970703125,106.57476806640625,11.00549775323508,-866.5917358398438,103.41632080078125,7.827767766404534,40.03045654296875,25.23401641845703
543,-869.8644409179688,96.3421859741211,-876.5492326797698,91.94746651761918,8.000000000000005,-867.4950561523438,96.91633605957031,2.4379566214756943,-870.345947265625,100.2783432006836,3.9654989692412546,31.672950744628906,9.53485107421875
544,-874.8416748046875,96.90361785888672,-866.9439270642317,95.6286352597405,7.999999999999991,-860.471923828125,103.49620056152344,15.809866850151641,-868.1393432617188,102.18262481689453,8.53165649651747,19.06937026977539,14.472311973571777
545,-878.0565795898438,97.2630386352539,-883.0188946094936,103.53802306915948,7.999999999999983,-876.1019897460938,110.4989013671875,13.37940520785133,-876.4910888671875,105.8753890991211,8.753475979015201,8.177154541015625,34.72154235839844
546,-881.5836181640625,97.65735626220703,-882.1632525870974,89.67838239737748,8.000000000000007,-878.0661010742188,97.84171295166016,3.5223449385727346,-880.0252685546875,101.26092529296875,3.9260875263427546,21.331661224365234,11.280637741088867
547,-884.798828125,98.01681518554688,-878.9817043369325,103.50872476549253,8.000000000000002,-873.8675537109375,110.3803939819336,16.503055504057446,-879.6513061523438,104.90673065185547,8.600460312788918,18.859893798828125,28.160114288330078
548,-888.1559448242188,98.4212875366211,-896.1550424836839,98.30113499050643,7.999999999999945,-904.4981079101562,97.54512023925781,16.365633610109544,-885.5359497070312,104.409912109375,6.536665716363217,70.02132415771484,61.89309310913086
549,-891.2242431640625,98.79096221923828,-885.2447956185324,93.47624613554629,8.00000000000001,-878.750244140625,102.56307220458984,13.031863465303367,-877.2520141601562,104.8372802734375,15.224360260783849,11.177797317504883,16.950332641601562
550,-894.5925903320312,99.1968002319336,-895.4116097289174,107.15476524992181,7.999999999999992,-902.6948852539062,102.05364990234375,8.591203235889838,-881.478515625,106.31513214111328,14.9214478047823,75.99018859863281,66.18063354492188
551,-897.966796875,99.63601684570312,-902.7384055929175,93.21482145519411,8.00000000000003,-909.200927734375,89.5198974609375,15.117591328395953,-896.0331420898438,99.52852630615234,1.9366401431991906,38.78826141357422,61.46769332885742
552,-901.052734375,100.0377197265625,-893.1968434441948,101.54933399061692,8.000000000000039,-883.9190063476562,98.84954833984375,17.17487663301259,-895.2774658203125,98.0587387084961,6.10492364805895,31.21461296081543,30.826496124267578
553,-904.4271850585938,100.47697448730469,-911.2409553045833,104.66893524986772,8.000000000000014,-911.4224853515625,101.9127197265625,7.141119700779434,-901.4823608398438,98.92252349853516,3.3299110432297017,62.227760314941406,69.21282958984375
554,-907.7351684570312,100.85946655273438,-905.542535144299,93.16580947980107,7.999999999999994,-909.486328125,89.438720703125,11.554219832774958,-909.982177734375,93.69551086425781,7.508083097497296,55.3000373840332,66.01380920410156
555,-911.0386352539062,101.24142456054688,-907.4584241396099,108.3955903663602,7.999999999999997,-906.9215087890625,107.63304138183594,7.602861035011892,-907.4085083007812,95.68081665039062,6.640646205475552,49.326087951660156,68.9878158569336
556,-914.343505859375,101.62356567382812,-921.8160116773719,98.76670431912373,8.000000000000036,-927.65771484375,98.33084106445312,13.715327055261778,-917.4407958984375,98.33170318603516,4.5199075460250615,64.69038391113281,69.2178955078125
557,-917.4921875,101.99253845214844,-910.0524121513963,99.05149395022252,7.999999999999988,-908.8661499023438,98.56683349609375,9.281378080981124,-919.4367065429688,96.25788116455078,6.055365266824539,68.86769104003906,63.23453903198242
558,-920.9600830078125,102.39891815185547,-924.459294793725,109.59304887608693,8.0,-929.8872680664062,108.3360595703125,10.721207081907217,-924.0350952148438,98.86993408203125,4.68075086267837,43.039344787597656,68.14230346679688
559,-924.4130249023438,102.80355072021484,-926.692380513474,95.1351390203901,7.999999999999985,-933.6209716796875,90.46510314941406,15.3955698924007,-929.393798828125,98.30608367919922,6.7108359154999615,54.595027923583984,66.51309204101562
560,-927.5686645507812,103.18769073486328,-920.7080009854275,107.30245627411671,8.00000000000002,-927.8499145507812,103.47176361083984,0.39974862271882244,-933.7947998046875,100.34614562988281,6.843912534769326,57.422176361083984,65.3931884765625
561,-931.0220336914062,103.60806274414062,-938.8603576723914,105.2082743454961,7.999999999999957,-948.7859497070312,97.88346862792969,18.66353905360758,-939.8225708007812,98.85509490966797,10.002007630921813,102.16673278808594,84.07511901855469
562,-934.4722900390625,104.02806091308594,-929.7734812846694,97.55340290747372,7.999999999999971,-935.0861206054688,90.68557739257812,13.35659591584911,-940.6643676757812,99.64997100830078,7.58350161030735,46.60041809082031,64.28983306884766
563,-939.4464111328125,104.6528091430664,-938.5375978308903,112.60102016078915,7.999999999999998,-945.6732177734375,113.2416763305664,10.608570144192184,-945.2124633789062,102.46544647216797,6.1670020235705065,97.46900177001953,66.03624725341797
564,-944.3988647460938,105.27484130859375,-950.4379347901303,100.0279724324714,8.00000000000004,-959.2864990234375,92.67767333984375,19.50205874283127,-950.2244873046875,100.71595001220703,7.397389272403269,46.635231018066406,76.52655029296875
565,-947.5548706054688,105.6239013671875,-939.5576393013777,105.41344598268576,8.000000000000012,-947.4977416992188,99.51261901855469,6.111549366293322,-954.4573974609375,101.24971771240234,8.171802716430257,97.9608383178711,78.91925811767578
566,-951.0125732421875,106.0063247680664,-956.767322147012,111.56356014569994,8.000000000000037,-959.7262573242188,108.08516693115234,8.958229457904537,-955.0145874023438,102.27242279052734,5.473403083636473,34.981224060058594,63.13444900512695
567,-954.1619873046875,106.35464477539062,-953.6724731216328,98.36963532864678,8.000000000000007,-960.9775390625,89.82032775878906,17.883942098119785,-963.7788696289062,96.5261459350586,13.750775072419703,42.34828567504883,42.68376922607422
568,-957.5895385742188,106.74481201171875,-952.5566947173191,112.96337154846583,8.000000000000007,-958.0736083984375,112.065185546875,5.342349497020032,-961.0391845703125,99.9818115234375,7.591984793376372,37.385215759277344,62.53126525878906
569,-960.7161865234375,107.10072326660156,-968.627825563103,105.91498817559652,7.999999999999986,-968.654052734375,93.78484344482422,15.502334514864536,-967.5989990234375,99.79134368896484,10.039927177033157,63.27690505981445,66.919189453125
570,-963.8433837890625,107.45670318603516,-957.2086348410845,102.98679195679304,7.9999999999999805,-964.29541015625,89.54396057128906,17.918445128380238,-966.5860595703125,91.97805786132812,15.71975609000121,52.247432708740234,52.79239273071289
571,-967.2383422851562,107.90827941894531,-969.1112180216945,115.68596136638224,8.000000000000009,-966.0935668945312,112.01275634765625,4.261131487445675,-969.2893676757812,102.00765228271484,6.246927705184991,70.5643310546875,64.59375
572,-970.6275024414062,108.35908508300781,-974.5002508281217,101.35895508898676,8.000000000000014,-985.7874755859375,86.9117660522461,26.264277628562002,-979.6133422851562,90.99398040771484,19.55229342254782,46.68378448486328,10.103292465209961
573,-973.7188720703125,108.77027130126953,-966.1347080677904,111.31594535402002,7.9999999999999725,-962.6229248046875,107.63188171386719,11.154190986989464,-975.7984619140625,93.88751983642578,15.02734125128384,60.97769546508789,64.287353515625
574,-977.2118530273438,109.20694732666016,-984.5237576440319,112.45287568022177,8.00000000000003,-980.3532104492188,107.40583801269531,3.6210663088129245,-981.4189453125,98.19361114501953,11.78953770703736,33.88130569458008,66.48069763183594
575,-980.3840942382812,109.60352325439453,-977.1851164331574,102.27095610486737,7.9999999999999885,-986.8381958007812,86.80123138427734,23.698099955673182,-990.3995361328125,88.84676361083984,23.046738321138466,26.01248550415039,5.988859176635742
576,-983.8700561523438,110.03931427001953,-981.2758048859789,117.60699954141953,7.999999999999998,-979.5338745117188,117.0546646118164,8.247279044548138,-989.614990234375,91.82803344726562,19.09594241748986,41.511871337890625,68.13677215576172
577,-987.0606689453125,110.40101623535156,-994.0854870419017,106.57323218843463,7.999999999999955,-984.1749267578125,95.20014953613281,15.472357815799596,-990.3806762695312,93.6812744140625,17.04617890330348,47.31640625,74.80943298339844
578,-990.5753784179688,110.7994613647461,-982.8098652071609,108.87675374974856,8.00000000000005,-981.6673583984375,107.38624572753906,9.539542004438376,-987.6951904296875,102.27458953857422,8.998273306612697,35.655418395996094,63.98489761352539
579,-994.08251953125,111.19703674316406,-998.5097969625722,117.86031030396774,8.0,-1002.2061767578125,116.14277648925781,9.51073858177022,-994.4917602539062,106.68329620361328,4.532254585464544,75.23999786376953,67.59483337402344
580,-998.8058471679688,111.76438903808594,-1000.0422871938256,103.86051555336597,8.000000000000012,-1008.135986328125,102.08688354492188,13.442678651150661,-999.7357788085938,107.56513214111328,4.300991902225338,51.76040267944336,67.74533081054688
581,-1003.9988403320312,112.3881607055664,-997.7481381113548,117.38102779256464,7.999999999999966,-1003.8524169921875,110.67656707763672,1.7178453194686965,-1005.4954833984375,110.10005950927734,2.73410818232954,87.86614227294922,63.295021057128906
582,-1007.0537719726562,112.75003051757812,-1015.0354785141233,113.29073439762998,8.000000000000034,-1013.4562377929688,110.25814819335938,6.870301747232333,-1008.054931640625,111.19779205322266,1.8470963513016645,102.13449096679688,69.24073028564453
583,-1010.4085693359375,113.1474380493164,-1004.8883475613502,107.35717453550534,7.999999999999966,-1010.098876953125,101.16307067871094,11.988368139392664,-1016.0936279296875,108.738525390625,7.194331243857212,33.943702697753906,67.01817321777344
584,-1013.772216796875,113.54588317871094,-1013.93138972875,121.54429952057251,7.999999999999995,-1015.0941772460938,117.02581024169922,3.7225625304374517,-1018.0090942382812,110.77771759033203,5.061014836787411,111.53242492675781,73.60128021240234
585,-1016.8726196289062,113.92255401611328,-1022.1581030710994,107.9172509611208,7.999999999999992,-1033.014404296875,104.02899169921875,18.932506109476012,-1023.5567016601562,111.83114624023438,7.003637560974003,102.6292953491211,66.28047180175781
586,-1020.2666015625,114.33488464355469,-1012.312726638882,115.19271545405336,7.9999999999999485,-1010.7611083984375,109.63928985595703,10.602028612551146,-1018.4342651367188,110.61148071289062,4.149842600404188,46.562835693359375,66.27116394042969
587,-1023.6680908203125,114.74813079833984,-1030.1124870357264,119.48835836869549,8.00000000000006,-1038.700927734375,115.62739562988281,15.058528889927741,-1028.40380859375,116.04325866699219,4.909621067436039,32.22262954711914,70.68991088867188
588,-1027.07763671875,115.1801986694336,-1025.5277172278643,107.33177528815679,7.999999999999989,-1036.7056884765625,102.55379486083984,15.87845879765373,-1032.4581298828125,110.95826721191406,6.839182109032943,35.38536071777344,61.78865051269531
589,-1030.489501953125,115.61255645751953,-1026.3308305299236,122.44669517383538,7.99999999999997,-1034.929443359375,114.89057159423828,4.4982598672976275,-1032.45166015625,114.00444793701172,2.5369426142151017,37.658172607421875,69.98136901855469
590,-1033.5946044921875,116.00604248046875,-1041.2774737463183,113.7759034659827,8.00000000000004,-1053.002685546875,115.59432220458984,19.412447651207966,-1046.4063720703125,116.3184585571289,12.815576158755043,29.84537696838379,46.86621856689453
591,-1036.8675537109375,116.4144058227539,-1029.6960077694573,112.86913731257863,8.000000000000087,-1038.511962890625,105.61286163330078,10.92599828056682,-1044.0333251953125,111.43285369873047,8.727207029207243,35.75000762939453,60.919273376464844
592,-1040.1373291015625,116.8223648071289,-1043.0306094173443,124.28084514928366,7.999999999999959,-1054.234619140625,130.08291625976562,19.353961126174575,-1049.199951171875,118.95109558105469,9.309275669845311,9.846359252929688,93.55941772460938
593,-1043.4088134765625,117.23055267333984,-1046.313529697214,109.77651861938739,7.9999999999999645,-1055.703369140625,111.65727233886719,13.498798193296725,-1054.30615234375,115.20703887939453,11.083618653698002,17.12883758544922,59.246395111083984
594,-1046.894287109375,117.64918518066406,-1039.7173121120775,121.18345029355035,7.99999999999993,-1053.0838623046875,117.90494537353516,6.1948570907394815,-1055.6002197265625,118.69356536865234,8.76835176712657,27.559873580932617,56.4207878112793
595,-1050.0638427734375,118.0298843383789,-1057.7432825562928,120.27180419009073,8.000000000000012,-1066.6322021484375,117.97404479980469,16.568453471378028,-1061.171142578125,119.5542221069336,11.211410017649575,48.45503616333008,55.95975112915039
596,-1053.233154296875,118.4105453491211,-1049.0849695002646,111.57003638463827,7.999999999999966,-1056.616455078125,110.83683013916016,8.295051914123293,-1060.411865234375,116.92119598388672,7.331579110662734,31.354598999023438,62.15123748779297
597,-1056.390869140625,118.7763442993164,-1054.8289140968461,126.62238128885538,8.000000000000004,-1061.2237548828125,123.6749267578125,6.881343960283112,-1062.760009765625,118.49862670898438,6.375192495996119,40.25107192993164,75.00604248046875
598,-1059.8594970703125,119.17814636230469,-1066.311155943403,114.4478083421128,8.000000000000052,-1074.8668212890625,115.23812866210938,15.515911822530207,-1068.5762939453125,120.15011596679688,8.770819384303069,55.77625274658203,67.98271179199219
599,-1063.3231201171875,119.57939910888672,-1055.370570230977,118.709370197108,7.999999999999933,-1062.2005615234375,117.56764221191406,2.303758583037517,-1067.2794189453125,117.47332000732422,4.4819493079977555,40.32290267944336,56.557193756103516
600,-1066.690185546875,119.97277069091797,-1071.9664522486985,125.98617319625782,7.999999999999934,-1078.7894287109375,120.86068725585938,12.131779793971306,-1071.1904296875,120.6034927368164,4.54422794591248,67.13290405273438,59.445335388183594
601,-1070.0577392578125,120.36619567871094,-1070.229179427292,112.36803287289804,7.9999999999999964,-1072.198486328125,109.5924301147461,10.984389944203832,-1074.2269287109375,120.72820281982422,4.184876326280832,58.32506561279297,63.657127380371094
602,-1073.4232177734375,120.75938415527344,-1067.8941217807608,126.54117431955362,8.000000000000057,-1075.7291259765625,121.81573486328125,2.5363535754203856,-1078.9954833984375,117.27948760986328,6.569613699626043,50.82876968383789,60.50461196899414
603,-1078.150390625,121.32188415527344,-1086.1329170733354,120.79342270764724,8.000000000000105,-1087.75830078125,117.84119415283203,10.21895985233661,-1082.1053466796875,120.19091033935547,4.113487470116005,50.30659484863281,57.41582489013672
604,-1083.339599609375,121.93936920166016,-1077.0965624591727,116.93692108686753,7.999999999999918,-1083.8717041015625,113.99909973144531,7.9580785652211325,-1086.501953125,119.74272918701172,3.8504164854909506,56.40111541748047,70.34032440185547
605,-1086.4246826171875,122.29830932617188,-1087.6489987673442,130.20406988189737,7.999999999999975,-1087.4541015625,125.11591339111328,2.99976599616414,-1085.8472900390625,122.275390625,0.577847260214358,53.91270446777344,63.48094940185547
606,-1089.806396484375,122.69175720214844,-1094.2438883824689,116.03528173427874,7.9999999999999885,-1094.5120849609375,112.28424835205078,11.421897587674044,-1091.755615234375,121.32145690917969,2.3826826537039727,61.0257453918457,68.04734802246094
607,-1093.194580078125,123.0859603881836,-1085.42612708321,124.996755527856,7.999999999999894,-1087.54443359375,120.728515625,6.1222300762350415,-1090.885009765625,122.18090057373047,2.480574186780003,49.03058624267578,61.351097106933594
608,-1096.380126953125,123.43822479248047,-1103.3990659935605,127.27677852359469,8.000000000000028,-1098.5845947265625,120.60271453857422,3.5916286784872367,-1092.876220703125,121.84916687011719,3.847397053777342,44.26343536376953,62.935821533203125
609,-1099.8731689453125,123.82450103759766,-1097.2905275291355,116.25284578161518,7.999999999999992,-1094.3153076171875,112.613525390625,12.513025113843629,-1095.761474609375,119.35650634765625,6.071985413480925,58.01642990112305,67.90660095214844
