frame_id,image_path,reference_x,reference_y,prior_x,prior_y,ms1_x,ms1_y,ms1_support,kalman_x_prime_x,kalman_x_prime_y,pred_speed_m_per_frame,pred_acceleration_m_per_frame2,pred_heading_deg,delta_x,delta_y,ms2_x,ms2_y,ms2_support,final_x,final_y,next_prior_x,next_prior_y,error_final_m,tracking_core_latency_ms
535,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000535.jpg,-841.5066528320312,92.82064819335938,-236.75526329874992,-337.55351012945175,-235.81056213378906,-346.723388671875,0.6432702541351318,-236.1986963853551,-342.9559074015811,0.6975169777870178,-0.3393164575099945,-110.5129662048049,-0.1849719136953354,-0.49438875913619995,-235.73065185546875,-341.1820068359375,0.55477374792099,-235.73065185546875,-341.1820068359375,-235.91562376916409,-341.6763955950737,745.1998845488606,18.834498012438416
536,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000536.jpg,-844.9088745117188,93.24120330810547,-235.91562376916409,-341.6763955950737,-238.21017456054688,-350.7731018066406,0.5861529111862183,-237.2674491917997,-347.03568368110155,0.6941691637039185,-0.3383741080760956,-103.5860752165231,-0.12332138419151306,-0.510292112827301,-236.63446044921875,-345.95013427734375,0.52951979637146,-236.63446044921875,-345.95013427734375,-236.75778183341026,-346.46042639017105,750.2578182286231,18.59315892215818
537,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000537.jpg,-848.1234741210938,93.64689636230469,-236.75778183341026,-346.46042639017105,-237.07595825195312,-354.60076904296875,0.6197722554206848,-236.94523419797972,-351.2562767101308,0.694977879524231,-0.3383512496948242,-96.66705260616516,-0.061045434325933456,-0.5222465395927429,-237.02651977539062,-350.1878662109375,0.5060712695121765,-237.02651977539062,-350.1878662109375,-237.08756520971656,-350.71011275053024,755.2673593364409,18.06385605596006
538,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000538.jpg,-851.3408813476562,94.05294036865234,-237.08756520971656,-350.71011275053024,-235.7181854248047,-359.9267578125,0.6868916749954224,-236.2808005857042,-356.1400623306271,0.6932530999183655,-0.33798885345458984,-89.74404799552111,0.002341963117942214,-0.5242534279823303,-236.352783203125,-354.5061950683594,0.5060474872589111,-236.352783203125,-354.5061950683594,-236.35044124000706,-355.0304484963417,761.1935751459198,17.530757002532482
539,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000539.jpg,-854.8762817382812,94.49911499023438,-236.35044124000706,-355.0304484963417,-235.83218383789062,-364.2033386230469,0.6745928525924683,-236.04511196410644,-360.4346200313072,0.6898636817932129,-0.33667340874671936,-82.82109802639042,0.06517413258552551,-0.5174386501312256,-236.6016387939453,-358.3975830078125,0.507721483707428,-236.6016387939453,-358.3975830078125,-236.5364646613598,-358.9150216579437,766.4065195217745,17.55914802197367
540,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000540.jpg,-858.0994873046875,94.91182708740234,-236.5364646613598,-358.9150216579437,-236.05975341796875,-368.748779296875,0.6312748789787292,-236.25561213872555,-364.7085406448707,0.6872807741165161,-0.33572107553482056,-75.92346756851296,0.12633222341537476,-0.5038229823112488,-236.23040771484375,-363.1690979003906,0.5207536220550537,-236.23040771484375,-363.1690979003906,-236.10407549142838,-363.6729208827019,772.3725046812525,18.704660004004836
541,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000541.jpg,-861.3253173828125,95.32487487792969,-236.10407549142838,-363.6729208827019,-233.72348022460938,-371.7235412597656,0.6471356153488159,-234.70155731018883,-368.41591168272015,0.6854805946350098,-0.3355969190597534,-69.01709446849789,0.18537649512290955,-0.48335325717926025,-232.20553588867188,-366.45416259765625,0.587849497795105,-232.20553588867188,-366.45416259765625,-232.02015939354897,-366.9375158548355,780.4047532653257,18.869163934141397
542,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000542.jpg,-864.874267578125,95.77928924560547,-232.02015939354897,-366.9375158548355,-229.46450805664062,-371.0130615234375,0.6928184628486633,-230.5145076286807,-369.3386072870319,0.6844819784164429,-0.33497464656829834,-62.13333612482472,0.24165134131908417,-0.45704278349876404,-231.20433044433594,-367.23919677734375,0.5838426947593689,-231.20433044433594,-367.23919677734375,-230.96267910301685,-367.6962395608425,784.80807056638,18.64864001981914
543,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000543.jpg,-869.8644409179688,96.3421859741211,-230.96267910301685,-367.6962395608425,-227.51109313964844,-372.1591796875,0.6954287886619568,-228.92919103588986,-370.3255628887783,0.6814651489257812,-0.3339022696018219,-55.253665649369815,0.29324430227279663,-0.42276763916015625,-230.76405334472656,-367.4788513183594,0.5740711688995361,-230.76405334472656,-367.4788513183594,-230.47080904245377,-367.90161895751953,789.6703489629966,19.47824493981898
544,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000544.jpg,-874.8416748046875,96.90361785888672,-230.47080904245377,-367.90161895751953,-225.49656677246094,-376.927001953125,0.6862347722053528,-227.5402541015136,-373.2188872560914,0.6784419417381287,-0.33285191655158997,-48.3584394180802,0.3402184844017029,-0.3826378881931305,-229.29937744140625,-371.6559753417969,0.5504142045974731,-229.29937744140625,-371.6559753417969,-228.95915895700455,-372.03861322999,797.6671925467746,18.853088025934994
545,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000545.jpg,-878.0565795898438,97.2630386352539,-228.95915895700455,-372.03861322999,-224.78457641601562,-376.58612060546875,0.6935871839523315,-226.49972034749842,-374.71775901437707,0.6766141653060913,-0.332497775554657,-41.48340664107173,0.38233891129493713,-0.33806753158569336,-227.46636962890625,-372.134521484375,0.5363668203353882,-227.46636962890625,-372.134521484375,-227.0840307176113,-372.4725890159607,802.2478985595894,17.77312101330608
546,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000546.jpg,-881.5836181640625,97.65735626220703,-227.0840307176113,-372.4725890159607,-224.78250122070312,-372.8087158203125,0.6958258748054504,-225.72809381852386,-372.67061677854434,0.6755321621894836,-0.3319956064224243,-34.654836225892275,0.41913917660713196,-0.28973719477653503,-227.36373901367188,-371.9263916015625,0.5452503561973572,-227.36373901367188,-371.9263916015625,-226.94459983706474,-372.21612879633904,805.3027669971934,17.582832952030003
547,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000547.jpg,-884.798828125,98.01681518554688,-226.94459983706474,-372.21612879633904,-224.68557739257812,-372.37969970703125,0.7067305445671082,-225.61370579792205,-372.3124959442391,0.675902247428894,-0.3321119546890259,-27.800910440966437,0.4509965479373932,-0.23779265582561493,-228.92889404296875,-367.91009521484375,0.5884137153625488,-228.92889404296875,-367.91009521484375,-228.47789749503136,-368.14788787066936,804.5205132673881,18.112931051291525
548,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000548.jpg,-888.1559448242188,98.4212875366211,-228.47789749503136,-368.14788787066936,-224.31808471679688,-371.12774658203125,0.6937254667282104,-226.02716043218646,-369.9034597137549,0.6731910705566406,-0.3311382830142975,-20.936874268521688,0.4741060435771942,-0.18139319121837616,-227.98809814453125,-368.04779052734375,0.5834734439849854,-227.98809814453125,-368.04779052734375,-227.51399210095406,-368.2291837185621,808.3408851341992,19.13986902218312
549,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000549.jpg,-891.2242431640625,98.79096221923828,-227.51399210095406,-368.2291837185621,-223.87808227539062,-371.318359375,0.6853090524673462,-225.37191036754197,-370.0491592026712,0.6739229559898376,-0.3313683867454529,-14.066011322001511,0.49299994111061096,-0.12352216243743896,-226.90707397460938,-368.6632385253906,0.5652055740356445,-226.90707397460938,-368.6632385253906,-226.41407403349876,-368.78676068782806,812.2996559605872,18.604876939207315
550,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000550.jpg,-894.5925903320312,99.1968002319336,-226.41407403349876,-368.78676068782806,-221.80636596679688,-372.72454833984375,0.6711865663528442,-223.69946125262538,-371.1066925354589,0.6765931248664856,-0.332498699426651,-7.166633189470178,0.5063567161560059,-0.0636681616306305,-226.20668029785156,-368.75689697265625,0.5583171844482422,-226.20668029785156,-368.75689697265625,-225.70032358169556,-368.8205651342869,815.9168998492821,18.420031061396003
551,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000551.jpg,-897.966796875,99.63601684570312,-225.70032358169556,-368.8205651342869,-222.01040649414062,-371.85052490234375,0.6438741683959961,-223.52642368586092,-370.60565381456576,0.6785194277763367,-0.33308735489845276,-0.2834750486703317,0.5119695067405701,-0.0025330272037535906,-226.3511962890625,-368.95623779296875,0.5485962629318237,-226.3511962890625,-368.95623779296875,-225.83922678232193,-368.9587708201725,818.9299213350087,18.289595958776772
552,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000552.jpg,-901.052734375,100.0377197265625,-225.83922678232193,-368.9587708201725,-221.68453979492188,-371.92181396484375,0.6301056742668152,-223.39150955864866,-370.70443583938913,0.6782487034797668,-0.33307331800460815,6.6188093293528425,0.5083014965057373,0.05898159742355347,-225.67120361328125,-369.205322265625,0.5388383269309998,-225.67120361328125,-369.205322265625,-225.1629021167755,-369.14634066820145,822.3923908646798,18.517815973609686
553,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000553.jpg,-904.4271850585938,100.47697448730469,-225.1629021167755,-369.14634066820145,-220.98367309570312,-371.80511474609375,0.6052529811859131,-222.7007260521099,-370.71274678352364,0.6774158477783203,-0.33266139030456543,13.50138861162053,0.49696093797683716,0.1193225085735321,-223.15377807617188,-369.9130554199219,0.5439531803131104,-223.15377807617188,-369.9130554199219,-222.65681713819504,-369.79373291134834,827.8890235397242,19.140072050504386
554,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000554.jpg,-907.7351684570312,100.85946655273438,-222.65681713819504,-369.79373291134834,-219.85870361328125,-371.0911865234375,0.5845757126808167,-221.00831974489066,-370.5581225182812,0.6804789900779724,-0.3340342044830322,20.40487424916398,0.481243371963501,0.17901940643787384,-220.09896850585938,-371.281005859375,0.5460130572319031,-220.09896850585938,-371.281005859375,-219.61772513389587,-371.1019864529371,834.1223945997481,18.213516916148365
555,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000555.jpg,-911.0386352539062,101.24142456054688,-219.61772513389587,-371.1019864529371,-218.24029541015625,-369.5010986328125,0.5852622985839844,-218.80621792061555,-370.1588297957999,0.6824746131896973,-0.33455342054367065,27.28074543189307,0.4578930735588074,0.2361414134502411,-218.83531188964844,-370.57574462890625,0.5571168661117554,-218.83531188964844,-370.57574462890625,-218.37741881608963,-370.339603215456,837.7093063936154,18.152914009988308
556,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000556.jpg,-914.343505859375,101.62356567382812,-218.37741881608963,-370.339603215456,-218.09945678710938,-370.54888916015625,0.5743246078491211,-218.21365859831016,-370.46290319282355,0.6809309124946594,-0.3339681625366211,34.159644095971764,0.42527881264686584,0.2885814905166626,-218.76177978515625,-371.7438659667969,0.5506703853607178,-218.76177978515625,-371.7438659667969,-218.33650097250938,-371.4552844762802,841.3742704566329,19.256978994235396
557,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000557.jpg,-917.4921875,101.99253845214844,-218.33650097250938,-371.4552844762802,-217.99850463867188,-368.0933837890625,0.6642199754714966,-218.13737178410565,-369.4746341309382,0.6821030378341675,-0.33477479219436646,41.014794192306326,0.38837364315986633,0.33778414130210876,-217.90927124023438,-370.2637634277344,0.5665764808654785,-217.90927124023438,-370.2637634277344,-217.5208975970745,-369.92597928643227,844.0629546353645,18.375548068434
558,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000558.jpg,-920.9600830078125,102.39891815185547,-217.5208975970745,-369.92597928643227,-217.31622314453125,-367.74102783203125,0.6564213037490845,-217.40031446186953,-368.6387238748822,0.6887493133544922,-0.3368253707885742,47.90172515884896,0.34883591532707214,0.38608771562576294,-217.26419067382812,-369.2874755859375,0.581946611404419,-217.26419067382812,-369.2874755859375,-216.91535475850105,-368.90138787031174,847.1575785679348,18.808978027664125
559,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000559.jpg,-924.4130249023438,102.80355072021484,-216.91535475850105,-368.90138787031174,-217.60861206054688,-365.78533935546875,0.7527531385421753,-217.3237845256053,-367.06558034914013,0.6912375092506409,-0.33769774436950684,54.78452044584915,0.301237016916275,0.4267858564853668,-218.52549743652344,-364.74945068359375,0.6073012351989746,-218.52549743652344,-364.74945068359375,-218.22426041960716,-364.3226648271084,846.6894416216131,18.652194063179195
560,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000560.jpg,-927.5686645507812,103.18769073486328,-218.22426041960716,-364.3226648271084,-220.1966552734375,-360.7508239746094,0.7215023040771484,-219.38628895996328,-362.2183290729598,0.6917243003845215,-0.33755815029144287,61.64935575042679,0.2483290582895279,0.46022212505340576,-220.90432739257812,-361.1999816894531,0.5656725168228149,-220.90432739257812,-361.1999816894531,-220.6559983342886,-360.7397595643997,845.5946994340236,17.807784024626017
561,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000561.jpg,-931.0220336914062,103.60806274414062,-220.6559983342886,-360.7397595643997,-222.51986694335938,-355.9583740234375,0.7331289052963257,-221.75408907155048,-357.9228253941171,0.6948574185371399,-0.3389098644256592,68.49957103508602,0.19256432354450226,0.488842248916626,-224.0189666748047,-354.1651611328125,0.5383023619651794,-224.0189666748047,-354.1651611328125,-223.82640235126019,-353.6763188838959,842.264602882954,17.70143397152424
562,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000562.jpg,-934.4722900390625,104.02806091308594,-223.82640235126019,-353.6763188838959,-225.4366455078125,-350.90625,0.7109060883522034,-224.77507066744099,-352.04434387869424,0.6974861025810242,-0.3392374515533447,75.35828307507275,0.1334310919046402,0.5107250809669495,-225.99508666992188,-349.145263671875,0.5928914546966553,-225.99508666992188,-349.145263671875,-225.86165557801723,-348.63453859090805,841.014868958418,17.695346963591874
563,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000563.jpg,-939.4464111328125,104.6528091430664,-225.86165557801723,-348.63453859090805,-230.4884490966797,-341.0860290527344,0.7765717506408691,-228.5875124765888,-344.1873643836371,0.6979420781135559,-0.3395230174064636,82.18560356563408,0.07181381434202194,0.5232757925987244,-229.28359985351562,-344.5190734863281,0.6040946841239929,-229.28359985351562,-344.5190734863281,-229.2117860391736,-343.9957976937294,840.2895921460344,18.68314598686993
564,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000564.jpg,-944.3988647460938,105.27484130859375,-229.2117860391736,-343.9957976937294,-230.67941284179688,-341.0138244628906,0.7718563079833984,-230.07643250077228,-342.2389800899502,0.702608048915863,-0.3409197926521301,89.05193126654538,0.008805012330412865,0.5320752859115601,-230.82080078125,-340.6530456542969,0.5923410654067993,-230.82080078125,-340.6530456542969,-230.8119957689196,-340.1209703683853,841.4542968830827,18.55234894901514
565,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000565.jpg,-947.5548706054688,105.6239013671875,-230.8119957689196,-340.1209703683853,-232.3576202392578,-335.9301452636719,0.8033268451690674,-231.7225942445331,-337.65196251741634,0.7060083746910095,-0.3418341279029846,95.91489851438502,-0.055141791701316833,0.532242476940155,-232.80372619628906,-335.1537170410156,0.5901525020599365,-232.80372619628906,-335.1537170410156,-232.85886798799038,-334.62147456407547,839.7345457487381,18.121386994607747
566,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000566.jpg,-951.0125732421875,106.0063247680664,-232.85886798799038,-334.62147456407547,-234.93118286132812,-331.2499694824219,0.8096017837524414,-234.07976400825046,-332.6351658281604,0.7080420851707458,-0.3421883285045624,102.78171115872738,-0.11879285424947739,0.523642361164093,-235.4771728515625,-329.46600341796875,0.6157364845275879,-235.4771728515625,-329.46600341796875,-235.59596570581198,-328.94236105680466,837.631815195637,18.314554006792605
567,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000567.jpg,-954.1619873046875,106.35464477539062,-235.59596570581198,-328.94236105680466,-236.74169921875,-321.95330810546875,0.8347111940383911,-236.27097002307175,-324.8247884603538,0.7074470520019531,-0.34185463190078735,109.62459765040718,-0.18019336462020874,0.5053551197052002,-236.47958374023438,-322.43280029296875,0.6670259237289429,-236.47958374023438,-322.43280029296875,-236.65977710485458,-321.92744517326355,836.0183642924968,18.44061107840389
568,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000568.jpg,-957.5895385742188,106.74481201171875,-236.65977710485458,-321.92744517326355,-237.62515258789062,-318.073486328125,0.8504260778427124,-237.22852421006502,-319.6569007319657,0.708888053894043,-0.34227991104125977,116.48899923797252,-0.23984961211681366,0.48129531741142273,-236.9994659423828,-319.0019836425781,0.6152839660644531,-236.9994659423828,-319.0019836425781,-237.23931555449963,-318.5206883251667,836.9649853999008,18.48046004306525
569,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000569.jpg,-960.7161865234375,107.10072326660156,-237.23931555449963,-318.5206883251667,-238.74481201171875,-312.799072265625,0.8084903359413147,-238.12627277165942,-315.1498211049264,0.7111036777496338,-0.3430383801460266,123.34313505121534,-0.2965836524963379,0.45076555013656616,-238.00892639160156,-315.0215148925781,0.5669242143630981,-238.00892639160156,-315.0215148925781,-238.3055100440979,-314.57074934244156,836.9545792907644,19.085700972937047
570,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000570.jpg,-963.8433837890625,107.45670318603516,-238.3055100440979,-314.57074934244156,-242.8097686767578,-307.4619140625,0.8285635113716125,-240.9591760046087,-310.3826074661126,0.7108490467071533,-0.3426724970340729,130.1768076177048,-0.34806588292121887,0.4122186601161957,-241.7633056640625,-310.1004638671875,0.5885844230651855,-241.7633056640625,-310.1004638671875,-242.11137154698372,-309.6882452070713,834.1184729896102,18.613200983963907
571,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000571.jpg,-967.2383422851562,107.90827941894531,-242.11137154698372,-309.6882452070713,-244.02476501464844,-304.54949951171875,0.8291205763816833,-243.23863965663202,-306.6607737309439,0.7138184309005737,-0.3432815670967102,137.02640818533874,-0.39669403433799744,0.36958152055740356,-241.85597229003906,-310.6592712402344,0.5828391313552856,-241.85597229003906,-310.6592712402344,-242.25266632437706,-310.28968971967697,837.4833593359083,18.87676806654781
572,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000572.jpg,-970.6275024414062,108.35908508300781,-242.25266632437706,-310.28968971967697,-244.333251953125,-302.0091247558594,0.8456988334655762,-243.4784350271116,-305.411227985941,0.7148952484130859,-0.3436136245727539,143.8787818097757,-0.4386914372444153,0.320148229598999,-242.1121063232422,-305.51470947265625,0.5746796131134033,-242.1121063232422,-305.51470947265625,-242.5507977604866,-305.19456124305725,837.8700377750176,18.87316000647843
573,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000573.jpg,-973.7188720703125,108.77027130126953,-242.5507977604866,-305.19456124305725,-246.3006134033203,-296.88372802734375,0.8061156272888184,-244.75998665062423,-300.2982670897622,0.715609610080719,-0.34408944845199585,150.71637490484872,-0.474102258682251,0.2658756375312805,-243.45556640625,-302.0059814453125,0.6074027419090271,-243.45556640625,-302.0059814453125,-243.92966866493225,-301.7401058077812,837.8673077641398,18.816809984855354
574,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000574.jpg,-977.2118530273438,109.20694732666016,-243.92966866493225,-301.7401058077812,-246.64743041992188,-297.1145935058594,0.8158034682273865,-245.5308271343195,-299.0150037329287,0.716317355632782,-0.3440209627151489,157.5916160026269,-0.5032064318656921,0.207492858171463,-243.89602661132812,-301.3932800292969,0.6137617230415344,-243.89602661132812,-301.3932800292969,-244.39923304319382,-301.1857871711254,840.4431259621126,18.262851983308792
575,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000575.jpg,-980.3840942382812,109.60352325439453,-244.39923304319382,-301.1857871711254,-246.66012573242188,-297.1215515136719,0.8157069683074951,-245.73122892954666,-298.7913589867674,0.7176152467727661,-0.3446500897407532,164.48443800732863,-0.5254186987876892,0.14586518704891205,-243.90110778808594,-301.46527099609375,0.6115012764930725,-243.90110778808594,-301.46527099609375,-244.42652648687363,-301.31940580904484,843.436270821423,18.547779065556824
576,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000576.jpg,-983.8700561523438,110.03931427001953,-244.42652648687363,-301.31940580904484,-246.87725830078125,-296.0916748046875,0.8214219808578491,-245.87036533434832,-298.2395089939772,0.7168583869934082,-0.34429633617401123,171.37303895512335,-0.5385473370552063,0.08170685172080994,-243.1395721435547,-300.51141357421875,0.6016351580619812,-243.1395721435547,-300.51141357421875,-243.6781194806099,-300.42970672249794,846.8964222815731,18.992291064932942
577,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000577.jpg,-987.0606689453125,110.40101623535156,-243.6781194806099,-300.42970672249794,-248.50119018554688,-296.0655517578125,0.7263003587722778,-246.5196122985456,-297.85858227768756,0.7166802883148193,-0.3440684974193573,178.26194043124153,-0.5443954467773438,0.016519227996468544,-244.14370727539062,-301.75628662109375,0.5987412929534912,-244.14370727539062,-301.75628662109375,-244.68810272216797,-301.7397673930973,849.5876966121672,18.93984794151038
578,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000578.jpg,-990.5753784179688,110.7994613647461,-244.68810272216797,-301.7397673930973,-248.62039184570312,-299.7665100097656,0.7106167078018188,-247.00479513373358,-300.5772306969348,0.7137174010276794,-0.3433787226676941,-174.8143068250292,-0.53980952501297,-0.04899061098694801,-244.98342895507812,-302.2915344238281,0.59455406665802,-244.98342895507812,-302.2915344238281,-245.5232384800911,-302.3405250348151,852.3799187600969,19.23417905345559
579,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000579.jpg,-994.08251953125,111.19703674316406,-245.5232384800911,-302.3405250348151,-252.94131469726562,-297.4766540527344,0.752325177192688,-249.89356841790953,-299.474994896764,0.7133744955062866,-0.34337782859802246,-167.94328678415812,-0.5297366976737976,-0.11314716935157776,-245.2254638671875,-299.12042236328125,0.6327936053276062,-245.2254638671875,-299.12042236328125,-245.7552005648613,-299.2335695326328,853.9012279329608,19.10767098888755
580,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000580.jpg,-998.8058471679688,111.76438903808594,-245.7552005648613,-299.2335695326328,-253.1922149658203,-296.95184326171875,0.683577299118042,-250.13668785792095,-297.88929962494495,0.712427020072937,-0.343345046043396,-161.04489134509362,-0.5114312171936035,-0.17565178871154785,-245.2999725341797,-300.8305969238281,0.6243820190429688,-245.2999725341797,-300.8305969238281,-245.8114037513733,-301.0062487125397,859.07259620392,18.363694078288972
581,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000581.jpg,-1003.9988403320312,112.3881607055664,-245.8114037513733,-301.0062487125397,-250.1761474609375,-305.8932189941406,0.68686842918396,-248.38287505287454,-303.885387710527,0.7101201415061951,-0.34245508909225464,-154.10513228041552,-0.48478615283966064,-0.23534584045410156,-242.13050842285156,-304.24908447265625,0.5963160991668701,-242.13050842285156,-304.24908447265625,-242.61529457569122,-304.48443031311035,868.3489789455472,18.612348940223455
582,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000582.jpg,-1007.0537719726562,112.75003051757812,-242.61529457569122,-304.48443031311035,-246.86297607421875,-307.7585144042969,0.6198586225509644,-245.11779914370214,-306.4133438620868,0.7101602554321289,-0.3427792191505432,-147.16040083802167,-0.4526708126068115,-0.292169451713562,-241.27996826171875,-309.4892883300781,0.5817506909370422,-241.27996826171875,-309.4892883300781,-241.73263907432556,-309.7814577817917,874.4687306192544,19.564221962355077
583,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000583.jpg,-1010.4085693359375,113.1474380493164,-241.73263907432556,-309.7814577817917,-239.3426971435547,-321.453369140625,0.8203358054161072,-240.3246143433969,-316.6579176818629,0.7055612802505493,-0.3416811227798462,-140.1917090920194,-0.4107676148414612,-0.3423393666744232,-237.86972045898438,-321.2496337890625,0.6204699873924255,-237.86972045898438,-321.2496337890625,-238.28048807382584,-321.5919731557369,886.2940195250588,19.109535962343216
584,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000584.jpg,-1013.772216796875,113.54588317871094,-238.28048807382584,-321.5919731557369,-237.08377075195312,-334.17755126953125,0.7661167979240417,-237.57544684942084,-329.0067161706608,0.703112006187439,-0.340798556804657,-133.214575232203,-0.3647657334804535,-0.3882380723953247,-236.9932098388672,-326.2203063964844,0.6759616732597351,-236.9932098388672,-326.2203063964844,-237.35797557234764,-326.6085444688797,892.6253005288139,18.360869027674198
585,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000585.jpg,-1016.8726196289062,113.92255401611328,-237.35797557234764,-326.6085444688797,-235.24830627441406,-336.88250732421875,0.7915913462638855,-236.1150723422205,-332.6614085986345,0.7061439752578735,-0.3417733311653137,-126.26630575181906,-0.3166256546974182,-0.4315653145313263,-235.86141967773438,-328.6330871582031,0.6679367423057556,-235.86141967773438,-328.6330871582031,-236.1780453324318,-329.06465247273445,897.6825663810006,17.77489297091961
586,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000586.jpg,-1020.2666015625,114.33488464355469,-236.1780453324318,-329.06465247273445,-234.64231872558594,-337.2525634765625,0.7878893613815308,-235.2732781435124,-333.8885274964738,0.7048355340957642,-0.34156012535095215,-119.34045295229112,-0.26168614625930786,-0.46554872393608093,-234.715087890625,-329.4731140136719,0.6134014129638672,-234.715087890625,-329.4731140136719,-234.9767740368843,-329.93866273760796,902.2509187051609,18.70444999076426
587,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000587.jpg,-1023.6680908203125,114.74813079833984,-234.9767740368843,-329.93866273760796,-230.0038299560547,-341.785400390625,0.7635374069213867,-232.04698391889806,-336.918120849752,0.7037699222564697,-0.3413589298725128,-112.39227226436638,-0.203078493475914,-0.49289408326148987,-232.53369140625,-334.2991943359375,0.592427670955658,-232.53369140625,-334.2991943359375,-232.7367698997259,-334.792088419199,909.6906826754348,18.95374502055347
588,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000588.jpg,-1027.07763671875,115.1801986694336,-232.7367698997259,-334.792088419199,-228.39871215820312,-347.2017517089844,0.8355604410171509,-230.18102052957676,-342.10319191905666,0.7013900279998779,-0.3408334255218506,-105.4555389734906,-0.1414993554353714,-0.5117720365524292,-229.20098876953125,-340.4997253417969,0.5830115079879761,-229.20098876953125,-340.4997253417969,-229.34248812496662,-341.0114973783493,918.8315071271568,18.090706900693476
589,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000589.jpg,-1030.489501953125,115.61255645751953,-229.34248812496662,-341.0114973783493,-225.1332244873047,-349.9266357421875,0.7908617854118347,-226.8626172860483,-346.26381549299333,0.6995248794555664,-0.3401629328727722,-98.53359304216791,-0.07856370508670807,-0.5235819220542908,-226.13848876953125,-344.4300842285156,0.6295124292373657,-226.13848876953125,-344.4300842285156,-226.21705247461796,-344.9536661505699,926.6173879540866,18.489944050088525
590,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000590.jpg,-1033.5946044921875,116.00604248046875,-226.21705247461796,-344.9536661505699,-222.31454467773438,-355.5742492675781,0.7631824016571045,-223.917905612551,-351.2107402213226,0.6954628825187683,-0.3390841782093048,-91.59462627943353,-0.014635263942182064,-0.5257171392440796,-225.17901611328125,-348.59930419921875,0.6022266149520874,-225.17901611328125,-348.59930419921875,-225.19365137722343,-349.12502133846283,932.4129405458538,17.2479550819844
