sequence_index,frame_id,image_path,active_leg_before,active_leg_after,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,topology_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,leg_choice,leg_state_delta,leg_probability_previous,leg_probability_current,leg_probability_next,waypoint_switched_after_frame,waypoint_advanced_after_frame,waypoint_rollback_after_frame,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
1012,1012,/yh/study/new_data/model_dataset_flight/vi/vi_001012.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351477026939392,0.06485231220722198,0.0,1,0,1,-456.1879577636719,288.2098693847656,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.59043884277344,31.420553913131045
1013,1013,/yh/study/new_data/model_dataset_flight/vi/vi_001013.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315406084060669,0.029091445729136467,0.5393679738044739,1,1,0,-456.18115234375,288.2284240722656,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.29764175415039,31.257007011919363
1014,1014,/yh/study/new_data/model_dataset_flight/vi/vi_001014.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351696372032166,0.06483036279678345,0.0,1,0,1,-456.1875305175781,288.2249450683594,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335358500480652,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.60551834106445,31.435606679953743
1015,1015,/yh/study/new_data/model_dataset_flight/vi/vi_001015.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4314994812011719,0.029072832316160202,0.5394276976585388,1,1,0,-456.194580078125,288.2210998535156,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608176231384,0.33353474736213684,0.33330440521240234,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.288015365600586,31.248414155849265
1016,1016,/yh/study/new_data/model_dataset_flight/vi/vi_001016.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351799488067627,0.06482008844614029,0.0,1,0,1,-456.2015686035156,288.21728515625,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335357904434204,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.597618103027344,31.42671475117034
1017,1017,/yh/study/new_data/model_dataset_flight/vi/vi_001017.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315218925476074,0.029077863320708275,0.5394002199172974,1,1,0,-456.1817932128906,288.2352600097656,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353471755981445,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.304250717163086,31.263748242558876
1018,1018,/yh/study/new_data/model_dataset_flight/vi/vi_001018.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351693987846375,0.06483054906129837,0.0,1,0,1,-456.1620178222656,288.2532043457031,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358500480652,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.63422775268555,31.466059995373996
1019,1019,/yh/study/new_data/model_dataset_flight/vi/vi_001019.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43153664469718933,0.029086582362651825,0.5393767952919006,1,1,0,-456.1402893066406,288.27294921875,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353471755981445,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.348831176757812,31.30531632601904
1020,1020,/yh/study/new_data/model_dataset_flight/vi/vi_001020.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351601004600525,0.06483982503414154,0.0,1,0,1,-456.16583251953125,288.33416748046875,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335358500480652,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.71510696411133,31.546343053762598
1021,1021,/yh/study/new_data/model_dataset_flight/vi/vi_001021.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315226972103119,0.029092466458678246,0.5393848419189453,1,1,0,-456.19134521484375,288.3954162597656,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608176231384,0.33353474736213684,0.33330440521240234,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.46007537841797,31.422227332861734
1022,1022,/yh/study/new_data/model_dataset_flight/vi/vi_001022.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351576566696167,0.0648423433303833,0.0,1,0,1,-456.2045593261719,288.3558654785156,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335358500480652,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.73613357543945,31.564470924213264
1023,1023,/yh/study/new_data/model_dataset_flight/vi/vi_001023.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43153810501098633,0.029086442664265633,0.5393754243850708,1,1,0,-456.2177429199219,288.31634521484375,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.37755584716797,31.340984990710457
1024,1024,/yh/study/new_data/model_dataset_flight/vi/vi_001024.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351863265037537,0.06481369584798813,0.0,1,0,1,-456.2322082519531,288.27294921875,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335357904434204,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.65277099609375,31.47942375900182
1025,1025,/yh/study/new_data/model_dataset_flight/vi/vi_001025.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43153029680252075,0.02907666005194187,0.5393930673599243,1,1,0,-456.1935119628906,288.2192687988281,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331609070301056,0.3335346579551697,0.3333044648170471,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.286407470703125,31.24669518354852
1026,1026,/yh/study/new_data/model_dataset_flight/vi/vi_001026.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351771473884583,0.06482287496328354,0.0,1,0,1,-456.15496826171875,288.165771484375,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601321697235,0.3335358500480652,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.54693603515625,31.379633625146283
1027,1027,/yh/study/new_data/model_dataset_flight/vi/vi_001027.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43157824873924255,0.029119230806827545,0.5393024682998657,1,1,0,-456.119873046875,288.1170959472656,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608176231384,0.33353474736213684,0.33330440521240234,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.199321746826172,31.15224916280233
1028,1028,/yh/study/new_data/model_dataset_flight/vi/vi_001028.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351547956466675,0.06484521180391312,0.0,1,0,1,-456.0926513671875,288.09857177734375,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.480953216552734,31.318484169401447
1029,1029,/yh/study/new_data/model_dataset_flight/vi/vi_001029.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43151867389678955,0.029084978625178337,0.539396345615387,1,1,0,-456.0653991699219,288.0799865722656,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608474254608,0.33353474736213684,0.33330437541007996,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.172889709472656,31.120800828823462
1030,1030,/yh/study/new_data/model_dataset_flight/vi/vi_001030.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351901412010193,0.06480985134840012,0.0,1,0,1,-456.0381774902344,288.0614318847656,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335357904434204,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.44497299194336,31.28665657725764
1031,1031,/yh/study/new_data/model_dataset_flight/vi/vi_001031.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43153882026672363,0.029067907482385635,0.5393932461738586,1,1,0,-456.03497314453125,288.06842041015625,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331609070301056,0.33353468775749207,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.16718101501465,31.112395384293396
1032,1032,/yh/study/new_data/model_dataset_flight/vi/vi_001032.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351721405982971,0.06482787430286407,0.0,1,0,1,-456.0314636230469,288.0760803222656,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335358500480652,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.45976257324219,31.301879095678167
1033,1033,/yh/study/new_data/model_dataset_flight/vi/vi_001033.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315125346183777,0.02907611057162285,0.5394113659858704,1,1,0,-456.0279541015625,288.0837097167969,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330440521240234,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.18351173400879,31.128323572726615
1034,1034,/yh/study/new_data/model_dataset_flight/vi/vi_001034.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351518750190735,0.06484811753034592,0.0,1,0,1,-456.0213317871094,288.14501953125,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.52891159057617,31.37147120014399
1035,1035,/yh/study/new_data/model_dataset_flight/vi/vi_001035.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315313994884491,0.029076779261231422,0.5393918752670288,1,1,0,-456.01409912109375,288.2120056152344,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331609070301056,0.33353468775749207,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.31214141845703,31.257363928618485
1036,1036,/yh/study/new_data/model_dataset_flight/vi/vi_001036.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351483583450317,0.06485165655612946,0.0,1,0,1,-456.0075378417969,288.27294921875,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.65711975097656,31.50013378727713
1037,1037,/yh/study/new_data/model_dataset_flight/vi/vi_001037.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43153223395347595,0.029083149507641792,0.539384663105011,1,1,0,-455.97869873046875,288.23455810546875,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331608772277832,0.33353474736213684,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.340906143188477,31.283446739422835
1038,1038,/yh/study/new_data/model_dataset_flight/vi/vi_001038.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352228045463562,0.06477724015712738,0.0,1,0,1,-455.9470520019531,288.1923522949219,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601917743683,0.33353573083877563,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.577972412109375,31.425769739185846
1039,1039,/yh/study/new_data/model_dataset_flight/vi/vi_001039.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315184950828552,0.029082391411066055,0.5393991470336914,1,1,0,-455.9156188964844,288.1505126953125,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333160936832428,0.3335345387458801,0.3333044946193695,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,29.270261764526367,31.20647365826792
1040,1040,/yh/study/new_data/model_dataset_flight/vi/vi_001040.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352282881736755,0.06477165967226028,0.0,1,0,1,-455.6431579589844,287.9500427246094,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601917743683,0.33353573083877563,0.3333040773868561,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.34463882446289,31.216068343440682
1041,1041,/yh/study/new_data/model_dataset_flight/vi/vi_001041.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43152162432670593,0.029085798189044,0.5393925905227661,1,1,0,-455.37109375,287.7498474121094,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333160936832428,0.3335345387458801,0.3333044946193695,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,28.9866886138916,30.871261869928762
1042,1042,/yh/study/new_data/model_dataset_flight/vi/vi_001042.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352187514305115,0.06478122621774673,0.0,1,0,1,-455.0986328125,287.54937744140625,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601917743683,0.33353573083877563,0.3333040773868561,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,32.967342376708984,30.88224344624995
1043,1043,/yh/study/new_data/model_dataset_flight/vi/vi_001043.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315229654312134,0.029081856831908226,0.5393951535224915,1,1,0,-454.4962158203125,287.1932373046875,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316096663475037,0.33353450894355774,0.3333044946193695,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,28.643207550048828,30.442541361009475
1044,1044,/yh/study/new_data/model_dataset_flight/vi/vi_001044.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352176785469055,0.06478230655193329,0.0,1,0,1,-453.893798828125,286.8370666503906,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.33353573083877563,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,32.34083938598633,30.356028786335816
1045,1045,/yh/study/new_data/model_dataset_flight/vi/vi_001045.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315134584903717,0.029075242578983307,0.5394113063812256,1,1,0,-453.291015625,286.480712890625,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333160936832428,0.3335345387458801,0.3333044946193695,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,28.277551651000977,29.95397947640682
1046,1046,/yh/study/new_data/model_dataset_flight/vi/vi_001046.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352114200592041,0.06478855758905411,0.0,1,0,1,-452.222412109375,285.8055725097656,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.333535760641098,0.3333040773868561,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,31.511144638061523,29.677711183965553
1047,1047,/yh/study/new_data/model_dataset_flight/vi/vi_001047.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43152904510498047,0.0290712621062994,0.5393997430801392,1,1,0,-451.1537780761719,285.1304016113281,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333160936832428,0.3335345685482025,0.3333044946193695,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,27.710662841796875,29.149383372047332
1048,1048,/yh/study/new_data/model_dataset_flight/vi/vi_001048.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352111220359802,0.06478884816169739,0.0,1,0,1,-450.08428955078125,284.4546813964844,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.333535760641098,0.3333040773868561,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,30.57051658630371,28.951559464683495
1049,1049,/yh/study/new_data/model_dataset_flight/vi/vi_001049.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43153226375579834,0.029057301580905914,0.539410412311554,1,1,0,-448.42645263671875,283.37860107421875,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333160936832428,0.3335346281528473,0.3333044648170471,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,27.286752700805664,28.391181499569765
1050,1050,/yh/study/new_data/model_dataset_flight/vi/vi_001050.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352072477340698,0.06479272991418839,0.0,1,0,1,-446.768798828125,282.3026123046875,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335357904434204,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,29.430065155029297,28.187981127307793
1051,1051,/yh/study/new_data/model_dataset_flight/vi/vi_001051.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315331280231476,0.02906043455004692,0.5394064784049988,1,1,0,-445.1108093261719,281.2264404296875,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333160936832428,0.3335346281528473,0.3333044648170471,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,27.268028259277344,27.932766145112332
1052,1052,/yh/study/new_data/model_dataset_flight/vi/vi_001052.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352075457572937,0.06479249149560928,0.0,1,0,1,-442.9400329589844,279.8542175292969,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.333535760641098,0.3333040773868561,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,28.77227210998535,28.013287996351714
1053,1053,/yh/study/new_data/model_dataset_flight/vi/vi_001053.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43152669072151184,0.029074525460600853,0.5393987894058228,1,1,0,-440.7690124511719,278.48187255859375,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333160936832428,0.3335345685482025,0.3333044648170471,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,28.14723014831543,28.22809301466164
1054,1054,/yh/study/new_data/model_dataset_flight/vi/vi_001054.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9352198839187622,0.0647800862789154,0.0,1,0,1,-438.4012145996094,276.98516845703125,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.333535760641098,0.3333040773868561,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,28.93891716003418,28.77420264748398
1055,1055,/yh/study/new_data/model_dataset_flight/vi/vi_001055.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43151578307151794,0.02907862700521946,0.5394056439399719,1,1,0,-435.843017578125,275.36529541015625,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333160936832428,0.3335345685482025,0.3333044648170471,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,30.188602447509766,29.65533253534396
1056,1056,/yh/study/new_data/model_dataset_flight/vi/vi_001056.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351933002471924,0.06480669230222702,0.0,1,0,1,-433.263427734375,273.73187255859375,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601619720459,0.3335357904434204,0.3333040475845337,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,30.293785095214844,30.761330593119464
1057,1057,/yh/study/new_data/model_dataset_flight/vi/vi_001057.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.431522399187088,0.02906210906803608,0.5394155383110046,1,1,0,-430.7010192871094,272.109375,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331609070301056,0.3335346281528473,0.33330443501472473,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,33.28787612915039,32.21935051146966
1058,1058,/yh/study/new_data/model_dataset_flight/vi/vi_001058.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351596236228943,0.06484042853116989,0.0,1,0,1,-426.8499755859375,269.60980224609375,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.3335358798503876,0.3333040177822113,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,33.464115142822266,34.58573462377096
1059,1059,/yh/study/new_data/model_dataset_flight/vi/vi_001059.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4315163493156433,0.029177166521549225,0.5393064618110657,1,1,0,-422.6229553222656,266.8662109375,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316075801849365,0.3335348963737488,0.33330437541007996,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,39.55793762207031,37.87371312132459
1060,1060,/yh/study/new_data/model_dataset_flight/vi/vi_001060.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351604580879211,0.06483957171440125,0.0,1,0,1,-419.8501281738281,265.0935363769531,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353593945503235,0.3333039879798889,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,38.376766204833984,40.01662358146671
1061,1061,/yh/study/new_data/model_dataset_flight/vi/vi_001061.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43152153491973877,0.029174797236919403,0.5393036007881165,1,1,0,-417.0742492675781,263.3188781738281,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316075801849365,0.3335348963737488,0.33330437541007996,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,44.56958770751953,42.60029518275188
1062,1062,/yh/study/new_data/model_dataset_flight/vi/vi_001062.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351764917373657,0.06482353061437607,0.0,1,0,1,-414.2997741699219,261.5451354980469,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331601023674011,0.33353593945503235,0.3333039879798889,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,43.031715393066406,44.96160199153262
1063,1063,/yh/study/new_data/model_dataset_flight/vi/vi_001063.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43151000142097473,0.02920166403055191,0.5392882823944092,1,1,0,-411.2735290527344,259.6844177246094,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316075801849365,0.3335348963737488,0.33330434560775757,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641225824,257.1195921475518,50.199527740478516,48.016085320598904
1064,1064,/yh/study/new_data/model_dataset_flight/vi/vi_001064.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9351600408554077,0.06483997404575348,0.0,1,0,1,-408.52392578125,257.9938049316406,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316007256507874,0.33353593945503235,0.33330395817756653,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882211673,256.91744093350263,48.36491012573242,50.51013232686294
