current_index,next_index,current_frame_id,next_frame_id,current_reference_x,current_reference_y,current_ms_x,current_ms_y,provisional_next_x,provisional_next_y,next_reference_x,next_reference_y,provisional_next_error_m,final_next_ms_x,final_next_ms_y,final_next_error_m,ms_correction_gain_m,ms_improved_provisional,current_ms_candidate_count,final_ms_candidate_count
725,726,725,726,-143.52032470703125,58.91398620605469,-148.48927307128906,51.597713470458984,-146.791748046875,55.74748992919922,-143.5057373046875,58.87687683105469,4.537722884804251,-147.8096923828125,53.829376220703125,6.633346947508277,-2.095624062704026,False,36,36
726,727,726,727,-143.5057373046875,58.87687683105469,-147.8096923828125,53.829376220703125,-145.73130798339844,56.046077728271484,-143.538330078125,58.87687683105469,3.58086241753794,-147.0823516845703,56.214683532714844,4.432534523799763,-0.8516721062618231,False,36,36
727,728,727,728,-143.538330078125,58.87687683105469,-147.0823516845703,56.214683532714844,-146.5174102783203,58.07375717163086,-143.56797790527344,58.87687683105469,3.056820653968755,-147.58132934570312,54.0076904296875,6.309989381580462,-3.2531687276117074,False,36,36
728,729,728,729,-143.56797790527344,58.87687683105469,-147.58132934570312,54.0076904296875,-145.00546264648438,56.60370635986328,-143.59764099121094,58.87687683105469,2.6738111010603203,-147.09536743164062,56.11464309692383,4.456907611119109,-1.783096510058789,False,36,36
729,730,729,730,-143.59764099121094,58.87687683105469,-147.09536743164062,56.11464309692383,-147.02978515625,57.22008514404297,-143.53607177734375,59.10188674926758,3.9682755014457403,-147.27874755859375,56.84587097167969,4.37003766485837,-0.4017621634126298,False,36,36
730,731,730,731,-143.53607177734375,59.10188674926758,-147.27874755859375,56.84587097167969,-146.1326446533203,58.85330581665039,-143.48007202148438,59.30660629272461,2.6910263634483673,-148.0001220703125,55.57101058959961,5.863917436417151,-3.172891072968784,False,36,36
731,732,731,732,-143.48007202148438,59.30660629272461,-148.0001220703125,55.57101058959961,-147.7066650390625,58.704830169677734,-143.4240264892578,59.51139831542969,4.35792899460454,-151.19744873046875,44.79079055786133,16.646993304868438,-12.289064310263898,False,36,36
732,733,732,733,-143.4240264892578,59.51139831542969,-151.19744873046875,44.79079055786133,-147.85694885253906,51.07573318481445,-143.00880432128906,60.395076751708984,10.504983099163358,-150.01766967773438,41.241554260253906,20.39562740921335,-9.890644310049993,False,36,36
733,734,733,734,-143.00880432128906,60.395076751708984,-145.06655883789062,53.773067474365234,-144.21578979492188,57.76054382324219,-142.5524444580078,61.36627960205078,3.970900177090098,-151.32980346679688,44.96383285522461,18.60328708727678,-14.632386910186682,False,36,36
734,735,734,735,-142.5524444580078,61.36627960205078,-144.70941162109375,54.423912048339844,-143.83749389648438,59.11842346191406,-142.1372528076172,62.24985885620117,3.5632439418129014,-150.36724853515625,47.90556335449219,16.537582747054053,-12.974338805241151,False,36,36
735,736,735,736,-142.1372528076172,62.24985885620117,-143.32546997070312,56.92131042480469,-142.66091918945312,60.772125244140625,-142.2937774658203,63.466373443603516,2.7191481029066993,-144.20445251464844,53.90009307861328,9.755224198541622,-7.0360760956349235,False,36,36
736,737,736,737,-142.2937774658203,63.466373443603516,-144.20445251464844,53.90009307861328,-143.7838134765625,59.47185134887695,-142.45030212402344,64.68299865722656,5.3790620740673685,-147.7496337890625,55.576541900634766,10.53615066121219,-5.1570885871448215,False,36,36
737,738,737,738,-142.45030212402344,64.68299865722656,-143.6742706298828,58.18929672241211,-142.26695251464844,61.25971221923828,-142.60702514648438,65.90113830566406,4.653867801160403,-142.4566650390625,56.27031326293945,9.631998710832315,-4.978130909671912,False,36,36
738,739,738,739,-142.60702514648438,65.90113830566406,-142.74864196777344,57.6451416015625,-145.34307861328125,63.10857391357422,-143.5851593017578,66.93292999267578,4.209035486377861,-147.9512481689453,58.233680725097656,9.73343052657372,-5.524395040195859,False,36,36
739,740,739,740,-143.5851593017578,66.93292999267578,-148.324951171875,59.829811096191406,-147.5480194091797,64.72583770751953,-144.5650634765625,67.96660614013672,4.404611915910882,-147.93368530273438,58.59699249267578,9.956770204762575,-5.552158288851693,False,36,36
740,741,740,741,-144.5650634765625,67.96660614013672,-147.93368530273438,58.59699249267578,-147.39126586914062,64.39085388183594,-145.45631408691406,68.9067611694336,4.912988604680391,-146.9087371826172,56.76594161987305,12.227388608526491,-7.3144000038461,False,36,36
741,742,741,742,-145.45631408691406,68.9067611694336,-147.4061279296875,58.2894172668457,-147.5782928466797,64.85767364501953,-146.68765258789062,69.60233306884766,4.827528676113368,-147.35731506347656,57.99468231201172,11.626951617852454,-6.799422941739086,False,36,36
742,743,742,743,-146.68765258789062,69.60233306884766,-149.4026336669922,62.39432144165039,-148.92185974121094,67.04105377197266,-148.03573608398438,70.36384582519531,3.4389187493827493,-152.77926635742188,59.608375549316406,11.755050842524362,-8.316132093141613,False,36,36
743,744,743,744,-148.03573608398438,70.36384582519531,-153.8781280517578,62.829864501953125,-152.24998474121094,67.68431091308594,-149.37789916992188,71.12202453613281,4.479592669304754,-152.82164001464844,61.083396911621094,10.612888183206671,-6.133295513901917,False,36,36
744,745,744,745,-149.37789916992188,71.12202453613281,-153.48387145996094,63.75228500366211,-153.73167419433594,69.24686431884766,-150.61305236816406,71.59953308105469,3.9065140981878415,-157.1000518798828,61.479454040527344,12.020697253136365,-8.114183154948524,False,36,36
745,746,745,746,-150.61305236816406,71.59953308105469,-153.2486572265625,63.56065368652344,-153.06069946289062,68.72628021240234,-151.84901428222656,72.07735443115234,3.563408395989972,-157.5223388671875,60.52139663696289,12.87349107225426,-9.310082676264289,False,36,36
746,747,746,747,-151.84901428222656,72.07735443115234,-153.9910125732422,63.02980422973633,-154.23736572265625,68.54409790039062,-153.20758056640625,72.60256958007812,4.187081303588254,-157.16598510742188,61.43766403198242,11.845846631129044,-7.65876532754079,False,36,36
747,748,747,748,-153.20758056640625,72.60256958007812,-157.72454833984375,63.95405960083008,-156.94717407226562,70.06571197509766,-155.34170532226562,73.28709411621094,3.5992822626615646,-157.90444946289062,63.42158126831055,10.192938795185393,-6.593656532523829,False,36,36
748,749,748,749,-155.34170532226562,73.28709411621094,-157.90444946289062,63.42158126831055,-157.77725219726562,68.94047546386719,-157.4763946533203,73.9718017578125,5.040313436473398,-163.58474731445312,62.278587341308594,13.192544698544822,-8.152231262071425,False,36,36
749,750,749,750,-157.4763946533203,73.9718017578125,-163.8485870361328,64.24264526367188,-161.9407958984375,70.26920318603516,-159.203369140625,74.50363159179688,5.0422107431075895,-164.02786254882812,63.39459991455078,12.111412859441815,-7.069202116334226,False,36,36
750,751,750,751,-159.203369140625,74.50363159179688,-164.61256408691406,67.87818908691406,-162.6544647216797,71.43831634521484,-160.77369689941406,74.98722839355469,4.01647411645108,-168.97549438476562,63.70269775390625,13.950272891520209,-9.933798775069128,False,36,36
751,752,751,752,-160.77369689941406,74.98722839355469,-164.35928344726562,68.18348693847656,-163.7180633544922,71.70670318603516,-162.5009307861328,75.5191421508789,4.002012312527283,-168.9251708984375,63.68143844604492,13.46855931508581,-9.466547002558528,False,36,36
752,753,752,753,-162.5009307861328,75.5191421508789,-169.47872924804688,67.2972412109375,-166.83981323242188,72.50630950927734,-164.32679748535156,75.98976135253906,4.295309638355171,-168.77828979492188,64.32767486572266,12.482789952897127,-8.187480314541956,False,36,36
753,754,753,754,-164.32679748535156,75.98976135253906,-169.31236267089844,67.9454116821289,-168.0651397705078,72.64454650878906,-166.3332061767578,76.50691223144531,4.232902426079501,-172.80982971191406,63.62469482421875,14.418674618119063,-10.185772192039561,False,36,36
754,755,754,755,-166.3332061767578,76.50691223144531,-169.566650390625,67.15557861328125,-169.37388610839844,72.0080795288086,-168.1586456298828,76.97742462158203,5.11577951750213,-172.9350128173828,63.77651596069336,14.038435560380373,-8.922656042878243,False,36,36
755,756,755,756,-168.1586456298828,76.97742462158203,-173.544189453125,66.89310455322266,-172.62464904785156,73.07780456542969,-170.2132110595703,77.51460266113281,5.049773313066716,-176.73382568359375,63.535499572753906,15.425100914760751,-10.375327601694035,False,36,36
756,757,756,757,-170.2132110595703,77.51460266113281,-173.93896484375,66.27190399169922,-173.48121643066406,72.92379760742188,-172.0809326171875,78.00292205810547,5.268614613332084,-176.62278747558594,63.733062744140625,14.97522388464048,-9.706609271308395,False,36,36
757,758,757,758,-172.0809326171875,78.00292205810547,-177.2891845703125,66.34576416015625,-177.53118896484375,73.68975067138672,-173.94912719726562,78.49137115478516,5.990553044029939,-180.4627227783203,64.10836791992188,15.789164304915658,-9.79861126088572,False,36,36
758,759,758,759,-173.94912719726562,78.49137115478516,-177.0791778564453,66.4412841796875,-176.5483856201172,73.03971099853516,-175.8144989013672,78.9737319946289,5.979230293109565,-180.47042846679688,64.79986572265625,14.918986735499375,-8.939756442389811,False,36,36
759,760,759,760,-175.8144989013672,78.9737319946289,-177.20626831054688,66.79911041259766,-178.3279571533203,74.15829467773438,-177.6796112060547,79.45601654052734,5.337247361969498,-180.44033813476562,64.72762298583984,14.984898727608073,-9.647651365638575,False,36,36
760,761,760,761,-177.6796112060547,79.45601654052734,-182.1001434326172,72.51605224609375,-180.53799438476562,75.4003677368164,-179.54556274414062,79.93852996826172,4.645410315594343,-181.09677124023438,66.58372497558594,13.444592377262742,-8.7991820616684,False,36,36
761,762,761,762,-179.54556274414062,79.93852996826172,-181.96327209472656,72.66887664794922,-181.3046112060547,75.63455963134766,-181.41416931152344,80.41712951660156,4.783824587692515,-185.9568328857422,67.29544067382812,13.885766469125814,-9.101941881433298,False,36,36
762,763,762,763,-181.41416931152344,80.41712951660156,-188.1377716064453,72.33341979980469,-185.24644470214844,75.9898452758789,-183.28305053710938,80.89580535888672,5.284255953620667,-186.05960083007812,67.10317993164062,14.06931937606437,-8.785063422443704,False,36,36
763,764,763,764,-183.28305053710938,80.89580535888672,-188.13497924804688,72.22080993652344,-186.29965209960938,76.12197875976562,-185.15220642089844,81.37454986572266,5.376442579320184,-192.68380737304688,67.16949462890625,16.078202859256642,-10.701760279936458,False,36,36
764,765,764,765,-185.15220642089844,81.37454986572266,-188.54042053222656,72.2122573852539,-187.73341369628906,76.70181274414062,-186.9937744140625,81.84137725830078,5.192512846688677,-192.5100555419922,67.3250732421875,15.529083674530826,-10.336570827842149,False,36,36
765,766,765,766,-186.9937744140625,81.84137725830078,-193.5758514404297,71.410400390625,-191.51502990722656,75.93382263183594,-189.0194091796875,82.35486602783203,6.8889709760593165,-198.58880615234375,67.92802429199219,17.312051319565022,-10.423080343505706,False,36,36
766,767,766,767,-189.0194091796875,82.35486602783203,-193.4353485107422,71.70448303222656,-191.7506561279297,76.65788269042969,-190.86099243164062,82.82170104980469,6.227692852081181,-198.69912719726562,67.7426528930664,16.994529999895008,-10.766837147813828,False,36,36
767,768,767,768,-190.86099243164062,82.82170104980469,-199.59658813476562,70.55339050292969,-195.5518341064453,75.48846435546875,-192.71914672851562,83.32991790771484,8.337416361986191,-205.53851318359375,67.44314575195312,20.41386014056793,-12.076443778581739,False,36,36
768,769,768,769,-192.71914672851562,83.32991790771484,-200.3657989501953,70.16816711425781,-197.01174926757812,74.89500427246094,-194.578125,83.83836364746094,9.268559973703875,-205.47317504882812,67.69850158691406,19.47298803214212,-10.204428058438245,False,36,36
769,770,769,770,-194.578125,83.83836364746094,-200.08865356445312,70.4892807006836,-197.45382690429688,75.50007629394531,-196.43699645996094,84.3467788696289,8.904947535787908,-205.3459930419922,67.65259552001953,18.922631365880893,-10.017683830092984,False,36,36
770,771,770,771,-196.43699645996094,84.3467788696289,-202.3824920654297,76.2589340209961,-201.17294311523438,80.14031982421875,-198.3873291015625,84.86249542236328,5.482571277500804,-212.55184936523438,69.23590087890625,21.090853262150684,-15.608281984649881,False,36,36
771,772,771,772,-198.3873291015625,84.86249542236328,-202.74746704101562,75.92648315429688,-201.6721649169922,79.48257446289062,-200.33766174316406,85.37820434570312,6.044778774783166,-212.8035125732422,69.25355529785156,20.38140681685491,-14.336628042071744,False,36,36
772,773,772,773,-200.33766174316406,85.37820434570312,-211.92910766601562,75.64543914794922,-205.67356872558594,79.143798828125,-202.2887420654297,85.89411926269531,7.5514155950180655,-216.63821411132812,67.82243347167969,23.075813643839663,-15.524398048821597,False,36,36
773,774,773,774,-202.2887420654297,85.89411926269531,-211.27784729003906,75.71609497070312,-206.19883728027344,78.92990112304688,-204.21278381347656,86.35020446777344,7.681491398207519,-217.51568603515625,68.47237396240234,22.284165479064896,-14.602674080857376,False,36,36
774,775,774,775,-204.21278381347656,86.35020446777344,-213.22055053710938,76.39340209960938,-208.2462615966797,80.99356079101562,-206.328125,86.85163116455078,6.164108735641533,-218.16610717773438,70.66633605957031,20.052471161322273,-13.88836242568074,False,36,36
775,776,775,776,-206.328125,86.85163116455078,-218.9814453125,80.24783325195312,-217.03604125976562,86.74718475341797,-208.25283813476562,87.30787658691406,8.801081323744201,-227.16123962402344,78.24408721923828,20.96854607693532,-12.167464753191117,False,36,36
776,777,776,777,-208.25283813476562,87.30787658691406,-218.3598175048828,78.70603942871094,-216.4208984375,84.98640441894531,-210.1998748779297,87.79022216796875,6.823674090874192,-226.47244262695312,79.58956909179688,18.222161562841137,-11.398487471966945,False,36,36
777,778,777,778,-210.1998748779297,87.79022216796875,-222.01596069335938,80.69490051269531,-220.81398010253906,86.0818099975586,-212.1474609375,88.27271270751953,8.939161544714556,-230.79556274414062,78.27018737792969,21.16133771669267,-12.222176171978115,False,36,36
778,779,778,779,-212.1474609375,88.27271270751953,-222.25552368164062,79.99252319335938,-223.1102294921875,86.59651947021484,-214.09437561035156,88.7550277709961,9.270640716970846,-230.61192321777344,79.35476684570312,19.005112060365178,-9.734471343394333,False,36,36
779,780,779,780,-214.09437561035156,88.7550277709961,-222.44044494628906,80.82452392578125,-222.91590881347656,88.30717468261719,-215.94342041015625,89.19693756103516,7.029030695213023,-231.1495361328125,79.02307891845703,18.29571958273233,-11.266688887519305,False,36,36
780,781,780,781,-215.94342041015625,89.19693756103516,-226.6841278076172,85.4271469116211,-225.73284912109375,88.92952728271484,-217.97567749023438,89.68262481689453,7.7936427687312575,-232.28880310058594,79.40238189697266,17.622399360765424,-9.828756592034168,False,36,36
781,782,781,782,-217.97567749023438,89.68262481689453,-226.92054748535156,85.2822265625,-225.91026306152344,88.25618743896484,-219.82357788085938,90.12425994873047,6.366901239241704,-232.35055541992188,79.64598083496094,16.33154920545614,-9.964647966214438,False,36,36
782,783,782,783,-219.82357788085938,90.12425994873047,-231.44822692871094,85.27682495117188,-229.00018310546875,88.0371322631836,-221.82676696777344,90.63362121582031,7.628869769874962,-234.92764282226562,78.73905944824219,17.695014772459153,-10.066145002584191,False,36,36
783,784,783,784,-221.82676696777344,90.63362121582031,-231.48208618164062,85.04673767089844,-231.7603302001953,88.2188949584961,-223.64881896972656,91.096923828125,8.60695443327302,-235.39031982421875,77.17042541503906,18.215658109596973,-9.608703676323954,False,36,36
784,785,784,785,-223.64881896972656,91.096923828125,-232.28952026367188,84.01769256591797,-231.20838928222656,87.82921600341797,-225.4710693359375,91.5602798461914,6.843805780772685,-235.16262817382812,77.30464935302734,17.238019418306877,-10.394213637534191,False,36,36
785,786,785,786,-225.4710693359375,91.5602798461914,-232.15771484375,84.44615173339844,-232.2737579345703,87.68614196777344,-227.31642150878906,92.19490051269531,6.701051264897445,-235.29681396484375,77.46217346191406,16.755294987122017,-10.054243722224573,False,36,36
786,787,786,787,-227.31642150878906,92.19490051269531,-232.29562377929688,84.3160400390625,-234.07337951660156,89.02848815917969,-229.160400390625,92.82905578613281,6.211415151100877,-238.95199584960938,77.85355377197266,17.892484517487176,-11.6810693663863,False,36,36
787,788,787,788,-229.160400390625,92.82905578613281,-234.62838745117188,84.435546875,-232.47364807128906,88.05313110351562,-231.00624084472656,93.4638442993164,5.606166359980816,-235.59713745117188,77.40892028808594,16.698410602732697,-11.092244242751882,False,36,36
788,789,788,789,-231.00624084472656,93.4638442993164,-234.86082458496094,84.10743713378906,-235.03208923339844,87.1104507446289,-233.90895080566406,94.50687408447266,7.481211008255215,-238.18206787109375,77.29740905761719,17.73203925005322,-10.250828241798004,False,36,36
789,790,789,790,-233.90895080566406,94.50687408447266,-237.76666259765625,87.19642639160156,-236.64675903320312,89.40805053710938,-236.55160522460938,95.45646667480469,6.0491645722383005,-237.70083618164062,83.06868743896484,12.44097287950198,-6.391808307263679,False,36,36
790,791,790,791,-236.55160522460938,95.45646667480469,-238.20809936523438,86.87045288085938,-238.41810607910156,88.84269714355469,-238.54660034179688,96.2207260131836,7.379147699878571,-240.9317626953125,77.14945983886719,19.219838525446914,-11.840690825568343,False,36,36
791,792,791,792,-238.54660034179688,96.2207260131836,-240.65887451171875,86.7963638305664,-241.25657653808594,89.50492095947266,-240.36712646484375,96.91815948486328,7.466406556512061,-241.91305541992188,83.97913360595703,13.031050879693264,-5.564644323181203,False,36,36
792,793,792,793,-240.36712646484375,96.91815948486328,-241.7772979736328,86.55801391601562,-241.1742401123047,88.62560272216797,-242.18890380859375,97.61605834960938,9.04753197317146,-242.53761291503906,79.7537612915039,17.865700496563832,-8.818168523392373,False,36,36
793,794,793,794,-242.18890380859375,97.61605834960938,-242.43545532226562,86.61172485351562,-242.5984649658203,89.22089385986328,-244.05494689941406,98.58720397949219,9.478876773117575,-245.72271728515625,84.10235595703125,14.580544581508235,-5.10166780839066,False,36,36
794,795,794,795,-244.05494689941406,98.58720397949219,-245.54330444335938,86.4337158203125,-246.220947265625,89.87155151367188,-245.75389099121094,99.47138977050781,9.611193272475608,-245.60565185546875,84.41947937011719,15.052640351205932,-5.441447078730324,False,36,36
795,796,795,796,-245.75389099121094,99.47138977050781,-244.61233520507812,89.28842163085938,-245.6978759765625,92.77147674560547,-247.62193298339844,100.44357299804688,7.909681173870407,-244.83245849609375,84.14649963378906,16.5340789932589,-8.624397819388491,False,36,36
796,797,796,797,-247.62193298339844,100.44357299804688,-248.77134704589844,89.06216430664062,-248.5103759765625,93.09381866455078,-249.2537841796875,101.4964599609375,8.435463028916493,-249.64378356933594,83.88468170166016,17.616095849474714,-9.180632820558221,False,36,36
797,798,797,798,-249.2537841796875,101.4964599609375,-249.45321655273438,89.2732162475586,-250.7862091064453,94.65890502929688,-251.04574584960938,102.65266418457031,7.997971289869082,-248.9387969970703,85.67123413085938,17.111639317619243,-9.113668027750162,False,36,36
798,799,798,799,-251.04574584960938,102.65266418457031,-248.68084716796875,89.04803466796875,-250.2510528564453,93.6405258178711,-252.67710876464844,103.70523834228516,10.35297954546538,-249.27651977539062,83.70489501953125,20.28737879820575,-9.93439925274037,False,36,36
799,800,799,800,-252.67710876464844,103.70523834228516,-252.2931365966797,94.27256774902344,-255.04684448242188,100.90332794189453,-254.19894409179688,104.81472778320312,4.002247342557793,-250.21588134765625,89.37065124511719,15.94942911009725,-11.947181767539458,False,36,36
800,801,800,801,-254.19894409179688,104.81472778320312,-252.04812622070312,94.35481262207031,-255.98458862304688,103.09336853027344,-255.72320556640625,105.92599487304688,2.8446604542674008,-250.04518127441406,89.08918762207031,17.768456271353184,-14.923795817085782,False,36,36
801,802,801,802,-255.72320556640625,105.92599487304688,-252.02130126953125,94.29708862304688,-256.8711242675781,102.43064880371094,-257.395263671875,107.14501190185547,4.7434103276317545,-253.02764892578125,89.79715728759766,17.889217933932205,-13.145807606300451,False,36,36
802,803,802,803,-257.395263671875,107.14501190185547,-255.18321228027344,95.14178466796875,-258.9856262207031,104.80374908447266,-258.9176940917969,108.22977447509766,3.4266988124643984,-255.1834716796875,94.90096282958984,13.842024306600702,-10.415325494136304,False,36,36
803,804,803,804,-258.9176940917969,108.22977447509766,-255.1834716796875,94.90096282958984,-260.9702453613281,105.78517150878906,-260.4407653808594,109.31502532958984,3.5693440638216796,-255.05616760253906,95.19322204589844,15.113544297006227,-11.544200233184547,False,36,36
804,805,804,805,-260.4407653808594,109.31502532958984,-258.1434020996094,103.85880279541016,-262.320068359375,108.43103790283203,-262.1134338378906,110.5068588256836,2.086080134898319,-261.38702392578125,105.64378356933594,4.91702880907887,-2.8309486741805507,False,36,36
805,806,805,806,-262.1134338378906,110.5068588256836,-261.38702392578125,105.64378356933594,-265.1225280761719,111.82942199707031,-263.7135925292969,111.65731048583984,1.4194089430273402,-261.4350280761719,108.36011505126953,4.007911388840345,-2.5885024458130044,False,36,36
806,807,806,807,-263.7135925292969,111.65731048583984,-261.4350280761719,108.36011505126953,-266.29168701171875,114.24078369140625,-265.31304931640625,112.80723571777344,1.735739476820558,-263.3226623535156,112.46044158935547,2.0203728441924143,-0.2846333673718562,False,36,36
807,808,807,808,-265.31304931640625,112.80723571777344,-261.842041015625,109.08251953125,-265.0321044921875,113.51787567138672,-266.9132995605469,113.957763671875,1.9319410804145172,-262.2112731933594,112.06941986083984,5.067039994553157,-3.1350989141386396,False,36,36
808,809,808,809,-266.9132995605469,113.957763671875,-263.91400146484375,111.82177734375,-269.37225341796875,115.84571838378906,-268.5203552246094,115.14909362792969,1.100461985860984,-263.2776184082031,111.79912567138672,6.22162154393581,-5.121159558074826,False,36,36
809,810,809,810,-268.5203552246094,115.14909362792969,-263.2776184082031,111.79912567138672,-268.66522216796875,116.84457397460938,-270.1268615722656,116.34001922607422,1.5462746335831479,-263.7718505859375,112.63224029541016,7.357566801261645,-5.811292167678497,False,36,36
810,811,810,811,-270.1268615722656,116.34001922607422,-263.7718505859375,112.63224029541016,-270.955322265625,118.22798156738281,-271.73358154296875,117.53112030029297,1.0446545497635467,-267.920654296875,115.97445678710938,4.118448188004938,-3.073793638241391,False,36,36
811,812,811,812,-271.73358154296875,117.53112030029297,-268.33551025390625,112.2974624633789,-274.892578125,117.41015625,-273.207763671875,118.68585968017578,2.113295763309326,-267.8904724121094,114.32102966308594,6.879340623872933,-4.766044860563607,False,36,36
812,813,812,813,-273.207763671875,118.68585968017578,-267.454833984375,117.6037826538086,-271.6816711425781,119.23406219482422,-274.8296813964844,119.9563217163086,3.2298029932294217,-267.88037109375,117.32141876220703,7.432067495739209,-4.202264502509787,False,36,36
813,814,813,814,-274.8296813964844,119.9563217163086,-267.88037109375,117.32141876220703,-271.4263000488281,119.42439270019531,-276.4517517089844,121.2269287109375,5.338941885672625,-267.8064270019531,117.31423950195312,9.489508740504313,-4.150566854831688,False,36,36
814,815,814,815,-276.4517517089844,121.2269287109375,-271.6508483886719,116.9364013671875,-273.8397521972656,119.44813537597656,-278.048095703125,122.50807189941406,5.203207336900534,-267.42510986328125,117.5228042602539,11.734595075569429,-6.5313877386688945,False,36,36
815,816,815,816,-278.048095703125,122.50807189941406,-272.21490478515625,117.51646423339844,-277.0632019042969,121.20002746582031,-279.5004577636719,123.67367553710938,3.472628817574644,-274.93359375,119.47909545898438,6.200866790310394,-2.7282379727357498,False,36,36
816,817,816,817,-279.5004577636719,123.67367553710938,-275.4820556640625,121.38982391357422,-278.0947265625,123.1633071899414,-281.09844970703125,124.95613098144531,3.4980808847674094,-277.64691162109375,122.31753540039062,4.344571532273168,-0.8464906475057585,False,36,36
817,818,817,818,-281.09844970703125,124.95613098144531,-285.94683837890625,123.63453674316406,-282.88067626953125,125.60636901855469,-283.39080810546875,126.81491088867188,1.311795693644141,-287.52227783203125,124.92153930664062,4.544655987986983,-3.2328602943428413,False,36,36
818,819,818,819,-283.39080810546875,126.81491088867188,-287.52227783203125,124.92153930664062,-285.7596435546875,127.12625122070312,-285.683837890625,128.6741943359375,1.549798176120187,-291.6348876953125,125.16625213623047,6.908013625808546,-5.358215449688359,False,36,36
819,820,819,820,-285.683837890625,128.6741943359375,-292.1700134277344,129.89218139648438,-290.01715087890625,132.12722778320312,-287.1240234375,129.89248657226562,3.6557153434150584,-297.0758972167969,132.08966064453125,10.19153401715821,-6.535818673743151,False,36,36
820,821,820,821,-287.1240234375,129.89248657226562,-293.0902099609375,132.27845764160156,-293.0632629394531,133.03648376464844,-288.7078857421875,131.23231506347656,4.714269321193856,-296.95660400390625,138.58499145507812,11.050031813566301,-6.335762492372445,False,36,36
821,822,821,822,-288.7078857421875,131.23231506347656,-293.762451171875,133.50762939453125,-293.4096374511719,135.25009155273438,-290.2896728515625,132.5703887939453,4.112783239884811,-297.18255615234375,138.64556884765625,9.18801680903971,-5.075233569154898,False,36,36
822,823,822,823,-290.2896728515625,132.5703887939453,-297.18255615234375,138.64556884765625,-294.9498291015625,137.59678649902344,-291.78533935546875,133.79493713378906,4.946519377205098,-299.86285400390625,143.59832763671875,12.702468588768657,-7.755949211563559,False,36,36
823,824,823,824,-291.78533935546875,133.79493713378906,-297.23065185546875,138.88296508789062,-295.3736267089844,138.4259033203125,-293.2826843261719,135.02084350585938,3.995806850718033,-300.2634582519531,143.5220489501953,11.000077209259686,-7.004270358541653,False,36,36
824,825,824,825,-293.2826843261719,135.02084350585938,-297.50592041015625,138.8463134765625,-297.03204345703125,138.90113830566406,-294.9261169433594,136.3663787841797,3.295441140840157,-300.654052734375,143.7144775390625,9.316855893353086,-6.0214147525129285,False,36,36
825,826,825,826,-294.9261169433594,136.3663787841797,-300.9371337890625,138.9816436767578,-299.1022033691406,139.36691284179688,-296.44732666015625,137.60165405273438,3.188182700578828,-304.1466979980469,143.43853759765625,9.66175597475487,-6.473573274176042,False,36,36
826,827,826,827,-296.44732666015625,137.60165405273438,-300.729736328125,143.65774536132812,-300.6234436035156,143.28338623046875,-297.9695129394531,138.8377227783203,5.177573900913399,-303.4290771484375,146.45596313476562,9.372535808445608,-4.1949619075322095,False,36,36
827,828,827,828,-297.9695129394531,138.8377227783203,-300.4987487792969,143.8599090576172,-299.9429626464844,143.0448760986328,-299.4911193847656,140.0733184814453,3.0057140591589366,-303.5093688964844,146.5261688232422,7.601684462805334,-4.5959704036463975,False,36,36
828,829,828,829,-299.4911193847656,140.0733184814453,-303.9410705566406,143.62490844726562,-303.8821716308594,144.3143310546875,-301.0998840332031,141.42408752441406,4.011811553445557,-308.1745910644531,146.15171813964844,8.508934763653999,-4.497123210208442,False,36,36
829,830,829,830,-301.0998840332031,141.42408752441406,-303.8089904785156,143.6660919189453,-302.72833251953125,144.01547241210938,-302.5628662109375,142.65243530273438,1.3730437942079625,-303.4435729980469,146.41796875,3.8671548439824153,-2.4941110497744527,False,36,36
830,831,830,831,-302.5628662109375,142.65243530273438,-303.4435729980469,146.41796875,-303.73870849609375,145.82286071777344,-304.02545166015625,143.8804473876953,1.9634640783578814,-308.4216613769531,146.11502075195312,4.9315289712532095,-2.9680648928953284,False,36,36
831,832,831,832,-304.02545166015625,143.8804473876953,-308.4216613769531,146.11502075195312,-306.09625244140625,146.238525390625,-305.5746765136719,145.14605712890625,1.210590083907332,-308.3919677734375,146.07235717773438,2.965663808123026,-1.755073724215694,False,36,36
832,833,832,833,-305.5746765136719,145.14605712890625,-308.3919677734375,146.07235717773438,-308.2781677246094,147.30006408691406,-307.1240539550781,146.41177368164062,1.456378534970383,-308.29254150390625,148.8077850341797,2.6657519676936237,-1.2093734327232406,False,36,36
833,834,833,834,-307.1240539550781,146.41177368164062,-308.4709777832031,146.23101806640625,-309.7197570800781,148.31381225585938,-308.672119140625,147.6764373779297,1.2262919665387495,-312.1618347167969,148.5712890625,3.6026204823648755,-2.376328515826126,False,36,36
834,835,834,835,-308.672119140625,147.6764373779297,-312.1618347167969,148.5712890625,-311.21234130859375,150.1782989501953,-310.2829284667969,148.9464569091797,1.543127682504103,-312.0389709472656,148.58554077148438,1.7927480725578098,-0.24962039005370684,False,36,36
835,836,835,836,-310.2829284667969,148.9464569091797,-312.0389709472656,148.58554077148438,-312.63580322265625,151.16799926757812,-311.89483642578125,150.2173309326172,1.2053223955310044,-311.77734375,148.6010284423828,1.6205672675949245,-0.41524487206392013,False,36,36
